"Time","TC_00 Ave. (C)","TC_01 Ave. (C)","TC_02 Ave. (C)","TC_03 Ave. (C)"
"00:00:00.000","11.789","11.726","11.577","11.328"
"00:00:00.100","11.789","11.726","11.576","11.327"
"00:00:00.200","11.790","11.727","11.576","11.326"
"00:00:00.300","11.790","11.727","11.575","11.325"
"00:00:00.400","11.791","11.728","11.575","11.324"
"00:00:00.500","11.791","11.728","11.574","11.323"
"00:00:00.600","11.792","11.729","11.574","11.321"
"00:00:00.700","11.792","11.729","11.573","11.320"
"00:00:00.800","11.793","11.729","11.573","11.319"
"00:00:00.900","11.793","11.728","11.572","11.318"
"00:00:01.000","11.794","11.728","11.571","11.317"
"00:00:01.100","11.794","11.727","11.571","11.316"
"00:00:01.200","11.795","11.726","11.570","11.315"
"00:00:01.300","11.795","11.726","11.570","11.314"
"00:00:01.400","11.796","11.725","11.569","11.313"
"00:00:01.500","11.795","11.724","11.569","11.314"
"00:00:01.600","11.795","11.723","11.568","11.315"
"00:00:01.700","11.794","11.722","11.568","11.316"
"00:00:01.800","11.794","11.721","11.567","11.317"
"00:00:01.900","11.793","11.720","11.567","11.318"
"00:00:02.000","11.793","11.719","11.566","11.319"
"00:00:02.100","11.792","11.718","11.566","11.320"
"00:00:02.200","11.791","11.719","11.566","11.320"
"00:00:02.300","11.790","11.721","11.567","11.320"
"00:00:02.400","11.789","11.723","11.567","11.320"
"00:00:02.500","11.788","11.724","11.568","11.320"
"00:00:02.600","11.787","11.726","11.568","11.320"
"00:00:02.700","11.786","11.727","11.569","11.320"
"00:00:02.800","11.785","11.729","11.569","11.320"
"00:00:02.900","11.787","11.729","11.569","11.320"
"00:00:03.000","11.789","11.729","11.569","11.319"
"00:00:03.100","11.791","11.729","11.569","11.319"
"00:00:03.200","11.793","11.729","11.569","11.318"
"00:00:03.300","11.795","11.729","11.569","11.318"
"00:00:03.400","11.798","11.729","11.569","11.317"
"00:00:03.500","11.800","11.729","11.569","11.317"
"00:00:03.600","11.799","11.730","11.570","11.317"
"00:00:03.700","11.798","11.730","11.571","11.318"
"00:00:03.800","11.796","11.731","11.572","11.318"
"00:00:03.900","11.795","11.731","11.573","11.319"
"00:00:04.000","11.794","11.732","11.575","11.319"
"00:00:04.100","11.793","11.732","11.576","11.320"
"00:00:04.200","11.792","11.733","11.577","11.320"
"00:00:04.300","11.792","11.733","11.576","11.319"
"00:00:04.400","11.792","11.733","11.576","11.317"
"00:00:04.500","11.792","11.733","11.575","11.315"
"00:00:04.600","11.792","11.733","11.574","11.314"
"00:00:04.700","11.792","11.733","11.574","11.312"
"00:00:04.800","11.792","11.733","11.573","11.311"
"00:00:04.900","11.792","11.733","11.573","11.309"
"00:00:05.000","11.791","11.732","11.573","11.308"
"00:00:05.100","11.790","11.732","11.573","11.308"
"00:00:05.200","11.789","11.731","11.573","11.307"
"00:00:05.300","11.788","11.730","11.573","11.307"
"00:00:05.400","11.787","11.730","11.573","11.306"
"00:00:05.500","11.786","11.729","11.573","11.306"
"00:00:05.600","11.785","11.729","11.573","11.305"
"00:00:05.700","11.784","11.732","11.573","11.306"
"00:00:05.800","11.784","11.734","11.574","11.307"
"00:00:05.900","11.783","11.737","11.574","11.308"
"00:00:06.000","11.782","11.739","11.575","11.309"
"00:00:06.100","11.782","11.742","11.575","11.310"
"00:00:06.200","11.781","11.745","11.576","11.312"
"00:00:06.300","11.781","11.747","11.576","11.313"
"00:00:06.400","11.784","11.747","11.579","11.313"
"00:00:06.500","11.787","11.747","11.581","11.314"
"00:00:06.600","11.790","11.747","11.583","11.314"
"00:00:06.700","11.794","11.747","11.585","11.315"
"00:00:06.800","11.797","11.747","11.587","11.315"
"00:00:06.900","11.800","11.747","11.589","11.316"
"00:00:07.000","11.803","11.747","11.591","11.316"
"00:00:07.100","11.802","11.746","11.590","11.315"
"00:00:07.200","11.801","11.744","11.588","11.313"
"00:00:07.300","11.800","11.743","11.586","11.311"
"00:00:07.400","11.799","11.741","11.585","11.310"
"00:00:07.500","11.798","11.739","11.583","11.308"
"00:00:07.600","11.797","11.738","11.582","11.307"
"00:00:07.700","11.796","11.736","11.580","11.305"
"00:00:07.800","11.794","11.737","11.581","11.305"
"00:00:07.900","11.793","11.737","11.581","11.304"
"00:00:08.000","11.792","11.738","11.582","11.303"
"00:00:08.100","11.791","11.738","11.582","11.303"
"00:00:08.200","11.790","11.739","11.583","11.302"
"00:00:08.300","11.789","11.739","11.583","11.302"
"00:00:08.400","11.788","11.740","11.584","11.301"
"00:00:08.500","11.788","11.739","11.582","11.302"
"00:00:08.600","11.787","11.738","11.579","11.302"
"00:00:08.700","11.787","11.737","11.577","11.303"
"00:00:08.800","11.786","11.736","11.575","11.303"
"00:00:08.900","11.785","11.734","11.573","11.304"
"00:00:09.000","11.785","11.733","11.571","11.305"
"00:00:09.100","11.784","11.732","11.569","11.305"
"00:00:09.200","11.785","11.733","11.569","11.305"
"00:00:09.300","11.786","11.733","11.569","11.305"
"00:00:09.400","11.788","11.734","11.569","11.305"
"00:00:09.500","11.789","11.734","11.569","11.305"
"00:00:09.600","11.790","11.735","11.569","11.305"
"00:00:09.700","11.791","11.735","11.569","11.305"
"00:00:09.800","11.792","11.736","11.569","11.305"
"00:00:09.900","11.791","11.735","11.571","11.304"
"00:00:10.000","11.791","11.735","11.573","11.304"
"00:00:10.100","11.790","11.734","11.575","11.303"
"00:00:10.200","11.790","11.734","11.577","11.303"
"00:00:10.300","11.789","11.733","11.579","11.302"
"00:00:10.400","11.789","11.733","11.582","11.302"
"00:00:10.500","11.788","11.732","11.584","11.301"
"00:00:10.600","11.789","11.732","11.582","11.302"
"00:00:10.700","11.789","11.731","11.581","11.302"
"00:00:10.800","11.790","11.731","11.579","11.303"
"00:00:10.900","11.790","11.730","11.577","11.303"
"00:00:11.000","11.791","11.730","11.576","11.304"
"00:00:11.100","11.791","11.729","11.574","11.305"
"00:00:11.200","11.792","11.729","11.573","11.305"
"00:00:11.300","11.792","11.728","11.572","11.305"
"00:00:11.400","11.792","11.728","11.571","11.305"
"00:00:11.500","11.792","11.727","11.571","11.305"
"00:00:11.600","11.792","11.726","11.570","11.305"
"00:00:11.700","11.792","11.726","11.570","11.305"
"00:00:11.800","11.792","11.725","11.569","11.305"
"00:00:11.900","11.792","11.725","11.569","11.305"
"00:00:12.000","11.793","11.725","11.568","11.305"
"00:00:12.100","11.794","11.725","11.568","11.306"
"00:00:12.200","11.795","11.725","11.567","11.306"
"00:00:12.300","11.796","11.725","11.567","11.307"
"00:00:12.400","11.797","11.725","11.566","11.308"
"00:00:12.500","11.798","11.725","11.566","11.308"
"00:00:12.600","11.799","11.725","11.565","11.309"
"00:00:12.700","11.800","11.725","11.566","11.307"
"00:00:12.800","11.801","11.726","11.566","11.305"
"00:00:12.900","11.802","11.726","11.567","11.304"
"00:00:13.000","11.803","11.727","11.567","11.302"
"00:00:13.100","11.805","11.728","11.568","11.301"
"00:00:13.200","11.806","11.728","11.568","11.299"
"00:00:13.300","11.807","11.729","11.569","11.298"
"00:00:13.400","11.805","11.729","11.569","11.298"
"00:00:13.500","11.803","11.729","11.570","11.299"
"00:00:13.600","11.802","11.729","11.570","11.299"
"00:00:13.700","11.800","11.729","11.571","11.300"
"00:00:13.800","11.799","11.728","11.571","11.300"
"00:00:13.900","11.797","11.728","11.572","11.301"
"00:00:14.000","11.795","11.728","11.572","11.301"
"00:00:14.100","11.795","11.728","11.573","11.301"
"00:00:14.200","11.794","11.728","11.574","11.301"
"00:00:14.300","11.794","11.728","11.576","11.301"
"00:00:14.400","11.793","11.728","11.577","11.301"
"00:00:14.500","11.793","11.728","11.578","11.301"
"00:00:14.600","11.792","11.728","11.579","11.301"
"00:00:14.700","11.792","11.728","11.580","11.301"
"00:00:14.800","11.791","11.729","11.579","11.301"
"00:00:14.900","11.790","11.729","11.579","11.301"
"00:00:15.000","11.790","11.730","11.578","11.301"
"00:00:15.100","11.789","11.730","11.578","11.301"
"00:00:15.200","11.789","11.731","11.577","11.301"
"00:00:15.300","11.788","11.731","11.576","11.301"
"00:00:15.400","11.788","11.732","11.576","11.301"
"00:00:15.500","11.788","11.731","11.576","11.302"
"00:00:15.600","11.788","11.730","11.576","11.303"
"00:00:15.700","11.788","11.729","11.576","11.304"
"00:00:15.800","11.788","11.728","11.576","11.305"
"00:00:15.900","11.788","11.727","11.576","11.306"
"00:00:16.000","11.788","11.725","11.576","11.307"
"00:00:16.100","11.788","11.724","11.576","11.308"
"00:00:16.200","11.788","11.725","11.577","11.307"
"00:00:16.300","11.788","11.727","11.578","11.305"
"00:00:16.400","11.788","11.728","11.579","11.303"
"00:00:16.500","11.788","11.729","11.580","11.302"
"00:00:16.600","11.788","11.730","11.581","11.300"
"00:00:16.700","11.788","11.731","11.582","11.299"
"00:00:16.800","11.788","11.732","11.583","11.297"
"00:00:16.900","11.788","11.731","11.580","11.297"
"00:00:17.000","11.787","11.730","11.578","11.297"
"00:00:17.100","11.787","11.729","11.575","11.297"
"00:00:17.200","11.787","11.727","11.572","11.297"
"00:00:17.300","11.787","11.726","11.570","11.297"
"00:00:17.400","11.787","11.725","11.567","11.297"
"00:00:17.500","11.787","11.724","11.564","11.297"
"00:00:17.600","11.786","11.724","11.565","11.297"
"00:00:17.700","11.785","11.724","11.565","11.297"
"00:00:17.800","11.784","11.724","11.566","11.297"
"00:00:17.900","11.783","11.724","11.566","11.297"
"00:00:18.000","11.782","11.724","11.567","11.297"
"00:00:18.100","11.781","11.724","11.567","11.297"
"00:00:18.200","11.780","11.724","11.568","11.297"
"00:00:18.300","11.780","11.724","11.568","11.297"
"00:00:18.400","11.781","11.724","11.569","11.297"
"00:00:18.500","11.781","11.724","11.570","11.297"
"00:00:18.600","11.782","11.724","11.570","11.297"
"00:00:18.700","11.782","11.724","11.571","11.297"
"00:00:18.800","11.783","11.724","11.571","11.297"
"00:00:18.900","11.783","11.724","11.572","11.297"
"00:00:19.000","11.784","11.723","11.571","11.297"
"00:00:19.100","11.784","11.723","11.570","11.297"
"00:00:19.200","11.785","11.722","11.570","11.297"
"00:00:19.300","11.785","11.722","11.569","11.297"
"00:00:19.400","11.786","11.721","11.569","11.297"
"00:00:19.500","11.787","11.721","11.568","11.297"
"00:00:19.600","11.787","11.720","11.568","11.297"
"00:00:19.700","11.786","11.720","11.567","11.297"
"00:00:19.800","11.785","11.720","11.567","11.297"
"00:00:19.900","11.784","11.720","11.566","11.297"
"00:00:20.000","11.783","11.720","11.566","11.296"
"00:00:20.100","11.782","11.720","11.565","11.296"
"00:00:20.200","11.781","11.720","11.565","11.296"
"00:00:20.300","11.780","11.720","11.564","11.296"
"00:00:20.400","11.781","11.720","11.565","11.299"
"00:00:20.500","11.782","11.719","11.566","11.302"
"00:00:20.600","11.783","11.718","11.567","11.304"
"00:00:20.700","11.784","11.718","11.568","11.307"
"00:00:20.800","11.785","11.717","11.569","11.310"
"00:00:20.900","11.786","11.717","11.570","11.312"
"00:00:21.000","11.787","11.716","11.571","11.315"
"00:00:21.100","11.787","11.718","11.572","11.315"
"00:00:21.200","11.788","11.719","11.572","11.316"
"00:00:21.300","11.788","11.721","11.573","11.316"
"00:00:21.400","11.789","11.723","11.573","11.317"
"00:00:21.500","11.789","11.724","11.574","11.317"
"00:00:21.600","11.790","11.726","11.574","11.318"
"00:00:21.700","11.790","11.727","11.575","11.319"
"00:00:21.800","11.789","11.727","11.575","11.317"
"00:00:21.900","11.788","11.726","11.575","11.316"
"00:00:22.000","11.787","11.726","11.575","11.315"
"00:00:22.100","11.786","11.725","11.575","11.314"
"00:00:22.200","11.785","11.725","11.575","11.313"
"00:00:22.300","11.784","11.724","11.575","11.312"
"00:00:22.400","11.783","11.723","11.575","11.311"
"00:00:22.500","11.783","11.723","11.574","11.311"
"00:00:22.600","11.784","11.723","11.574","11.311"
"00:00:22.700","11.784","11.723","11.573","11.311"
"00:00:22.800","11.785","11.723","11.573","11.311"
"00:00:22.900","11.785","11.723","11.572","11.311"
"00:00:23.000","11.786","11.723","11.571","11.311"
"00:00:23.100","11.786","11.723","11.571","11.311"
"00:00:23.200","11.789","11.724","11.571","11.311"
"00:00:23.300","11.791","11.725","11.571","11.311"
"00:00:23.400","11.793","11.726","11.571","11.311"
"00:00:23.500","11.795","11.728","11.571","11.311"
"00:00:23.600","11.797","11.729","11.571","11.311"
"00:00:23.700","11.799","11.730","11.571","11.311"
"00:00:23.800","11.801","11.731","11.571","11.311"
"00:00:23.900","11.800","11.731","11.572","11.311"
"00:00:24.000","11.799","11.732","11.573","11.312"
"00:00:24.100","11.798","11.732","11.574","11.312"
"00:00:24.200","11.797","11.733","11.575","11.313"
"00:00:24.300","11.796","11.733","11.576","11.313"
"00:00:24.400","11.795","11.734","11.577","11.314"
"00:00:24.500","11.794","11.734","11.578","11.314"
"00:00:24.600","11.794","11.732","11.578","11.313"
"00:00:24.700","11.795","11.730","11.577","11.312"
"00:00:24.800","11.795","11.728","11.577","11.311"
"00:00:24.900","11.796","11.726","11.576","11.310"
"00:00:25.000","11.796","11.724","11.575","11.309"
"00:00:25.100","11.797","11.721","11.575","11.308"
"00:00:25.200","11.797","11.719","11.574","11.307"
"00:00:25.300","11.796","11.720","11.574","11.307"
"00:00:25.400","11.795","11.721","11.573","11.307"
"00:00:25.500","11.794","11.722","11.573","11.307"
"00:00:25.600","11.793","11.723","11.572","11.307"
"00:00:25.700","11.792","11.724","11.572","11.307"
"00:00:25.800","11.791","11.725","11.571","11.307"
"00:00:25.900","11.790","11.727","11.570","11.307"
"00:00:26.000","11.789","11.725","11.570","11.307"
"00:00:26.100","11.788","11.724","11.570","11.307"
"00:00:26.200","11.786","11.723","11.570","11.307"
"00:00:26.300","11.785","11.722","11.570","11.307"
"00:00:26.400","11.784","11.721","11.570","11.307"
"00:00:26.500","11.783","11.720","11.570","11.306"
"00:00:26.600","11.782","11.719","11.570","11.306"
"00:00:26.700","11.782","11.718","11.569","11.306"
"00:00:26.800","11.782","11.718","11.567","11.305"
"00:00:26.900","11.782","11.717","11.565","11.305"
"00:00:27.000","11.782","11.717","11.564","11.304"
"00:00:27.100","11.782","11.716","11.562","11.304"
"00:00:27.200","11.782","11.716","11.561","11.303"
"00:00:27.300","11.782","11.715","11.559","11.303"
"00:00:27.400","11.781","11.716","11.559","11.302"
"00:00:27.500","11.781","11.716","11.559","11.301"
"00:00:27.600","11.780","11.717","11.559","11.299"
"00:00:27.700","11.780","11.717","11.559","11.298"
"00:00:27.800","11.779","11.718","11.559","11.297"
"00:00:27.900","11.779","11.718","11.559","11.296"
"00:00:28.000","11.778","11.719","11.559","11.295"
"00:00:28.100","11.779","11.719","11.559","11.297"
"00:00:28.200","11.780","11.719","11.559","11.298"
"00:00:28.300","11.781","11.719","11.559","11.300"
"00:00:28.400","11.782","11.719","11.559","11.302"
"00:00:28.500","11.784","11.719","11.559","11.303"
"00:00:28.600","11.785","11.719","11.559","11.305"
"00:00:28.700","11.786","11.719","11.559","11.306"
"00:00:28.800","11.785","11.718","11.559","11.305"
"00:00:28.900","11.783","11.718","11.560","11.304"
"00:00:29.000","11.782","11.717","11.560","11.303"
"00:00:29.100","11.781","11.717","11.561","11.302"
"00:00:29.200","11.780","11.716","11.561","11.301"
"00:00:29.300","11.779","11.715","11.562","11.300"
"00:00:29.400","11.778","11.715","11.563","11.299"
"00:00:29.500","11.779","11.715","11.562","11.299"
"00:00:29.600","11.779","11.715","11.562","11.299"
"00:00:29.700","11.780","11.715","11.562","11.299"
"00:00:29.800","11.780","11.715","11.562","11.299"
"00:00:29.900","11.781","11.715","11.562","11.299"
"00:00:30.000","11.781","11.715","11.562","11.299"
"00:00:30.100","11.782","11.715","11.562","11.299"
"00:00:30.200","11.782","11.715","11.561","11.299"
"00:00:30.300","11.783","11.715","11.559","11.300"
"00:00:30.400","11.783","11.715","11.558","11.300"
"00:00:30.500","11.784","11.715","11.556","11.301"
"00:00:30.600","11.784","11.715","11.554","11.301"
"00:00:30.700","11.785","11.715","11.553","11.302"
"00:00:30.800","11.785","11.715","11.551","11.302"
"00:00:30.900","11.784","11.715","11.552","11.301"
"00:00:31.000","11.783","11.715","11.553","11.300"
"00:00:31.100","11.782","11.715","11.554","11.299"
"00:00:31.200","11.781","11.715","11.555","11.298"
"00:00:31.300","11.780","11.715","11.556","11.297"
"00:00:31.400","11.779","11.715","11.557","11.296"
"00:00:31.500","11.778","11.715","11.559","11.295"
"00:00:31.600","11.778","11.715","11.560","11.296"
"00:00:31.700","11.778","11.715","11.561","11.298"
"00:00:31.800","11.778","11.715","11.562","11.299"
"00:00:31.900","11.778","11.714","11.563","11.301"
"00:00:32.000","11.778","11.714","11.564","11.303"
"00:00:32.100","11.778","11.714","11.565","11.304"
"00:00:32.200","11.778","11.714","11.566","11.306"
"00:00:32.300","11.778","11.716","11.566","11.305"
"00:00:32.400","11.779","11.718","11.567","11.305"
"00:00:32.500","11.779","11.719","11.567","11.304"
"00:00:32.600","11.780","11.721","11.568","11.304"
"00:00:32.700","11.780","11.722","11.568","11.303"
"00:00:32.800","11.781","11.724","11.569","11.302"
"00:00:32.900","11.781","11.726","11.569","11.302"
"00:00:33.000","11.783","11.727","11.569","11.305"
"00:00:33.100","11.784","11.728","11.569","11.307"
"00:00:33.200","11.786","11.729","11.569","11.310"
"00:00:33.300","11.788","11.730","11.569","11.312"
"00:00:33.400","11.789","11.731","11.569","11.315"
"00:00:33.500","11.791","11.732","11.569","11.318"
"00:00:33.600","11.792","11.733","11.569","11.320"
"00:00:33.700","11.792","11.734","11.570","11.320"
"00:00:33.800","11.791","11.736","11.570","11.319"
"00:00:33.900","11.791","11.737","11.571","11.319"
"00:00:34.000","11.790","11.739","11.571","11.318"
"00:00:34.100","11.789","11.741","11.572","11.318"
"00:00:34.200","11.789","11.742","11.572","11.317"
"00:00:34.300","11.788","11.744","11.573","11.316"
"00:00:34.400","11.789","11.743","11.576","11.318"
"00:00:34.500","11.790","11.743","11.580","11.320"
"00:00:34.600","11.791","11.742","11.584","11.321"
"00:00:34.700","11.792","11.742","11.588","11.323"
"00:00:34.800","11.794","11.741","11.591","11.324"
"00:00:34.900","11.795","11.740","11.595","11.326"
"00:00:35.000","11.796","11.740","11.599","11.327"
"00:00:35.100","11.795","11.740","11.598","11.328"
"00:00:35.200","11.795","11.741","11.598","11.328"
"00:00:35.300","11.794","11.741","11.597","11.329"
"00:00:35.400","11.793","11.742","11.596","11.329"
"00:00:35.500","11.793","11.742","11.596","11.330"
"00:00:35.600","11.792","11.743","11.595","11.330"
"00:00:35.700","11.792","11.743","11.595","11.331"
"00:00:35.800","11.791","11.743","11.593","11.329"
"00:00:35.900","11.790","11.743","11.591","11.327"
"00:00:36.000","11.788","11.743","11.588","11.325"
"00:00:36.100","11.787","11.743","11.586","11.322"
"00:00:36.200","11.786","11.743","11.584","11.320"
"00:00:36.300","11.785","11.743","11.582","11.318"
"00:00:36.400","11.784","11.743","11.580","11.316"
"00:00:36.500","11.785","11.742","11.580","11.316"
"00:00:36.600","11.785","11.741","11.580","11.317"
"00:00:36.700","11.786","11.740","11.580","11.317"
"00:00:36.800","11.786","11.739","11.580","11.318"
"00:00:36.900","11.787","11.738","11.580","11.318"
"00:00:37.000","11.787","11.737","11.580","11.319"
"00:00:37.100","11.788","11.736","11.580","11.319"
"00:00:37.200","11.789","11.736","11.580","11.319"
"00:00:37.300","11.791","11.737","11.580","11.318"
"00:00:37.400","11.792","11.737","11.580","11.318"
"00:00:37.500","11.794","11.738","11.580","11.317"
"00:00:37.600","11.796","11.738","11.580","11.317"
"00:00:37.700","11.797","11.739","11.579","11.316"
"00:00:37.800","11.799","11.739","11.579","11.316"
"00:00:37.900","11.798","11.738","11.579","11.316"
"00:00:38.000","11.798","11.736","11.579","11.316"
"00:00:38.100","11.797","11.734","11.579","11.316"
"00:00:38.200","11.797","11.733","11.579","11.316"
"00:00:38.300","11.796","11.731","11.579","11.316"
"00:00:38.400","11.795","11.730","11.579","11.316"
"00:00:38.500","11.795","11.728","11.579","11.315"
"00:00:38.600","11.794","11.728","11.579","11.314"
"00:00:38.700","11.794","11.728","11.579","11.313"
"00:00:38.800","11.793","11.728","11.579","11.312"
"00:00:38.900","11.793","11.728","11.579","11.311"
"00:00:39.000","11.792","11.728","11.579","11.310"
"00:00:39.100","11.791","11.728","11.579","11.309"
"00:00:39.200","11.791","11.728","11.579","11.308"
"00:00:39.300","11.791","11.729","11.580","11.308"
"00:00:39.400","11.792","11.730","11.580","11.309"
"00:00:39.500","11.792","11.731","11.581","11.309"
"00:00:39.600","11.793","11.732","11.581","11.310"
"00:00:39.700","11.793","11.733","11.582","11.310"
"00:00:39.800","11.794","11.734","11.582","11.311"
"00:00:39.900","11.794","11.735","11.583","11.311"
"00:00:40.000","11.794","11.734","11.581","11.312"
"00:00:40.100","11.793","11.734","11.579","11.312"
"00:00:40.200","11.793","11.733","11.578","11.313"
"00:00:40.300","11.792","11.733","11.576","11.313"
"00:00:40.400","11.792","11.732","11.575","11.314"
"00:00:40.500","11.791","11.732","11.573","11.314"
"00:00:40.600","11.791","11.731","11.571","11.315"
"00:00:40.700","11.792","11.731","11.572","11.314"
"00:00:40.800","11.793","11.731","11.573","11.314"
"00:00:40.900","11.794","11.731","11.575","11.313"
"00:00:41.000","11.795","11.731","11.576","11.313"
"00:00:41.100","11.796","11.731","11.577","11.312"
"00:00:41.200","11.797","11.731","11.578","11.312"
"00:00:41.300","11.798","11.731","11.579","11.311"
"00:00:41.400","11.798","11.729","11.577","11.311"
"00:00:41.500","11.798","11.728","11.574","11.311"
"00:00:41.600","11.798","11.726","11.572","11.311"
"00:00:41.700","11.798","11.725","11.570","11.311"
"00:00:41.800","11.798","11.723","11.568","11.311"
"00:00:41.900","11.798","11.721","11.566","11.311"
"00:00:42.000","11.798","11.720","11.564","11.311"
"00:00:42.100","11.798","11.719","11.565","11.310"
"00:00:42.200","11.799","11.719","11.566","11.310"
"00:00:42.300","11.799","11.718","11.567","11.309"
"00:00:42.400","11.800","11.718","11.568","11.309"
"00:00:42.500","11.800","11.717","11.569","11.308"
"00:00:42.600","11.801","11.716","11.570","11.308"
"00:00:42.700","11.801","11.716","11.571","11.307"
"00:00:42.800","11.801","11.717","11.573","11.308"
"00:00:42.900","11.800","11.718","11.574","11.308"
"00:00:43.000","11.800","11.719","11.576","11.309"
"00:00:43.100","11.799","11.720","11.577","11.309"
"00:00:43.200","11.799","11.721","11.579","11.310"
"00:00:43.300","11.798","11.722","11.580","11.310"
"00:00:43.400","11.798","11.723","11.582","11.311"
"00:00:43.500","11.798","11.724","11.582","11.311"
"00:00:43.600","11.799","11.724","11.582","11.311"
"00:00:43.700","11.799","11.725","11.582","11.311"
"00:00:43.800","11.800","11.725","11.582","11.311"
"00:00:43.900","11.800","11.726","11.582","11.311"
"00:00:44.000","11.801","11.726","11.582","11.311"
"00:00:44.100","11.801","11.727","11.582","11.311"
"00:00:44.200","11.801","11.726","11.580","11.310"
"00:00:44.300","11.801","11.725","11.579","11.309"
"00:00:44.400","11.801","11.724","11.577","11.309"
"00:00:44.500","11.801","11.722","11.575","11.308"
"00:00:44.600","11.801","11.721","11.574","11.308"
"00:00:44.700","11.801","11.720","11.572","11.307"
"00:00:44.800","11.801","11.719","11.571","11.307"
"00:00:44.900","11.799","11.720","11.571","11.307"
"00:00:45.000","11.798","11.720","11.572","11.307"
"00:00:45.100","11.796","11.721","11.572","11.307"
"00:00:45.200","11.794","11.721","11.573","11.307"
"00:00:45.300","11.793","11.722","11.573","11.307"
"00:00:45.400","11.791","11.722","11.574","11.307"
"00:00:45.500","11.790","11.723","11.574","11.307"
"00:00:45.600","11.791","11.722","11.573","11.307"
"00:00:45.700","11.792","11.721","11.571","11.308"
"00:00:45.800","11.793","11.720","11.569","11.308"
"00:00:45.900","11.794","11.718","11.568","11.309"
"00:00:46.000","11.795","11.717","11.566","11.309"
"00:00:46.100","11.796","11.716","11.564","11.310"
"00:00:46.200","11.797","11.715","11.563","11.310"
"00:00:46.300","11.796","11.715","11.564","11.310"
"00:00:46.400","11.796","11.714","11.565","11.310"
"00:00:46.500","11.795","11.714","11.566","11.310"
"00:00:46.600","11.795","11.713","11.567","11.310"
"00:00:46.700","11.794","11.712","11.568","11.310"
"00:00:46.800","11.794","11.712","11.569","11.310"
"00:00:46.900","11.793","11.711","11.570","11.310"
"00:00:47.000","11.793","11.711","11.570","11.309"
"00:00:47.100","11.793","11.710","11.569","11.308"
"00:00:47.200","11.793","11.710","11.569","11.307"
"00:00:47.300","11.793","11.709","11.568","11.306"
"00:00:47.400","11.793","11.709","11.567","11.305"
"00:00:47.500","11.793","11.708","11.567","11.304"
"00:00:47.600","11.793","11.708","11.566","11.302"
"00:00:47.700","11.791","11.707","11.566","11.302"
"00:00:47.800","11.790","11.706","11.565","11.301"
"00:00:47.900","11.788","11.706","11.565","11.301"
"00:00:48.000","11.787","11.705","11.564","11.300"
"00:00:48.100","11.785","11.705","11.564","11.300"
"00:00:48.200","11.783","11.704","11.563","11.299"
"00:00:48.300","11.782","11.704","11.562","11.299"
"00:00:48.400","11.781","11.705","11.562","11.299"
"00:00:48.500","11.781","11.706","11.561","11.299"
"00:00:48.600","11.780","11.707","11.561","11.299"
"00:00:48.700","11.780","11.708","11.560","11.299"
"00:00:48.800","11.779","11.709","11.560","11.299"
"00:00:48.900","11.778","11.710","11.559","11.299"
"00:00:49.000","11.778","11.711","11.559","11.299"
"00:00:49.100","11.779","11.710","11.559","11.299"
"00:00:49.200","11.781","11.710","11.559","11.298"
"00:00:49.300","11.783","11.709","11.559","11.298"
"00:00:49.400","11.784","11.709","11.559","11.298"
"00:00:49.500","11.786","11.708","11.559","11.298"
"00:00:49.600","11.787","11.708","11.559","11.298"
"00:00:49.700","11.789","11.707","11.559","11.298"
"00:00:49.800","11.787","11.707","11.557","11.298"
"00:00:49.900","11.786","11.707","11.556","11.297"
"00:00:50.000","11.784","11.707","11.555","11.297"
"00:00:50.100","11.782","11.707","11.554","11.296"
"00:00:50.200","11.781","11.707","11.553","11.296"
"00:00:50.300","11.779","11.707","11.552","11.295"
"00:00:50.400","11.778","11.707","11.551","11.295"
"00:00:50.500","11.778","11.708","11.552","11.294"
"00:00:50.600","11.778","11.709","11.552","11.294"
"00:00:50.700","11.778","11.710","11.553","11.293"
"00:00:50.800","11.778","11.711","11.553","11.292"
"00:00:50.900","11.778","11.712","11.554","11.292"
"00:00:51.000","11.778","11.713","11.554","11.291"
"00:00:51.100","11.778","11.714","11.555","11.291"
"00:00:51.200","11.778","11.713","11.555","11.291"
"00:00:51.300","11.779","11.712","11.556","11.292"
"00:00:51.400","11.779","11.711","11.556","11.292"
"00:00:51.500","11.780","11.710","11.557","11.293"
"00:00:51.600","11.780","11.709","11.557","11.293"
"00:00:51.700","11.781","11.708","11.558","11.294"
"00:00:51.800","11.781","11.707","11.558","11.294"
"00:00:51.900","11.781","11.708","11.559","11.294"
"00:00:52.000","11.781","11.709","11.559","11.294"
"00:00:52.100","11.781","11.710","11.560","11.294"
"00:00:52.200","11.781","11.711","11.560","11.294"
"00:00:52.300","11.781","11.712","11.561","11.294"
"00:00:52.400","11.781","11.713","11.561","11.294"
"00:00:52.500","11.781","11.714","11.562","11.294"
"00:00:52.600","11.780","11.714","11.561","11.294"
"00:00:52.700","11.780","11.714","11.560","11.294"
"00:00:52.800","11.779","11.714","11.558","11.294"
"00:00:52.900","11.779","11.714","11.557","11.294"
"00:00:53.000","11.778","11.714","11.556","11.294"
"00:00:53.100","11.778","11.714","11.555","11.294"
"00:00:53.200","11.777","11.714","11.554","11.294"
"00:00:53.300","11.778","11.713","11.556","11.293"
"00:00:53.400","11.778","11.713","11.557","11.293"
"00:00:53.500","11.779","11.712","11.559","11.292"
