"Time","TC_00 Ave. (C)","TC_01 Ave. (C)","TC_02 Ave. (C)","TC_03 Ave. (C)"
"00:00:25.400","12.237","12.102","11.894","11.575"
"00:00:25.500","12.237","12.103","11.895","11.573"
"00:00:25.600","12.237","12.103","11.895","11.572"
"00:00:25.700","12.236","12.103","11.893","11.573"
"00:00:25.800","12.236","12.103","11.892","11.574"
"00:00:25.900","12.235","12.103","11.890","11.575"
"00:00:26.000","12.235","12.103","11.889","11.576"
"00:00:26.100","12.234","12.103","11.887","11.577"
"00:00:26.200","12.234","12.103","11.885","11.578"
"00:00:26.300","12.233","12.103","11.884","11.579"
"00:00:26.400","12.232","12.104","11.884","11.580"
"00:00:26.500","12.231","12.104","11.885","11.580"
"00:00:26.600","12.230","12.105","11.885","11.581"
"00:00:26.700","12.229","12.105","11.886","11.581"
"00:00:26.800","12.228","12.106","11.887","11.582"
"00:00:26.900","12.227","12.106","11.887","11.582"
"00:00:27.000","12.226","12.107","11.888","11.583"
"00:00:27.100","12.226","12.105","11.887","11.583"
"00:00:27.200","12.227","12.104","11.886","11.584"
"00:00:27.300","12.227","12.102","11.886","11.584"
"00:00:27.400","12.228","12.100","11.885","11.585"
"00:00:27.500","12.228","12.099","11.885","11.585"
"00:00:27.600","12.229","12.097","11.884","11.586"
"00:00:27.700","12.229","12.096","11.884","11.586"
"00:00:27.800","12.228","12.095","11.884","11.586"
"00:00:27.900","12.227","12.095","11.885","11.585"
"00:00:28.000","12.226","12.094","11.885","11.585"
"00:00:28.100","12.225","12.093","11.886","11.584"
"00:00:28.200","12.224","12.093","11.886","11.584"
"00:00:28.300","12.223","12.092","11.887","11.583"
"00:00:28.400","12.222","12.092","11.887","11.583"
"00:00:28.500","12.222","12.093","11.888","11.584"
"00:00:28.600","12.223","12.094","11.889","11.586"
"00:00:28.700","12.224","12.095","11.889","11.588"
"00:00:28.800","12.224","12.096","11.890","11.589"
"00:00:28.900","12.225","12.097","11.890","11.591"
"00:00:29.000","12.225","12.098","11.891","11.592"
"00:00:29.100","12.226","12.099","11.891","11.594"
"00:00:29.200","12.226","12.098","11.891","11.593"
"00:00:29.300","12.226","12.096","11.890","11.593"
"00:00:29.400","12.226","12.095","11.890","11.592"
"00:00:29.500","12.226","12.093","11.889","11.592"
"00:00:29.600","12.226","12.091","11.889","11.591"
"00:00:29.700","12.226","12.090","11.888","11.591"
"00:00:29.800","12.226","12.088","11.887","11.590"
"00:00:29.900","12.225","12.088","11.888","11.590"
"00:00:30.000","12.225","12.088","11.889","11.590"
"00:00:30.100","12.224","12.088","11.889","11.590"
"00:00:30.200","12.224","12.088","11.890","11.590"
"00:00:30.300","12.223","12.088","11.890","11.590"
"00:00:30.400","12.222","12.088","11.891","11.590"
"00:00:30.500","12.222","12.088","11.891","11.590"
"00:00:30.600","12.221","12.088","11.891","11.590"
"00:00:30.700","12.221","12.088","11.891","11.590"
"00:00:30.800","12.220","12.088","11.891","11.590"
"00:00:30.900","12.220","12.088","11.891","11.590"
"00:00:31.000","12.219","12.088","11.891","11.590"
"00:00:31.100","12.219","12.088","11.891","11.590"
"00:00:31.200","12.218","12.088","11.891","11.590"
"00:00:31.300","12.218","12.087","11.889","11.590"
"00:00:31.400","12.217","12.087","11.888","11.589"
"00:00:31.500","12.216","12.086","11.886","11.588"
"00:00:31.600","12.216","12.086","11.885","11.588"
"00:00:31.700","12.215","12.085","11.883","11.587"
"00:00:31.800","12.215","12.085","11.881","11.587"
"00:00:31.900","12.214","12.084","11.880","11.586"
"00:00:32.000","12.212","12.084","11.880","11.586"
"00:00:32.100","12.210","12.083","11.881","11.586"
"00:00:32.200","12.208","12.083","11.881","11.586"
"00:00:32.300","12.206","12.082","11.882","11.586"
"00:00:32.400","12.204","12.082","11.883","11.586"
"00:00:32.500","12.202","12.081","11.883","11.586"
"00:00:32.600","12.199","12.081","11.884","11.586"
"00:00:32.700","12.202","12.082","11.884","11.587"
"00:00:32.800","12.205","12.083","11.885","11.588"
"00:00:32.900","12.207","12.084","11.885","11.590"
"00:00:33.000","12.210","12.085","11.886","11.591"
"00:00:33.100","12.213","12.086","11.886","11.592"
"00:00:33.200","12.215","12.087","11.887","11.593"
"00:00:33.300","12.218","12.088","11.887","11.594"
"00:00:33.400","12.218","12.087","11.888","11.593"
"00:00:33.500","12.217","12.086","11.888","11.593"
"00:00:33.600","12.216","12.085","11.889","11.592"
"00:00:33.700","12.216","12.084","11.889","11.592"
"00:00:33.800","12.215","12.083","11.890","11.591"
"00:00:33.900","12.215","12.082","11.891","11.591"
"00:00:34.000","12.214","12.081","11.891","11.590"
"00:00:34.100","12.215","12.082","11.890","11.591"
"00:00:34.200","12.215","12.083","11.889","11.591"
"00:00:34.300","12.216","12.084","11.888","11.592"
"00:00:34.400","12.216","12.085","11.887","11.592"
"00:00:34.500","12.217","12.086","11.886","11.593"
"00:00:34.600","12.218","12.087","11.885","11.593"
"00:00:34.700","12.218","12.088","11.884","11.594"
"00:00:34.800","12.219","12.086","11.885","11.594"
"00:00:34.900","12.219","12.085","11.886","11.594"
"00:00:35.000","12.220","12.083","11.887","11.594"
"00:00:35.100","12.220","12.082","11.888","11.594"
"00:00:35.200","12.221","12.080","11.889","11.594"
"00:00:35.300","12.221","12.078","11.890","11.594"
"00:00:35.400","12.222","12.077","11.891","11.594"
"00:00:35.500","12.222","12.080","11.891","11.593"
"00:00:35.600","12.222","12.083","11.891","11.593"
"00:00:35.700","12.222","12.086","11.891","11.592"
"00:00:35.800","12.222","12.089","11.891","11.592"
"00:00:35.900","12.222","12.093","11.891","11.591"
"00:00:36.000","12.222","12.096","11.891","11.590"
"00:00:36.100","12.222","12.099","11.891","11.590"
"00:00:36.200","12.222","12.097","11.889","11.589"
"00:00:36.300","12.222","12.096","11.888","11.589"
"00:00:36.400","12.222","12.094","11.886","11.588"
"00:00:36.500","12.222","12.093","11.885","11.588"
"00:00:36.600","12.222","12.091","11.883","11.587"
"00:00:36.700","12.222","12.089","11.881","11.587"
"00:00:36.800","12.222","12.088","11.880","11.586"
"00:00:36.900","12.222","12.088","11.880","11.585"
"00:00:37.000","12.222","12.088","11.881","11.584"
"00:00:37.100","12.222","12.088","11.881","11.583"
"00:00:37.200","12.222","12.088","11.882","11.582"
"00:00:37.300","12.222","12.088","11.882","11.581"
"00:00:37.400","12.222","12.088","11.883","11.580"
"00:00:37.500","12.222","12.088","11.883","11.579"
"00:00:37.600","12.222","12.088","11.883","11.579"
"00:00:37.700","12.222","12.088","11.882","11.580"
"00:00:37.800","12.222","12.088","11.882","11.580"
"00:00:37.900","12.222","12.088","11.881","11.581"
"00:00:38.000","12.222","12.088","11.881","11.581"
"00:00:38.100","12.222","12.088","11.880","11.582"
"00:00:38.200","12.222","12.088","11.880","11.582"
"00:00:38.300","12.222","12.087","11.880","11.583"
"00:00:38.400","12.222","12.087","11.881","11.585"
"00:00:38.500","12.222","12.086","11.881","11.586"
"00:00:38.600","12.222","12.086","11.882","11.587"
"00:00:38.700","12.222","12.085","11.882","11.588"
"00:00:38.800","12.222","12.085","11.883","11.589"
"00:00:38.900","12.222","12.084","11.884","11.590"
"00:00:39.000","12.222","12.085","11.883","11.588"
"00:00:39.100","12.223","12.085","11.882","11.587"
"00:00:39.200","12.223","12.086","11.882","11.585"
"00:00:39.300","12.224","12.086","11.881","11.584"
"00:00:39.400","12.224","12.087","11.881","11.582"
"00:00:39.500","12.225","12.087","11.880","11.580"
"00:00:39.600","12.225","12.088","11.880","11.579"
"00:00:39.700","12.224","12.087","11.880","11.579"
"00:00:39.800","12.222","12.087","11.880","11.579"
"00:00:39.900","12.221","12.086","11.880","11.579"
"00:00:40.000","12.219","12.086","11.880","11.579"
"00:00:40.100","12.217","12.085","11.880","11.579"
"00:00:40.200","12.216","12.085","11.880","11.579"
"00:00:40.300","12.214","12.084","11.880","11.579"
"00:00:40.400","12.216","12.084","11.879","11.581"
"00:00:40.500","12.217","12.083","11.879","11.583"
"00:00:40.600","12.219","12.082","11.878","11.585"
"00:00:40.700","12.220","12.082","11.878","11.587"
"00:00:40.800","12.222","12.081","11.877","11.589"
"00:00:40.900","12.224","12.081","11.876","11.591"
"00:00:41.000","12.225","12.080","11.876","11.594"
"00:00:41.100","12.225","12.081","11.877","11.594"
"00:00:41.200","12.224","12.081","11.878","11.594"
"00:00:41.300","12.224","12.082","11.879","11.594"
"00:00:41.400","12.223","12.082","11.880","11.594"
"00:00:41.500","12.223","12.083","11.881","11.594"
"00:00:41.600","12.222","12.084","11.882","11.594"
"00:00:41.700","12.222","12.084","11.883","11.594"
"00:00:41.800","12.220","12.084","11.883","11.595"
"00:00:41.900","12.219","12.083","11.883","11.596"
"00:00:42.000","12.218","12.082","11.883","11.597"
"00:00:42.100","12.217","12.082","11.883","11.598"
"00:00:42.200","12.216","12.081","11.883","11.599"
"00:00:42.300","12.215","12.081","11.883","11.600"
"00:00:42.400","12.214","12.080","11.883","11.601"
"00:00:42.500","12.215","12.081","11.884","11.600"
"00:00:42.600","12.215","12.081","11.884","11.600"
"00:00:42.700","12.216","12.082","11.885","11.599"
"00:00:42.800","12.216","12.082","11.885","11.599"
"00:00:42.900","12.217","12.083","11.886","11.598"
"00:00:43.000","12.217","12.084","11.887","11.598"
"00:00:43.100","12.218","12.084","11.887","11.597"
"00:00:43.200","12.219","12.085","11.887","11.597"
"00:00:43.300","12.221","12.085","11.887","11.596"
"00:00:43.400","12.223","12.086","11.887","11.596"
"00:00:43.500","12.224","12.086","11.887","11.595"
"00:00:43.600","12.226","12.087","11.887","11.595"
"00:00:43.700","12.227","12.087","11.887","11.594"
"00:00:43.800","12.229","12.088","11.887","11.594"
"00:00:43.900","12.228","12.087","11.887","11.594"
"00:00:44.000","12.228","12.087","11.886","11.594"
"00:00:44.100","12.227","12.086","11.885","11.594"
"00:00:44.200","12.227","12.086","11.885","11.594"
"00:00:44.300","12.226","12.085","11.884","11.594"
"00:00:44.400","12.226","12.085","11.884","11.594"
"00:00:44.500","12.225","12.084","11.883","11.594"
"00:00:44.600","12.226","12.084","11.883","11.594"
"00:00:44.700","12.226","12.084","11.882","11.593"
"00:00:44.800","12.227","12.084","11.882","11.593"
"00:00:44.900","12.227","12.084","11.881","11.593"
"00:00:45.000","12.228","12.084","11.881","11.593"
"00:00:45.100","12.228","12.084","11.880","11.593"
"00:00:45.200","12.229","12.084","11.879","11.593"
"00:00:45.300","12.228","12.084","11.879","11.594"
"00:00:45.400","12.228","12.084","11.878","11.594"
"00:00:45.500","12.227","12.084","11.878","11.595"
"00:00:45.600","12.227","12.084","11.877","11.595"
"00:00:45.700","12.226","12.084","11.877","11.596"
"00:00:45.800","12.226","12.084","11.876","11.597"
"00:00:45.900","12.225","12.084","11.876","11.597"
"00:00:46.000","12.226","12.084","11.877","11.596"
"00:00:46.100","12.226","12.084","11.878","11.595"
"00:00:46.200","12.227","12.084","11.879","11.594"
"00:00:46.300","12.227","12.084","11.880","11.593"
"00:00:46.400","12.228","12.084","11.881","11.592"
"00:00:46.500","12.228","12.084","11.882","11.591"
"00:00:46.600","12.229","12.084","11.883","11.590"
"00:00:46.700","12.229","12.084","11.883","11.590"
"00:00:46.800","12.229","12.083","11.882","11.590"
"00:00:46.900","12.229","12.082","11.882","11.590"
"00:00:47.000","12.229","12.082","11.881","11.590"
"00:00:47.100","12.229","12.081","11.881","11.590"
"00:00:47.200","12.229","12.081","11.880","11.590"
"00:00:47.300","12.229","12.080","11.880","11.590"
"00:00:47.400","12.227","12.079","11.880","11.588"
"00:00:47.500","12.226","12.078","11.880","11.587"
"00:00:47.600","12.224","12.077","11.880","11.585"
"00:00:47.700","12.223","12.076","11.880","11.583"
"00:00:47.800","12.221","12.075","11.880","11.582"
"00:00:47.900","12.219","12.074","11.880","11.580"
"00:00:48.000","12.218","12.073","11.880","11.579"
"00:00:48.100","12.218","12.074","11.879","11.579"
"00:00:48.200","12.219","12.075","11.879","11.580"
"00:00:48.300","12.219","12.076","11.878","11.580"
"00:00:48.400","12.220","12.077","11.878","11.581"
"00:00:48.500","12.220","12.078","11.877","11.581"
"00:00:48.600","12.221","12.079","11.876","11.582"
"00:00:48.700","12.222","12.080","11.876","11.582"
"00:00:48.800","12.220","12.080","11.876","11.582"
"00:00:48.900","12.219","12.079","11.877","11.582"
"00:00:49.000","12.218","12.079","11.877","11.582"
"00:00:49.100","12.217","12.078","11.878","11.582"
"00:00:49.200","12.216","12.077","11.878","11.582"
"00:00:49.300","12.215","12.077","11.879","11.582"
"00:00:49.400","12.214","12.076","11.879","11.582"
"00:00:49.500","12.214","12.076","11.879","11.583"
"00:00:49.600","12.215","12.075","11.879","11.583"
"00:00:49.700","12.215","12.075","11.879","11.584"
"00:00:49.800","12.216","12.074","11.879","11.584"
"00:00:49.900","12.217","12.074","11.879","11.585"
"00:00:50.000","12.217","12.073","11.879","11.585"
"00:00:50.100","12.218","12.073","11.879","11.586"
"00:00:50.200","12.218","12.072","11.879","11.585"
"00:00:50.300","12.218","12.072","11.879","11.585"
"00:00:50.400","12.218","12.071","11.879","11.584"
"00:00:50.500","12.218","12.071","11.879","11.584"
"00:00:50.600","12.218","12.070","11.879","11.583"
"00:00:50.700","12.218","12.070","11.879","11.583"
"00:00:50.800","12.218","12.069","11.879","11.582"
"00:00:50.900","12.218","12.069","11.880","11.583"
"00:00:51.000","12.218","12.069","11.881","11.584"
"00:00:51.100","12.218","12.069","11.881","11.585"
"00:00:51.200","12.218","12.069","11.882","11.586"
"00:00:51.300","12.218","12.069","11.882","11.588"
"00:00:51.400","12.218","12.069","11.883","11.589"
"00:00:51.500","12.218","12.069","11.883","11.590"
"00:00:51.600","12.217","12.069","11.882","11.588"
"00:00:51.700","12.216","12.069","11.880","11.585"
"00:00:51.800","12.214","12.069","11.878","11.583"
"00:00:51.900","12.213","12.069","11.877","11.581"
"00:00:52.000","12.212","12.069","11.875","11.579"
"00:00:52.100","12.211","12.069","11.874","11.577"
"00:00:52.200","12.210","12.069","11.872","11.575"
"00:00:52.300","12.211","12.071","11.873","11.575"
"00:00:52.400","12.211","12.072","11.873","11.576"
"00:00:52.500","12.212","12.074","11.874","11.576"
"00:00:52.600","12.212","12.075","11.874","11.577"
"00:00:52.700","12.213","12.077","11.875","11.577"
"00:00:52.800","12.213","12.079","11.875","11.578"
"00:00:52.900","12.214","12.080","11.876","11.578"
"00:00:53.000","12.215","12.080","11.876","11.578"
"00:00:53.100","12.216","12.079","11.876","11.577"
"00:00:53.200","12.217","12.079","11.876","11.577"
"00:00:53.300","12.218","12.078","11.876","11.576"
