20241114185147.7,0,12.911,12.967,13.195,13.038,10.534,10.495
20241114185148.5,0.803998857736588,12.911,12.967,13.197,13.034,10.531,10.493
20241114185149.7,1.94899365305901,12.903,12.941,13.193,13.014,10.499,10.491
20241114185150.3,2.61300131678581,12.909,12.951,13.197,13.026,10.525,10.489
20241114185150.8,3.09399850666523,12.892,12.961,13.197,13.038,10.529,10.505
20241114185151.3,3.61699908971786,12.901,12.961,13.179,13.02,10.529,10.511
20241114185151.8,4.08599674701691,12.907,12.943,13.197,13.024,10.511,10.509
20241114185152.2,4.51899580657482,12.897,12.947,13.191,13.024,10.509,10.489
20241114185152.7,4.96099703013897,12.901,12.941,13.197,13.008,10.533,10.515
20241114185153.1,5.40200248360634,12.899,12.961,13.181,13.016,10.54,10.523
20241114185153.6,5.84000051021576,12.886,12.957,13.183,13.03,10.515,10.487
20241114185154,6.2770027667284,12.903,12.945,13.177,13.016,10.517,10.513
20241114185154.4,6.72999769449234,12.894,12.945,13.173,13.014,10.521,10.499
20241114185154.9,7.17199891805649,12.909,12.937,13.173,13.008,10.519,10.507
20241114185155.3,7.62899704277515,12.891,12.947,13.198,12.992,10.519,10.495
20241114185155.8,8.06199610233307,12.88,12.935,13.192,13.016,10.523,10.503
20241114185156.2,8.49999412894249,12.876,12.921,13.187,13,10.517,10.497
20241114185156.7,8.93699638545513,12.882,12.939,13.179,13.018,10.523,10.497
20241114185157.1,9.37899760901928,12.893,12.933,13.189,13.018,10.497,10.481
20241114185157.5,9.81599986553192,12.897,12.933,13.187,13.028,10.523,10.515
20241114185158,10.2580010890961,12.876,12.919,13.2,13.008,10.505,10.493
20241114185158.4,10.691000148654,12.872,12.911,13.214,13.014,10.513,10.493
20241114185158.8,11.1289981752634,12.888,12.929,13.208,13.038,10.499,10.493
20241114185159.3,11.566000431776,12.897,12.943,13.2,13.01,10.521,10.487
20241114185159.7,12.0039984583855,12.888,12.941,13.196,13.022,10.507,10.495
20241114185200.2,12.4369975179434,12.878,12.941,13.204,13.008,10.525,10.499
20241114185200.6,12.8789987415075,12.87,12.959,13.173,13.006,10.511,10.493
20241114185201,13.3199941366911,12.882,12.949,13.185,13.018,10.519,10.491
20241114185201.5,13.7609995901585,12.891,12.945,13.179,13.02,10.519,10.493
20241114185201.9,14.2030008137226,12.888,12.933,13.167,13.01,10.503,10.511
20241114185202.4,14.6559957414865,12.889,12.917,13.173,13.022,10.505,10.501
20241114185202.8,15.0970011949539,12.882,12.939,13.167,13.014,10.531,10.483
20241114185203.3,15.542995557189,12.878,12.951,13.169,13.018,10.517,10.503
20241114185203.7,15.991997346282,12.862,12.935,13.151,13.004,10.505,10.483
20241114185204.2,16.440999135375,12.868,12.935,13.161,13.004,10.505,10.493
20241114185204.6,16.890000924468,12.884,12.937,13.155,12.994,10.503,10.489
20241114185205.1,17.3549953848124,12.858,12.919,13.153,13.012,10.507,10.493
20241114185205.5,17.7929934114218,12.882,12.939,13.145,13.004,10.541,10.493
20241114185205.9,18.2299956679344,12.884,12.931,13.167,12.998,10.515,10.487
20241114185206.4,18.6640005558729,12.897,12.929,13.161,13.002,10.521,10.485
20241114185206.8,19.1010028123856,12.876,12.913,13.149,12.994,10.517,10.509
20241114185207.3,19.539000838995,12.884,12.937,13.161,13.006,10.515,10.489
20241114185207.7,19.9760030955076,12.87,12.919,13.167,12.992,10.513,10.499
20241114185208.1,20.4289980232716,12.868,12.919,13.165,12.998,10.509,10.503
20241114185208.6,20.866996049881,12.864,12.925,13.165,13.002,10.523,10.499
20241114185209,21.3010009378195,12.874,12.927,13.163,13.006,10.539,10.497
20241114185209.5,21.7380031943321,12.858,12.915,13.161,12.994,10.515,10.491
20241114185209.9,22.1760012209415,12.864,12.915,13.177,12.998,10.507,10.489
20241114185210.3,22.6289961487055,12.852,12.929,13.151,12.985,10.501,10.479
20241114185210.8,23.0659984052181,12.866,12.927,13.143,13.01,10.511,10.501
20241114185211.2,23.5039964318275,12.87,12.919,13.165,12.998,10.523,10.487
20241114185211.7,23.9529982209206,12.872,12.913,13.157,12.996,10.517,10.487
20241114185212.1,24.3900004774332,12.87,12.921,13.145,13.006,10.495,10.497
20241114185212.6,24.8320017009974,12.856,12.905,13.147,12.981,10.517,10.485
20241114185213,25.2689938992262,12.868,12.919,13.155,12.985,10.513,10.487
20241114185213.4,25.7109951227903,12.84,12.919,13.153,12.981,10.517,10.487
20241114185213.9,26.147997379303,12.866,12.917,13.155,12.994,10.519,10.507
20241114185214.3,26.5859954059124,12.858,12.915,13.153,12.99,10.519,10.495
20241114185214.7,27.022997662425,12.856,12.897,13.161,13.002,10.525,10.485
20241114185215.2,27.4649988859892,12.86,12.911,13.159,12.987,10.515,10.475
20241114185215.6,27.9260002076626,12.842,12.919,13.153,12.992,10.505,10.483
20241114185216.1,28.3669956028461,12.868,12.919,13.189,12.99,10.517,10.503
20241114185216.5,28.8039978593588,12.876,12.921,13.169,12.998,10.505,10.497
20241114185217,29.2539954185486,12.87,12.923,13.181,13.006,10.519,10.487
20241114185217.4,29.7070004045963,12.872,12.923,13.185,12.989,10.493,10.481
20241114185217.9,30.1599953323603,12.854,12.921,13.163,13.004,10.511,10.501
20241114185218.3,30.6010007858276,12.87,12.905,13.171,12.981,10.507,10.479
20241114185218.8,31.0539957135916,12.848,12.925,13.165,12.987,10.521,10.505
20241114185219.2,31.5079964697361,12.858,12.933,13.157,12.998,10.499,10.495
20241114185219.7,31.940995529294,12.854,12.903,13.161,12.975,10.507,10.485
20241114185220.1,32.3940005153418,12.862,12.915,13.161,12.987,10.529,10.495
20241114185220.6,32.8360017389059,12.858,12.921,13.161,12.994,10.519,10.489
20241114185221,33.2729939371347,12.864,12.931,13.173,12.985,10.527,10.481
20241114185221.4,33.7219957262278,12.872,12.925,13.161,12.998,10.515,10.481
20241114185221.9,34.1599937528372,12.878,12.929,13.163,13.004,10.497,10.481
20241114185222.3,34.6129987388849,12.846,12.909,13.165,12.989,10.519,10.497
20241114185222.8,35.0509967654943,12.852,12.925,13.181,12.989,10.509,10.483
20241114185223.2,35.4920022189617,12.852,12.931,13.171,12.987,10.503,10.489
20241114185223.6,35.9259970486164,12.874,12.905,13.167,13.008,10.515,10.463
20241114185224.1,36.3670025020838,12.88,12.919,13.161,13.01,10.511,10.477
20241114185224.5,36.8079978972673,12.868,12.913,13.177,13.002,10.495,10.475
20241114185225,37.2540023177862,12.884,12.931,13.169,13.002,10.507,10.487
20241114185225.4,37.7069972455502,12.856,12.945,13.159,12.998,10.497,10.485
20241114185225.9,38.1439995020628,12.876,12.925,13.163,12.99,10.505,10.489
20241114185226.3,38.5860007256269,12.866,12.911,13.143,12.99,10.501,10.473
20241114185226.8,39.0389956533909,12.85,12.915,13.167,13,10.495,10.481
20241114185227.2,39.4800011068583,12.852,12.925,13.151,12.987,10.503,10.501
20241114185227.6,39.9290028959513,12.868,12.925,13.161,12.985,10.505,10.491
20241114185228.1,40.382993593812,12.838,12.929,13.163,12.987,10.503,10.483
20241114185228.5,40.8199958503246,12.866,12.923,13.157,12.99,10.485,10.493
20241114185229,41.261001303792,12.848,12.921,13.153,13.002,10.505,10.489
20241114185229.4,41.7109988629818,12.862,12.923,13.141,12.989,10.505,10.475
20241114185229.9,42.1480011194944,12.856,12.907,13.151,12.989,10.511,10.485
20241114185230.3,42.5970029085875,12.858,12.929,13.161,12.992,10.523,10.495
20241114185230.8,43.0509936064482,12.844,12.925,13.145,12.994,10.497,10.467
20241114185231.2,43.5039985924959,12.854,12.911,13.163,12.985,10.517,10.489
20241114185231.7,43.9570035785437,12.834,12.917,13.169,12.987,10.511,10.473
20241114185232.1,44.3939957767725,12.866,12.915,13.151,12.979,10.503,10.489
20241114185232.6,44.8319938033819,12.858,12.921,13.175,12.998,10.511,10.497
20241114185233,45.2849987894297,12.876,12.933,13.167,12.985,10.491,10.477
20241114185233.4,45.7220010459423,12.844,12.925,13.171,12.977,10.491,10.477
20241114185233.9,46.1599990725517,12.874,12.923,13.171,12.983,10.505,10.475
20241114185234.3,46.6090008616447,12.87,12.903,13.129,12.975,10.493,10.491
20241114185234.8,47.0429956912994,12.866,12.909,13.135,12.985,10.501,10.485
20241114185235.2,47.4960006773472,12.858,12.913,13.163,13.002,10.493,10.473
20241114185235.7,47.9489956051111,12.85,12.915,13.135,12.992,10.493,10.487
