20241115113303.4,0,14.586,13.637,13.689,13.516,10.321,10.347
20241115113304.2,0.832001119852066,14.61,13.657,13.679,13.532,10.323,10.347
20241115113304.7,1.3439979404211,14.602,13.653,13.701,13.526,10.337,10.355
20241115113305.2,1.84400528669357,14.619,13.641,13.689,13.526,10.319,10.339
20241115113305.7,2.31699608266354,14.603,13.651,13.669,13.51,10.325,10.339
20241115113306.2,2.83999666571617,14.6,13.665,13.687,13.51,10.304,10.337
20241115113306.7,3.29300165176392,14.629,13.663,13.693,13.518,10.325,10.351
20241115113307.1,3.73099967837334,14.625,13.657,13.687,13.528,10.323,10.341
20241115113307.6,4.16800193488598,14.639,13.645,13.699,13.522,10.331,10.353
20241115113308,4.61000315845013,14.609,13.659,13.679,13.526,10.314,10.357
20241115113308.4,5.04700541496277,14.629,13.667,13.683,13.53,10.314,10.337
20241115113308.9,5.48500344157219,14.619,13.659,13.689,13.51,10.319,10.339
20241115113309.3,5.9180025011301,14.627,13.681,13.695,13.522,10.337,10.343
20241115113309.8,6.35600052773952,14.621,13.671,13.689,13.536,10.319,10.327
20241115113310.2,6.80500231683254,14.631,13.691,13.695,13.522,10.335,10.333
20241115113310.6,7.24300034344196,14.663,13.687,13.716,13.524,10.329,10.327
20241115113311.1,7.68399573862553,14.647,13.683,13.695,13.506,10.325,10.355
20241115113311.5,8.13299752771854,14.639,13.7,13.699,13.54,10.323,10.319
20241115113312,8.57100561261177,14.641,13.687,13.708,13.522,10.327,10.345
20241115113312.4,9.00400467216969,14.627,13.699,13.708,13.548,10.333,10.339
20241115113312.8,9.44600589573383,14.631,13.712,13.693,13.526,10.329,10.351
20241115113313.3,9.88299809396267,14.645,13.697,13.7,13.542,10.327,10.355
20241115113313.7,10.3209961205721,14.641,13.7,13.704,13.524,10.323,10.357
20241115113314.2,10.7620015740395,14.629,13.712,13.7,13.552,10.335,10.337
20241115113314.6,11.1999996006489,14.637,13.71,13.708,13.54,10.321,10.349
20241115113315,11.6329986602068,14.641,13.71,13.712,13.552,10.329,10.341
20241115113315.5,12.0709966868162,14.613,13.718,13.726,13.556,10.319,10.343
20241115113315.9,12.5079989433289,14.637,13.714,13.712,13.552,10.335,10.337
20241115113316.4,12.950000166893,14.615,13.73,13.724,13.552,10.329,10.335
20241115113316.8,13.3829992264509,14.611,13.71,13.716,13.548,10.341,10.347
20241115113317.2,13.8209972530603,14.651,13.72,13.728,13.54,10.325,10.345
20241115113317.7,14.2539963126183,14.625,13.708,13.695,13.54,10.339,10.357
20241115113318.1,14.6959975361824,14.6,13.693,13.693,13.554,10.343,10.343
20241115113318.6,15.1490025222301,14.544,13.695,13.704,13.564,10.319,10.343
20241115113319,15.5899979174137,14.528,13.685,13.714,13.564,10.321,10.335
20241115113319.4,16.0279959440231,14.512,13.679,13.724,13.548,10.337,10.353
