File Name:	PS_17.txt	Version: 8.3.7.3						
Date:	13 Aug 2024
Operator:	KH
Test ID:	PS_17
Sample ID:	PS_17
Sample Mass (mg):	3.0500
Sample Cup Mass (mg):	182.2900
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	100.024
Baseline O2:	20.238
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
8.500	76.176	80.054	19.976	100.859	20.118	-19.992	0.201	898.963
9.001	76.311	80.052	19.976	100.859	20.118	-20.739	0.237	898.967
9.501	76.437	80.051	19.976	100.862	20.115	-20.443	0.261	898.966
10.000	76.572	80.053	19.975	100.858	20.112	-19.902	0.261	898.956
10.500	76.733	80.053	19.976	100.859	20.097	-17.707	0.295	898.951
11.001	76.825	80.054	19.975	100.857	20.070	-14.128	0.253	898.943
11.502	76.971	80.057	19.975	100.854	20.046	-10.638	0.239	898.908
12.002	77.174	80.054	19.975	100.859	20.009	-5.983	0.350	898.935
12.501	77.328	80.055	19.975	100.894	19.989	-3.220	0.357	898.930
13.000	77.504	80.056	19.976	100.975	19.971	-0.717	0.329	898.904
13.501	77.738	80.055	19.977	101.106	19.960	1.188	0.410	898.944
14.001	78.004	80.057	19.975	101.268	19.956	2.258	0.500	898.912
14.501	78.239	80.053	19.976	101.438	19.958	2.679	0.501	898.923
15.001	78.553	80.052	19.975	101.590	19.960	3.304	0.549	898.898
15.501	78.803	80.054	19.975	101.700	19.966	3.398	0.564	898.932
16.001	79.135	80.053	19.976	101.759	19.971	3.623	0.581	898.920
16.501	79.451	80.054	19.976	101.777	19.975	3.881	0.647	898.929
17.002	79.811	80.057	19.976	101.766	19.983	3.416	0.676	898.952
17.502	80.148	80.055	19.976	101.735	19.990	3.193	0.698	898.960
18.001	80.506	80.054	19.975	101.694	19.998	2.701	0.696	898.947
18.501	80.857	80.054	19.975	101.641	20.004	2.495	0.710	898.899
19.001	81.227	80.055	19.977	101.587	20.010	2.414	0.721	898.912
19.501	81.640	80.055	19.976	101.551	20.013	2.563	0.783	898.924
20.001	82.056	80.055	19.976	101.514	20.019	2.403	0.828	898.945
20.501	82.451	80.057	19.975	101.476	20.029	1.906	0.810	898.937
21.001	82.828	80.057	19.974	101.443	20.033	1.882	0.771	898.908
21.501	83.286	80.055	19.975	101.410	20.040	1.399	0.836	898.903
22.001	83.709	80.056	19.975	101.368	20.044	1.103	0.882	898.880
22.501	84.144	80.057	19.975	101.328	20.049	0.788	0.858	898.912
23.001	84.617	80.055	19.976	101.285	20.055	0.520	0.908	898.902
23.501	85.025	80.057	19.975	101.246	20.059	0.190	0.881	898.879
24.001	85.505	80.056	19.975	101.220	20.062	0.106	0.887	898.888
24.501	85.962	80.057	19.976	101.200	20.067	0.073	0.937	898.888
25.001	86.410	80.057	19.976	101.177	20.074	-0.441	0.906	898.890
25.501	86.890	80.055	19.977	101.164	20.075	-0.360	0.927	898.903
26.002	87.368	80.056	19.975	101.143	20.076	-0.471	0.958	898.902
26.501	87.820	80.056	19.974	101.112	20.080	-0.707	0.931	898.874
27.001	88.317	80.056	19.976	101.084	20.082	-0.692	0.949	898.864
27.501	88.806	80.057	19.975	101.063	20.088	-1.408	0.986	898.905
28.001	89.330	80.057	19.974	101.032	20.090	-1.361	1.014	898.891
28.500	89.804	80.058	19.975	101.017	20.093	-1.510	0.998	898.873
29.000	90.306	80.057	19.975	101.015	20.101	-2.090	0.976	898.892
29.501	90.790	80.055	19.975	101.002	20.101	-1.805	0.986	898.885
30.001	91.282	80.056	19.976	100.992	20.103	-1.742	0.976	898.868
30.501	91.808	80.057	19.976	100.980	20.106	-1.779	1.017	898.862
31.001	92.289	80.054	19.976	100.972	20.109	-2.086	1.007	898.854
31.501	92.807	80.056	19.976	100.954	20.108	-1.776	0.999	898.852
32.001	93.310	80.056	19.976	100.932	20.111	-1.915	1.020	898.834
32.501	93.843	80.055	19.976	100.918	20.113	-2.073	1.036	898.827
33.001	94.335	80.057	19.975	100.919	20.115	-2.293	1.024	898.836
33.502	94.875	80.057	19.975	100.909	20.114	-2.009	1.032	898.850
34.002	95.346	80.055	19.975	100.905	20.120	-2.460	1.011	898.833
34.501	95.880	80.055	19.976	100.903	20.119	-2.410	1.005	898.854
35.002	96.417	80.055	19.975	100.903	20.120	-2.383	1.072	898.820
35.501	96.958	80.057	19.976	100.884	20.124	-2.756	1.079	898.816
36.001	97.450	80.056	19.976	100.874	20.124	-2.584	1.033	898.848
36.501	97.978	80.056	19.975	100.862	20.127	-3.155	1.020	898.824
37.001	98.531	80.057	19.975	100.854	20.128	-3.108	1.080	898.815
37.501	99.044	80.056	19.975	100.831	20.129	-3.143	1.066	898.833
38.001	99.571	80.057	19.976	100.828	20.130	-3.056	1.041	898.855
38.501	100.101	80.059	19.975	100.821	20.127	-2.732	1.058	898.835
39.000	100.634	80.059	19.975	100.809	20.129	-2.975	1.063	898.839
39.501	101.149	80.060	19.975	100.807	20.132	-3.078	1.047	898.829
40.001	101.679	80.058	19.975	100.807	20.132	-3.015	1.045	898.852
40.501	102.240	80.055	19.974	100.803	20.130	-2.665	1.091	898.829
41.001	102.724	80.057	19.975	100.788	20.132	-2.752	1.045	898.809
41.501	103.272	80.058	19.976	100.787	20.133	-2.795	1.031	898.812
42.002	103.818	80.057	19.974	100.787	20.135	-3.028	1.093	898.803
42.501	104.349	80.058	19.974	100.783	20.141	-3.540	1.079	898.815
43.001	104.884	80.058	19.974	100.782	20.141	-3.538	1.067	898.863
43.501	105.419	80.056	19.975	100.780	20.144	-3.988	1.069	898.819
44.001	105.894	80.059	19.976	100.785	20.141	-3.644	1.010	898.813
44.501	106.478	80.058	19.974	100.777	20.143	-3.762	1.059	898.774
45.001	106.995	80.057	19.974	100.774	20.141	-3.525	1.101	898.808
45.501	107.586	80.055	19.975	100.766	20.146	-3.873	1.108	898.815
46.001	108.060	80.055	19.975	100.767	20.149	-4.010	1.065	898.791
46.501	108.598	80.056	19.975	100.757	20.149	-4.053	1.011	898.769
47.001	109.129	80.055	19.976	100.758	20.147	-3.825	1.068	898.825
47.501	109.676	80.055	19.976	100.754	20.148	-3.874	1.079	898.826
48.001	110.203	80.057	19.975	100.746	20.148	-3.795	1.074	898.797
48.501	110.722	80.053	19.975	100.738	20.150	-3.967	1.045	898.759
49.001	111.276	80.056	19.976	100.732	20.152	-4.100	1.073	898.803
49.501	111.789	80.058	19.977	100.730	20.150	-3.634	1.068	898.821
50.001	112.327	80.056	19.975	100.731	20.148	-3.201	1.052	898.777
50.501	112.865	80.055	19.975	100.742	20.152	-3.471	1.076	898.823
51.001	113.385	80.056	19.976	100.746	20.149	-3.165	1.058	898.766
51.501	113.924	80.055	19.975	100.742	20.152	-3.393	1.058	898.794
52.001	114.459	80.055	19.975	100.731	20.151	-3.231	1.074	898.782
52.501	114.996	80.054	19.976	100.728	20.154	-3.859	1.072	898.804
53.001	115.543	80.056	19.976	100.718	20.155	-4.207	1.084	898.770
53.501	116.069	80.055	19.975	100.714	20.156	-4.401	1.073	898.786
54.001	116.608	80.054	19.976	100.716	20.157	-4.531	1.065	898.776
54.501	117.142	80.056	19.975	100.719	20.155	-4.379	1.073	898.802
55.001	117.696	80.058	19.976	100.712	20.157	-4.651	1.089	898.780
55.501	118.217	80.056	19.975	100.711	20.155	-4.324	1.075	898.775
56.001	118.788	80.055	19.975	100.705	20.158	-4.294	1.092	898.797
56.501	119.306	80.054	19.975	100.700	20.159	-4.333	1.090	898.786
57.001	119.867	80.052	19.975	100.685	20.159	-4.271	1.080	898.791
57.501	120.353	80.054	19.974	100.674	20.157	-4.055	1.047	898.784
58.001	120.901	80.054	19.976	100.666	20.159	-4.213	1.033	898.763
58.501	121.430	80.056	19.976	100.667	20.162	-4.582	1.076	898.770
59.001	121.982	80.057	19.975	100.662	20.161	-4.521	1.080	898.801
59.501	122.520	80.056	19.975	100.669	20.163	-4.718	1.090	898.769
60.001	123.052	80.059	19.975	100.686	20.161	-4.594	1.070	898.784
60.501	123.581	80.059	19.976	100.699	20.158	-4.343	1.061	898.790
61.001	124.104	80.057	19.975	100.700	20.161	-4.653	1.053	898.766
61.501	124.636	80.058	19.975	100.708	20.163	-4.744	1.055	898.779
62.001	125.162	80.055	19.976	100.710	20.159	-4.418	1.058	898.785
62.501	125.711	80.055	19.975	100.700	20.159	-4.424	1.075	898.771
63.002	126.224	80.056	19.976	100.690	20.160	-4.458	1.061	898.749
63.502	126.775	80.055	19.976	100.679	20.162	-4.458	1.063	898.799
64.001	127.318	80.057	19.975	100.674	20.160	-4.303	1.095	898.739
64.502	127.838	80.055	19.975	100.674	20.161	-4.337	1.063	898.775
65.002	128.347	80.054	19.974	100.672	20.165	-4.519	1.029	898.763
65.501	128.888	80.056	19.974	100.670	20.163	-4.323	1.051	898.763
66.001	129.446	80.057	19.975	100.680	20.164	-4.340	1.099	898.776
66.502	129.926	80.056	19.974	100.680	20.161	-3.988	1.037	898.750
67.001	130.477	80.055	19.974	100.678	20.161	-3.982	1.031	898.767
67.501	130.970	80.055	19.975	100.683	20.158	-3.713	1.045	898.757
68.001	131.512	80.057	19.975	100.689	20.161	-3.981	1.034	898.759
68.502	132.040	80.057	19.974	100.681	20.161	-3.921	1.070	898.763
69.002	132.566	80.055	19.975	100.680	20.162	-4.043	1.055	898.759
69.501	133.113	80.057	19.975	100.685	20.160	-3.890	1.073	898.756
70.001	133.615	80.053	19.975	100.679	20.164	-4.296	1.049	898.761
70.501	134.177	80.053	19.974	100.674	20.167	-4.521	1.064	898.774
71.002	134.716	80.055	19.974	100.676	20.169	-4.752	1.100	898.747
71.502	135.227	80.054	19.974	100.673	20.171	-4.945	1.049	898.746
72.002	135.778	80.054	19.973	100.659	20.166	-4.301	1.063	898.759
72.501	136.289	80.053	19.974	100.657	20.167	-4.529	1.062	898.774
73.002	136.793	80.052	19.975	100.655	20.169	-4.751	1.014	898.740
73.502	137.344	80.054	19.974	100.651	20.168	-4.657	1.054	898.764
74.002	137.859	80.054	19.974	100.649	20.165	-4.454	1.066	898.751
74.501	138.373	80.053	19.975	100.649	20.166	-4.612	1.030	898.776
75.001	138.898	80.054	19.974	100.647	20.170	-5.065	1.040	898.761
75.501	139.442	80.055	19.974	100.646	20.168	-4.687	1.069	898.776
76.001	139.967	80.056	19.974	100.647	20.169	-4.875	1.069	898.759
76.501	140.506	80.056	19.974	100.649	20.171	-5.105	1.064	898.776
77.001	140.990	80.054	19.974	100.653	20.170	-5.094	1.023	898.756
77.501	141.531	80.053	19.975	100.651	20.170	-4.885	1.024	898.767
78.002	142.020	80.053	19.973	100.647	20.168	-4.624	1.029	898.753
78.502	142.583	80.052	19.974	100.645	20.166	-4.504	1.053	898.757
79.001	143.074	80.056	19.974	100.643	20.171	-4.927	1.054	898.761
79.502	143.591	80.055	19.974	100.640	20.170	-4.805	1.007	898.782
80.002	144.125	80.056	19.975	100.645	20.173	-5.006	1.051	898.771
80.502	144.664	80.056	19.976	100.648	20.174	-5.117	1.073	898.799
81.002	145.140	80.055	19.975	100.651	20.173	-4.942	1.014	898.780
81.502	145.692	80.056	19.974	100.651	20.171	-4.738	1.028	898.764
82.002	146.202	80.059	19.974	100.659	20.172	-4.732	1.063	898.743
82.501	146.702	80.055	19.975	100.658	20.172	-4.798	1.010	898.773
83.002	147.264	80.057	19.975	100.652	20.170	-4.628	1.061	898.768
83.502	147.751	80.055	19.974	100.652	20.171	-4.782	1.050	898.744
84.001	148.251	80.056	19.974	100.658	20.172	-4.999	0.987	898.758
84.501	148.797	80.057	19.974	100.656	20.173	-5.035	1.045	898.776
85.002	149.319	80.054	19.974	100.649	20.174	-5.163	1.068	898.773
85.501	149.836	80.055	19.975	100.651	20.172	-4.889	1.040	898.755
86.001	150.369	80.056	19.976	100.648	20.171	-4.772	1.050	898.765
86.501	150.899	80.057	19.975	100.643	20.174	-4.969	1.062	898.773
87.002	151.398	80.057	19.975	100.638	20.176	-5.040	1.030	898.778
87.501	151.893	80.059	19.975	100.640	20.176	-5.251	0.993	898.783
88.002	152.420	80.057	19.975	100.642	20.177	-5.423	1.022	898.767
88.502	152.923	80.055	19.975	100.636	20.176	-5.367	1.030	898.769
89.002	153.444	80.052	19.975	100.631	20.173	-5.102	1.023	898.772
89.502	153.939	80.055	19.975	100.630	20.173	-5.012	1.016	898.766
90.002	154.485	80.056	19.976	100.632	20.173	-4.957	1.041	898.762
90.502	154.996	80.057	19.975	100.633	20.174	-4.955	1.057	898.769
91.002	155.538	80.058	19.975	100.641	20.174	-4.799	1.053	898.779
91.502	156.019	80.056	19.975	100.650	20.176	-5.009	1.023	898.777
92.002	156.543	80.057	19.975	100.644	20.177	-5.034	1.005	898.786
92.502	157.058	80.059	19.975	100.639	20.175	-4.985	1.039	898.767
93.002	157.550	80.059	19.975	100.636	20.175	-5.053	1.006	898.766
93.502	158.067	80.057	19.975	100.631	20.175	-5.120	1.009	898.752
94.002	158.576	80.059	19.975	100.623	20.172	-4.949	1.027	898.758
94.502	159.086	80.059	19.974	100.631	20.173	-5.119	1.019	898.755
95.002	159.595	80.059	19.975	100.638	20.176	-5.442	1.018	898.784
95.502	160.122	80.058	19.975	100.641	20.175	-5.204	1.037	898.772
96.002	160.630	80.057	19.975	100.645	20.174	-5.029	1.036	898.799
96.502	161.153	80.058	19.975	100.645	20.173	-4.956	1.031	898.799
97.002	161.684	80.058	19.976	100.641	20.178	-5.331	1.055	898.774
97.501	162.169	80.056	19.975	100.635	20.179	-5.334	1.017	898.778
98.002	162.701	80.059	19.975	100.628	20.176	-4.984	1.016	898.777
98.502	163.206	80.059	19.975	100.621	20.177	-5.102	1.037	898.749
99.002	163.705	80.059	19.976	100.619	20.179	-5.226	1.005	898.763
99.501	164.218	80.059	19.976	100.619	20.175	-4.792	1.011	898.750
100.002	164.734	80.057	19.976	100.625	20.177	-5.050	1.027	898.756
100.503	165.254	80.060	19.976	100.633	20.179	-5.180	1.037	898.749
101.002	165.774	80.058	19.975	100.640	20.179	-5.276	1.040	898.748
101.502	166.258	80.058	19.975	100.646	20.178	-5.164	1.003	898.765
102.002	166.811	80.058	19.975	100.649	20.181	-5.570	1.038	898.768
102.502	167.323	80.058	19.976	100.644	20.182	-5.753	1.065	898.776
103.002	167.829	80.058	19.975	100.638	20.182	-5.833	1.018	898.776
103.502	168.333	80.060	19.975	100.633	20.180	-5.612	1.010	898.781
104.002	168.860	80.060	19.975	100.631	20.180	-5.557	1.030	898.784
104.502	169.361	80.058	19.975	100.628	20.179	-5.560	1.028	898.785
105.002	169.853	80.055	19.975	100.624	20.179	-5.364	0.993	898.801
105.502	170.332	80.054	19.975	100.621	20.180	-5.364	0.971	898.773
106.002	170.852	80.058	19.975	100.621	20.178	-4.992	1.000	898.758
106.502	171.382	80.057	19.976	100.618	20.177	-4.995	1.050	898.764
107.002	171.866	80.057	19.975	100.616	20.179	-5.073	1.014	898.782
107.502	172.386	80.058	19.975	100.619	20.180	-5.113	1.004	898.791
108.002	172.862	80.058	19.976	100.622	20.180	-5.161	0.995	898.809
108.502	173.409	80.058	19.975	100.622	20.181	-5.090	1.023	898.770
109.003	173.916	80.058	19.975	100.619	20.181	-5.215	1.054	898.768
109.502	174.396	80.059	19.975	100.629	20.181	-5.031	0.987	898.779
110.002	174.935	80.059	19.974	100.631	20.183	-5.390	1.020	898.793
110.502	175.475	80.058	19.975	100.638	20.181	-5.250	1.079	898.798
111.002	175.952	80.059	19.975	100.635	20.184	-5.529	1.017	898.793
111.502	176.471	80.061	19.975	100.638	20.183	-5.380	0.997	898.791
112.001	176.983	80.059	19.975	100.629	20.185	-5.670	1.031	898.808
112.502	177.493	80.058	19.975	100.623	20.185	-5.609	1.021	898.778
113.002	178.035	80.059	19.975	100.615	20.183	-5.181	1.052	898.819
113.502	178.557	80.057	19.976	100.613	20.187	-5.412	1.064	898.832
114.002	179.048	80.058	19.975	100.613	20.186	-5.280	1.013	898.847
114.502	179.546	80.058	19.975	100.611	20.189	-5.470	0.989	898.832
115.003	180.034	80.058	19.975	100.607	20.185	-5.060	0.985	898.809
115.503	180.562	80.058	19.975	100.607	20.186	-5.359	1.016	898.810
116.002	181.077	80.057	19.975	100.605	20.184	-5.204	1.043	898.833
116.502	181.585	80.057	19.975	100.600	20.182	-4.969	1.023	898.848
117.003	182.109	80.059	19.974	100.598	20.183	-5.189	1.033	898.833
117.502	182.626	80.056	19.975	100.606	20.183	-5.225	1.042	898.835
118.002	183.151	80.057	19.975	100.608	20.187	-5.388	1.042	898.856
118.502	183.666	80.058	19.975	100.612	20.186	-5.240	1.039	898.840
119.002	184.176	80.057	19.975	100.609	20.186	-5.223	1.024	898.856
119.503	184.683	80.059	19.976	100.613	20.186	-5.144	1.017	898.828
120.003	185.212	80.059	19.974	100.598	20.184	-4.971	1.036	898.875
120.502	185.694	80.058	19.974	100.588	20.189	-5.445	1.011	898.843
121.002	186.208	80.059	19.974	100.584	20.187	-5.176	0.996	898.843
121.503	186.676	80.057	19.974	100.582	20.188	-5.242	0.982	898.850
122.003	187.195	80.056	19.975	100.572	20.188	-5.156	0.987	898.847
122.502	187.710	80.056	19.975	100.584	20.186	-4.998	1.034	898.835
123.002	188.217	80.054	19.975	100.591	20.188	-4.993	1.022	898.819
123.502	188.713	80.056	19.975	100.591	20.189	-5.129	1.003	898.841
124.002	189.264	80.056	19.974	100.595	20.190	-5.341	1.047	898.848
124.502	189.747	80.055	19.975	100.598	20.190	-5.379	1.034	898.843
125.002	190.272	80.057	19.975	100.592	20.191	-5.348	1.008	898.857
125.502	190.786	80.055	19.975	100.581	20.186	-4.837	1.040	898.856
126.002	191.298	80.055	19.975	100.582	20.189	-5.158	1.026	898.872
126.502	191.793	80.053	19.974	100.579	20.192	-5.382	1.007	898.865
127.002	192.306	80.052	19.975	100.575	20.194	-5.597	1.007	898.846
127.503	192.799	80.054	19.976	100.578	20.191	-5.271	1.005	898.860
128.002	193.297	80.054	19.975	100.579	20.191	-5.322	0.992	898.834
128.502	193.802	80.052	19.976	100.572	20.193	-5.571	1.004	898.875
129.002	194.306	80.054	19.975	100.571	20.198	-6.021	1.009	898.866
129.503	194.819	80.053	19.976	100.569	20.195	-5.822	1.016	898.853
130.002	195.324	80.053	19.976	100.563	20.193	-5.435	1.018	898.880
130.502	195.830	80.056	19.977	100.556	20.192	-5.298	1.011	898.849
131.002	196.334	80.054	19.976	100.561	20.197	-5.930	1.009	898.857
131.502	196.891	80.054	19.976	100.563	20.194	-5.668	1.062	898.860
132.002	197.413	80.051	19.975	100.567	20.194	-5.648	1.079	898.893
132.503	197.907	80.053	19.975	100.563	20.195	-5.648	1.015	898.896
133.003	198.404	80.055	19.976	100.564	20.194	-5.680	0.991	898.891
133.502	198.915	80.057	19.975	100.564	20.195	-5.813	1.009	898.877
134.002	199.460	80.056	19.975	100.555	20.195	-5.715	1.055	898.899
134.502	199.953	80.057	19.975	100.553	20.196	-5.829	1.038	898.861
135.002	200.494	80.055	19.975	100.561	20.199	-6.109	1.034	898.910
135.502	200.961	80.056	19.976	100.562	20.202	-6.514	1.008	898.888
136.002	201.444	80.059	19.976	100.564	20.196	-5.688	0.951	898.906
136.502	201.988	80.055	19.975	100.564	20.196	-5.471	1.026	898.900
137.003	202.443	80.054	19.975	100.559	20.198	-5.748	0.998	898.910
137.503	202.954	80.053	19.975	100.550	20.195	-5.402	0.967	898.866
138.002	203.498	80.053	19.975	100.559	20.197	-5.674	1.056	898.883
138.502	204.012	80.054	19.976	100.558	20.194	-5.338	1.058	898.912
139.002	204.489	80.053	19.975	100.563	20.195	-5.676	0.990	898.868
139.502	205.026	80.054	19.974	100.561	20.197	-5.856	1.014	898.904
140.002	205.544	80.054	19.975	100.562	20.195	-5.692	1.056	898.916
140.502	206.028	80.053	19.975	100.561	20.196	-5.965	1.003	898.912
141.002	206.587	80.053	19.975	100.562	20.195	-5.887	1.043	898.903
141.502	207.065	80.055	19.975	100.555	20.198	-6.135	1.037	898.898
142.002	207.553	80.053	19.974	100.561	20.196	-5.749	0.966	898.944
142.502	208.069	80.053	19.975	100.561	20.196	-5.864	1.004	898.910
143.002	208.571	80.052	19.975	100.560	20.198	-5.950	1.018	898.929
143.502	209.057	80.055	19.974	100.545	20.196	-5.577	0.988	898.897
144.002	209.575	80.058	19.975	100.544	20.196	-5.463	1.004	898.924
144.502	210.090	80.055	19.975	100.542	20.195	-5.414	1.033	898.944
145.002	210.579	80.056	19.974	100.543	20.196	-5.644	1.003	898.934
145.503	211.128	80.056	19.975	100.542	20.197	-5.812	1.037	898.902
146.003	211.641	80.052	19.974	100.554	20.202	-6.237	1.063	898.907
146.502	212.110	80.055	19.975	100.563	20.198	-5.759	0.983	898.974
147.002	212.611	80.056	19.976	100.555	20.196	-5.638	0.969	898.959
147.503	213.138	80.055	19.976	100.559	20.198	-5.769	1.027	898.961
148.002	213.647	80.054	19.976	100.565	20.199	-5.855	1.036	898.937
148.503	214.139	80.052	19.975	100.573	20.198	-5.736	1.000	898.939
149.003	214.640	80.055	19.974	100.565	20.199	-5.842	0.994	898.958
149.503	215.157	80.054	19.975	100.562	20.198	-5.731	1.018	898.961
150.003	215.661	80.055	19.975	100.559	20.197	-5.622	1.021	898.960
150.502	216.179	80.054	19.974	100.549	20.198	-5.624	1.023	898.980
151.002	216.647	80.055	19.975	100.539	20.197	-5.574	0.985	898.967
151.503	217.137	80.053	19.975	100.541	20.197	-5.456	0.957	898.935
152.002	217.674	80.054	19.975	100.553	20.199	-5.739	1.028	898.967
152.502	218.160	80.054	19.975	100.551	20.200	-5.880	1.023	898.933
153.002	218.704	80.053	19.975	100.553	20.201	-5.974	1.029	898.949
153.503	219.201	80.053	19.975	100.548	20.206	-6.525	1.041	898.952
154.003	219.733	80.051	19.975	100.547	20.203	-6.189	1.029	898.970
154.503	220.204	80.053	19.975	100.543	20.202	-5.988	1.003	898.941
155.003	220.728	80.052	19.976	100.544	20.205	-6.100	0.995	898.983
155.503	221.234	80.051	19.975	100.540	20.200	-5.525	1.030	898.983
156.002	221.743	80.052	19.975	100.547	20.200	-5.534	1.016	898.997
156.502	222.251	80.051	19.976	100.546	20.201	-5.647	1.017	899.038
157.003	222.735	80.050	19.975	100.544	20.201	-5.667	0.991	898.976
157.502	223.259	80.054	19.975	100.542	20.202	-5.772	1.009	899.004
158.002	223.724	80.055	19.976	100.537	20.200	-5.784	0.989	898.975
158.502	224.268	80.054	19.977	100.535	20.200	-5.887	1.008	898.968
159.003	224.770	80.053	19.975	100.536	20.204	-6.384	1.046	899.005
159.503	225.248	80.052	19.976	100.543	20.199	-5.799	0.979	899.006
160.003	225.789	80.054	19.975	100.541	20.203	-6.182	1.019	899.019
160.503	226.287	80.052	19.975	100.546	20.203	-6.346	1.040	898.967
161.002	226.762	80.051	19.976	100.544	20.201	-6.190	0.973	899.002
161.502	227.251	80.054	19.974	100.544	20.203	-6.313	0.964	898.998
162.003	227.806	80.052	19.975	100.532	20.206	-6.384	1.044	898.993
162.502	228.299	80.052	19.975	100.525	20.203	-5.912	1.047	899.027
163.003	228.782	80.055	19.975	100.523	20.202	-5.642	0.975	898.994
163.503	229.281	80.054	19.977	100.520	20.203	-5.742	0.982	899.017
164.003	229.810	80.053	19.977	100.521	20.204	-5.724	1.029	899.027
164.503	230.321	80.052	19.977	100.528	20.200	-5.159	1.040	899.051
165.003	230.850	80.053	19.975	100.533	20.204	-5.625	1.040	899.023
165.503	231.294	80.054	19.975	100.535	20.200	-5.411	0.973	899.037
166.003	231.817	80.053	19.975	100.541	20.203	-5.836	0.967	899.047
166.503	232.303	80.052	19.976	100.544	20.204	-5.848	1.009	899.005
167.003	232.856	80.054	19.975	100.542	20.201	-5.624	1.039	899.050
167.503	233.316	80.052	19.974	100.546	20.201	-5.671	1.014	899.039
168.003	233.819	80.053	19.975	100.551	20.205	-6.164	0.964	899.044
168.502	234.325	80.054	19.975	100.549	20.205	-6.050	1.008	899.037
169.003	234.827	80.052	19.976	100.546	20.205	-6.006	1.008	899.034
169.503	235.315	80.051	19.975	100.537	20.207	-6.187	0.990	899.068
170.003	235.862	80.050	19.975	100.527	20.204	-5.895	1.034	899.052
170.503	236.374	80.050	19.975	100.512	20.203	-5.777	1.059	899.053
171.003	236.874	80.052	19.975	100.509	20.206	-5.980	1.012	899.081
171.502	237.353	80.051	19.975	100.504	20.205	-5.878	0.979	899.044
172.003	237.890	80.052	19.975	100.508	20.206	-6.036	1.015	899.078
172.503	238.364	80.053	19.974	100.513	20.202	-5.675	1.012	899.092
173.003	238.842	80.052	19.974	100.521	20.203	-5.907	0.952	899.056
173.503	239.361	80.053	19.975	100.520	20.208	-6.380	0.995	899.059
174.004	239.892	80.055	19.974	100.521	20.205	-6.075	1.049	899.087
174.504	240.387	80.052	19.975	100.524	20.208	-6.314	1.027	899.057
175.003	240.860	80.051	19.976	100.527	20.206	-6.113	0.969	899.107
175.503	241.378	80.051	19.975	100.527	20.204	-5.870	0.991	899.101
176.003	241.867	80.052	19.975	100.524	20.206	-6.033	1.007	899.068
176.503	242.385	80.054	19.975	100.520	20.202	-5.482	1.006	899.078
177.004	242.907	80.053	19.975	100.518	20.203	-5.528	1.039	899.090
177.503	243.401	80.054	19.975	100.516	20.209	-6.118	1.017	899.095
178.003	243.934	80.054	19.975	100.517	20.203	-5.552	1.027	899.097
