File Name:	PMMA_CN_10mm_60Kmin_8mg_R4.txt	Version: 8.3.7.3
Date:	10 Sep 2024
Operator:	KH
Test ID:	PMMA_CN_10mm_8mg_60K_R4
Sample ID:	PMMA_CN_10mm_8mg
Sample Mass (mg):	182.2500
Sample Cup Mass (mg):	7.9500
End Total Mass (mg):	0.0400
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	100.160
Baseline O2:	20.287
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
24.500	85.436	80.055	19.979	101.386	20.059	0.079	0.933	899.107
25.000	85.889	80.054	19.978	101.362	20.064	0.074	0.942	899.124
25.500	86.383	80.053	19.978	101.347	20.067	0.072	0.947	899.075
26.000	86.810	80.057	19.980	101.327	20.075	0.064	0.921	899.100
26.500	87.278	80.055	19.978	101.309	20.076	0.065	0.895	899.086
27.001	87.765	80.055	19.979	101.290	20.074	0.072	0.954	899.073
27.500	88.261	80.056	19.981	101.266	20.077	0.071	0.983	899.076
28.000	88.770	80.055	19.981	101.236	20.085	0.054	1.006	899.084
28.500	89.228	80.055	19.980	101.216	20.091	0.044	0.966	899.081
29.000	89.703	80.052	19.980	101.193	20.091	0.044	0.932	899.066
29.500	90.208	80.051	19.980	101.169	20.093	0.043	0.980	899.072
30.000	90.695	80.054	19.980	101.154	20.096	0.041	0.992	899.078
30.500	91.218	80.053	19.980	101.145	20.096	0.045	1.010	899.080
31.000	91.746	80.054	19.980	101.137	20.099	0.040	1.051	899.087
31.500	92.232	80.056	19.980	101.137	20.101	0.039	1.014	899.079
32.000	92.708	80.055	19.979	101.135	20.104	0.037	0.962	899.079
32.500	93.249	80.056	19.979	101.123	20.104	0.038	1.017	899.071
33.001	93.740	80.056	19.980	101.104	20.107	0.032	1.032	899.077
33.500	94.233	80.055	19.980	101.086	20.109	0.031	0.984	899.055
34.000	94.781	80.054	19.980	101.071	20.109	0.033	1.041	899.045
34.500	95.298	80.055	19.980	101.064	20.113	0.027	1.065	899.067
35.000	95.836	80.054	19.979	101.065	20.117	0.023	1.056	899.104
35.499	96.319	80.056	19.980	101.075	20.116	0.025	1.021	899.047
36.000	96.847	80.054	19.980	101.078	20.119	0.023	1.010	899.024
36.500	97.349	80.054	19.979	101.071	20.119	0.022	1.029	899.067
37.000	97.895	80.055	19.980	101.063	20.118	0.027	1.048	899.065
37.500	98.384	80.054	19.980	101.051	20.119	0.025	1.035	899.046
38.000	98.950	80.056	19.979	101.037	20.121	0.023	1.055	899.082
38.500	99.453	80.055	19.980	101.033	20.124	0.021	1.069	899.029
39.000	99.997	80.055	19.980	101.029	20.127	0.015	1.046	899.046
39.501	100.491	80.054	19.980	101.022	20.127	0.016	1.038	899.040
40.000	101.015	80.055	19.979	101.023	20.123	0.024	1.019	899.062
40.500	101.563	80.056	19.979	101.022	20.126	0.019	1.073	899.044
41.000	102.107	80.058	19.980	101.012	20.130	0.013	1.091	899.032
41.501	102.627	80.055	19.980	101.007	20.131	0.011	1.062	899.036
42.001	103.154	80.057	19.979	101.004	20.133	0.011	1.048	899.035
42.500	103.683	80.057	19.980	100.999	20.131	0.017	1.057	899.051
43.000	104.231	80.055	19.980	100.993	20.133	0.015	1.077	899.019
43.500	104.764	80.058	19.980	100.989	20.138	0.008	1.082	899.045
43.999	105.277	80.058	19.980	100.984	20.138	0.010	1.046	899.018
44.500	105.820	80.057	19.979	100.981	20.138	0.011	1.055	899.028
45.000	106.331	80.056	19.980	100.977	20.136	0.013	1.054	898.980
45.500	106.872	80.057	19.979	100.972	20.136	0.014	1.052	899.051
46.000	107.415	80.059	19.978	100.968	20.137	0.012	1.083	899.038
46.500	107.906	80.060	19.979	100.967	20.138	0.010	1.034	899.007
47.000	108.470	80.057	19.980	100.967	20.139	0.009	1.056	899.005
47.500	109.003	80.057	19.979	100.962	20.139	0.010	1.097	899.010
48.000	109.563	80.057	19.980	100.962	20.140	0.009	1.092	899.049
48.500	110.088	80.057	19.980	100.960	20.144	0.003	1.084	898.996
49.001	110.598	80.059	19.979	100.954	20.142	0.008	1.034	899.016
49.501	111.139	80.058	19.979	100.947	20.142	0.009	1.051	899.001
50.001	111.651	80.056	19.980	100.938	20.141	0.013	1.054	899.010
50.500	112.220	80.054	19.980	100.929	20.143	0.010	1.081	899.003
51.000	112.761	80.054	19.980	100.926	20.142	0.012	1.109	899.038
51.500	113.303	80.055	19.978	100.923	20.142	0.012	1.084	899.027
52.000	113.840	80.056	19.978	100.923	20.142	0.009	1.080	899.042
52.500	114.346	80.056	19.978	100.929	20.146	0.001	1.043	899.037
53.000	114.925	80.057	19.978	100.930	20.146	-0.001	1.085	899.004
53.500	115.408	80.057	19.979	100.927	20.142	0.004	1.061	899.040
54.000	115.984	80.056	19.979	100.923	20.143	0.002	1.059	899.037
54.501	116.522	80.060	19.979	100.922	20.149	-0.006	1.115	899.039
55.000	117.062	80.058	19.980	100.917	20.146	0.001	1.079	899.026
55.500	117.588	80.057	19.980	100.919	20.147	0.001	1.067	899.017
56.000	118.100	80.057	19.980	100.918	20.147	0.003	1.038	899.003
56.500	118.641	80.056	19.980	100.915	20.145	0.007	1.053	899.007
57.000	119.181	80.058	19.979	100.906	20.142	0.014	1.080	898.993
57.501	119.706	80.057	19.978	100.897	20.141	0.015	1.064	898.996
58.000	120.246	80.057	19.979	100.893	20.146	0.005	1.066	898.983
58.500	120.755	80.058	19.979	100.894	20.142	0.010	1.049	898.996
59.000	121.283	80.057	19.980	100.901	20.145	0.005	1.037	899.008
59.500	121.858	80.057	19.980	100.910	20.146	0.005	1.104	898.998
60.000	122.381	80.056	19.979	100.920	20.147	0.004	1.098	899.003
60.500	122.912	80.055	19.980	100.922	20.148	0.004	1.053	899.002
61.000	123.416	80.056	19.981	100.925	20.149	0.004	1.035	898.985
61.500	123.945	80.054	19.980	100.926	20.146	0.012	1.033	899.018
62.000	124.510	80.054	19.980	100.919	20.146	0.012	1.094	899.011
62.500	124.996	80.056	19.979	100.910	20.141	0.020	1.051	898.965
63.000	125.567	80.055	19.979	100.903	20.142	0.022	1.057	899.003
63.500	126.072	80.055	19.980	100.896	20.142	0.022	1.076	899.035
64.000	126.592	80.058	19.979	100.893	20.142	0.023	1.025	899.014
64.500	127.134	80.056	19.980	100.892	20.141	0.025	1.061	898.979
65.000	127.700	80.057	19.980	100.897	20.138	0.031	1.108	899.017
65.500	128.208	80.058	19.979	100.904	20.140	0.028	1.075	898.978
66.000	128.726	80.057	19.980	100.905	20.142	0.024	1.027	899.014
66.500	129.238	80.057	19.980	100.902	20.137	0.032	1.029	899.009
67.000	129.770	80.056	19.979	100.901	20.136	0.034	1.044	898.986
67.500	130.311	80.057	19.979	100.896	20.135	0.038	1.073	898.982
68.001	130.849	80.057	19.979	100.886	20.135	0.037	1.078	899.005
68.501	131.413	80.058	19.979	100.880	20.136	0.038	1.102	898.987
69.000	131.902	80.058	19.980	100.876	20.138	0.036	1.053	898.973
69.500	132.436	80.058	19.980	100.878	20.137	0.037	1.024	898.971
70.000	132.966	80.055	19.979	100.874	20.132	0.046	1.065	898.965
70.500	133.480	80.056	19.980	100.871	20.131	0.046	1.043	899.004
71.001	134.001	80.058	19.979	100.866	20.133	0.044	1.034	898.983
71.501	134.527	80.056	19.980	100.862	20.133	0.044	1.047	898.993
72.001	135.096	80.053	19.980	100.859	20.130	0.047	1.095	898.979
72.501	135.558	80.053	19.980	100.859	20.128	0.049	1.032	898.973
73.001	136.095	80.053	19.980	100.861	20.129	0.048	1.000	898.976
73.500	136.640	80.054	19.980	100.865	20.127	0.053	1.082	898.999
74.000	137.145	80.052	19.979	100.864	20.124	0.057	1.049	898.993
74.500	137.684	80.053	19.980	100.858	20.122	0.058	1.045	898.970
75.000	138.207	80.054	19.980	100.856	20.122	0.059	1.063	898.997
75.500	138.730	80.053	19.979	100.855	20.122	0.060	1.046	898.970
76.000	139.259	80.054	19.980	100.849	20.118	0.069	1.052	898.993
76.500	139.802	80.057	19.979	100.846	20.115	0.075	1.071	899.017
77.000	140.294	80.056	19.979	100.845	20.117	0.075	1.034	899.007
77.501	140.808	80.055	19.980	100.846	20.116	0.078	1.006	898.965
78.001	141.342	80.053	19.981	100.847	20.116	0.079	1.049	898.955
78.500	141.891	80.055	19.981	100.851	20.117	0.078	1.084	898.970
79.000	142.413	80.056	19.980	100.852	20.114	0.082	1.071	898.988
79.500	142.931	80.053	19.980	100.855	20.112	0.086	1.039	899.016
80.000	143.472	80.055	19.981	100.854	20.116	0.081	1.059	898.986
80.500	143.945	80.055	19.981	100.851	20.111	0.089	1.014	898.958
81.001	144.512	80.052	19.980	100.854	20.112	0.087	1.039	898.983
81.501	145.059	80.054	19.981	100.860	20.106	0.097	1.114	898.994
82.001	145.514	80.054	19.980	100.860	20.109	0.093	1.003	899.012
82.500	146.060	80.051	19.981	100.860	20.107	0.097	1.001	899.016
83.000	146.587	80.051	19.981	100.854	20.108	0.095	1.073	899.003
83.500	147.078	80.050	19.980	100.845	20.102	0.104	1.017	898.998
84.001	147.578	80.052	19.979	100.840	20.100	0.106	0.990	898.959
84.501	148.146	80.054	19.979	100.832	20.099	0.110	1.069	898.976
85.000	148.648	80.051	19.980	100.827	20.100	0.108	1.071	899.008
85.500	149.173	80.052	19.980	100.828	20.098	0.108	1.027	898.992
86.000	149.694	80.054	19.979	100.831	20.099	0.107	1.045	899.011
86.501	150.193	80.052	19.979	100.828	20.097	0.111	1.020	899.011
87.001	150.717	80.055	19.980	100.826	20.097	0.111	1.023	899.007
87.500	151.251	80.054	19.980	100.822	20.093	0.117	1.058	898.984
88.000	151.762	80.051	19.979	100.822	20.094	0.118	1.045	899.013
88.500	152.265	80.052	19.980	100.820	20.090	0.126	1.014	899.010
89.000	152.781	80.051	19.980	100.822	20.086	0.131	1.020	898.987
89.500	153.300	80.052	19.979	100.824	20.089	0.128	1.034	898.977
90.001	153.816	80.054	19.978	100.823	20.087	0.130	1.034	898.974
90.501	154.327	80.052	19.979	100.824	20.088	0.129	1.028	898.965
91.001	154.825	80.054	19.979	100.825	20.085	0.132	1.010	898.980
91.500	155.353	80.054	19.980	100.823	20.084	0.133	1.026	898.992
92.001	155.906	80.053	19.979	100.821	20.085	0.133	1.080	899.018
92.501	156.414	80.054	19.980	100.827	20.085	0.135	1.062	899.008
93.000	156.894	80.054	19.980	100.833	20.085	0.137	0.989	898.990
93.500	157.438	80.054	19.979	100.832	20.081	0.145	1.024	898.981
94.000	157.949	80.053	19.980	100.832	20.080	0.148	1.055	899.022
94.500	158.472	80.053	19.980	100.833	20.079	0.151	1.034	899.027
95.000	158.969	80.055	19.980	100.830	20.078	0.152	1.019	899.016
95.500	159.440	80.053	19.980	100.821	20.076	0.155	0.967	898.977
96.001	159.992	80.052	19.979	100.821	20.073	0.157	1.022	899.019
96.501	160.506	80.055	19.978	100.822	20.075	0.155	1.066	899.010
97.001	161.024	80.053	19.980	100.822	20.074	0.158	1.032	899.019
97.501	161.535	80.054	19.978	100.823	20.070	0.166	1.028	899.023
98.001	162.063	80.055	19.980	100.826	20.071	0.166	1.040	899.029
98.500	162.570	80.055	19.979	100.829	20.067	0.172	1.035	899.037
99.001	163.089	80.054	19.978	100.827	20.069	0.168	1.026	899.035
99.501	163.573	80.053	19.978	100.825	20.067	0.172	1.003	899.014
100.000	164.102	80.051	19.979	100.817	20.066	0.171	1.013	899.020
100.501	164.617	80.053	19.979	100.809	20.066	0.171	1.043	899.022
101.001	165.121	80.054	19.979	100.802	20.062	0.177	1.018	899.017
101.501	165.636	80.054	19.978	100.800	20.061	0.179	1.019	899.078
102.001	166.179	80.055	19.978	100.799	20.062	0.177	1.059	899.025
102.501	166.667	80.055	19.980	100.804	20.058	0.183	1.031	899.033
103.001	167.174	80.056	19.979	100.814	20.059	0.181	0.994	899.009
103.501	167.672	80.055	19.980	100.812	20.054	0.189	1.004	899.019
104.001	168.189	80.054	19.980	100.805	20.054	0.191	1.016	899.009
104.501	168.712	80.056	19.979	100.803	20.053	0.193	1.041	899.033
105.000	169.223	80.054	19.980	100.799	20.048	0.203	1.033	899.045
105.501	169.738	80.052	19.980	100.795	20.051	0.198	1.025	899.030
106.001	170.238	80.054	19.979	100.799	20.050	0.201	1.015	899.044
106.501	170.726	80.054	19.979	100.802	20.046	0.209	0.988	899.004
107.001	171.261	80.054	19.979	100.802	20.049	0.204	1.024	899.058
107.500	171.780	80.054	19.979	100.810	20.047	0.207	1.055	899.016
108.000	172.243	80.053	19.980	100.808	20.046	0.211	0.982	899.033
108.501	172.795	80.054	19.980	100.810	20.039	0.223	1.014	899.044
109.001	173.303	80.055	19.980	100.811	20.037	0.228	1.061	899.016
109.501	173.837	80.055	19.980	100.816	20.036	0.230	1.043	899.029
110.000	174.339	80.055	19.979	100.812	20.034	0.233	1.036	899.049
110.500	174.820	80.054	19.979	100.815	20.031	0.238	0.984	899.025
111.000	175.353	80.054	19.981	100.812	20.034	0.235	1.014	899.009
111.500	175.851	80.055	19.980	100.810	20.031	0.239	1.030	899.019
112.001	176.374	80.054	19.980	100.806	20.030	0.240	1.020	899.062
112.501	176.880	80.053	19.980	100.802	20.025	0.249	1.029	899.051
113.001	177.403	80.054	19.979	100.801	20.023	0.252	1.030	899.048
113.500	177.900	80.054	19.980	100.798	20.021	0.254	1.020	899.043
114.001	178.425	80.054	19.979	100.797	20.019	0.254	1.022	899.058
114.501	178.965	80.056	19.979	100.795	20.017	0.256	1.065	899.028
115.000	179.455	80.055	19.980	100.793	20.020	0.249	1.030	899.059
115.501	179.942	80.056	19.980	100.789	20.018	0.253	0.977	899.065
116.001	180.490	80.055	19.979	100.784	20.017	0.257	1.035	899.052
116.501	180.964	80.056	19.981	100.782	20.015	0.263	1.022	899.067
117.001	181.495	80.059	19.981	100.783	20.011	0.274	1.005	899.048
117.500	182.002	80.055	19.981	100.784	20.008	0.283	1.039	899.064
118.000	182.509	80.055	19.981	100.782	20.004	0.290	1.014	899.073
118.500	183.029	80.055	19.981	100.782	20.004	0.291	1.027	899.069
119.000	183.518	80.055	19.981	100.784	20.003	0.290	1.009	899.019
119.501	184.044	80.056	19.980	100.783	19.999	0.295	1.015	899.077
120.001	184.540	80.056	19.980	100.782	19.998	0.295	1.022	899.042
120.501	185.026	80.057	19.981	100.785	19.995	0.300	0.982	899.034
121.001	185.572	80.057	19.981	100.791	19.996	0.302	1.032	899.072
121.501	186.062	80.055	19.980	100.799	19.995	0.306	1.035	899.057
122.001	186.584	80.056	19.982	100.807	19.998	0.301	1.011	899.059
122.501	187.094	80.057	19.981	100.813	19.993	0.314	1.033	899.055
123.001	187.610	80.056	19.981	100.813	19.994	0.315	1.027	899.078
123.501	188.110	80.056	19.981	100.805	19.994	0.317	1.016	899.057
124.001	188.622	80.056	19.980	100.788	19.991	0.323	1.011	899.072
124.501	189.124	80.054	19.981	100.771	19.990	0.326	1.015	899.074
125.000	189.634	80.057	19.980	100.759	19.990	0.327	1.012	899.073
125.501	190.152	80.058	19.981	100.758	19.987	0.332	1.027	899.070
126.001	190.679	80.057	19.981	100.765	19.985	0.335	1.044	899.062
126.501	191.155	80.056	19.981	100.773	19.987	0.329	1.003	899.071
127.001	191.676	80.054	19.979	100.784	19.989	0.324	0.998	899.079
127.501	192.200	80.057	19.981	100.788	19.988	0.326	1.046	899.100
128.000	192.711	80.057	19.981	100.779	19.986	0.329	1.035	899.081
128.501	193.244	80.056	19.980	100.769	19.984	0.333	1.043	899.066
129.001	193.736	80.060	19.980	100.763	19.988	0.324	1.024	899.071
129.501	194.236	80.058	19.980	100.757	19.986	0.327	0.992	899.091
130.001	194.781	80.055	19.981	100.745	19.987	0.325	1.046	899.078
130.501	195.254	80.056	19.980	100.738	19.989	0.323	1.018	899.096
131.001	195.781	80.056	19.979	100.730	19.989	0.322	1.000	899.097
131.501	196.290	80.055	19.980	100.725	19.990	0.321	1.036	899.083
132.001	196.767	80.054	19.980	100.722	19.991	0.321	0.986	899.088
132.500	197.291	80.053	19.980	100.726	19.992	0.323	1.001	899.096
133.000	197.807	80.055	19.980	100.729	19.993	0.323	1.041	899.103
133.500	198.336	80.055	19.980	100.732	19.994	0.321	1.045	899.088
134.001	198.840	80.054	19.981	100.733	19.993	0.323	1.032	899.079
134.501	199.340	80.054	19.981	100.737	19.994	0.322	1.003	899.103
135.001	199.834	80.055	19.981	100.740	19.999	0.313	0.995	899.078
135.501	200.313	80.054	19.981	100.741	19.995	0.317	0.974	899.108
136.001	200.881	80.057	19.981	100.743	19.997	0.315	1.046	899.043
136.501	201.356	80.056	19.980	100.742	19.997	0.316	1.043	899.082
137.001	201.893	80.057	19.980	100.740	20.001	0.308	1.012	899.117
137.501	202.413	80.056	19.980	100.744	20.002	0.302	1.056	899.130
138.001	202.899	80.053	19.979	100.747	20.004	0.297	1.007	899.088
138.501	203.413	80.055	19.980	100.749	20.009	0.291	1.001	899.084
139.001	203.914	80.055	19.981	100.749	20.010	0.288	1.014	899.070
139.501	204.440	80.053	19.980	100.736	20.010	0.288	1.026	899.072
140.001	204.945	80.055	19.980	100.720	20.009	0.292	1.030	899.111
140.502	205.457	80.054	19.980	100.715	20.009	0.294	1.017	899.098
141.001	205.929	80.054	19.980	100.719	20.008	0.296	0.984	899.083
141.501	206.483	80.055	19.980	100.718	20.010	0.291	1.026	899.132
142.001	207.004	80.054	19.979	100.723	20.015	0.280	1.075	899.135
142.501	207.489	80.054	19.980	100.728	20.014	0.280	1.007	899.132
143.001	208.006	80.052	19.980	100.727	20.017	0.272	1.003	899.118
143.501	208.508	80.054	19.979	100.719	20.019	0.268	1.018	899.115
144.002	209.021	80.055	19.980	100.720	20.019	0.266	1.014	899.108
144.502	209.531	80.055	19.980	100.729	20.021	0.265	1.023	899.126
145.001	210.025	80.056	19.980	100.742	20.023	0.267	1.003	899.133
145.502	210.536	80.056	19.980	100.747	20.025	0.264	1.004	899.138
146.002	211.056	80.056	19.980	100.745	20.027	0.263	1.032	899.111
146.501	211.528	80.057	19.980	100.743	20.026	0.264	0.993	899.130
147.001	212.075	80.058	19.980	100.733	20.026	0.266	1.019	899.107
147.501	212.583	80.056	19.979	100.721	20.028	0.260	1.055	899.128
148.001	213.038	80.054	19.980	100.721	20.029	0.259	0.963	899.120
148.501	213.563	80.054	19.981	100.726	20.029	0.256	0.980	899.134
149.001	214.073	80.053	19.980	100.731	20.030	0.256	1.035	899.131
149.501	214.551	80.054	19.981	100.744	20.031	0.255	0.988	899.107
150.001	215.089	80.055	19.982	100.748	20.028	0.261	1.017	899.121
150.501	215.580	80.054	19.981	100.753	20.028	0.263	1.030	899.161
151.001	216.104	80.056	19.981	100.759	20.027	0.263	1.015	899.105
151.501	216.592	80.056	19.980	100.759	20.024	0.271	1.012	899.137
152.001	217.146	80.055	19.980	100.746	20.028	0.265	1.042	899.148
152.501	217.598	80.057	19.981	100.739	20.027	0.267	1.006	899.115
153.001	218.118	80.056	19.979	100.730	20.025	0.269	0.972	899.156
153.501	218.636	80.055	19.979	100.723	20.024	0.271	1.038	899.146
154.001	219.130	80.054	19.981	100.721	20.023	0.273	1.011	899.103
154.501	219.645	80.053	19.980	100.727	20.019	0.279	1.009	899.162
155.001	220.136	80.055	19.980	100.735	20.022	0.271	1.006	899.147
155.501	220.673	80.051	19.981	100.735	20.018	0.279	1.028	899.146
156.001	221.163	80.054	19.980	100.741	20.017	0.281	1.027	899.172
156.501	221.687	80.055	19.979	100.735	20.015	0.284	1.014	899.144
157.001	222.185	80.053	19.979	100.730	20.016	0.282	1.021	899.131
157.501	222.670	80.055	19.979	100.727	20.015	0.282	0.982	899.127
158.001	223.180	80.057	19.980	100.724	20.012	0.288	0.995	899.171
158.501	223.711	80.055	19.980	100.720	20.011	0.290	1.041	899.155
159.001	224.205	80.054	19.980	100.718	20.007	0.296	1.025	899.140
159.501	224.713	80.052	19.981	100.715	20.006	0.298	1.002	899.157
160.001	225.210	80.052	19.981	100.714	20.004	0.302	1.005	899.152
160.501	225.719	80.055	19.981	100.722	20.005	0.302	1.006	899.160
161.001	226.252	80.054	19.982	100.717	20.004	0.304	1.042	899.166
161.501	226.713	80.054	19.981	100.722	20.000	0.312	0.994	899.150
162.002	227.248	80.056	19.981	100.725	19.996	0.320	0.996	899.166
162.501	227.733	80.054	19.981	100.730	19.995	0.319	1.020	899.173
163.001	228.247	80.056	19.980	100.725	19.990	0.328	0.999	899.145
163.501	228.755	80.056	19.981	100.726	19.988	0.330	1.022	899.186
164.001	229.265	80.055	19.980	100.725	19.990	0.327	1.019	899.180
164.501	229.744	80.055	19.980	100.728	19.990	0.323	0.990	899.172
165.001	230.271	80.054	19.981	100.728	19.985	0.330	1.004	899.171
165.502	230.789	80.053	19.980	100.735	19.985	0.331	1.045	899.176
166.001	231.265	80.053	19.980	100.735	19.980	0.339	0.995	899.176
166.501	231.775	80.052	19.981	100.733	19.980	0.342	0.985	899.180
167.002	232.276	80.054	19.980	100.729	19.976	0.351	1.010	899.178
167.501	232.756	80.056	19.980	100.724	19.976	0.352	0.981	899.161
168.001	233.318	80.052	19.979	100.720	19.971	0.362	1.042	899.187
168.501	233.777	80.053	19.979	100.723	19.967	0.370	1.021	899.198
169.001	234.263	80.054	19.980	100.719	19.967	0.370	0.946	899.162
169.501	234.803	80.055	19.980	100.715	19.965	0.373	1.026	899.162
170.002	235.298	80.055	19.979	100.719	19.964	0.375	1.035	899.182
170.502	235.801	80.052	19.980	100.722	19.963	0.380	0.999	899.216
171.001	236.306	80.052	19.980	100.724	19.963	0.379	1.008	899.189
171.502	236.820	80.053	19.981	100.732	19.961	0.384	1.018	899.207
172.002	237.318	80.051	19.981	100.742	19.955	0.394	1.013	899.174
172.501	237.822	80.052	19.981	100.741	19.959	0.388	1.003	899.182
173.001	238.323	80.052	19.981	100.740	19.956	0.395	1.005	899.178
173.501	238.822	80.051	19.982	100.737	19.950	0.403	0.999	899.169
174.001	239.338	80.056	19.982	100.731	19.952	0.399	1.014	899.174
174.501	239.805	80.055	19.981	100.721	19.952	0.399	0.982	899.188
175.001	240.319	80.053	19.981	100.721	19.951	0.403	0.981	899.190
175.501	240.852	80.051	19.980	100.714	19.948	0.408	1.048	899.202
176.002	241.358	80.051	19.981	100.711	19.948	0.409	1.038	899.220
176.502	241.856	80.054	19.980	100.711	19.946	0.414	1.004	899.192
177.001	242.356	80.055	19.979	100.714	19.944	0.418	0.999	899.207
177.501	242.853	80.055	19.980	100.708	19.942	0.422	0.997	899.230
178.001	243.357	80.057	19.981	100.705	19.941	0.423	1.001	899.178
178.501	243.864	80.056	19.980	100.702	19.944	0.417	1.011	899.220
179.001	244.370	80.054	19.979	100.701	19.938	0.429	1.013	899.191
179.501	244.886	80.059	19.979	100.697	19.938	0.429	1.022	899.210
180.001	245.360	80.057	19.980	100.695	19.939	0.430	0.990	899.245
180.501	245.868	80.056	19.980	100.697	19.937	0.433	0.983	899.200
181.001	246.400	80.054	19.979	100.700	19.937	0.436	1.040	899.205
