File Name:	PMMA_CN_10mm_60Kmin_8mg_R1.txt	Version: 8.3.7.3						
Date:	02 Aug 2024
Operator:	KH
Test ID:	PMMA_CN_10mm_8mg_60K_R1
Sample ID:	PMMA_10mm_8mg_R1
Sample Mass (mg):	8.0800
Sample Cup Mass (mg):	184.4500
End Total Mass (mg):	0.0400
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.973
Baseline O2:	20.368
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
37.499	98.200	80.056	19.995	100.632	20.207	0.993	1.044	899.144
38.000	98.718	80.057	19.997	100.634	20.212	0.817	1.008	899.133
38.500	99.263	80.055	19.998	100.636	20.212	0.814	1.061	899.120
39.001	99.797	80.058	19.996	100.633	20.212	0.824	1.079	899.137
39.500	100.332	80.057	19.997	100.625	20.214	0.747	1.071	899.108
39.999	100.847	80.056	19.998	100.619	20.213	0.781	1.050	899.183
40.500	101.347	80.055	19.997	100.609	20.216	0.775	1.015	899.123
40.999	101.925	80.056	19.996	100.600	20.215	0.879	1.078	899.111
41.500	102.447	80.055	19.997	100.596	20.217	0.820	1.099	899.160
42.000	102.969	80.055	19.997	100.592	20.219	0.838	1.044	899.131
42.500	103.489	80.054	19.997	100.583	20.223	0.749	1.042	899.136
43.000	104.025	80.056	19.995	100.575	20.220	0.854	1.056	899.128
43.500	104.565	80.056	19.997	100.566	20.220	0.879	1.077	899.151
43.999	105.065	80.054	19.997	100.558	20.221	0.811	1.040	899.162
44.500	105.602	80.057	19.997	100.557	20.222	0.804	1.037	899.148
45.000	106.145	80.058	19.997	100.563	20.223	0.757	1.080	899.148
45.500	106.652	80.058	19.998	100.564	20.225	0.690	1.050	899.148
46.000	107.240	80.056	19.997	100.560	20.225	0.687	1.095	899.137
46.500	107.740	80.055	19.997	100.560	20.230	0.541	1.088	899.135
47.000	108.309	80.055	19.996	100.559	20.228	0.675	1.069	899.134
47.500	108.813	80.055	19.997	100.552	20.227	0.705	1.073	899.139
48.000	109.361	80.054	19.997	100.544	20.226	0.775	1.052	899.150
48.500	109.868	80.054	19.996	100.536	20.228	0.732	1.055	899.151
49.000	110.416	80.054	19.996	100.527	20.228	0.812	1.056	899.132
49.500	110.958	80.054	19.998	100.515	20.229	0.792	1.091	899.143
49.999	111.488	80.058	19.997	100.505	20.231	0.739	1.071	899.153
50.500	112.039	80.058	19.997	100.508	20.232	0.706	1.080	899.152
51.000	112.553	80.057	19.997	100.512	20.230	0.762	1.065	899.164
51.500	113.111	80.056	19.997	100.511	20.233	0.648	1.072	899.176
52.000	113.637	80.055	19.997	100.509	20.232	0.646	1.083	899.153
52.501	114.195	80.058	19.997	100.509	20.236	0.521	1.084	899.150
53.001	114.715	80.058	19.996	100.505	20.234	0.574	1.079	899.140
53.500	115.239	80.054	19.997	100.506	20.235	0.520	1.044	899.157
54.000	115.765	80.057	19.997	100.502	20.235	0.544	1.050	899.174
54.500	116.304	80.057	19.997	100.497	20.232	0.662	1.065	899.166
55.000	116.845	80.055	19.997	100.494	20.232	0.685	1.079	899.174
55.500	117.395	80.059	19.996	100.484	20.235	0.595	1.091	899.156
56.000	117.929	80.058	19.997	100.477	20.232	0.681	1.085	899.169
56.500	118.453	80.057	19.998	100.474	20.234	0.603	1.058	899.140
57.000	118.974	80.056	19.998	100.474	20.236	0.569	1.044	899.152
57.500	119.506	80.054	19.997	100.467	20.237	0.562	1.053	899.173
58.000	120.047	80.058	19.996	100.468	20.229	0.899	1.073	899.152
58.501	120.545	80.058	19.996	100.467	20.228	0.944	1.038	899.167
59.000	121.129	80.058	19.998	100.472	20.230	0.953	1.082	899.142
59.500	121.644	80.060	19.997	100.478	20.228	1.055	1.100	899.178
60.000	122.180	80.059	19.996	100.480	20.233	0.893	1.051	899.178
60.500	122.709	80.060	19.997	100.480	20.229	1.005	1.065	899.188
61.000	123.227	80.061	19.997	100.478	20.231	0.938	1.047	899.173
61.500	123.774	80.059	19.997	100.475	20.230	0.967	1.065	899.156
62.000	124.310	80.057	19.998	100.470	20.232	0.845	1.083	899.158
62.500	124.867	80.057	19.997	100.471	20.230	0.918	1.093	899.166
63.000	125.388	80.060	19.997	100.469	20.229	0.988	1.078	899.218
63.500	125.884	80.061	19.997	100.471	20.232	0.882	1.016	899.172
64.001	126.462	80.059	19.996	100.471	20.230	0.959	1.074	899.175
64.500	126.947	80.060	19.997	100.469	20.233	0.878	1.064	899.164
65.000	127.498	80.057	19.997	100.463	20.232	0.942	1.036	899.158
65.500	128.021	80.055	19.997	100.459	20.227	1.113	1.073	899.187
66.000	128.533	80.055	19.998	100.452	20.226	1.116	1.035	899.150
66.500	129.062	80.056	19.997	100.442	20.226	1.134	1.041	899.166
67.000	129.586	80.057	19.997	100.437	20.226	1.153	1.053	899.180
67.500	130.137	80.057	19.998	100.439	20.222	1.298	1.075	899.182
