File Name:	PMMA_CN_10mm_60Kmin_8mg_R2.txt	Version: 8.3.7.3
Date:	13 Aug 2024
Operator:	KH
Test ID:	PMMA_CN_10mm_8mg_60K_R2
Sample ID:	PMMA_CN_10mm_8mg
Sample Mass (mg):	7.9600
Sample Cup Mass (mg):	182.3200
End Total Mass (mg):	0.0800
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	100.010
Baseline O2:	20.364
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
10.001	76.264	80.062	19.973	100.880	20.192	-6.025	0.217	899.607
10.500	76.425	80.061	19.973	100.875	20.174	-5.002	0.256	899.609
11.000	76.539	80.059	19.974	100.875	20.152	-3.809	0.275	899.582
11.500	76.688	80.057	19.972	100.873	20.122	-2.286	0.263	899.602
12.001	76.820	80.059	19.973	100.872	20.089	-0.693	0.280	899.579
12.500	77.019	80.061	19.974	100.902	20.064	0.523	0.331	899.623
13.000	77.234	80.057	19.974	100.993	20.045	1.497	0.415	899.564
13.500	77.386	80.058	19.973	101.136	20.035	2.185	0.367	899.542
14.000	77.598	80.061	19.973	101.327	20.031	2.559	0.364	899.568
14.500	77.873	80.060	19.973	101.530	20.030	2.837	0.488	899.574
14.999	78.156	80.061	19.974	101.702	20.030	3.022	0.558	899.590
15.500	78.440	80.063	19.972	101.803	20.037	2.912	0.566	899.537
16.000	78.721	80.061	19.972	101.840	20.045	2.823	0.566	899.561
16.500	79.032	80.058	19.973	101.820	20.052	2.678	0.593	899.515
16.999	79.385	80.057	19.972	101.773	20.056	2.690	0.663	899.518
17.500	79.718	80.058	19.973	101.723	20.069	2.317	0.686	899.565
18.000	80.030	80.059	19.973	101.678	20.072	2.360	0.645	899.550
18.499	80.449	80.058	19.973	101.633	20.080	2.233	0.731	899.536
18.999	80.805	80.058	19.974	101.594	20.086	2.142	0.775	899.490
19.499	81.178	80.060	19.973	101.558	20.091	2.159	0.729	899.528
20.000	81.559	80.057	19.972	101.524	20.100	1.989	0.753	899.501
20.500	82.002	80.058	19.973	101.491	20.107	1.893	0.823	899.539
21.001	82.389	80.058	19.972	101.455	20.111	1.931	0.831	899.501
21.500	82.808	80.057	19.972	101.423	20.117	1.878	0.807	899.499
21.999	83.225	80.057	19.973	101.394	20.124	1.731	0.836	899.454
22.500	83.678	80.056	19.972	101.368	20.130	1.617	0.869	899.486
23.001	84.078	80.056	19.972	101.345	20.133	1.645	0.853	899.481
23.500	84.549	80.058	19.973	101.320	20.135	1.673	0.871	899.474
24.000	84.995	80.058	19.973	101.300	20.142	1.497	0.916	899.480
24.500	85.489	80.059	19.973	101.278	20.146	1.469	0.940	899.485
25.000	85.918	80.058	19.972	101.255	20.151	1.362	0.924	899.481
25.500	86.373	80.058	19.973	101.234	20.156	1.229	0.883	899.469
26.000	86.843	80.060	19.974	101.214	20.160	1.214	0.925	899.439
26.500	87.304	80.060	19.973	101.188	20.161	1.300	0.932	899.437
27.000	87.779	80.059	19.972	101.159	20.163	1.361	0.936	899.443
27.500	88.259	80.056	19.973	101.134	20.165	1.380	0.955	899.400
28.000	88.723	80.058	19.972	101.104	20.166	1.430	0.944	899.428
28.500	89.231	80.060	19.972	101.080	20.171	1.277	0.972	899.426
29.000	89.710	80.059	19.973	101.063	20.170	1.359	0.986	899.428
29.500	90.197	80.057	19.973	101.048	20.173	1.277	0.967	899.412
30.000	90.714	80.060	19.972	101.026	20.178	1.092	1.004	899.379
30.500	91.206	80.059	19.972	101.010	20.181	1.049	1.008	899.383
31.001	91.707	80.058	19.972	100.995	20.186	0.946	0.994	899.370
31.500	92.233	80.060	19.973	100.980	20.191	0.821	1.028	899.372
32.000	92.758	80.060	19.974	100.964	20.194	0.765	1.051	899.380
32.500	93.258	80.059	19.973	100.956	20.194	0.788	1.024	899.371
33.000	93.784	80.057	19.973	100.944	20.197	0.724	1.026	899.361
33.500	94.299	80.056	19.974	100.923	20.203	0.503	1.041	899.345
34.000	94.789	80.060	19.972	100.905	20.202	0.606	1.005	899.359
34.500	95.296	80.060	19.974	100.886	20.202	0.605	0.997	899.344
35.000	95.814	80.059	19.975	100.871	20.202	0.633	1.025	899.327
35.500	96.334	80.060	19.974	100.862	20.207	0.468	1.038	899.339
36.000	96.872	80.059	19.973	100.861	20.208	0.415	1.057	899.350
36.500	97.388	80.059	19.973	100.859	20.210	0.354	1.054	899.277
37.000	97.923	80.060	19.974	100.858	20.214	0.248	1.051	899.334
37.500	98.427	80.058	19.975	100.848	20.210	0.462	1.039	899.315
38.000	98.950	80.059	19.973	100.836	20.213	0.385	1.027	899.309
38.500	99.481	80.059	19.973	100.825	20.214	0.411	1.053	899.269
39.001	100.010	80.058	19.973	100.814	20.216	0.373	1.060	899.287
39.500	100.548	80.057	19.974	100.809	20.218	0.344	1.068	899.313
40.000	101.065	80.056	19.974	100.808	20.219	0.331	1.055	899.285
40.501	101.583	80.055	19.974	100.801	20.221	0.258	1.034	899.240
41.001	102.148	80.057	19.974	100.795	20.221	0.243	1.084	899.274
41.501	102.654	80.056	19.973	100.788	20.222	0.267	1.071	899.268
42.001	103.209	80.057	19.973	100.784	20.222	0.268	1.061	899.257
42.500	103.727	80.059	19.973	100.783	20.222	0.286	1.074	899.238
43.000	104.258	80.057	19.973	100.787	20.224	0.242	1.050	899.251
43.500	104.812	80.056	19.972	100.787	20.224	0.273	1.085	899.236
44.000	105.321	80.058	19.972	100.783	20.225	0.309	1.063	899.258
44.501	105.869	80.058	19.973	100.775	20.228	0.211	1.056	899.227
45.001	106.403	80.058	19.972	100.762	20.225	0.371	1.082	899.231
45.501	106.914	80.058	19.972	100.755	20.231	0.160	1.046	899.226
46.001	107.451	80.058	19.973	100.748	20.226	0.335	1.048	899.209
46.500	108.016	80.057	19.972	100.743	20.229	0.191	1.103	899.222
47.000	108.552	80.056	19.972	100.739	20.231	0.136	1.101	899.210
47.500	109.042	80.060	19.973	100.737	20.232	0.078	1.026	899.241
48.000	109.607	80.058	19.973	100.736	20.231	0.117	1.054	899.221
48.500	110.130	80.057	19.974	100.735	20.234	-0.016	1.087	899.174
49.001	110.666	80.057	19.973	100.730	20.230	0.149	1.060	899.205
49.500	111.231	80.056	19.973	100.731	20.231	0.183	1.101	899.208
50.001	111.752	80.056	19.973	100.729	20.236	0.041	1.086	899.192
50.500	112.289	80.058	19.973	100.721	20.236	0.030	1.059	899.182
51.000	112.834	80.056	19.973	100.711	20.238	-0.026	1.081	899.217
51.501	113.343	80.054	19.973	100.711	20.238	0.010	1.053	899.167
52.000	113.862	80.056	19.973	100.700	20.238	0.046	1.029	899.172
52.500	114.421	80.054	19.973	100.694	20.233	0.211	1.079	899.168
53.000	114.932	80.056	19.973	100.694	20.234	0.168	1.070	899.176
53.501	115.477	80.057	19.973	100.699	20.234	0.152	1.055	899.143
54.000	116.018	80.057	19.974	100.701	20.234	0.163	1.086	899.164
54.500	116.552	80.056	19.973	100.707	20.237	0.059	1.075	899.148
55.001	117.091	80.057	19.972	100.706	20.239	-0.019	1.071	899.168
55.501	117.647	80.057	19.972	100.704	20.237	0.062	1.095	899.123
56.001	118.162	80.057	19.972	100.702	20.238	0.068	1.072	899.113
56.501	118.701	80.055	19.972	100.699	20.238	0.091	1.054	899.169
57.001	119.236	80.056	19.973	100.692	20.240	0.007	1.073	899.131
57.501	119.802	80.058	19.974	100.688	20.239	0.055	1.101	899.143
58.001	120.295	80.054	19.974	100.687	20.238	0.116	1.059	899.105
58.501	120.857	80.056	19.973	100.682	20.239	0.082	1.055	899.140
59.001	121.354	80.057	19.972	100.678	20.238	0.157	1.059	899.136
59.501	121.909	80.057	19.973	100.678	20.237	0.203	1.053	899.131
60.000	122.451	80.057	19.974	100.679	20.239	0.162	1.098	899.124
60.500	122.970	80.055	19.973	100.682	20.238	0.221	1.060	899.102
61.001	123.520	80.057	19.974	100.680	20.236	0.320	1.069	899.086
61.500	124.074	80.057	19.974	100.679	20.238	0.208	1.105	899.109
62.000	124.583	80.058	19.974	100.678	20.236	0.253	1.063	899.106
62.500	125.104	80.059	19.974	100.677	20.239	0.129	1.030	899.117
63.000	125.634	80.056	19.973	100.673	20.237	0.151	1.051	899.078
63.500	126.167	80.056	19.973	100.671	20.236	0.142	1.063	899.089
64.000	126.684	80.059	19.973	100.668	20.232	0.335	1.049	899.112
64.500	127.214	80.058	19.973	100.667	20.231	0.370	1.047	899.051
65.000	127.776	80.057	19.973	100.666	20.233	0.355	1.092	899.045
65.501	128.318	80.057	19.974	100.664	20.230	0.482	1.103	899.055
66.001	128.825	80.056	19.973	100.663	20.231	0.491	1.049	899.074
66.501	129.349	80.057	19.973	100.661	20.229	0.631	1.033	899.023
67.000	129.883	80.057	19.973	100.658	20.229	0.640	1.058	899.038
67.500	130.394	80.055	19.972	100.653	20.227	0.680	1.044	899.036
68.001	130.894	80.059	19.973	100.648	20.225	0.769	1.011	899.042
68.500	131.450	80.059	19.972	100.647	20.224	0.795	1.056	899.026
69.001	131.995	80.059	19.973	100.652	20.222	0.876	1.101	899.050
69.501	132.496	80.060	19.973	100.657	20.225	0.737	1.046	899.001
70.000	133.059	80.060	19.972	100.665	20.221	0.893	1.064	899.041
70.500	133.568	80.059	19.972	100.673	20.220	0.918	1.072	899.040
71.001	134.088	80.059	19.973	100.672	20.224	0.778	1.028	898.997
71.501	134.638	80.058	19.973	100.668	20.220	0.966	1.070	898.962
72.001	135.136	80.059	19.973	100.664	20.220	0.962	1.049	899.021
72.501	135.669	80.057	19.974	100.657	20.219	1.048	1.031	899.007
73.001	136.202	80.055	19.973	100.652	20.217	1.159	1.065	898.979
73.501	136.717	80.058	19.973	100.648	20.214	1.256	1.049	898.971
74.000	137.272	80.056	19.974	100.643	20.214	1.269	1.070	898.975
74.500	137.765	80.057	19.974	100.643	20.215	1.260	1.047	898.956
75.001	138.312	80.059	19.973	100.647	20.215	1.248	1.040	898.935
75.501	138.818	80.058	19.973	100.648	20.212	1.344	1.053	898.980
76.001	139.339	80.057	19.973	100.651	20.211	1.370	1.027	898.998
76.501	139.877	80.056	19.975	100.654	20.207	1.595	1.059	898.991
77.000	140.429	80.057	19.974	100.653	20.207	1.610	1.090	898.949
77.501	140.933	80.060	19.974	100.647	20.205	1.689	1.055	898.967
78.001	141.416	80.057	19.974	100.648	20.205	1.703	0.987	898.946
78.501	141.927	80.056	19.973	100.649	20.203	1.757	0.994	898.971
79.001	142.498	80.059	19.973	100.648	20.199	1.888	1.083	898.943
79.500	143.017	80.058	19.974	100.644	20.198	1.919	1.091	898.932
80.000	143.546	80.060	19.973	100.638	20.200	1.849	1.048	898.899
80.500	144.057	80.061	19.974	100.633	20.199	1.892	1.040	898.918
81.001	144.596	80.060	19.974	100.634	20.198	1.926	1.049	898.937
81.501	145.083	80.060	19.972	100.633	20.194	2.074	1.026	898.920
82.001	145.635	80.058	19.973	100.637	20.194	2.071	1.039	898.915
82.501	146.153	80.056	19.972	100.639	20.192	2.145	1.070	898.931
83.001	146.664	80.057	19.972	100.638	20.195	2.010	1.029	898.942
83.501	147.196	80.058	19.973	100.631	20.190	2.202	1.042	898.896
84.001	147.704	80.059	19.974	100.628	20.190	2.201	1.040	898.898
84.501	148.237	80.059	19.973	100.626	20.193	2.112	1.041	898.917
85.001	148.760	80.058	19.976	100.626	20.189	2.302	1.056	898.894
85.501	149.262	80.059	19.975	100.627	20.189	2.302	1.025	898.931
86.001	149.799	80.060	19.975	100.629	20.187	2.406	1.039	898.914
86.501	150.304	80.058	19.974	100.633	20.187	2.395	1.041	898.898
87.002	150.834	80.059	19.974	100.633	20.183	2.573	1.034	898.925
87.501	151.338	80.056	19.975	100.632	20.182	2.635	1.035	898.886
88.001	151.857	80.057	19.975	100.633	20.181	2.668	1.023	898.879
88.502	152.374	80.060	19.973	100.630	20.179	2.765	1.035	898.845
89.002	152.882	80.059	19.974	100.629	20.179	2.816	1.026	898.879
89.501	153.398	80.059	19.974	100.632	20.179	2.823	1.025	898.890
90.001	153.926	80.059	19.972	100.634	20.175	2.973	1.044	898.868
90.502	154.409	80.059	19.974	100.637	20.176	2.933	1.011	898.837
91.001	154.926	80.059	19.974	100.638	20.174	3.039	1.001	898.866
91.501	155.478	80.058	19.974	100.637	20.174	3.004	1.068	898.879
92.001	156.014	80.056	19.974	100.632	20.173	3.064	1.088	898.881
92.501	156.492	80.057	19.973	100.629	20.172	3.081	1.015	898.862
93.001	157.007	80.059	19.974	100.624	20.168	3.264	0.993	898.842
93.501	157.522	80.059	19.973	100.624	20.169	3.253	1.028	898.846
94.002	158.036	80.060	19.972	100.623	20.171	3.184	1.029	898.848
94.502	158.577	80.058	19.972	100.625	20.165	3.386	1.056	898.848
95.002	159.047	80.056	19.973	100.622	20.164	3.433	1.012	898.834
95.501	159.583	80.056	19.973	100.619	20.164	3.437	1.007	898.846
96.001	160.101	80.056	19.974	100.614	20.163	3.496	1.054	898.844
96.501	160.577	80.061	19.974	100.611	20.162	3.504	0.994	898.848
97.001	161.105	80.059	19.974	100.609	20.166	3.322	1.003	898.795
97.501	161.635	80.060	19.974	100.613	20.160	3.545	1.057	898.859
98.001	162.161	80.058	19.972	100.612	20.162	3.507	1.057	898.820
98.501	162.653	80.056	19.973	100.611	20.158	3.635	1.018	898.826
99.001	163.175	80.057	19.974	100.611	20.154	3.778	1.014	898.805
99.501	163.678	80.058	19.972	100.611	20.154	3.798	1.025	898.831
100.001	164.187	80.055	19.973	100.608	20.153	3.854	1.012	898.821
100.501	164.730	80.059	19.973	100.609	20.155	3.816	1.053	898.804
101.001	165.252	80.060	19.972	100.606	20.154	3.876	1.065	898.783
101.501	165.737	80.059	19.974	100.606	20.150	4.036	1.007	898.816
102.001	166.224	80.061	19.975	100.605	20.149	4.131	0.972	898.809
102.501	166.751	80.060	19.974	100.606	20.147	4.228	1.013	898.797
103.001	167.259	80.059	19.974	100.605	20.148	4.193	1.034	898.800
103.502	167.795	80.056	19.974	100.609	20.145	4.294	1.044	898.820
104.002	168.299	80.055	19.973	100.612	20.142	4.415	1.040	898.820
104.501	168.802	80.055	19.974	100.611	20.142	4.436	1.008	898.788
105.001	169.352	80.054	19.973	100.611	20.141	4.432	1.054	898.771
105.501	169.836	80.054	19.973	100.611	20.139	4.490	1.034	898.790
106.001	170.366	80.057	19.974	100.611	20.140	4.456	1.014	898.782
106.501	170.883	80.057	19.973	100.610	20.133	4.734	1.046	898.802
107.001	171.381	80.056	19.973	100.608	20.133	4.729	1.015	898.813
107.501	171.884	80.059	19.974	100.605	20.129	4.867	1.001	898.782
108.001	172.395	80.060	19.974	100.603	20.128	4.914	1.014	898.787
108.501	172.897	80.059	19.974	100.599	20.127	4.969	1.013	898.817
109.001	173.428	80.058	19.973	100.595	20.122	5.189	1.032	898.759
109.502	173.923	80.056	19.973	100.591	20.126	5.053	1.026	898.765
110.001	174.439	80.059	19.973	100.589	20.120	5.276	1.011	898.760
110.501	174.958	80.058	19.973	100.590	20.119	5.302	1.036	898.750
111.001	175.455	80.057	19.972	100.589	20.122	5.182	1.017	898.778
111.501	175.973	80.059	19.974	100.588	20.119	5.312	1.014	898.769
112.001	176.483	80.058	19.974	100.592	20.118	5.339	1.027	898.755
112.502	177.007	80.058	19.973	100.594	20.116	5.435	1.034	898.779
113.002	177.502	80.061	19.974	100.595	20.111	5.673	1.019	898.777
113.502	178.016	80.059	19.974	100.597	20.110	5.719	1.009	898.759
114.002	178.534	80.060	19.974	100.599	20.109	5.754	1.032	898.753
114.502	179.053	80.058	19.973	100.598	20.109	5.778	1.037	898.750
115.002	179.534	80.058	19.974	100.596	20.105	5.950	1.002	898.759
115.501	180.075	80.060	19.973	100.595	20.102	6.029	1.023	898.731
116.001	180.571	80.057	19.974	100.591	20.103	6.030	1.036	898.720
116.501	181.080	80.056	19.973	100.588	20.100	6.139	1.005	898.740
117.001	181.593	80.060	19.974	100.590	20.099	6.234	1.021	898.734
117.502	182.116	80.059	19.974	100.593	20.095	6.413	1.035	898.770
118.002	182.657	80.059	19.973	100.592	20.092	6.508	1.064	898.764
118.502	183.118	80.061	19.974	100.595	20.093	6.446	1.002	898.728
119.002	183.635	80.058	19.974	100.595	20.092	6.451	0.979	898.718
119.502	184.156	80.057	19.973	100.593	20.091	6.460	1.038	898.716
120.001	184.650	80.057	19.972	100.586	20.092	6.405	1.015	898.723
120.501	185.204	80.060	19.972	100.585	20.091	6.442	1.049	898.720
121.001	185.721	80.061	19.973	100.579	20.089	6.518	1.071	898.712
121.502	186.231	80.059	19.974	100.581	20.085	6.739	1.027	898.717
122.001	186.737	80.062	19.973	100.578	20.083	6.870	1.017	898.747
122.501	187.250	80.061	19.974	100.580	20.086	6.820	1.019	898.746
123.001	187.747	80.061	19.974	100.581	20.084	6.911	1.009	898.709
123.501	188.251	80.062	19.973	100.581	20.081	6.998	1.001	898.709
124.001	188.738	80.061	19.973	100.576	20.080	7.036	0.991	898.698
124.501	189.259	80.061	19.973	100.572	20.081	7.008	1.008	898.695
125.001	189.758	80.059	19.973	100.568	20.078	7.137	1.020	898.738
125.502	190.255	80.058	19.973	100.566	20.079	7.085	0.995	898.697
126.002	190.784	80.061	19.973	100.572	20.077	7.189	1.026	898.705
126.502	191.296	80.062	19.972	100.580	20.074	7.305	1.042	898.687
127.001	191.800	80.060	19.972	100.586	20.077	7.216	1.016	898.676
127.501	192.337	80.060	19.972	100.591	20.074	7.334	1.042	898.732
128.001	192.820	80.060	19.972	100.589	20.072	7.400	1.019	898.683
128.502	193.346	80.059	19.973	100.581	20.075	7.290	1.008	898.681
129.002	193.859	80.060	19.972	100.571	20.075	7.297	1.040	898.693
129.501	194.385	80.062	19.973	100.563	20.073	7.331	1.040	898.706
130.001	194.899	80.060	19.973	100.557	20.074	7.322	1.041	898.707
130.501	195.401	80.062	19.973	100.558	20.075	7.346	1.016	898.701
131.001	195.912	80.061	19.972	100.561	20.076	7.331	1.012	898.688
131.502	196.405	80.062	19.972	100.563	20.077	7.276	1.003	898.676
132.002	196.902	80.062	19.972	100.565	20.076	7.294	0.989	898.698
132.502	197.429	80.061	19.973	100.561	20.076	7.321	1.024	898.702
133.002	197.937	80.062	19.972	100.559	20.078	7.221	1.036	898.676
133.501	198.433	80.060	19.972	100.556	20.077	7.237	1.004	898.658
134.002	198.945	80.060	19.972	100.554	20.078	7.191	1.007	898.662
134.502	199.425	80.064	19.972	100.553	20.077	7.216	0.992	898.657
135.002	199.953	80.062	19.972	100.558	20.082	7.087	1.009	898.682
135.501	200.474	80.060	19.972	100.557	20.082	7.093	1.050	898.672
136.001	201.010	80.060	19.972	100.555	20.087	6.881	1.058	898.677
136.501	201.487	80.059	19.972	100.555	20.088	6.836	1.012	898.682
137.001	201.983	80.060	19.972	100.558	20.089	6.816	0.973	898.668
137.501	202.513	80.059	19.972	100.553	20.088	6.873	1.026	898.667
138.001	203.020	80.059	19.972	100.546	20.088	6.830	1.036	898.653
138.502	203.510	80.061	19.972	100.545	20.090	6.761	0.996	898.667
139.002	204.075	80.059	19.972	100.545	20.094	6.625	1.056	898.679
139.502	204.544	80.058	19.972	100.544	20.097	6.523	1.035	898.684
140.002	205.085	80.062	19.972	100.547	20.100	6.407	1.010	898.723
140.501	205.574	80.060	19.972	100.552	20.102	6.329	1.030	898.685
141.001	206.074	80.059	19.973	100.553	20.107	6.127	0.989	898.681
141.501	206.575	80.059	19.973	100.553	20.102	6.296	1.001	898.701
142.002	207.137	80.057	19.973	100.550	20.107	6.101	1.062	898.695
142.503	207.640	80.057	19.973	100.546	20.108	6.031	1.064	898.695
143.002	208.139	80.057	19.972	100.544	20.110	5.937	1.003	898.673
143.502	208.612	80.058	19.973	100.546	20.110	5.942	0.973	898.694
144.002	209.147	80.061	19.974	100.547	20.112	5.840	1.008	898.727
144.501	209.650	80.060	19.972	100.546	20.110	5.917	1.038	898.716
145.001	210.188	80.060	19.973	100.547	20.113	5.738	1.041	898.710
145.502	210.677	80.062	19.974	100.549	20.112	5.779	1.027	898.691
146.002	211.163	80.060	19.973	100.546	20.117	5.586	0.974	898.681
146.502	211.692	80.058	19.974	100.541	20.114	5.645	1.014	898.681
147.002	212.179	80.057	19.974	100.541	20.110	5.772	1.017	898.702
147.501	212.683	80.057	19.973	100.542	20.115	5.626	0.991	898.679
148.002	213.225	80.058	19.973	100.543	20.115	5.630	1.045	898.682
148.502	213.713	80.059	19.973	100.544	20.116	5.595	1.031	898.670
149.001	214.212	80.060	19.973	100.549	20.115	5.669	0.987	898.686
149.502	214.724	80.059	19.974	100.549	20.116	5.658	1.010	898.703
150.002	215.239	80.059	19.973	100.553	20.115	5.722	1.027	898.718
150.502	215.755	80.060	19.974	100.556	20.115	5.687	1.030	898.699
151.002	216.224	80.062	19.974	100.556	20.114	5.725	0.985	898.675
151.502	216.736	80.060	19.973	100.555	20.115	5.711	0.982	898.677
152.001	217.218	80.061	19.974	100.561	20.112	5.829	0.994	898.689
152.502	217.751	80.059	19.974	100.564	20.115	5.717	1.014	898.705
153.002	218.286	80.060	19.974	100.565	20.110	5.920	1.068	898.699
153.502	218.756	80.061	19.974	100.568	20.111	5.916	1.005	898.712
154.002	219.280	80.060	19.974	100.573	20.105	6.124	0.994	898.686
154.502	219.793	80.061	19.973	100.575	20.107	6.058	1.037	898.714
155.002	220.289	80.061	19.974	100.570	20.109	5.948	1.009	898.707
155.502	220.778	80.060	19.972	100.566	20.105	6.119	0.984	898.734
156.002	221.281	80.062	19.973	100.564	20.106	6.081	0.993	898.684
156.501	221.784	80.062	19.974	100.561	20.107	6.079	1.006	898.687
157.002	222.301	80.060	19.973	100.557	20.106	6.124	1.019	898.702
157.503	222.825	80.061	19.974	100.559	20.103	6.238	1.042	898.723
158.002	223.344	80.058	19.974	100.561	20.100	6.374	1.043	898.720
158.501	223.840	80.059	19.974	100.559	20.099	6.386	1.015	898.687
159.002	224.362	80.061	19.974	100.558	20.100	6.364	1.017	898.708
159.502	224.861	80.059	19.973	100.554	20.093	6.602	1.020	898.718
160.003	225.357	80.060	19.973	100.554	20.096	6.505	0.995	898.727
160.502	225.865	80.061	19.974	100.552	20.092	6.672	1.005	898.737
161.001	226.357	80.060	19.974	100.552	20.089	6.786	1.000	898.736
161.502	226.866	80.060	19.972	100.553	20.087	6.886	1.001	898.714
162.002	227.364	80.059	19.974	100.556	20.085	7.001	1.008	898.749
162.502	227.873	80.061	19.973	100.554	20.080	7.219	1.007	898.716
163.002	228.362	80.060	19.974	100.555	20.080	7.214	0.997	898.736
163.502	228.879	80.059	19.974	100.554	20.079	7.297	1.006	898.745
164.002	229.386	80.060	19.973	100.549	20.078	7.335	1.025	898.734
164.502	229.894	80.060	19.973	100.548	20.075	7.417	1.015	898.749
165.002	230.405	80.059	19.974	100.549	20.072	7.569	1.017	898.740
165.503	230.891	80.060	19.974	100.547	20.070	7.623	0.997	898.758
166.002	231.412	80.060	19.973	100.548	20.071	7.610	1.008	898.729
166.502	231.894	80.058	19.973	100.552	20.066	7.777	1.004	898.753
167.002	232.397	80.060	19.972	100.550	20.066	7.793	0.986	898.740
167.502	232.918	80.061	19.973	100.546	20.060	8.078	1.024	898.740
168.002	233.426	80.062	19.973	100.546	20.062	8.014	1.028	898.756
168.502	233.913	80.062	19.973	100.546	20.060	8.105	0.994	898.761
169.003	234.420	80.059	19.975	100.543	20.059	8.144	0.994	898.765
169.502	234.923	80.060	19.974	100.541	20.058	8.190	1.010	898.758
170.002	235.447	80.060	19.973	100.538	20.054	8.346	1.027	898.764
170.503	235.923	80.059	19.972	100.534	20.051	8.456	1.001	898.737
171.002	236.442	80.061	19.972	100.530	20.051	8.439	0.996	898.753
171.502	236.969	80.060	19.973	100.530	20.049	8.521	1.046	898.784
172.002	237.450	80.060	19.973	100.535	20.049	8.520	1.007	898.715
172.503	237.940	80.061	19.972	100.537	20.048	8.532	0.971	898.767
173.002	238.491	80.061	19.973	100.535	20.046	8.600	1.041	898.756
173.502	238.985	80.061	19.972	100.534	20.045	8.631	1.045	898.733
174.003	239.470	80.059	19.972	100.531	20.043	8.721	0.979	898.750
174.502	239.979	80.059	19.973	100.527	20.044	8.700	0.994	898.745
175.002	240.455	80.062	19.973	100.525	20.043	8.748	0.984	898.776
175.502	240.996	80.060	19.973	100.524	20.039	8.909	1.017	898.784
176.003	241.506	80.058	19.973	100.525	20.039	8.943	1.052	898.790
176.503	241.989	80.060	19.973	100.521	20.036	9.041	0.994	898.751
177.002	242.469	80.057	19.974	100.521	20.038	8.932	0.963	898.788
177.502	242.993	80.059	19.973	100.522	20.032	9.183	1.003	898.790
178.002	243.499	80.060	19.973	100.523	20.032	9.183	1.029	898.789
178.503	243.977	80.058	19.973	100.523	20.033	9.159	0.984	898.787
179.002	244.509	80.060	19.973	100.525	20.034	9.129	1.011	898.764
179.502	244.976	80.059	19.972	100.526	20.032	9.241	0.999	898.761
180.002	245.484	80.059	19.974	100.527	20.031	9.304	0.975	898.760
180.502	245.972	80.061	19.974	100.530	20.030	9.341	0.996	898.779
181.002	246.512	80.061	19.974	100.530	20.033	9.278	1.028	898.775
