File Name:	PS_23.txt	Version: 8.3.7.3						
Date:	10 Sep 2024
Operator:	KH
Test ID:	PS_23
Sample ID:	PS_23
Sample Mass (mg):	3.0300
Sample Cup Mass (mg):	184.5900
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	100.125
Baseline O2:	20.275
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
38.501	99.453	80.063	19.982	100.978	20.120	0.857	1.064	900.383
39.000	99.991	80.061	19.982	100.978	20.119	1.010	1.071	900.348
39.500	100.498	80.060	19.981	100.967	20.118	1.205	1.045	900.379
40.001	101.023	80.061	19.981	100.954	20.118	1.384	1.031	900.371
40.501	101.563	80.059	19.979	100.940	20.122	1.191	1.065	900.392
41.001	102.095	80.061	19.980	100.931	20.121	1.381	1.072	900.371
41.501	102.627	80.063	19.980	100.921	20.122	1.389	1.065	900.393
42.000	103.161	80.062	19.979	100.918	20.125	1.216	1.067	900.391
42.500	103.657	80.059	19.980	100.916	20.124	1.201	1.030	900.371
43.000	104.218	80.059	19.980	100.914	20.127	0.845	1.056	900.370
43.500	104.740	80.060	19.980	100.918	20.127	0.693	1.083	900.356
44.000	105.296	80.061	19.981	100.919	20.130	0.414	1.079	900.351
44.500	105.824	80.059	19.980	100.922	20.130	0.452	1.084	900.396
45.000	106.353	80.060	19.980	100.923	20.132	0.264	1.056	900.394
45.501	106.886	80.061	19.980	100.924	20.133	0.286	1.062	900.356
46.001	107.425	80.060	19.981	100.922	20.132	0.491	1.073	900.373
46.500	107.956	80.062	19.982	100.921	20.136	0.400	1.070	900.373
47.001	108.469	80.064	19.981	100.910	20.136	0.492	1.044	900.371
47.501	109.003	80.061	19.980	100.902	20.136	0.718	1.047	900.341
48.000	109.552	80.059	19.982	100.892	20.137	0.696	1.083	900.348
48.500	110.085	80.059	19.981	100.883	20.136	0.895	1.082	900.315
49.000	110.612	80.061	19.981	100.879	20.136	0.875	1.060	900.360
49.500	111.142	80.062	19.982	100.878	20.138	0.605	1.056	900.348
50.001	111.694	80.061	19.982	100.881	20.140	0.389	1.082	900.310
50.501	112.176	80.062	19.981	100.887	20.139	0.479	1.034	900.327
51.001	112.731	80.061	19.981	100.895	20.139	0.589	1.038	900.370
51.500	113.286	80.061	19.981	100.893	20.141	0.374	1.110	900.351
52.001	113.829	80.062	19.981	100.892	20.141	0.488	1.097	900.344
52.501	114.343	80.061	19.981	100.888	20.141	0.462	1.058	900.352
53.000	114.899	80.059	19.981	100.882	20.143	0.313	1.070	900.317
53.501	115.434	80.057	19.981	100.869	20.144	0.243	1.089	900.307
54.001	115.971	80.056	19.981	100.858	20.140	0.524	1.071	900.357
54.501	116.499	80.058	19.980	100.848	20.139	0.595	1.066	900.363
55.001	117.033	80.057	19.982	100.840	20.141	0.550	1.062	900.335
55.501	117.573	80.059	19.981	100.837	20.143	0.335	1.073	900.353
56.001	118.119	80.061	19.980	100.834	20.145	0.103	1.086	900.350
56.501	118.637	80.059	19.980	100.839	20.143	0.349	1.064	900.331
57.001	119.157	80.059	19.981	100.844	20.147	0.001	1.038	900.343
57.501	119.710	80.061	19.980	100.842	20.149	-0.045	1.073	900.312
58.001	120.240	80.059	19.980	100.836	20.145	0.374	1.082	900.303
58.501	120.762	80.059	19.980	100.836	20.145	0.341	1.052	900.332
59.001	121.330	80.059	19.981	100.831	20.148	0.098	1.091	900.339
59.500	121.856	80.062	19.980	100.827	20.147	0.233	1.094	900.287
60.001	122.384	80.063	19.981	100.830	20.148	0.235	1.054	900.315
60.501	122.886	80.062	19.981	100.826	20.150	-0.063	1.031	900.315
61.001	123.425	80.062	19.981	100.826	20.146	0.285	1.040	900.311
61.501	123.962	80.063	19.980	100.832	20.149	0.037	1.074	900.274
62.001	124.504	80.061	19.979	100.832	20.147	0.337	1.079	900.324
62.501	125.047	80.062	19.980	100.826	20.150	0.124	1.085	900.322
63.001	125.563	80.061	19.982	100.828	20.150	0.195	1.060	900.303
63.501	126.093	80.061	19.981	100.828	20.154	-0.235	1.047	900.305
64.001	126.597	80.060	19.980	100.822	20.147	0.552	1.034	900.314
64.501	127.142	80.058	19.980	100.819	20.150	0.284	1.049	900.310
65.001	127.671	80.058	19.980	100.815	20.149	0.459	1.075	900.306
65.501	128.196	80.060	19.980	100.813	20.152	0.059	1.053	900.295
66.001	128.733	80.057	19.980	100.811	20.148	0.404	1.061	900.326
66.501	129.267	80.059	19.980	100.807	20.153	-0.071	1.071	900.300
67.001	129.816	80.059	19.981	100.807	20.153	-0.019	1.084	900.315
67.501	130.377	80.059	19.981	100.811	20.159	-0.661	1.110	900.303
68.001	130.880	80.062	19.981	100.810	20.158	-0.616	1.063	900.326
68.501	131.414	80.062	19.981	100.810	20.158	-0.611	1.038	900.297
69.001	131.953	80.060	19.982	100.808	20.157	-0.392	1.073	900.295
69.501	132.448	80.059	19.980	100.803	20.155	-0.286	1.034	900.280
70.001	132.989	80.058	19.981	100.798	20.159	-0.671	1.036	900.277
70.501	133.538	80.060	19.980	100.794	20.160	-0.662	1.089	900.270
71.001	134.031	80.060	19.981	100.791	20.158	-0.477	1.042	900.297
71.501	134.594	80.057	19.982	100.791	20.160	-0.651	1.057	900.284
72.000	135.098	80.058	19.981	100.789	20.158	-0.404	1.068	900.272
72.501	135.633	80.058	19.980	100.789	20.159	-0.493	1.039	900.291
73.000	136.133	80.056	19.981	100.794	20.161	-0.676	1.035	900.272
73.500	136.683	80.058	19.980	100.793	20.160	-0.618	1.050	900.283
74.001	137.164	80.059	19.981	100.791	20.160	-0.545	1.030	900.258
74.501	137.724	80.058	19.981	100.791	20.159	-0.419	1.042	900.286
75.000	138.204	80.058	19.980	100.795	20.160	-0.680	1.040	900.252
75.501	138.762	80.058	19.981	100.794	20.158	-0.400	1.037	900.255
76.001	139.274	80.057	19.981	100.792	20.161	-0.661	1.070	900.278
76.501	139.785	80.058	19.981	100.792	20.161	-0.492	1.023	900.278
77.001	140.318	80.057	19.982	100.795	20.162	-0.668	1.045	900.226
77.501	140.864	80.060	19.982	100.791	20.158	-0.320	1.079	900.247
78.001	141.370	80.058	19.981	100.788	20.158	-0.325	1.051	900.262
78.501	141.878	80.057	19.981	100.789	20.157	-0.301	1.014	900.255
79.001	142.400	80.059	19.981	100.788	20.156	-0.267	1.031	900.276
79.500	142.963	80.060	19.982	100.782	20.159	-0.696	1.084	900.307
80.001	143.450	80.060	19.981	100.782	20.160	-0.824	1.049	900.266
80.501	143.993	80.058	19.980	100.782	20.157	-0.495	1.031	900.237
81.001	144.546	80.058	19.981	100.781	20.161	-0.841	1.096	900.293
81.501	145.085	80.060	19.981	100.781	20.161	-0.670	1.092	900.297
82.001	145.583	80.059	19.981	100.786	20.165	-0.964	1.036	900.282
82.501	146.083	80.061	19.982	100.785	20.164	-0.734	0.997	900.278
83.001	146.594	80.063	19.981	100.786	20.163	-0.613	1.012	900.254
83.501	147.110	80.061	19.982	100.779	20.162	-0.560	1.028	900.275
84.001	147.633	80.062	19.981	100.773	20.162	-0.533	1.038	900.275
84.502	148.150	80.064	19.981	100.775	20.164	-0.767	1.040	900.242
85.001	148.667	80.060	19.982	100.777	20.161	-0.618	1.034	900.260
85.501	149.175	80.061	19.982	100.779	20.161	-0.604	1.026	900.238
86.001	149.695	80.062	19.981	100.787	20.164	-0.800	1.029	900.249
86.500	150.214	80.062	19.983	100.794	20.162	-0.347	1.038	900.223
87.001	150.721	80.064	19.982	100.796	20.166	-0.664	1.025	900.243
87.501	151.235	80.062	19.982	100.796	20.165	-0.586	1.021	900.242
88.001	151.771	80.062	19.983	100.794	20.169	-0.881	1.051	900.228
88.501	152.265	80.061	19.982	100.788	20.165	-0.433	1.029	900.255
89.002	152.813	80.059	19.981	100.780	20.165	-0.315	1.041	900.245
89.502	153.289	80.059	19.981	100.769	20.164	-0.339	1.025	900.214
90.001	153.821	80.059	19.980	100.765	20.162	-0.204	1.010	900.220
90.501	154.349	80.059	19.981	100.766	20.164	-0.382	1.060	900.251
91.001	154.850	80.057	19.979	100.771	20.161	-0.105	1.029	900.218
91.500	155.388	80.057	19.979	100.775	20.166	-0.500	1.038	900.207
92.001	155.928	80.060	19.981	100.778	20.164	-0.311	1.078	900.244
92.501	156.422	80.059	19.981	100.780	20.167	-0.574	1.034	900.241
93.001	156.944	80.058	19.980	100.776	20.165	-0.177	1.016	900.201
93.501	157.439	80.060	19.980	100.770	20.168	-0.434	1.017	900.238
94.001	157.997	80.059	19.980	100.759	20.166	-0.144	1.054	900.248
94.501	158.474	80.058	19.981	100.754	20.168	-0.286	1.035	900.219
95.000	158.982	80.059	19.981	100.750	20.169	-0.315	0.984	900.227
95.501	159.477	80.059	19.981	100.747	20.167	-0.187	1.002	900.193
96.002	160.007	80.059	19.981	100.746	20.171	-0.553	1.025	900.214
96.501	160.514	80.058	19.981	100.748	20.167	-0.274	1.038	900.195
97.001	161.085	80.058	19.981	100.752	20.169	-0.480	1.078	900.205
97.501	161.580	80.060	19.981	100.753	20.171	-0.834	1.066	900.215
98.001	162.065	80.060	19.982	100.751	20.173	-1.012	0.980	900.229
98.502	162.590	80.058	19.982	100.750	20.173	-0.903	1.009	900.210
99.002	163.114	80.060	19.982	100.754	20.170	-0.513	1.049	900.231
99.501	163.636	80.059	19.983	100.746	20.171	-0.622	1.047	900.200
100.001	164.119	80.059	19.982	100.740	20.169	-0.381	1.006	900.218
100.501	164.649	80.061	19.982	100.734	20.167	-0.055	1.013	900.189
101.001	165.132	80.060	19.981	100.728	20.170	-0.315	1.013	900.173
101.501	165.642	80.061	19.982	100.725	20.169	-0.224	0.992	900.213
102.001	166.160	80.059	19.981	100.724	20.166	0.056	1.028	900.194
102.501	166.669	80.059	19.979	100.723	20.170	-0.326	1.028	900.171
103.001	167.184	80.059	19.981	100.726	20.172	-0.453	1.024	900.205
103.501	167.699	80.058	19.981	100.725	20.170	-0.239	1.030	900.186
104.001	168.213	80.058	19.981	100.729	20.171	-0.309	1.028	900.206
104.501	168.706	80.059	19.980	100.735	20.171	-0.329	1.007	900.204
105.001	169.206	80.057	19.981	100.741	20.173	-0.496	0.993	900.224
105.501	169.727	80.057	19.980	100.738	20.175	-0.607	1.021	900.179
106.002	170.260	80.058	19.981	100.732	20.170	-0.057	1.054	900.180
106.501	170.802	80.058	19.982	100.725	20.176	-0.580	1.075	900.225
107.001	171.304	80.058	19.982	100.721	20.171	-0.064	1.045	900.204
107.501	171.767	80.058	19.982	100.717	20.172	-0.202	0.965	900.182
108.001	172.336	80.059	19.981	100.719	20.173	-0.441	1.031	900.216
108.502	172.803	80.061	19.981	100.723	20.175	-0.662	1.035	900.216
109.002	173.343	80.059	19.981	100.719	20.173	-0.495	1.007	900.182
109.502	173.847	80.059	19.981	100.716	20.175	-0.820	1.044	900.193
110.002	174.364	80.061	19.982	100.714	20.174	-0.526	1.021	900.190
110.501	174.845	80.060	19.982	100.710	20.177	-0.739	0.999	900.196
111.001	175.379	80.061	19.981	100.710	20.176	-0.437	1.016	900.218
111.501	175.878	80.062	19.981	100.712	20.174	-0.064	1.033	900.175
112.001	176.403	80.061	19.981	100.711	20.175	-0.050	1.023	900.196
112.501	176.912	80.059	19.981	100.706	20.172	0.241	1.034	900.138
113.001	177.401	80.059	19.980	100.703	20.177	-0.505	0.998	900.161
113.501	177.944	80.059	19.980	100.701	20.175	-0.395	1.031	900.193
114.002	178.441	80.059	19.981	100.700	20.179	-0.827	1.040	900.186
114.502	178.977	80.057	19.980	100.699	20.177	-0.623	1.034	900.184
115.002	179.436	80.058	19.980	100.701	20.179	-0.996	0.995	900.183
115.501	179.963	80.058	19.982	100.706	20.177	-0.808	0.987	900.170
116.001	180.481	80.058	19.982	100.711	20.176	-0.651	1.046	900.207
116.501	181.002	80.061	19.981	100.714	20.179	-0.844	1.038	900.157
117.001	181.507	80.059	19.981	100.717	20.176	-0.617	1.026	900.169
117.501	182.003	80.057	19.981	100.708	20.178	-0.738	1.001	900.162
118.002	182.507	80.058	19.982	100.695	20.174	-0.152	0.999	900.140
118.503	183.017	80.057	19.981	100.685	20.176	-0.216	1.014	900.161
119.002	183.525	80.060	19.980	100.674	20.176	-0.215	1.019	900.186
119.501	184.065	80.060	19.981	100.669	20.178	-0.322	1.048	900.181
120.002	184.570	80.059	19.980	100.677	20.178	-0.385	1.044	900.159
120.502	185.060	80.060	19.979	100.692	20.184	-1.153	0.996	900.149
121.001	185.585	80.059	19.981	100.698	20.181	-0.921	1.015	900.194
121.502	186.058	80.057	19.980	100.701	20.180	-0.669	0.997	900.165
122.002	186.604	80.060	19.980	100.696	20.179	-0.528	1.019	900.200
122.502	187.119	80.057	19.981	100.702	20.181	-0.794	1.061	900.173
123.002	187.621	80.058	19.980	100.697	20.179	-0.568	1.017	900.162
123.502	188.159	80.056	19.982	100.698	20.180	-0.566	1.040	900.170
124.002	188.657	80.058	19.981	100.704	20.180	-0.441	1.037	900.195
124.501	189.129	80.061	19.979	100.704	20.180	-0.528	0.970	900.194
125.001	189.669	80.058	19.981	100.691	20.182	-0.702	1.012	900.188
125.501	190.176	80.058	19.980	100.682	20.178	-0.275	1.047	900.122
126.001	190.664	80.058	19.981	100.675	20.182	-0.716	0.994	900.106
126.502	191.211	80.055	19.982	100.674	20.180	-0.537	1.034	900.172
127.002	191.679	80.056	19.982	100.675	20.179	-0.482	1.015	900.194
127.502	192.175	80.059	19.981	100.677	20.182	-0.984	0.965	900.143
128.001	192.708	80.056	19.981	100.687	20.178	-0.566	1.029	900.152
128.502	193.207	80.057	19.980	100.689	20.180	-0.800	1.032	900.132
129.002	193.733	80.057	19.981	100.680	20.183	-1.045	1.026	900.181
