File Name:	PS_13.txt	Version: 8.3.7.3						
Date:	06 Aug 2024
Operator:	KH
Test ID:	PS_13
Sample ID:	PS_13
Sample Mass (mg):	4.3600
Sample Cup Mass (mg):	182.3000
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.881
Baseline O2:	20.294
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
98.002	162.442	80.057	20.000	100.478	20.202	-1.261	1.050	899.542
98.501	162.931	80.057	19.999	100.480	20.203	-1.385	1.014	899.493
99.001	163.459	80.056	20.000	100.483	20.201	-1.267	1.016	899.521
99.502	163.969	80.059	19.999	100.480	20.204	-1.512	1.038	899.524
100.001	164.493	80.058	19.999	100.478	20.204	-1.572	1.035	899.521
100.501	165.003	80.059	19.999	100.478	20.205	-1.632	1.034	899.550
101.001	165.521	80.059	19.999	100.475	20.206	-1.642	1.028	899.501
101.501	166.008	80.058	19.998	100.471	20.205	-1.493	1.004	899.524
102.001	166.529	80.057	20.000	100.466	20.205	-1.454	1.007	899.522
102.502	167.064	80.057	20.000	100.460	20.208	-1.603	1.056	899.510
103.002	167.549	80.059	19.999	100.453	20.207	-1.515	1.020	899.512
103.502	168.048	80.057	19.999	100.453	20.204	-1.347	0.984	899.512
104.002	168.525	80.055	19.998	100.452	20.206	-1.479	0.976	899.551
104.502	169.078	80.056	19.998	100.452	20.206	-1.407	1.030	899.543
105.002	169.610	80.060	19.998	100.454	20.207	-1.413	1.085	899.528
105.502	170.101	80.059	19.999	100.462	20.208	-1.518	1.023	899.517
106.002	170.617	80.059	20.000	100.466	20.210	-1.624	1.007	899.545
106.502	171.137	80.057	19.999	100.466	20.210	-1.568	1.035	899.543
107.002	171.622	80.055	19.999	100.470	20.205	-1.131	1.004	899.539
107.502	172.147	80.059	19.999	100.471	20.209	-1.540	1.010	899.551
108.002	172.665	80.060	19.999	100.466	20.208	-1.519	1.044	899.571
108.502	173.138	80.059	19.999	100.462	20.206	-1.304	0.991	899.531
109.002	173.668	80.058	19.999	100.461	20.208	-1.464	1.002	899.544
109.502	174.208	80.058	19.998	100.455	20.210	-1.585	1.070	899.570
110.002	174.727	80.059	19.999	100.450	20.209	-1.575	1.059	899.582
110.502	175.182	80.059	19.999	100.449	20.211	-1.682	0.974	899.553
111.002	175.718	80.058	19.999	100.454	20.213	-1.747	0.991	899.548
111.501	176.220	80.060	19.999	100.454	20.211	-1.624	1.038	899.543
112.002	176.743	80.058	19.999	100.448	20.210	-1.558	1.025	899.531
112.502	177.271	80.056	19.998	100.444	20.210	-1.501	1.051	899.598
113.002	177.762	80.057	20.000	100.443	20.209	-1.439	1.019	899.527
113.502	178.286	80.058	20.000	100.437	20.212	-1.591	1.016	899.557
114.002	178.777	80.059	19.999	100.435	20.215	-1.823	1.015	899.526
114.502	179.287	80.059	19.999	100.439	20.213	-1.695	1.001	899.585
115.002	179.796	80.055	19.999	100.444	20.215	-1.756	1.019	899.547
115.502	180.321	80.057	20.000	100.444	20.213	-1.645	1.034	899.541
116.001	180.851	80.058	20.000	100.442	20.214	-1.676	1.055	899.577
116.501	181.339	80.060	19.999	100.441	20.211	-1.458	1.018	899.567
117.001	181.834	80.060	20.000	100.445	20.211	-1.443	0.983	899.605
117.502	182.319	80.058	20.000	100.443	20.211	-1.451	0.979	899.568
118.002	182.848	80.059	19.998	100.440	20.211	-1.465	1.014	899.558
118.502	183.365	80.062	19.999	100.437	20.213	-1.556	1.046	899.516
119.002	183.887	80.062	19.999	100.437	20.213	-1.607	1.039	899.591
119.501	184.377	80.060	19.998	100.434	20.214	-1.687	1.012	899.525
120.002	184.922	80.058	19.998	100.433	20.215	-1.818	1.034	899.560
120.502	185.434	80.058	19.998	100.433	20.214	-1.717	1.057	899.552
121.002	185.932	80.058	19.999	100.433	20.213	-1.679	1.010	899.548
121.502	186.460	80.059	19.999	100.429	20.213	-1.658	1.026	899.553
122.002	186.970	80.060	19.998	100.429	20.217	-1.825	1.039	899.569
122.502	187.474	80.061	19.999	100.426	20.215	-1.605	1.014	899.583
123.002	187.959	80.061	19.999	100.425	20.215	-1.436	0.990	899.568
123.501	188.473	80.063	19.999	100.426	20.215	-1.431	0.999	899.565
124.001	189.019	80.063	20.000	100.425	20.219	-1.651	1.060	899.561
124.502	189.503	80.061	20.001	100.423	20.214	-1.302	1.030	899.601
125.002	189.953	80.060	20.000	100.425	20.218	-1.612	0.934	899.584
125.502	190.498	80.060	20.000	100.427	20.217	-1.579	0.995	899.624
126.002	191.035	80.060	20.000	100.423	20.222	-1.914	1.082	899.648
126.502	191.530	80.061	20.000	100.425	20.217	-1.561	1.031	899.585
127.002	192.074	80.060	20.001	100.426	20.216	-1.503	1.038	899.591
127.502	192.548	80.059	20.000	100.430	20.220	-1.867	1.019	899.635
128.002	193.083	80.060	20.000	100.429	20.220	-1.909	1.009	899.638
128.502	193.569	80.060	20.000	100.433	20.219	-1.857	1.021	899.600
129.002	194.094	80.059	20.000	100.427	20.218	-1.808	1.011	899.649
129.502	194.563	80.060	20.000	100.418	20.217	-1.754	0.994	899.625
130.002	195.097	80.056	20.001	100.406	20.216	-1.628	1.003	899.616
130.502	195.612	80.055	20.001	100.399	20.215	-1.516	1.048	899.618
131.002	196.128	80.054	19.999	100.397	20.219	-1.708	1.031	899.640
131.502	196.633	80.056	20.000	100.397	20.219	-1.643	1.021	899.602
132.002	197.099	80.058	20.000	100.398	20.220	-1.745	0.971	899.615
132.502	197.595	80.057	20.000	100.401	20.216	-1.472	0.963	899.603
133.002	198.127	80.059	20.000	100.401	20.218	-1.578	1.028	899.617
133.502	198.615	80.059	20.000	100.399	20.219	-1.705	1.020	899.621
134.002	199.154	80.056	20.001	100.399	20.217	-1.604	1.028	899.661
134.502	199.644	80.057	19.999	100.404	20.218	-1.706	1.029	899.640
135.002	200.183	80.057	19.999	100.410	20.219	-1.793	1.029	899.648
135.502	200.680	80.056	20.000	100.416	20.220	-1.803	1.035	899.655
136.002	201.218	80.055	19.999	100.418	20.221	-1.908	1.035	899.618
136.502	201.704	80.055	19.999	100.419	20.224	-2.115	1.026	899.640
137.002	202.220	80.056	19.998	100.413	20.224	-2.034	1.002	899.646
137.502	202.691	80.057	19.998	100.408	20.223	-1.923	0.986	899.661
138.002	203.218	80.053	19.999	100.404	20.223	-1.893	0.998	899.634
138.502	203.688	80.056	19.999	100.401	20.222	-1.866	0.997	899.624
139.002	204.211	80.058	19.999	100.396	20.223	-1.870	0.993	899.656
139.502	204.701	80.055	20.000	100.398	20.221	-1.626	1.012	899.605
140.002	205.212	80.057	19.999	100.400	20.223	-1.739	1.001	899.640
140.502	205.699	80.057	19.999	100.398	20.224	-1.828	0.999	899.611
141.002	206.229	80.056	20.001	100.402	20.222	-1.599	1.016	899.634
141.503	206.731	80.055	20.000	100.409	20.225	-1.812	1.032	899.631
142.002	207.244	80.055	20.000	100.408	20.222	-1.594	1.016	899.636
142.501	207.760	80.055	20.000	100.407	20.223	-1.731	1.029	899.661
143.002	208.281	80.054	19.998	100.405	20.224	-1.919	1.036	899.632
143.502	208.793	80.054	19.999	100.401	20.223	-1.868	1.032	899.632
144.003	209.294	80.056	19.999	100.401	20.222	-1.907	1.013	899.657
144.502	209.800	80.055	19.999	100.400	20.224	-2.127	1.008	899.641
145.002	210.317	80.056	20.000	100.393	20.226	-2.237	1.023	899.668
145.502	210.834	80.058	19.999	100.396	20.222	-1.861	1.033	899.636
146.002	211.340	80.058	19.999	100.395	20.227	-2.182	1.022	899.659
146.502	211.829	80.056	20.000	100.387	20.227	-2.039	0.995	899.665
147.002	212.372	80.054	19.999	100.383	20.228	-2.027	1.033	899.654
147.502	212.828	80.055	19.999	100.384	20.226	-1.777	0.999	899.661
148.002	213.329	80.056	19.999	100.382	20.223	-1.564	0.957	899.678
148.502	213.819	80.055	19.999	100.378	20.223	-1.558	0.991	899.654
149.002	214.337	80.055	20.000	100.376	20.223	-1.600	1.008	899.643
149.502	214.850	80.056	19.998	100.376	20.224	-1.780	1.030	899.626
150.002	215.358	80.054	19.998	100.385	20.223	-1.744	1.020	899.674
150.503	215.837	80.055	19.999	100.389	20.226	-1.990	0.987	899.664
151.002	216.356	80.058	19.999	100.400	20.222	-1.709	0.999	899.673
151.502	216.907	80.058	19.999	100.406	20.227	-2.049	1.070	899.656
152.002	217.424	80.058	20.000	100.411	20.226	-1.912	1.068	899.678
152.502	217.900	80.058	20.000	100.402	20.226	-1.926	0.993	899.659
153.002	218.381	80.058	20.000	100.397	20.226	-1.892	0.957	899.626
153.502	218.932	80.058	19.999	100.390	20.224	-1.735	1.033	899.650
154.002	219.412	80.057	19.998	100.379	20.225	-1.762	1.031	899.691
154.502	219.930	80.057	19.999	100.372	20.226	-1.887	0.998	899.658
155.002	220.448	80.058	19.999	100.370	20.228	-2.059	1.036	899.659
155.502	220.950	80.057	19.998	100.366	20.225	-1.798	1.020	899.680
156.002	221.443	80.059	19.999	100.368	20.228	-2.019	0.994	899.671
156.502	221.941	80.060	19.999	100.378	20.228	-1.971	0.990	899.673
157.002	222.439	80.059	19.998	100.380	20.226	-1.863	0.996	899.658
157.502	222.944	80.056	19.999	100.384	20.226	-1.799	1.003	899.667
158.002	223.478	80.055	19.999	100.386	20.228	-1.928	1.039	899.664
158.502	223.957	80.055	19.999	100.384	20.229	-1.882	1.013	899.666
159.003	224.459	80.057	19.998	100.380	20.226	-1.705	0.981	899.661
159.502	224.955	80.055	19.999	100.379	20.228	-1.857	0.998	899.681
160.002	225.456	80.056	20.000	100.377	20.229	-1.870	0.997	899.665
160.502	225.959	80.059	20.000	100.378	20.229	-1.883	1.003	899.665
161.003	226.487	80.056	19.999	100.372	20.230	-1.947	1.031	899.705
161.502	227.003	80.057	20.000	100.372	20.231	-2.039	1.044	899.689
162.002	227.503	80.058	20.000	100.375	20.232	-2.076	1.014	899.711
162.503	228.016	80.057	20.000	100.377	20.234	-2.254	1.014	899.686
163.002	228.523	80.057	20.001	100.377	20.231	-2.049	1.021	899.696
163.502	229.004	80.057	20.000	100.378	20.233	-2.234	0.988	899.693
164.002	229.475	80.056	20.001	100.375	20.232	-2.146	0.952	899.649
164.503	230.022	80.056	20.000	100.372	20.232	-2.146	1.016	899.642
165.003	230.510	80.054	19.999	100.368	20.233	-2.151	1.034	899.682
165.503	231.014	80.053	20.000	100.365	20.231	-1.884	0.993	899.680
166.003	231.524	80.053	20.000	100.362	20.231	-2.007	1.016	899.679
166.502	232.033	80.053	19.999	100.362	20.233	-2.053	1.020	899.696
167.002	232.527	80.055	20.000	100.360	20.232	-1.959	1.003	899.677
167.502	233.032	80.055	20.000	100.359	20.235	-2.202	0.999	899.715
168.002	233.498	80.053	19.999	100.360	20.232	-2.002	0.971	899.694
168.503	234.027	80.054	20.001	100.361	20.232	-2.025	0.994	899.699
169.003	234.526	80.053	20.001	100.359	20.232	-2.015	1.029	899.675
169.502	235.053	80.054	20.000	100.361	20.233	-2.097	1.027	899.719
170.002	235.547	80.055	20.000	100.363	20.230	-1.948	1.021	899.674
170.502	236.057	80.055	20.000	100.359	20.232	-1.975	1.004	899.688
171.003	236.520	80.054	20.000	100.366	20.232	-1.996	0.973	899.693
171.503	237.066	80.054	20.001	100.368	20.233	-1.993	1.009	899.726
172.003	237.563	80.055	20.000	100.364	20.232	-1.891	1.043	899.722
172.502	238.061	80.056	20.000	100.357	20.227	-1.481	0.996	899.695
173.002	238.586	80.056	20.000	100.355	20.230	-1.633	1.024	899.682
173.502	239.064	80.056	20.000	100.351	20.231	-1.685	1.002	899.685
174.002	239.563	80.055	20.000	100.349	20.232	-1.700	0.977	899.690
174.502	240.064	80.054	20.001	100.349	20.234	-1.868	0.999	899.713
175.003	240.559	80.055	20.000	100.356	20.233	-1.874	0.995	899.694
175.503	241.076	80.054	19.999	100.358	20.233	-1.834	1.012	899.724
176.003	241.585	80.054	19.999	100.354	20.232	-1.740	1.026	899.717
176.503	242.099	80.055	20.000	100.354	20.235	-1.914	1.022	899.709
177.003	242.593	80.054	20.000	100.357	20.235	-1.858	1.008	899.703
177.503	243.096	80.054	19.999	100.356	20.231	-1.585	0.998	899.707
178.003	243.625	80.056	20.000	100.355	20.237	-2.012	1.032	899.711
