File Name:	PS_20.txt	Version: 8.3.7.3						
Date:	23 Aug 2024
Operator:	KH
Test ID:	PS_20
Sample ID:	PS_20
Sample Mass (mg):	3.5100
Sample Cup Mass (mg):	184.5200
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	100.401
Baseline O2:	20.185
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
60.500	123.049	80.058	19.998	100.885	20.085	1.246	1.017	898.994
61.000	123.606	80.060	19.999	100.883	20.084	1.452	1.081	898.985
61.500	124.119	80.062	19.998	100.880	20.085	1.425	1.069	898.974
62.000	124.648	80.061	19.998	100.882	20.088	1.178	1.042	898.949
62.500	125.136	80.060	19.998	100.887	20.084	1.528	1.018	898.958
63.000	125.681	80.057	19.996	100.884	20.083	1.647	1.033	898.952
63.500	126.222	80.057	19.998	100.880	20.081	1.914	1.086	898.968
64.000	126.759	80.056	19.997	100.877	20.083	1.789	1.078	898.956
64.500	127.321	80.056	19.997	100.874	20.083	1.932	1.098	898.949
65.001	127.812	80.058	19.998	100.876	20.085	1.787	1.053	898.912
65.500	128.350	80.058	19.997	100.884	20.084	1.849	1.030	898.954
66.000	128.875	80.058	19.996	100.885	20.088	1.537	1.063	898.954
66.500	129.423	80.059	19.997	100.881	20.087	1.624	1.073	898.931
67.000	129.939	80.058	19.998	100.873	20.087	1.609	1.064	898.905
67.500	130.470	80.058	19.997	100.861	20.088	1.532	1.046	898.930
68.001	131.016	80.057	19.997	100.854	20.095	0.848	1.076	898.916
68.501	131.551	80.056	19.997	100.850	20.093	0.947	1.081	898.963
69.001	132.076	80.058	19.997	100.854	20.094	0.840	1.061	898.940
69.500	132.606	80.057	19.998	100.855	20.095	0.796	1.055	898.946
70.000	133.145	80.055	19.997	100.854	20.091	1.232	1.069	898.939
70.501	133.685	80.057	19.997	100.846	20.092	1.207	1.079	898.953
71.001	134.230	80.057	19.997	100.840	20.091	1.412	1.085	898.941
71.501	134.726	80.059	19.997	100.833	20.095	1.181	1.041	898.938
72.000	135.259	80.062	19.998	100.832	20.094	1.285	1.030	898.966
72.500	135.753	80.061	19.998	100.828	20.095	1.250	1.028	898.909
73.000	136.279	80.059	19.997	100.829	20.091	1.598	1.019	898.916
73.501	136.791	80.056	19.997	100.829	20.089	1.736	1.037	898.901
74.001	137.320	80.056	19.996	100.828	20.090	1.626	1.042	898.926
74.500	137.848	80.058	19.997	100.827	20.090	1.562	1.058	898.920
75.000	138.374	80.057	19.997	100.830	20.091	1.508	1.055	898.930
75.500	138.927	80.057	19.996	100.834	20.091	1.491	1.079	898.942
76.001	139.428	80.056	19.997	100.837	20.091	1.411	1.053	898.940
76.501	139.967	80.055	19.997	100.838	20.097	0.915	1.040	898.932
77.001	140.459	80.058	19.996	100.838	20.092	1.139	1.031	898.928
77.500	140.987	80.057	19.998	100.832	20.094	0.907	1.021	898.928
78.000	141.522	80.056	19.997	100.823	20.090	1.170	1.064	898.927
78.500	142.042	80.057	19.998	100.814	20.094	0.833	1.055	898.904
79.000	142.566	80.057	19.997	100.811	20.092	0.982	1.044	898.930
79.501	143.071	80.057	19.997	100.809	20.096	0.679	1.028	898.915
80.001	143.622	80.059	19.997	100.809	20.094	0.991	1.056	898.893
80.501	144.093	80.057	19.998	100.809	20.094	1.044	1.023	898.953
81.000	144.638	80.056	19.997	100.812	20.094	1.083	1.016	898.915
81.500	145.153	80.057	19.997	100.812	20.094	1.109	1.059	898.885
82.001	145.685	80.057	19.997	100.814	20.092	1.266	1.047	898.922
82.501	146.185	80.059	19.995	100.815	20.093	1.058	1.032	898.917
83.001	146.700	80.058	19.997	100.820	20.092	1.168	1.015	898.905
83.501	147.212	80.058	19.998	100.818	20.093	1.060	1.027	898.887
84.001	147.749	80.059	19.997	100.822	20.096	0.779	1.049	898.919
84.500	148.272	80.057	19.997	100.829	20.094	1.003	1.061	898.888
85.000	148.781	80.058	19.997	100.837	20.097	0.807	1.032	898.916
85.500	149.290	80.058	19.996	100.840	20.097	0.837	1.018	898.905
86.000	149.795	80.057	19.997	100.845	20.096	0.915	1.014	898.876
86.500	150.330	80.057	19.997	100.844	20.093	1.184	1.040	898.896
87.000	150.857	80.058	19.997	100.833	20.096	0.978	1.061	898.901
87.501	151.366	80.057	19.997	100.827	20.099	0.892	1.035	898.892
88.001	151.888	80.060	19.997	100.823	20.099	0.918	1.031	898.868
88.500	152.384	80.059	19.997	100.819	20.096	1.226	1.019	898.908
89.000	152.926	80.058	19.998	100.822	20.097	1.207	1.038	898.890
89.500	153.443	80.057	19.997	100.828	20.097	1.293	1.058	898.928
90.001	153.952	80.057	19.996	100.829	20.100	1.111	1.025	898.902
90.501	154.459	80.056	19.996	100.829	20.098	1.266	1.017	898.904
91.000	154.979	80.055	19.997	100.830	20.099	1.163	1.028	898.869
91.500	155.474	80.054	19.997	100.829	20.095	1.574	1.015	898.873
92.000	155.989	80.059	19.996	100.829	20.099	1.293	1.010	898.857
92.501	156.538	80.057	19.997	100.826	20.098	1.383	1.063	898.873
93.001	157.031	80.058	19.997	100.825	20.101	1.265	1.042	898.874
93.501	157.510	80.058	19.996	100.824	20.099	1.542	0.972	898.881
94.001	158.058	80.055	19.997	100.818	20.096	1.830	1.027	898.887
94.501	158.564	80.055	19.998	100.813	20.096	1.850	1.055	898.875
95.000	159.090	80.054	19.996	100.810	20.097	1.762	1.033	898.880
95.500	159.586	80.055	19.997	100.803	20.098	1.750	1.022	898.860
96.000	160.095	80.055	19.996	100.801	20.102	1.375	1.005	898.894
96.500	160.630	80.053	19.996	100.799	20.096	1.801	1.043	898.908
97.001	161.125	80.056	19.996	100.793	20.091	2.194	1.029	898.869
97.501	161.667	80.056	19.994	100.789	20.093	2.123	1.038	898.881
98.000	162.175	80.054	19.995	100.791	20.094	2.026	1.050	898.839
98.501	162.639	80.057	19.995	100.787	20.091	2.367	0.971	898.896
99.001	163.199	80.057	19.995	100.785	20.101	1.419	1.024	898.875
99.501	163.678	80.056	19.995	100.784	20.101	1.469	1.039	898.858
100.000	164.198	80.056	19.995	100.783	20.101	1.438	0.999	898.843
100.500	164.701	80.054	19.995	100.774	20.101	1.467	1.023	898.856
101.000	165.252	80.052	19.995	100.769	20.102	1.299	1.054	898.846
101.501	165.730	80.055	19.995	100.763	20.099	1.442	1.028	898.864
102.001	166.251	80.054	19.995	100.765	20.098	1.593	0.999	898.900
102.501	166.750	80.055	19.996	100.765	20.104	1.111	1.021	898.869
103.001	167.301	80.053	19.995	100.766	20.100	1.619	1.050	898.873
103.501	167.790	80.054	19.996	100.766	20.098	1.803	1.039	898.866
104.000	168.261	80.057	19.996	100.770	20.100	1.742	0.960	898.877
104.501	168.794	80.058	19.995	100.768	20.104	1.349	1.004	898.830
105.001	169.295	80.058	19.997	100.767	20.098	1.912	1.034	898.874
105.500	169.801	80.057	19.997	100.767	20.098	1.797	1.007	898.851
106.001	170.289	80.056	19.996	100.764	20.098	1.777	0.994	898.879
106.501	170.820	80.057	19.995	100.764	20.098	1.753	1.019	898.856
107.001	171.375	80.058	19.995	100.761	20.097	1.884	1.085	898.822
107.502	171.872	80.056	19.996	100.763	20.101	1.569	1.052	898.855
108.001	172.420	80.055	19.996	100.766	20.099	1.802	1.045	898.839
108.501	172.940	80.059	19.996	100.773	20.105	1.267	1.067	898.856
109.001	173.422	80.057	19.996	100.774	20.103	1.388	1.003	898.867
109.501	173.912	80.059	19.997	100.772	20.108	0.894	0.973	898.864
110.000	174.440	80.057	19.995	100.763	20.103	1.274	1.018	898.859
110.501	174.939	80.057	19.997	100.759	20.102	1.326	1.025	898.882
111.001	175.472	80.056	19.997	100.753	20.104	1.186	1.032	898.875
111.501	175.954	80.057	19.997	100.749	20.109	0.698	1.015	898.863
112.001	176.471	80.058	19.996	100.753	20.101	1.450	0.999	898.885
112.502	176.997	80.056	19.996	100.757	20.103	1.292	1.043	898.887
113.001	177.517	80.053	19.995	100.759	20.109	0.809	1.046	898.884
113.501	178.006	80.057	19.996	100.760	20.106	0.992	1.009	898.858
114.001	178.548	80.056	19.996	100.762	20.103	1.180	1.031	898.877
114.501	179.008	80.056	19.996	100.760	20.107	0.791	1.002	898.877
115.001	179.529	80.060	19.996	100.756	20.115	0.003	0.981	898.861
115.501	180.057	80.058	19.996	100.755	20.108	0.665	1.049	898.874
116.001	180.555	80.057	19.996	100.756	20.105	1.017	1.026	898.847
116.501	181.104	80.057	19.996	100.756	20.108	0.902	1.048	898.885
117.000	181.564	80.057	19.996	100.758	20.109	0.961	1.009	898.825
117.501	182.051	80.058	19.996	100.764	20.108	1.308	0.946	898.860
118.001	182.599	80.055	19.996	100.767	20.110	1.315	1.035	898.888
118.501	183.076	80.055	19.996	100.766	20.101	2.204	1.026	898.855
119.001	183.591	80.058	19.996	100.765	20.100	2.277	0.992	898.854
119.500	184.097	80.056	19.995	100.764	20.097	2.577	1.021	898.868
120.001	184.607	80.058	19.996	100.761	20.102	2.057	1.016	898.865
120.501	185.104	80.059	19.996	100.760	20.101	2.057	1.007	898.871
121.001	185.630	80.058	19.996	100.764	20.109	1.297	1.023	898.861
121.501	186.140	80.059	19.997	100.771	20.111	1.151	1.036	898.897
122.001	186.640	80.057	19.997	100.775	20.109	1.454	1.010	898.860
122.501	187.179	80.057	19.996	100.776	20.111	1.270	1.039	898.857
123.001	187.693	80.059	19.996	100.774	20.105	1.875	1.053	898.875
123.501	188.220	80.057	19.996	100.767	20.111	1.410	1.041	898.857
124.000	188.687	80.059	19.997	100.755	20.111	1.357	0.995	898.891
124.500	189.161	80.060	19.997	100.742	20.111	1.283	0.941	898.871
125.000	189.664	80.055	19.996	100.729	20.110	1.379	0.976	898.903
125.501	190.188	80.059	19.997	100.719	20.109	1.473	1.027	898.874
126.001	190.738	80.059	19.997	100.714	20.111	1.241	1.075	898.883
126.501	191.256	80.058	19.996	100.714	20.108	1.509	1.068	898.899
127.000	191.736	80.060	19.998	100.717	20.108	1.547	0.998	898.867
127.501	192.208	80.057	19.997	100.724	20.111	1.309	0.951	898.874
128.001	192.739	80.058	19.997	100.730	20.110	1.389	1.002	898.878
128.501	193.266	80.059	19.997	100.733	20.109	1.477	1.058	898.828
129.001	193.776	80.057	19.996	100.726	20.106	1.757	1.038	898.857
129.501	194.322	80.057	19.996	100.721	20.111	1.334	1.057	898.849
130.001	194.781	80.057	19.997	100.718	20.105	1.879	1.005	898.853
130.501	195.310	80.056	19.996	100.713	20.102	2.208	0.988	898.837
131.001	195.804	80.060	19.996	100.712	20.112	1.337	1.022	898.882
131.501	196.306	80.060	19.996	100.720	20.109	1.640	0.995	898.887
132.001	196.820	80.060	19.995	100.722	20.112	1.261	1.017	898.868
132.501	197.311	80.060	19.996	100.719	20.129	-0.189	1.005	898.889
133.001	197.834	80.058	19.997	100.722	20.109	1.620	1.013	898.881
133.501	198.314	80.059	19.996	100.724	20.120	0.639	1.004	898.868
134.001	198.859	80.058	19.996	100.720	20.106	1.867	1.025	898.887
134.501	199.356	80.060	19.996	100.719	20.114	1.158	1.041	898.886
135.001	199.853	80.061	19.996	100.723	20.105	2.043	0.994	898.889
135.501	200.353	80.059	19.996	100.722	20.110	1.583	0.997	898.858
136.001	200.854	80.062	19.995	100.718	20.109	1.713	1.001	898.890
136.501	201.418	80.064	19.996	100.717	20.107	1.882	1.065	898.887
137.001	201.887	80.060	19.996	100.719	20.125	0.308	1.034	898.891
137.501	202.400	80.060	19.995	100.718	20.102	2.337	0.981	898.915
138.001	202.898	80.059	19.996	100.715	20.108	1.752	1.011	898.917
138.501	203.448	80.059	19.997	100.714	20.105	2.140	1.048	898.874
139.001	203.916	80.062	19.997	100.712	20.106	2.096	1.017	898.901
139.501	204.449	80.061	19.996	100.713	20.110	1.722	1.000	898.872
140.002	204.978	80.062	19.995	100.714	20.098	2.886	1.062	898.863
140.501	205.461	80.066	19.997	100.713	20.111	1.891	1.013	898.859
141.001	205.977	80.062	19.996	100.714	20.104	2.626	0.998	898.882
141.501	206.488	80.061	19.995	100.715	20.121	1.107	1.027	898.869
142.001	207.006	80.062	19.996	100.709	20.116	1.633	1.030	898.917
142.501	207.426	80.060	19.995	100.704	20.111	2.073	0.938	898.956
143.001	207.984	80.061	19.996	100.710	20.112	2.034	0.978	898.909
143.501	208.494	80.058	19.995	100.704	20.111	2.118	1.068	898.892
144.001	208.988	80.061	19.997	100.703	20.108	2.357	1.004	898.867
144.501	209.455	80.062	19.997	100.704	20.107	2.351	0.960	898.928
145.001	210.014	80.060	19.996	100.705	20.111	1.986	1.025	898.858
145.501	210.543	80.059	19.995	100.704	20.107	2.415	1.089	898.891
146.001	211.025	80.059	19.996	100.705	20.114	1.809	1.011	898.912
146.501	211.551	80.060	19.997	100.700	20.112	2.025	1.008	898.880
147.001	212.010	80.058	19.994	100.695	20.116	1.737	0.985	898.915
147.501	212.595	80.062	19.994	100.690	20.113	2.096	1.044	898.857
148.002	213.053	80.060	19.995	100.679	20.113	2.084	1.042	898.871
148.501	213.526	80.060	19.996	100.676	20.115	1.887	0.932	898.909
149.001	214.095	80.059	19.996	100.675	20.111	2.153	1.042	898.879
149.501	214.561	80.059	19.997	100.669	20.115	1.891	1.034	898.907
150.001	215.096	80.059	19.996	100.669	20.114	2.015	1.001	898.861
150.501	215.633	80.056	19.994	100.671	20.121	1.406	1.072	898.906
151.001	216.120	80.060	19.995	100.672	20.118	1.847	1.024	898.888
151.501	216.623	80.059	19.995	100.675	20.116	1.996	0.990	898.933
152.001	217.108	80.057	19.996	100.681	20.120	1.655	0.988	898.927
152.501	217.626	80.059	19.996	100.679	20.120	1.569	1.003	898.887
153.001	218.101	80.059	19.997	100.675	20.116	1.917	0.993	898.936
153.501	218.633	80.057	19.997	100.670	20.115	1.910	1.007	898.924
154.002	219.117	80.057	19.995	100.667	20.117	1.668	1.016	898.913
154.502	219.648	80.057	19.996	100.662	20.121	1.329	1.015	898.906
155.001	220.134	80.058	19.996	100.662	20.115	1.821	1.017	898.919
155.501	220.667	80.058	19.997	100.664	20.118	1.431	1.019	898.918
156.001	221.127	80.057	19.996	100.665	20.117	1.516	0.994	898.921
156.501	221.664	80.058	19.995	100.667	20.116	1.538	0.997	898.886
157.001	222.147	80.056	19.996	100.662	20.115	1.517	1.021	898.950
157.501	222.671	80.056	19.996	100.657	20.119	1.049	1.007	898.935
158.001	223.157	80.059	19.996	100.655	20.117	1.129	1.010	898.916
158.501	223.692	80.057	19.996	100.651	20.119	0.864	1.021	898.918
159.001	224.178	80.055	19.996	100.648	20.116	1.032	1.021	898.945
159.501	224.690	80.056	19.996	100.652	20.116	0.928	0.998	898.939
160.001	225.188	80.056	19.997	100.655	20.119	0.707	1.009	898.964
160.501	225.687	80.058	19.998	100.656	20.119	0.894	0.997	898.956
161.001	226.157	80.055	19.997	100.664	20.122	0.708	0.970	898.943
161.501	226.707	80.054	19.996	100.667	20.121	0.886	1.020	898.944
162.001	227.187	80.056	19.997	100.665	20.119	1.131	1.029	898.989
162.502	227.710	80.054	19.997	100.670	20.123	0.728	1.002	898.943
163.002	228.217	80.055	19.997	100.676	20.119	1.059	1.030	898.961
163.501	228.704	80.058	19.996	100.677	20.119	1.121	0.994	898.987
164.001	229.204	80.058	19.996	100.681	20.119	1.197	0.987	898.957
164.501	229.709	80.058	19.997	100.688	20.121	1.216	1.005	898.947
165.001	230.209	80.057	19.996	100.696	20.119	1.489	1.005	898.964
165.501	230.717	80.056	19.997	100.699	20.119	1.764	1.007	898.962
166.002	231.207	80.059	19.997	100.708	20.118	2.063	0.997	898.938
166.502	231.732	80.057	19.995	100.715	20.119	2.047	1.015	898.979
167.002	232.231	80.057	19.996	100.717	20.120	1.924	1.025	898.954
167.501	232.726	80.058	19.995	100.708	20.118	2.095	0.994	898.984
168.001	233.225	80.057	19.995	100.700	20.119	2.017	0.993	898.942
168.502	233.764	80.061	19.995	100.693	20.122	1.738	1.038	898.937
169.001	234.256	80.062	19.995	100.686	20.124	1.353	1.032	898.975
169.501	234.731	80.060	19.996	100.684	20.120	1.585	0.967	898.950
170.001	235.240	80.058	19.997	100.691	20.122	1.279	0.983	898.975
170.502	235.786	80.058	19.996	100.693	20.121	1.200	1.056	898.986
171.001	236.263	80.059	19.996	100.687	20.119	1.311	1.023	898.974
171.502	236.784	80.059	19.997	100.679	20.116	1.585	0.997	898.992
172.002	237.286	80.057	19.996	100.668	20.120	1.293	1.023	898.995
172.502	237.774	80.058	19.995	100.658	20.118	1.558	0.991	898.990
173.001	238.270	80.059	19.995	100.644	20.121	1.388	0.984	898.964
173.501	238.789	80.059	19.995	100.633	20.120	1.611	1.014	898.993
174.001	239.276	80.061	19.996	100.630	20.119	1.825	1.005	899.001
174.502	239.775	80.063	19.996	100.629	20.122	1.592	0.985	899.022
175.002	240.300	80.063	19.996	100.627	20.119	1.940	1.025	898.992
175.501	240.814	80.061	19.996	100.635	20.120	1.925	1.039	898.975
176.002	241.303	80.059	19.996	100.643	20.119	1.959	1.002	899.001
176.502	241.797	80.060	19.996	100.650	20.118	2.092	0.984	898.995
177.002	242.330	80.063	19.997	100.659	20.117	2.140	1.028	899.041
177.502	242.818	80.060	19.995	100.667	20.118	2.013	1.020	899.010
178.002	243.318	80.060	19.995	100.674	20.121	1.720	0.989	899.026
178.501	243.808	80.059	19.994	100.681	20.120	1.877	0.991	899.033
179.001	244.327	80.060	19.995	100.677	20.120	1.861	1.008	899.004
179.502	244.843	80.062	19.995	100.671	20.117	2.020	1.035	899.044
180.002	245.353	80.059	19.993	100.664	20.117	1.894	1.026	899.013
180.502	245.806	80.058	19.994	100.654	20.119	1.651	0.963	898.989
181.002	246.338	80.057	19.994	100.647	20.120	1.477	0.985	899.013
181.502	246.838	80.055	19.994	100.644	20.124	0.881	1.033	898.985
182.001	247.339	80.056	19.995	100.640	20.123	0.902	1.001	899.008
182.502	247.827	80.055	19.995	100.636	20.117	1.418	0.988	898.992
