"Time","TC_00 Ave. (C)","TC_01 Ave. (C)","TC_02 Ave. (C)","TC_03 Ave. (C)"
"00:00:24.900","18.855","18.762","18.629","18.205"
"00:00:25.000","18.857","18.763","18.628","18.204"
"00:00:25.100","18.860","18.764","18.627","18.203"
"00:00:25.200","18.862","18.764","18.626","18.203"
"00:00:25.300","18.864","18.765","18.625","18.202"
"00:00:25.400","18.866","18.766","18.625","18.201"
"00:00:25.500","18.865","18.767","18.625","18.201"
"00:00:25.600","18.865","18.767","18.625","18.201"
"00:00:25.700","18.864","18.768","18.625","18.201"
"00:00:25.800","18.863","18.769","18.625","18.201"
"00:00:25.900","18.862","18.769","18.625","18.201"
"00:00:26.000","18.862","18.768","18.622","18.200"
"00:00:26.100","18.861","18.766","18.620","18.199"
"00:00:26.200","18.860","18.765","18.618","18.199"
"00:00:26.300","18.859","18.763","18.616","18.198"
"00:00:26.400","18.859","18.762","18.613","18.197"
"00:00:26.500","18.858","18.762","18.613","18.197"
"00:00:26.600","18.857","18.762","18.613","18.197"
"00:00:26.700","18.856","18.762","18.613","18.197"
"00:00:26.800","18.855","18.762","18.613","18.197"
"00:00:26.900","18.855","18.762","18.613","18.197"
"00:00:27.000","18.855","18.761","18.611","18.197"
"00:00:27.100","18.856","18.760","18.609","18.197"
"00:00:27.200","18.857","18.759","18.606","18.197"
"00:00:27.300","18.858","18.759","18.604","18.197"
"00:00:27.400","18.858","18.758","18.602","18.197"
"00:00:27.500","18.858","18.758","18.603","18.196"
"00:00:27.600","18.857","18.758","18.605","18.195"
"00:00:27.700","18.856","18.758","18.606","18.195"
"00:00:27.800","18.855","18.758","18.608","18.194"
"00:00:27.900","18.854","18.758","18.609","18.193"
"00:00:28.000","18.855","18.758","18.608","18.191"
"00:00:28.100","18.856","18.758","18.606","18.190"
"00:00:28.200","18.857","18.758","18.605","18.188"
"00:00:28.300","18.857","18.758","18.603","18.187"
"00:00:28.400","18.858","18.758","18.602","18.185"
"00:00:28.500","18.858","18.758","18.602","18.187"
"00:00:28.600","18.858","18.759","18.603","18.188"
"00:00:28.700","18.858","18.760","18.604","18.190"
"00:00:28.800","18.858","18.760","18.604","18.191"
"00:00:28.900","18.858","18.761","18.605","18.193"
"00:00:29.000","18.858","18.762","18.606","18.193"
"00:00:29.100","18.858","18.763","18.607","18.193"
"00:00:29.200","18.858","18.763","18.607","18.193"
"00:00:29.300","18.858","18.764","18.608","18.193"
"00:00:29.400","18.858","18.765","18.609","18.192"
"00:00:29.500","18.858","18.765","18.609","18.192"
"00:00:29.600","18.859","18.765","18.609","18.191"
"00:00:29.700","18.860","18.765","18.609","18.190"
"00:00:29.800","18.861","18.765","18.609","18.189"
"00:00:29.900","18.861","18.765","18.609","18.189"
"00:00:30.000","18.860","18.765","18.608","18.189"
"00:00:30.100","18.858","18.766","18.607","18.189"
"00:00:30.200","18.857","18.767","18.606","18.189"
"00:00:30.300","18.855","18.768","18.605","18.189"
"00:00:30.400","18.854","18.768","18.605","18.189"
"00:00:30.500","18.854","18.770","18.606","18.191"
"00:00:30.600","18.855","18.771","18.608","18.193"
"00:00:30.700","18.856","18.773","18.609","18.195"
"00:00:30.800","18.856","18.774","18.610","18.197"
"00:00:30.900","18.857","18.775","18.612","18.199"
"00:00:31.000","18.858","18.774","18.613","18.200"
"00:00:31.100","18.859","18.772","18.613","18.201"
"00:00:31.200","18.859","18.771","18.614","18.202"
"00:00:31.300","18.860","18.769","18.615","18.202"
"00:00:31.400","18.861","18.768","18.615","18.203"
"00:00:31.500","18.860","18.771","18.617","18.204"
"00:00:31.600","18.859","18.774","18.618","18.204"
"00:00:31.700","18.858","18.777","18.620","18.205"
"00:00:31.800","18.858","18.780","18.621","18.206"
"00:00:31.900","18.857","18.783","18.623","18.207"
"00:00:32.000","18.860","18.782","18.623","18.206"
"00:00:32.100","18.863","18.781","18.624","18.205"
"00:00:32.200","18.866","18.780","18.625","18.204"
"00:00:32.300","18.869","18.779","18.626","18.203"
"00:00:32.400","18.872","18.779","18.626","18.203"
"00:00:32.500","18.869","18.780","18.626","18.203"
"00:00:32.600","18.866","18.782","18.626","18.203"
"00:00:32.700","18.863","18.783","18.626","18.203"
"00:00:32.800","18.859","18.784","18.626","18.203"
"00:00:32.900","18.856","18.786","18.626","18.202"
"00:00:33.000","18.857","18.784","18.626","18.202"
"00:00:33.100","18.858","18.781","18.626","18.202"
"00:00:33.200","18.859","18.779","18.626","18.202"
"00:00:33.300","18.859","18.777","18.626","18.202"
"00:00:33.400","18.860","18.775","18.626","18.202"
"00:00:33.500","18.861","18.775","18.625","18.203"
"00:00:33.600","18.862","18.776","18.624","18.204"
"00:00:33.700","18.862","18.777","18.624","18.204"
"00:00:33.800","18.863","18.777","18.623","18.205"
"00:00:33.900","18.864","18.778","18.622","18.206"
"00:00:34.000","18.864","18.779","18.623","18.207"
"00:00:34.100","18.865","18.780","18.624","18.207"
"00:00:34.200","18.866","18.780","18.624","18.208"
"00:00:34.300","18.867","18.781","18.625","18.209"
"00:00:34.400","18.867","18.782","18.626","18.210"
"00:00:34.500","18.866","18.780","18.626","18.209"
"00:00:34.600","18.866","18.779","18.627","18.209"
"00:00:34.700","18.865","18.777","18.628","18.209"
"00:00:34.800","18.864","18.776","18.629","18.209"
"00:00:34.900","18.863","18.774","18.629","18.209"
"00:00:35.000","18.863","18.774","18.628","18.208"
"00:00:35.100","18.862","18.774","18.628","18.206"
"00:00:35.200","18.861","18.774","18.627","18.205"
"00:00:35.300","18.860","18.774","18.626","18.203"
"00:00:35.400","18.859","18.774","18.625","18.202"
"00:00:35.500","18.861","18.775","18.626","18.202"
"00:00:35.600","18.862","18.775","18.627","18.202"
"00:00:35.700","18.864","18.776","18.628","18.202"
"00:00:35.800","18.865","18.777","18.628","18.202"
"00:00:35.900","18.867","18.778","18.629","18.202"
"00:00:36.000","18.865","18.778","18.630","18.201"
"00:00:36.100","18.864","18.778","18.632","18.200"
"00:00:36.200","18.862","18.778","18.633","18.199"
"00:00:36.300","18.861","18.777","18.635","18.199"
"00:00:36.400","18.859","18.777","18.636","18.198"
"00:00:36.500","18.859","18.777","18.637","18.198"
"00:00:36.600","18.859","18.777","18.638","18.198"
"00:00:36.700","18.859","18.777","18.638","18.198"
"00:00:36.800","18.859","18.777","18.639","18.198"
"00:00:36.900","18.859","18.777","18.640","18.198"
"00:00:37.000","18.860","18.777","18.638","18.197"
"00:00:37.100","18.860","18.777","18.637","18.196"
"00:00:37.200","18.861","18.777","18.635","18.195"
"00:00:37.300","18.862","18.777","18.634","18.195"
"00:00:37.400","18.863","18.777","18.632","18.194"
"00:00:37.500","18.863","18.776","18.634","18.195"
"00:00:37.600","18.864","18.776","18.635","18.197"
"00:00:37.700","18.865","18.775","18.637","18.198"
"00:00:37.800","18.866","18.774","18.638","18.200"
"00:00:37.900","18.866","18.773","18.640","18.201"
"00:00:38.000","18.865","18.774","18.640","18.201"
"00:00:38.100","18.863","18.775","18.640","18.201"
"00:00:38.200","18.862","18.775","18.639","18.201"
"00:00:38.300","18.860","18.776","18.639","18.201"
"00:00:38.400","18.859","18.777","18.639","18.201"
"00:00:38.500","18.861","18.777","18.639","18.200"
"00:00:38.600","18.863","18.777","18.638","18.199"
"00:00:38.700","18.865","18.777","18.637","18.199"
"00:00:38.800","18.867","18.777","18.636","18.198"
"00:00:38.900","18.870","18.777","18.636","18.197"
"00:00:39.000","18.869","18.777","18.634","18.197"
"00:00:39.100","18.868","18.777","18.633","18.197"
"00:00:39.200","18.867","18.777","18.631","18.197"
"00:00:39.300","18.867","18.777","18.629","18.197"
"00:00:39.400","18.866","18.777","18.628","18.197"
"00:00:39.500","18.864","18.778","18.630","18.198"
"00:00:39.600","18.863","18.779","18.632","18.200"
"00:00:39.700","18.861","18.781","18.635","18.201"
"00:00:39.800","18.860","18.782","18.637","18.203"
"00:00:39.900","18.858","18.784","18.639","18.204"
"00:00:40.000","18.859","18.783","18.638","18.206"
"00:00:40.100","18.860","18.782","18.637","18.207"
"00:00:40.200","18.860","18.781","18.637","18.208"
"00:00:40.300","18.861","18.781","18.636","18.210"
"00:00:40.400","18.862","18.780","18.635","18.211"
"00:00:40.500","18.862","18.781","18.636","18.211"
"00:00:40.600","18.862","18.781","18.637","18.210"
"00:00:40.700","18.862","18.782","18.637","18.209"
"00:00:40.800","18.862","18.783","18.638","18.208"
"00:00:40.900","18.862","18.784","18.639","18.208"
"00:00:41.000","18.861","18.783","18.638","18.208"
"00:00:41.100","18.860","18.782","18.637","18.208"
"00:00:41.200","18.859","18.781","18.636","18.208"
"00:00:41.300","18.859","18.781","18.636","18.208"
"00:00:41.400","18.858","18.780","18.635","18.208"
"00:00:41.500","18.858","18.781","18.636","18.208"
"00:00:41.600","18.858","18.781","18.636","18.207"
"00:00:41.700","18.858","18.782","18.637","18.207"
"00:00:41.800","18.858","18.783","18.638","18.207"
"00:00:41.900","18.858","18.783","18.638","18.207"
"00:00:42.000","18.860","18.782","18.638","18.208"
"00:00:42.100","18.862","18.780","18.638","18.209"
"00:00:42.200","18.864","18.779","18.638","18.209"
"00:00:42.300","18.866","18.777","18.638","18.210"
"00:00:42.400","18.869","18.776","18.638","18.211"
"00:00:42.500","18.866","18.776","18.639","18.210"
"00:00:42.600","18.864","18.776","18.640","18.209"
"00:00:42.700","18.862","18.776","18.640","18.209"
"00:00:42.800","18.860","18.776","18.641","18.208"
"00:00:42.900","18.857","18.776","18.642","18.207"
"00:00:43.000","18.857","18.777","18.641","18.208"
"00:00:43.100","18.856","18.779","18.640","18.208"
"00:00:43.200","18.855","18.780","18.640","18.209"
"00:00:43.300","18.854","18.781","18.639","18.210"
"00:00:43.400","18.854","18.783","18.638","18.211"
"00:00:43.500","18.853","18.781","18.636","18.211"
"00:00:43.600","18.853","18.780","18.635","18.211"
"00:00:43.700","18.853","18.778","18.633","18.211"
"00:00:43.800","18.853","18.777","18.632","18.211"
"00:00:43.900","18.853","18.775","18.630","18.211"
"00:00:44.000","18.852","18.776","18.631","18.209"
"00:00:44.100","18.850","18.777","18.632","18.208"
"00:00:44.200","18.849","18.778","18.633","18.206"
"00:00:44.300","18.847","18.778","18.633","18.204"
"00:00:44.400","18.846","18.779","18.634","18.203"
"00:00:44.500","18.848","18.780","18.634","18.203"
"00:00:44.600","18.850","18.780","18.634","18.203"
"00:00:44.700","18.852","18.781","18.634","18.203"
"00:00:44.800","18.855","18.782","18.634","18.203"
"00:00:44.900","18.857","18.783","18.634","18.203"
"00:00:45.000","18.856","18.780","18.635","18.203"
"00:00:45.100","18.855","18.778","18.635","18.203"
"00:00:45.200","18.854","18.776","18.636","18.203"
"00:00:45.300","18.854","18.773","18.637","18.203"
"00:00:45.400","18.853","18.771","18.637","18.203"
"00:00:45.500","18.853","18.773","18.638","18.203"
"00:00:45.600","18.853","18.774","18.639","18.203"
"00:00:45.700","18.853","18.776","18.640","18.203"
"00:00:45.800","18.853","18.777","18.640","18.203"
"00:00:45.900","18.853","18.779","18.641","18.203"
"00:00:46.000","18.852","18.778","18.640","18.204"
"00:00:46.100","18.851","18.777","18.638","18.206"
"00:00:46.200","18.851","18.776","18.637","18.207"
"00:00:46.300","18.850","18.775","18.635","18.208"
"00:00:46.400","18.849","18.775","18.634","18.210"
"00:00:46.500","18.848","18.774","18.633","18.209"
"00:00:46.600","18.847","18.773","18.633","18.208"
"00:00:46.700","18.847","18.772","18.633","18.207"
"00:00:46.800","18.846","18.772","18.633","18.207"
"00:00:46.900","18.845","18.771","18.633","18.206"
"00:00:47.000","18.846","18.771","18.632","18.204"
"00:00:47.100","18.847","18.771","18.632","18.201"
"00:00:47.200","18.847","18.771","18.631","18.199"
"00:00:47.300","18.848","18.771","18.630","18.197"
"00:00:47.400","18.849","18.771","18.630","18.195"
"00:00:47.500","18.849","18.773","18.632","18.194"
"00:00:47.600","18.850","18.775","18.634","18.193"
"00:00:47.700","18.851","18.777","18.636","18.192"
"00:00:47.800","18.852","18.780","18.638","18.192"
"00:00:47.900","18.852","18.782","18.641","18.191"
"00:00:48.000","18.852","18.781","18.638","18.193"
"00:00:48.100","18.852","18.780","18.636","18.195"
"00:00:48.200","18.852","18.779","18.634","18.197"
"00:00:48.300","18.852","18.779","18.631","18.200"
"00:00:48.400","18.852","18.778","18.629","18.202"
"00:00:48.500","18.851","18.778","18.628","18.202"
"00:00:48.600","18.849","18.778","18.626","18.202"
"00:00:48.700","18.848","18.778","18.625","18.202"
"00:00:48.800","18.846","18.778","18.623","18.202"
"00:00:48.900","18.845","18.778","18.622","18.202"
"00:00:49.000","18.844","18.777","18.623","18.201"
"00:00:49.100","18.843","18.776","18.625","18.200"
"00:00:49.200","18.842","18.775","18.626","18.199"
"00:00:49.300","18.842","18.775","18.628","18.199"
"00:00:49.400","18.841","18.774","18.629","18.198"
"00:00:49.500","18.843","18.773","18.628","18.198"
"00:00:49.600","18.845","18.772","18.628","18.198"
"00:00:49.700","18.847","18.772","18.627","18.198"
"00:00:49.800","18.850","18.771","18.626","18.198"
"00:00:49.900","18.852","18.770","18.625","18.198"
"00:00:50.000","18.853","18.770","18.625","18.196"
"00:00:50.100","18.853","18.770","18.625","18.195"
"00:00:50.200","18.854","18.770","18.625","18.193"
"00:00:50.300","18.855","18.770","18.625","18.192"
"00:00:50.400","18.855","18.770","18.625","18.190"
"00:00:50.500","18.854","18.771","18.625","18.190"
"00:00:50.600","18.852","18.771","18.625","18.190"
"00:00:50.700","18.851","18.772","18.625","18.190"
"00:00:50.800","18.849","18.773","18.625","18.190"
"00:00:50.900","18.848","18.774","18.625","18.190"
"00:00:51.000","18.848","18.773","18.623","18.190"
"00:00:51.100","18.848","18.772","18.622","18.190"
"00:00:51.200","18.848","18.771","18.620","18.190"
"00:00:51.300","18.848","18.771","18.619","18.190"
"00:00:51.400","18.848","18.770","18.617","18.190"
"00:00:51.500","18.846","18.768","18.618","18.189"
"00:00:51.600","18.845","18.767","18.619","18.187"
"00:00:51.700","18.843","18.765","18.620","18.186"
"00:00:51.800","18.842","18.764","18.620","18.184"
"00:00:51.900","18.840","18.762","18.621","18.183"
"00:00:52.000","18.842","18.762","18.621","18.184"
"00:00:52.100","18.843","18.762","18.621","18.185"
"00:00:52.200","18.845","18.762","18.621","18.187"
"00:00:52.300","18.846","18.762","18.621","18.188"
"00:00:52.400","18.848","18.762","18.621","18.190"
"00:00:52.500","18.848","18.764","18.621","18.190"
"00:00:52.600","18.848","18.765","18.621","18.190"
"00:00:52.700","18.848","18.767","18.621","18.190"
"00:00:52.800","18.848","18.768","18.621","18.190"
"00:00:52.900","18.847","18.769","18.621","18.190"
"00:00:53.000","18.846","18.769","18.622","18.190"
"00:00:53.100","18.845","18.769","18.622","18.190"
"00:00:53.200","18.843","18.769","18.623","18.190"
"00:00:53.300","18.842","18.769","18.624","18.190"
