"Time","TC_00 Ave. (C)","TC_01 Ave. (C)","TC_02 Ave. (C)","TC_03 Ave. (C)"
"00:00:00.000","17.385","17.349","17.231","16.850"
"00:00:00.100","17.382","17.349","17.233","16.851"
"00:00:00.200","17.379","17.349","17.234","16.851"
"00:00:00.300","17.380","17.349","17.234","16.850"
"00:00:00.400","17.381","17.348","17.234","16.848"
"00:00:00.500","17.381","17.347","17.234","16.847"
"00:00:00.600","17.382","17.346","17.234","16.845"
"00:00:00.700","17.383","17.346","17.234","16.844"
"00:00:00.800","17.381","17.346","17.233","16.841"
"00:00:00.900","17.380","17.347","17.231","16.838"
"00:00:01.000","17.378","17.348","17.230","16.835"
"00:00:01.100","17.377","17.348","17.228","16.832"
"00:00:01.200","17.375","17.349","17.227","16.829"
"00:00:01.300","17.377","17.350","17.228","16.832"
"00:00:01.400","17.378","17.351","17.230","16.835"
"00:00:01.500","17.380","17.351","17.231","16.838"
"00:00:01.600","17.381","17.352","17.233","16.841"
"00:00:01.700","17.383","17.353","17.234","16.844"
"00:00:01.800","17.383","17.351","17.236","16.845"
"00:00:01.900","17.384","17.350","17.238","16.845"
"00:00:02.000","17.385","17.348","17.241","16.846"
"00:00:02.100","17.385","17.347","17.243","16.847"
"00:00:02.200","17.386","17.345","17.245","16.847"
"00:00:02.300","17.387","17.348","17.246","16.847"
"00:00:02.400","17.388","17.351","17.246","16.846"
"00:00:02.500","17.388","17.354","17.247","16.845"
"00:00:02.600","17.389","17.357","17.248","16.844"
"00:00:02.700","17.390","17.360","17.249","16.844"
"00:00:02.800","17.392","17.362","17.249","16.846"
"00:00:02.900","17.394","17.363","17.249","16.848"
"00:00:03.000","17.396","17.365","17.249","16.850"
"00:00:03.100","17.399","17.366","17.249","16.852"
"00:00:03.200","17.401","17.368","17.249","16.855"
"00:00:03.300","17.401","17.366","17.249","16.853"
"00:00:03.400","17.401","17.364","17.250","16.852"
"00:00:03.500","17.401","17.363","17.251","16.850"
"00:00:03.600","17.401","17.361","17.251","16.849"
"00:00:03.700","17.401","17.360","17.252","16.847"
"00:00:03.800","17.400","17.359","17.252","16.848"
"00:00:03.900","17.399","17.358","17.252","16.849"
"00:00:04.000","17.399","17.358","17.252","16.849"
"00:00:04.100","17.398","17.357","17.252","16.850"
"00:00:04.200","17.397","17.356","17.252","16.851"
"00:00:04.300","17.398","17.358","17.251","16.850"
"00:00:04.400","17.398","17.359","17.251","16.849"
"00:00:04.500","17.399","17.361","17.250","16.849"
"00:00:04.600","17.400","17.362","17.249","16.848"
"00:00:04.700","17.401","17.364","17.248","16.847"
"00:00:04.800","17.401","17.365","17.248","16.848"
"00:00:04.900","17.401","17.366","17.247","16.848"
"00:00:05.000","17.401","17.368","17.246","16.849"
"00:00:05.100","17.401","17.369","17.245","16.850"
"00:00:05.200","17.401","17.371","17.245","16.851"
"00:00:05.300","17.401","17.371","17.243","16.851"
"00:00:05.400","17.402","17.371","17.242","16.851"
"00:00:05.500","17.403","17.371","17.240","16.851"
"00:00:05.600","17.404","17.371","17.239","16.851"
"00:00:05.700","17.404","17.371","17.237","16.851"
"00:00:05.800","17.404","17.370","17.237","16.850"
"00:00:05.900","17.404","17.369","17.237","16.849"
"00:00:06.000","17.404","17.369","17.237","16.848"
"00:00:06.100","17.404","17.368","17.237","16.848"
"00:00:06.200","17.404","17.367","17.237","16.847"
"00:00:06.300","17.406","17.366","17.236","16.848"
"00:00:06.400","17.407","17.366","17.236","16.850"
"00:00:06.500","17.409","17.365","17.235","16.851"
"00:00:06.600","17.410","17.364","17.234","16.853"
"00:00:06.700","17.412","17.363","17.233","16.854"
"00:00:06.800","17.410","17.365","17.235","16.853"
"00:00:06.900","17.409","17.366","17.236","16.851"
"00:00:07.000","17.407","17.368","17.238","16.850"
"00:00:07.100","17.406","17.369","17.239","16.848"
"00:00:07.200","17.404","17.371","17.241","16.847"
"00:00:07.300","17.405","17.370","17.241","16.848"
"00:00:07.400","17.406","17.369","17.241","16.848"
"00:00:07.500","17.406","17.369","17.241","16.849"
"00:00:07.600","17.407","17.368","17.241","16.850"
"00:00:07.700","17.408","17.367","17.241","16.850"
"00:00:07.800","17.408","17.366","17.241","16.853"
"00:00:07.900","17.408","17.364","17.241","16.855"
"00:00:08.000","17.408","17.363","17.241","16.857"
"00:00:08.100","17.408","17.361","17.241","16.859"
"00:00:08.200","17.408","17.360","17.241","16.862"
"00:00:08.300","17.407","17.362","17.241","16.859"
"00:00:08.400","17.406","17.364","17.241","16.857"
"00:00:08.500","17.406","17.366","17.241","16.855"
"00:00:08.600","17.405","17.368","17.241","16.853"
"00:00:08.700","17.404","17.371","17.241","16.850"
"00:00:08.800","17.403","17.371","17.240","16.851"
"00:00:08.900","17.403","17.371","17.239","16.852"
"00:00:09.000","17.402","17.371","17.238","16.853"
"00:00:09.100","17.401","17.371","17.238","16.853"
"00:00:09.200","17.400","17.371","17.237","16.854"
"00:00:09.300","17.399","17.371","17.238","16.854"
"00:00:09.400","17.397","17.371","17.240","16.854"
"00:00:09.500","17.396","17.371","17.241","16.854"
"00:00:09.600","17.394","17.371","17.243","16.854"
"00:00:09.700","17.393","17.371","17.244","16.854"
"00:00:09.800","17.394","17.372","17.245","16.855"
"00:00:09.900","17.394","17.374","17.246","16.856"
"00:00:10.000","17.395","17.375","17.246","16.856"
"00:00:10.100","17.396","17.376","17.247","16.857"
"00:00:10.200","17.396","17.378","17.248","16.858"
"00:00:10.300","17.395","17.378","17.249","16.857"
"00:00:10.400","17.394","17.378","17.251","16.856"
"00:00:10.500","17.392","17.378","17.252","16.855"
"00:00:10.600","17.391","17.378","17.254","16.855"
"00:00:10.700","17.389","17.378","17.255","16.854"
"00:00:10.800","17.390","17.379","17.255","16.854"
"00:00:10.900","17.391","17.379","17.254","16.854"
"00:00:11.000","17.391","17.380","17.253","16.854"
"00:00:11.100","17.392","17.381","17.252","16.854"
"00:00:11.200","17.393","17.382","17.252","16.854"
"00:00:11.300","17.390","17.381","17.253","16.855"
"00:00:11.400","17.387","17.380","17.255","16.857"
"00:00:11.500","17.384","17.379","17.256","16.858"
"00:00:11.600","17.381","17.379","17.257","16.860"
"00:00:11.700","17.378","17.378","17.259","16.861"
"00:00:11.800","17.382","17.379","17.260","16.863"
"00:00:11.900","17.387","17.379","17.260","16.864"
"00:00:12.000","17.391","17.380","17.261","16.866"
"00:00:12.100","17.396","17.381","17.262","16.867"
"00:00:12.200","17.400","17.381","17.262","16.869"
"00:00:12.300","17.399","17.381","17.262","16.867"
"00:00:12.400","17.398","17.380","17.261","16.866"
"00:00:12.500","17.398","17.379","17.260","16.864"
"00:00:12.600","17.397","17.378","17.260","16.863"
"00:00:12.700","17.396","17.378","17.259","16.861"
"00:00:12.800","17.396","17.378","17.258","16.861"
"00:00:12.900","17.395","17.378","17.257","16.861"
"00:00:13.000","17.394","17.378","17.257","16.861"
"00:00:13.100","17.393","17.378","17.256","16.861"
"00:00:13.200","17.393","17.378","17.255","16.861"
"00:00:13.300","17.392","17.378","17.254","16.863"
"00:00:13.400","17.391","17.379","17.254","16.864"
"00:00:13.500","17.390","17.380","17.253","16.866"
"00:00:13.600","17.389","17.381","17.252","16.867"
"00:00:13.700","17.389","17.381","17.251","16.868"
"00:00:13.800","17.389","17.381","17.253","16.868"
"00:00:13.900","17.389","17.380","17.254","16.867"
"00:00:14.000","17.389","17.379","17.256","16.866"
"00:00:14.100","17.389","17.378","17.257","16.865"
"00:00:14.200","17.389","17.378","17.259","16.865"
"00:00:14.300","17.389","17.375","17.255","16.865"
"00:00:14.400","17.389","17.373","17.251","16.865"
"00:00:14.500","17.389","17.371","17.247","16.865"
"00:00:14.600","17.389","17.369","17.244","16.865"
"00:00:14.700","17.389","17.366","17.240","16.865"
"00:00:14.800","17.390","17.366","17.240","16.865"
"00:00:14.900","17.392","17.366","17.240","16.866"
"00:00:15.000","17.393","17.366","17.240","16.867"
"00:00:15.100","17.395","17.366","17.240","16.868"
"00:00:15.200","17.396","17.366","17.240","16.868"
"00:00:15.300","17.396","17.368","17.238","16.866"
"00:00:15.400","17.396","17.371","17.237","16.864"
"00:00:15.500","17.396","17.373","17.235","16.862"
"00:00:15.600","17.396","17.375","17.234","16.859"
"00:00:15.700","17.396","17.377","17.232","16.857"
"00:00:15.800","17.396","17.377","17.233","16.856"
"00:00:15.900","17.396","17.377","17.234","16.856"
"00:00:16.000","17.396","17.377","17.235","16.855"
"00:00:16.100","17.396","17.377","17.235","16.854"
"00:00:16.200","17.396","17.377","17.236","16.853"
"00:00:16.300","17.397","17.377","17.235","16.853"
"00:00:16.400","17.397","17.376","17.233","16.853"
"00:00:16.500","17.398","17.375","17.232","16.853"
"00:00:16.600","17.399","17.374","17.230","16.853"
"00:00:16.700","17.400","17.374","17.229","16.853"
"00:00:16.800","17.399","17.374","17.232","16.855"
"00:00:16.900","17.398","17.374","17.236","16.856"
"00:00:17.000","17.397","17.374","17.240","16.858"
"00:00:17.100","17.397","17.374","17.244","16.859"
"00:00:17.200","17.396","17.374","17.247","16.861"
"00:00:17.300","17.397","17.374","17.248","16.859"
"00:00:17.400","17.397","17.375","17.249","16.858"
"00:00:17.500","17.398","17.376","17.249","16.856"
"00:00:17.600","17.399","17.376","17.250","16.855"
"00:00:17.700","17.399","17.377","17.251","16.853"
"00:00:17.800","17.399","17.379","17.252","16.855"
"00:00:17.900","17.399","17.380","17.254","16.856"
"00:00:18.000","17.399","17.382","17.255","16.858"
"00:00:18.100","17.399","17.383","17.257","16.859"
"00:00:18.200","17.399","17.385","17.258","16.861"
"00:00:18.300","17.400","17.382","17.257","16.860"
"00:00:18.400","17.401","17.380","17.255","16.859"
"00:00:18.500","17.402","17.378","17.254","16.858"
"00:00:18.600","17.402","17.376","17.252","16.858"
"00:00:18.700","17.403","17.373","17.251","16.857"
"00:00:18.800","17.404","17.375","17.250","16.857"
"00:00:18.900","17.405","17.376","17.249","16.857"
"00:00:19.000","17.405","17.378","17.249","16.857"
"00:00:19.100","17.406","17.379","17.248","16.857"
"00:00:19.200","17.407","17.381","17.247","16.857"
"00:00:19.300","17.408","17.381","17.247","16.857"
"00:00:19.400","17.408","17.381","17.247","16.857"
"00:00:19.500","17.409","17.381","17.247","16.857"
"00:00:19.600","17.410","17.381","17.247","16.857"
"00:00:19.700","17.410","17.381","17.247","16.857"
"00:00:19.800","17.410","17.381","17.248","16.857"
"00:00:19.900","17.409","17.382","17.248","16.857"
"00:00:20.000","17.408","17.383","17.249","16.857"
"00:00:20.100","17.407","17.384","17.250","16.857"
"00:00:20.200","17.407","17.384","17.250","16.857"
"00:00:20.300","17.409","17.382","17.250","16.858"
"00:00:20.400","17.411","17.380","17.250","16.860"
"00:00:20.500","17.413","17.378","17.250","16.861"
"00:00:20.600","17.415","17.375","17.250","16.863"
"00:00:20.700","17.418","17.373","17.250","16.864"
"00:00:20.800","17.417","17.375","17.252","16.864"
"00:00:20.900","17.416","17.376","17.253","16.864"
"00:00:21.000","17.415","17.378","17.255","16.864"
"00:00:21.100","17.415","17.379","17.256","16.864"
"00:00:21.200","17.414","17.381","17.258","16.864"
"00:00:21.300","17.413","17.380","17.258","16.865"
"00:00:21.400","17.412","17.379","17.258","16.865"
"00:00:21.500","17.412","17.378","17.258","16.866"
"00:00:21.600","17.411","17.377","17.258","16.867"
"00:00:21.700","17.410","17.377","17.258","16.868"
"00:00:21.800","17.410","17.375","17.257","16.867"
"00:00:21.900","17.410","17.374","17.256","16.866"
"00:00:22.000","17.410","17.372","17.255","16.865"
"00:00:22.100","17.410","17.371","17.255","16.865"
"00:00:22.200","17.410","17.369","17.254","16.864"
"00:00:22.300","17.409","17.370","17.251","16.864"
"00:00:22.400","17.408","17.371","17.248","16.865"
"00:00:22.500","17.408","17.371","17.245","16.866"
"00:00:22.600","17.407","17.372","17.242","16.867"
"00:00:22.700","17.406","17.373","17.239","16.867"
"00:00:22.800","17.405","17.373","17.240","16.867"
"00:00:22.900","17.405","17.374","17.240","16.866"
"00:00:23.000","17.404","17.375","17.241","16.865"
"00:00:23.100","17.403","17.376","17.242","16.864"
"00:00:23.200","17.402","17.376","17.243","16.864"
"00:00:23.300","17.402","17.376","17.243","16.863"
"00:00:23.400","17.402","17.375","17.243","16.862"
"00:00:23.500","17.402","17.374","17.243","16.861"
"00:00:23.600","17.402","17.373","17.243","16.861"
"00:00:23.700","17.402","17.373","17.243","16.860"
"00:00:23.800","17.403","17.373","17.244","16.860"
"00:00:23.900","17.404","17.373","17.246","16.860"
"00:00:24.000","17.405","17.373","17.247","16.860"
"00:00:24.100","17.405","17.373","17.248","16.860"
"00:00:24.200","17.406","17.373","17.250","16.860"
"00:00:24.300","17.406","17.372","17.254","16.863"
"00:00:24.400","17.406","17.371","17.257","16.866"
"00:00:24.500","17.406","17.370","17.261","16.869"
"00:00:24.600","17.406","17.369","17.265","16.871"
"00:00:24.700","17.406","17.369","17.268","16.874"
"00:00:24.800","17.407","17.371","17.266","16.872"
"00:00:24.900","17.407","17.373","17.264","16.870"
"00:00:25.000","17.408","17.375","17.262","16.868"
"00:00:25.100","17.409","17.378","17.259","16.865"
"00:00:25.200","17.410","17.380","17.257","16.863"
"00:00:25.300","17.410","17.378","17.256","16.864"
"00:00:25.400","17.411","17.377","17.256","16.865"
"00:00:25.500","17.412","17.375","17.255","16.865"
"00:00:25.600","17.412","17.374","17.254","16.866"
"00:00:25.700","17.413","17.372","17.253","16.867"
"00:00:25.800","17.412","17.374","17.255","16.868"
"00:00:25.900","17.412","17.377","17.256","16.868"
"00:00:26.000","17.411","17.379","17.258","16.869"
"00:00:26.100","17.410","17.381","17.259","16.870"
"00:00:26.200","17.409","17.383","17.261","16.870"
"00:00:26.300","17.408","17.385","17.261","16.870"
"00:00:26.400","17.408","17.386","17.261","16.870"
"00:00:26.500","17.407","17.388","17.261","16.870"
"00:00:26.600","17.406","17.389","17.261","16.870"
"00:00:26.700","17.405","17.391","17.261","16.870"
"00:00:26.800","17.408","17.390","17.261","16.871"
"00:00:26.900","17.410","17.389","17.262","16.872"
"00:00:27.000","17.412","17.388","17.263","16.873"
"00:00:27.100","17.414","17.388","17.263","16.873"
"00:00:27.200","17.417","17.387","17.264","16.874"
"00:00:27.300","17.416","17.388","17.264","16.875"
"00:00:27.400","17.415","17.390","17.264","16.875"
"00:00:27.500","17.414","17.391","17.264","16.876"
"00:00:27.600","17.414","17.393","17.264","16.877"
"00:00:27.700","17.413","17.394","17.264","16.878"
"00:00:27.800","17.412","17.393","17.264","16.877"
"00:00:27.900","17.411","17.391","17.264","16.876"
"00:00:28.000","17.411","17.390","17.264","16.875"
"00:00:28.100","17.410","17.388","17.264","16.875"
"00:00:28.200","17.409","17.387","17.264","16.874"
"00:00:28.300","17.409","17.386","17.265","16.874"
"00:00:28.400","17.409","17.385","17.265","16.874"
"00:00:28.500","17.409","17.384","17.266","16.874"
"00:00:28.600","17.409","17.384","17.267","16.874"
"00:00:28.700","17.409","17.383","17.268","16.874"
"00:00:28.800","17.410","17.384","17.269","16.874"
"00:00:28.900","17.412","17.386","17.271","16.875"
"00:00:29.000","17.413","17.387","17.272","16.876"
"00:00:29.100","17.415","17.389","17.274","16.877"
"00:00:29.200","17.416","17.390","17.275","16.877"
"00:00:29.300","17.417","17.390","17.276","16.878"
"00:00:29.400","17.418","17.390","17.276","16.879"
"00:00:29.500","17.418","17.390","17.277","16.880"
"00:00:29.600","17.419","17.390","17.278","16.880"
"00:00:29.700","17.420","17.390","17.279","16.881"
"00:00:29.800","17.418","17.392","17.276","16.882"
"00:00:29.900","17.417","17.393","17.273","16.882"
"00:00:30.000","17.415","17.394","17.270","16.883"
"00:00:30.100","17.414","17.396","17.267","16.884"
"00:00:30.200","17.412","17.397","17.264","16.885"
"00:00:30.300","17.412","17.398","17.262","16.883"
"00:00:30.400","17.412","17.399","17.261","16.882"
"00:00:30.500","17.412","17.400","17.259","16.880"
"00:00:30.600","17.412","17.400","17.258","16.879"
"00:00:30.700","17.412","17.401","17.256","16.877"
"00:00:30.800","17.413","17.400","17.256","16.876"
"00:00:30.900","17.414","17.398","17.256","16.876"
"00:00:31.000","17.414","17.397","17.256","16.875"
"00:00:31.100","17.415","17.395","17.256","16.874"
"00:00:31.200","17.416","17.394","17.256","16.873"
"00:00:31.300","17.416","17.394","17.254","16.874"
"00:00:31.400","17.416","17.395","17.252","16.875"
"00:00:31.500","17.416","17.396","17.249","16.875"
"00:00:31.600","17.416","17.396","17.247","16.876"
"00:00:31.700","17.416","17.397","17.245","16.877"
"00:00:31.800","17.416","17.396","17.247","16.877"
"00:00:31.900","17.416","17.396","17.249","16.877"
"00:00:32.000","17.416","17.395","17.251","16.877"
"00:00:32.100","17.416","17.394","17.254","16.877"
"00:00:32.200","17.416","17.393","17.256","16.877"
"00:00:32.300","17.415","17.393","17.254","16.877"
"00:00:32.400","17.414","17.393","17.251","16.877"
"00:00:32.500","17.413","17.393","17.249","16.877"
"00:00:32.600","17.413","17.393","17.247","16.877"
"00:00:32.700","17.412","17.393","17.245","16.877"
"00:00:32.800","17.410","17.390","17.246","16.875"
"00:00:32.900","17.409","17.387","17.248","16.874"
"00:00:33.000","17.407","17.384","17.249","16.872"
"00:00:33.100","17.406","17.381","17.251","16.871"
"00:00:33.200","17.404","17.378","17.252","16.869"
"00:00:33.300","17.405","17.379","17.251","16.870"
"00:00:33.400","17.406","17.380","17.249","16.871"
"00:00:33.500","17.407","17.381","17.248","16.871"
"00:00:33.600","17.407","17.381","17.246","16.872"
"00:00:33.700","17.408","17.382","17.244","16.873"
"00:00:33.800","17.407","17.382","17.244","16.873"
"00:00:33.900","17.406","17.382","17.244","16.873"
"00:00:34.000","17.406","17.382","17.244","16.873"
"00:00:34.100","17.405","17.382","17.244","16.873"
"00:00:34.200","17.404","17.382","17.244","16.873"
"00:00:34.300","17.404","17.381","17.244","16.872"
"00:00:34.400","17.404","17.380","17.244","16.871"
"00:00:34.500","17.404","17.380","17.244","16.871"
"00:00:34.600","17.404","17.379","17.244","16.870"
"00:00:34.700","17.404","17.378","17.244","16.869"
"00:00:34.800","17.402","17.379","17.244","16.869"
"00:00:34.900","17.400","17.380","17.244","16.869"
"00:00:35.000","17.397","17.380","17.244","16.869"
"00:00:35.100","17.395","17.381","17.244","16.869"
"00:00:35.200","17.393","17.382","17.244","16.869"
"00:00:35.300","17.394","17.381","17.243","16.867"
"00:00:35.400","17.394","17.380","17.241","16.865"
"00:00:35.500","17.395","17.380","17.240","16.862"
"00:00:35.600","17.396","17.379","17.238","16.860"
"00:00:35.700","17.397","17.378","17.237","16.858"
"00:00:35.800","17.395","17.377","17.236","16.857"
"00:00:35.900","17.394","17.375","17.235","16.856"
"00:00:36.000","17.392","17.374","17.235","16.856"
"00:00:36.100","17.391","17.372","17.234","16.855"
"00:00:36.200","17.389","17.371","17.233","16.854"
"00:00:36.300","17.391","17.371","17.232","16.854"
"00:00:36.400","17.392","17.372","17.232","16.854"
"00:00:36.500","17.394","17.373","17.231","16.854"
"00:00:36.600","17.395","17.373","17.230","16.854"
"00:00:36.700","17.396","17.374","17.229","16.854"
"00:00:36.800","17.397","17.374","17.230","16.855"
"00:00:36.900","17.398","17.374","17.231","16.857"
"00:00:37.000","17.399","17.374","17.232","16.858"
"00:00:37.100","17.400","17.374","17.232","16.860"
"00:00:37.200","17.400","17.374","17.233","16.861"
"00:00:37.300","17.399","17.374","17.235","16.861"
"00:00:37.400","17.397","17.374","17.236","16.860"
"00:00:37.500","17.396","17.374","17.237","16.859"
"00:00:37.600","17.394","17.374","17.239","16.858"
"00:00:37.700","17.393","17.374","17.240","16.858"
"00:00:37.800","17.394","17.374","17.241","16.857"
"00:00:37.900","17.396","17.374","17.242","16.856"
"00:00:38.000","17.397","17.374","17.242","16.855"
"00:00:38.100","17.399","17.374","17.243","16.855"
"00:00:38.200","17.400","17.374","17.244","16.854"
"00:00:38.300","17.399","17.375","17.245","16.855"
"00:00:38.400","17.397","17.376","17.245","16.857"
"00:00:38.500","17.396","17.376","17.246","16.858"
"00:00:38.600","17.394","17.377","17.247","16.860"
"00:00:38.700","17.393","17.378","17.248","16.861"
"00:00:38.800","17.394","17.378","17.248","16.860"
"00:00:38.900","17.396","17.379","17.249","16.860"
"00:00:39.000","17.397","17.380","17.250","16.859"
"00:00:39.100","17.399","17.381","17.251","16.858"
"00:00:39.200","17.400","17.381","17.251","16.858"
"00:00:39.300","17.400","17.381","17.251","16.859"
"00:00:39.400","17.400","17.381","17.251","16.860"
"00:00:39.500","17.400","17.381","17.251","16.862"
"00:00:39.600","17.400","17.381","17.251","16.863"
"00:00:39.700","17.400","17.381","17.251","16.865"
"00:00:39.800","17.401","17.381","17.252","16.866"
"00:00:39.900","17.403","17.380","17.253","16.868"
"00:00:40.000","17.404","17.379","17.253","16.869"
"00:00:40.100","17.406","17.378","17.254","16.871"
"00:00:40.200","17.407","17.378","17.255","16.872"
"00:00:40.300","17.406","17.379","17.254","16.869"
"00:00:40.400","17.406","17.380","17.253","16.866"
"00:00:40.500","17.405","17.382","17.253","16.863"
"00:00:40.600","17.404","17.383","17.252","16.860"
"00:00:40.700","17.404","17.385","17.251","16.857"
"00:00:40.800","17.404","17.386","17.250","16.857"
"00:00:40.900","17.405","17.386","17.250","16.857"
"00:00:41.000","17.406","17.387","17.249","16.857"
"00:00:41.100","17.406","17.388","17.248","16.857"
"00:00:41.200","17.407","17.389","17.247","16.857"
"00:00:41.300","17.406","17.387","17.248","16.859"
"00:00:41.400","17.406","17.386","17.249","16.860"
"00:00:41.500","17.405","17.384","17.250","16.862"
"00:00:41.600","17.404","17.383","17.250","16.863"
"00:00:41.700","17.403","17.381","17.251","16.865"
"00:00:41.800","17.403","17.381","17.251","16.865"
"00:00:41.900","17.402","17.381","17.251","16.865"
"00:00:42.000","17.401","17.381","17.251","16.865"
"00:00:42.100","17.400","17.381","17.251","16.865"
"00:00:42.200","17.400","17.381","17.251","16.865"
"00:00:42.300","17.400","17.385","17.253","16.867"
"00:00:42.400","17.400","17.389","17.254","16.869"
"00:00:42.500","17.400","17.392","17.255","16.871"
"00:00:42.600","17.400","17.396","17.257","16.873"
"00:00:42.700","17.400","17.400","17.258","16.876"
"00:00:42.800","17.400","17.397","17.259","16.874"
"00:00:42.900","17.400","17.394","17.260","16.873"
"00:00:43.000","17.400","17.391","17.261","16.871"
"00:00:43.100","17.400","17.388","17.261","16.870"
"00:00:43.200","17.400","17.385","17.262","16.868"
"00:00:43.300","17.403","17.385","17.263","16.871"
"00:00:43.400","17.405","17.386","17.264","16.874"
"00:00:43.500","17.408","17.387","17.264","16.877"
"00:00:43.600","17.411","17.388","17.265","16.880"
"00:00:43.700","17.414","17.388","17.266","16.883"
"00:00:43.800","17.415","17.388","17.266","16.884"
"00:00:43.900","17.416","17.388","17.267","16.884"
"00:00:44.000","17.417","17.388","17.268","16.885"
"00:00:44.100","17.417","17.388","17.269","16.886"
"00:00:44.200","17.418","17.388","17.269","16.887"
"00:00:44.300","17.419","17.390","17.269","16.886"
"00:00:44.400","17.419","17.393","17.269","16.885"
"00:00:44.500","17.420","17.395","17.269","16.884"
"00:00:44.600","17.421","17.397","17.269","16.884"
"00:00:44.700","17.422","17.399","17.269","16.883"
"00:00:44.800","17.420","17.399","17.270","16.883"
"00:00:44.900","17.419","17.399","17.271","16.883"
"00:00:45.000","17.417","17.399","17.271","16.883"
"00:00:45.100","17.416","17.399","17.272","16.883"
"00:00:45.200","17.414","17.399","17.273","16.883"
"00:00:45.300","17.417","17.399","17.274","16.884"
"00:00:45.400","17.420","17.399","17.276","16.886"
"00:00:45.500","17.423","17.399","17.277","16.887"
"00:00:45.600","17.426","17.399","17.279","16.889"
"00:00:45.700","17.429","17.399","17.280","16.890"
"00:00:45.800","17.428","17.398","17.280","16.889"
"00:00:45.900","17.426","17.396","17.280","16.887"
"00:00:46.000","17.425","17.395","17.280","16.886"
"00:00:46.100","17.423","17.393","17.280","16.884"
"00:00:46.200","17.421","17.392","17.280","16.883"
"00:00:46.300","17.421","17.395","17.277","16.882"
"00:00:46.400","17.420","17.398","17.274","16.881"
"00:00:46.500","17.419","17.401","17.271","16.880"
"00:00:46.600","17.419","17.404","17.268","16.880"
"00:00:46.700","17.418","17.407","17.265","16.879"
"00:00:46.800","17.418","17.403","17.264","16.878"
"00:00:46.900","17.418","17.399","17.262","16.877"
"00:00:47.000","17.418","17.395","17.261","16.877"
"00:00:47.100","17.418","17.392","17.259","16.876"
"00:00:47.200","17.418","17.388","17.258","16.875"
"00:00:47.300","17.417","17.389","17.257","16.874"
"00:00:47.400","17.416","17.390","17.255","16.872"
"00:00:47.500","17.416","17.390","17.254","16.871"
"00:00:47.600","17.415","17.391","17.252","16.869"
"00:00:47.700","17.414","17.392","17.251","16.868"
"00:00:47.800","17.413","17.390","17.250","16.867"
"00:00:47.900","17.411","17.389","17.249","16.866"
"00:00:48.000","17.410","17.387","17.248","16.865"
"00:00:48.100","17.408","17.386","17.247","16.865"
"00:00:48.200","17.406","17.384","17.247","16.864"
"00:00:48.300","17.407","17.384","17.246","16.865"
"00:00:48.400","17.408","17.384","17.245","16.865"
"00:00:48.500","17.409","17.384","17.244","16.866"
"00:00:48.600","17.409","17.384","17.244","16.867"
"00:00:48.700","17.410","17.384","17.243","16.868"
"00:00:48.800","17.410","17.385","17.244","16.868"
"00:00:48.900","17.410","17.386","17.244","16.868"
"00:00:49.000","17.410","17.386","17.245","16.868"
"00:00:49.100","17.410","17.387","17.246","16.868"
"00:00:49.200","17.410","17.388","17.247","16.868"
"00:00:49.300","17.411","17.387","17.246","16.867"
"00:00:49.400","17.412","17.386","17.245","16.866"
"00:00:49.500","17.412","17.386","17.244","16.865"
"00:00:49.600","17.413","17.385","17.244","16.865"
"00:00:49.700","17.414","17.384","17.243","16.864"
"00:00:49.800","17.414","17.386","17.244","16.865"
"00:00:49.900","17.414","17.387","17.246","16.865"
"00:00:50.000","17.414","17.388","17.247","16.866"
"00:00:50.100","17.414","17.390","17.249","16.867"
"00:00:50.200","17.414","17.391","17.250","16.867"
"00:00:50.300","17.417","17.391","17.251","16.866"
"00:00:50.400","17.420","17.391","17.252","16.864"
"00:00:50.500","17.423","17.391","17.252","16.863"
"00:00:50.600","17.426","17.391","17.253","16.861"
"00:00:50.700","17.429","17.391","17.254","16.860"
"00:00:50.800","17.428","17.391","17.252","16.861"
"00:00:50.900","17.427","17.390","17.249","16.863"
"00:00:51.000","17.426","17.389","17.247","16.864"
"00:00:51.100","17.425","17.388","17.245","16.866"
"00:00:51.200","17.425","17.388","17.243","16.867"
"00:00:51.300","17.425","17.388","17.243","16.867"
"00:00:51.400","17.425","17.388","17.244","16.867"
"00:00:51.500","17.425","17.388","17.245","16.867"
"00:00:51.600","17.425","17.388","17.246","16.867"
"00:00:51.700","17.425","17.388","17.246","16.867"
"00:00:51.800","17.425","17.390","17.246","16.866"
"00:00:51.900","17.425","17.392","17.245","16.864"
"00:00:52.000","17.425","17.394","17.244","16.863"
"00:00:52.100","17.425","17.396","17.243","16.861"
"00:00:52.200","17.425","17.399","17.242","16.860"
"00:00:52.300","17.425","17.396","17.241","16.857"
"00:00:52.400","17.425","17.393","17.239","16.855"
"00:00:52.500","17.424","17.390","17.238","16.853"
"00:00:52.600","17.424","17.387","17.236","16.851"
"00:00:52.700","17.424","17.384","17.235","16.848"
"00:00:52.800","17.427","17.384","17.234","16.849"
"00:00:52.900","17.430","17.385","17.233","16.850"
"00:00:53.000","17.433","17.386","17.233","16.851"
"00:00:53.100","17.436","17.386","17.232","16.851"
"00:00:53.200","17.439","17.387","17.231","16.852"
"00:00:53.300","17.441","17.386","17.232","16.851"
"00:00:53.400","17.442","17.386","17.233","16.851"
"00:00:53.500","17.444","17.385","17.233","16.850"
