File Name:	PS_19.txt	Version: 8.3.7.3						
Date:	15 Aug 2024
Operator:	KH
Test ID:	PS_19
Sample ID:	PS_19
Sample Mass (mg):	2.9400
Sample Cup Mass (mg):	184.4900
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.896
Baseline O2:	20.340
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
40.500	101.831	80.054	19.978	100.694	20.177	2.331	1.065	899.725
41.001	102.373	80.054	19.977	100.692	20.183	1.829	1.086	899.745
41.500	102.885	80.054	19.978	100.687	20.184	1.840	1.055	899.738
42.000	103.395	80.055	19.978	100.685	20.182	2.104	1.022	899.707
42.500	103.936	80.054	19.978	100.683	20.186	1.634	1.050	899.771
43.001	104.447	80.055	19.978	100.680	20.182	2.009	1.051	899.738
43.501	104.988	80.053	19.977	100.674	20.187	1.534	1.051	899.747
44.001	105.532	80.053	19.978	100.677	20.184	1.762	1.084	899.748
44.501	106.067	80.054	19.978	100.677	20.185	1.680	1.079	899.730
45.001	106.585	80.054	19.977	100.675	20.186	1.527	1.054	899.765
45.501	107.139	80.057	19.979	100.674	20.186	1.585	1.073	899.742
46.000	107.662	80.054	19.978	100.673	20.190	1.315	1.078	899.734
46.500	108.206	80.055	19.978	100.663	20.187	1.698	1.067	899.732
47.000	108.743	80.056	19.978	100.653	20.191	1.381	1.081	899.734
47.500	109.261	80.056	19.978	100.647	20.191	1.490	1.055	899.700
48.000	109.779	80.057	19.978	100.642	20.194	1.305	1.036	899.715
48.500	110.307	80.059	19.978	100.637	20.191	1.590	1.046	899.707
49.000	110.844	80.056	19.977	100.634	20.192	1.588	1.064	899.719
49.501	111.374	80.055	19.978	100.632	20.192	1.476	1.067	899.708
50.000	111.934	80.055	19.978	100.631	20.192	1.547	1.090	899.681
50.500	112.450	80.056	19.977	100.633	20.193	1.391	1.076	899.685
51.000	112.978	80.057	19.978	100.636	20.198	0.791	1.044	899.705
51.500	113.530	80.056	19.979	100.640	20.196	1.000	1.079	899.706
52.000	114.049	80.054	19.979	100.643	20.197	1.045	1.071	899.692
52.500	114.580	80.057	19.979	100.641	20.199	0.931	1.050	899.720
53.000	115.124	80.054	19.978	100.634	20.195	1.451	1.075	899.718
53.500	115.660	80.056	19.978	100.627	20.197	1.318	1.080	899.679
54.000	116.214	80.057	19.978	100.620	20.196	1.461	1.089	899.710
54.501	116.727	80.056	19.977	100.617	20.195	1.769	1.067	899.700
55.000	117.251	80.055	19.977	100.611	20.200	1.209	1.038	899.669
55.500	117.785	80.056	19.978	100.608	20.202	1.036	1.058	899.682
56.000	118.323	80.057	19.978	100.607	20.200	1.179	1.072	899.669
56.500	118.855	80.058	19.979	100.604	20.203	0.861	1.070	899.707
57.000	119.443	80.056	19.980	100.606	20.203	0.850	1.120	899.677
57.500	119.929	80.057	19.978	100.611	20.201	0.999	1.075	899.669
58.000	120.448	80.058	19.978	100.612	20.202	0.813	1.006	899.712
58.500	120.980	80.055	19.977	100.614	20.202	0.905	1.051	899.683
59.000	121.531	80.058	19.978	100.611	20.203	0.884	1.082	899.666
59.501	122.061	80.059	19.978	100.601	20.204	0.750	1.080	899.688
60.000	122.585	80.058	19.977	100.595	20.204	0.730	1.053	899.682
60.500	123.119	80.057	19.977	100.593	20.205	0.525	1.058	899.694
61.001	123.658	80.054	19.977	100.588	20.204	0.681	1.074	899.693
61.501	124.178	80.054	19.977	100.587	20.206	0.491	1.060	899.678
62.000	124.694	80.055	19.977	100.581	20.204	0.652	1.035	899.678
62.500	125.245	80.053	19.978	100.578	20.204	0.728	1.067	899.688
63.000	125.781	80.055	19.978	100.577	20.208	0.398	1.087	899.667
63.500	126.303	80.058	19.978	100.581	20.205	0.724	1.057	899.692
64.001	126.822	80.058	19.977	100.583	20.210	0.262	1.041	899.665
64.500	127.337	80.061	19.977	100.590	20.206	0.806	1.034	899.632
65.000	127.887	80.060	19.978	100.589	20.206	0.832	1.065	899.666
65.501	128.408	80.061	19.979	100.586	20.206	0.907	1.070	899.682
66.001	128.959	80.059	19.978	100.582	20.208	0.668	1.072	899.671
66.500	129.477	80.059	19.979	100.577	20.208	0.658	1.070	899.619
67.000	130.028	80.059	19.978	100.580	20.208	0.615	1.069	899.649
67.500	130.548	80.059	19.978	100.585	20.211	0.273	1.071	899.694
68.000	131.078	80.058	19.980	100.588	20.212	0.183	1.050	899.658
68.500	131.592	80.059	19.980	100.588	20.208	0.612	1.043	899.674
69.001	132.135	80.059	19.979	100.590	20.210	0.531	1.057	899.639
69.501	132.657	80.058	19.979	100.585	20.213	0.332	1.066	899.684
70.000	133.189	80.061	19.978	100.581	20.213	0.459	1.055	899.679
70.500	133.731	80.059	19.979	100.578	20.211	0.588	1.075	899.639
71.000	134.245	80.059	19.978	100.575	20.213	0.375	1.056	899.677
71.501	134.742	80.057	19.978	100.573	20.213	0.419	1.010	899.636
72.001	135.315	80.056	19.979	100.569	20.214	0.225	1.069	899.651
72.501	135.835	80.059	19.979	100.565	20.211	0.598	1.094	899.681
73.000	136.343	80.059	19.979	100.561	20.214	0.355	1.028	899.658
73.500	136.867	80.060	19.980	100.560	20.213	0.462	1.032	899.679
74.001	137.398	80.060	19.979	100.562	20.215	0.232	1.054	899.665
74.501	137.933	80.057	19.978	100.568	20.211	0.676	1.065	899.649
75.001	138.453	80.057	19.978	100.570	20.214	0.420	1.056	899.613
75.501	138.965	80.059	19.978	100.570	20.210	0.726	1.032	899.651
76.001	139.491	80.057	19.979	100.567	20.215	0.170	1.038	899.657
76.501	140.026	80.058	19.979	100.559	20.212	0.457	1.062	899.670
77.001	140.515	80.058	19.978	100.553	20.213	0.355	1.023	899.667
77.500	141.040	80.056	19.979	100.549	20.215	0.109	1.013	899.669
78.000	141.596	80.060	19.979	100.551	20.215	0.049	1.082	899.671
78.500	142.128	80.060	19.979	100.550	20.215	0.092	1.088	899.648
79.001	142.660	80.057	19.980	100.551	20.212	0.457	1.063	899.636
79.501	143.152	80.057	19.979	100.554	20.215	0.229	1.024	899.691
80.000	143.702	80.055	19.978	100.554	20.214	0.315	1.042	899.644
80.501	144.176	80.057	19.978	100.548	20.212	0.584	1.024	899.644
81.000	144.743	80.059	19.978	100.550	20.212	0.656	1.041	899.656
81.501	145.216	80.057	19.979	100.551	20.212	0.694	1.041	899.678
82.000	145.758	80.059	19.978	100.549	20.214	0.510	1.016	899.617
82.500	146.258	80.059	19.977	100.549	20.212	0.705	1.041	899.654
83.000	146.791	80.059	19.978	100.553	20.214	0.506	1.032	899.666
83.500	147.292	80.060	19.978	100.555	20.213	0.697	1.035	899.643
84.000	147.828	80.059	19.977	100.556	20.215	0.418	1.037	899.634
84.501	148.340	80.059	19.978	100.556	20.215	0.482	1.047	899.646
85.001	148.863	80.061	19.978	100.561	20.216	0.307	1.035	899.624
85.501	149.360	80.060	19.978	100.560	20.213	0.659	1.021	899.656
86.000	149.904	80.061	19.978	100.555	20.212	0.860	1.040	899.641
86.501	150.411	80.061	19.977	100.553	20.215	0.594	1.050	899.665
87.001	150.938	80.062	19.977	100.550	20.215	0.620	1.034	899.632
87.501	151.436	80.062	19.977	100.547	20.217	0.523	1.025	899.628
88.001	151.911	80.061	19.977	100.546	20.217	0.416	0.973	899.606
88.501	152.451	80.061	19.978	100.544	20.215	0.689	1.015	899.616
89.001	153.007	80.062	19.978	100.542	20.217	0.392	1.096	899.639
89.501	153.466	80.060	19.977	100.541	20.216	0.476	1.015	899.603
90.001	154.030	80.059	19.978	100.539	20.218	0.165	1.022	899.600
90.501	154.559	80.059	19.978	100.539	20.217	0.256	1.093	899.628
91.001	155.051	80.059	19.978	100.540	20.220	0.055	1.021	899.619
91.501	155.632	80.059	19.978	100.538	20.221	-0.053	1.073	899.618
92.001	156.101	80.060	19.978	100.542	20.222	-0.243	1.050	899.626
92.501	156.589	80.058	19.979	100.539	20.222	-0.173	0.956	899.615
93.001	157.116	80.058	19.979	100.537	20.222	-0.062	1.015	899.640
93.501	157.619	80.057	19.978	100.534	20.219	0.178	1.031	899.641
94.001	158.176	80.058	19.978	100.529	20.224	-0.260	1.060	899.612
94.501	158.653	80.057	19.979	100.525	20.220	0.128	1.032	899.591
95.001	159.148	80.056	19.977	100.525	20.221	0.145	0.972	899.651
95.502	159.679	80.057	19.978	100.526	20.219	0.273	1.027	899.659
96.001	160.202	80.057	19.979	100.530	20.220	0.159	1.054	899.633
96.501	160.709	80.056	19.978	100.534	20.221	0.040	1.029	899.612
97.001	161.248	80.058	19.978	100.536	20.223	-0.196	1.046	899.635
97.501	161.755	80.059	19.977	100.536	20.225	-0.328	1.047	899.621
98.000	162.291	80.060	19.979	100.535	20.224	-0.147	1.044	899.644
98.500	162.772	80.057	19.979	100.534	20.224	-0.158	1.017	899.646
99.001	163.271	80.056	19.978	100.535	20.226	-0.393	0.979	899.634
99.501	163.789	80.057	19.978	100.536	20.225	-0.230	1.018	899.626
100.001	164.299	80.058	19.979	100.530	20.224	-0.028	1.029	899.627
100.501	164.793	80.057	19.979	100.528	20.222	0.125	1.003	899.634
101.001	165.319	80.058	19.979	100.528	20.222	0.060	1.019	899.605
101.501	165.803	80.056	19.979	100.527	20.223	-0.012	1.011	899.581
102.001	166.332	80.055	19.979	100.524	20.223	-0.111	1.014	899.639
102.500	166.876	80.058	19.978	100.529	20.223	-0.055	1.073	899.627
103.001	167.355	80.057	19.979	100.527	20.221	0.195	1.022	899.636
103.501	167.863	80.057	19.979	100.526	20.224	-0.069	0.986	899.620
104.002	168.397	80.056	19.980	100.526	20.220	0.407	1.042	899.621
104.501	168.895	80.055	19.978	100.528	20.221	0.349	1.033	899.620
105.001	169.407	80.057	19.978	100.525	20.222	0.285	1.011	899.600
105.501	169.914	80.057	19.978	100.525	20.225	-0.015	1.019	899.611
106.001	170.423	80.057	19.978	100.522	20.225	-0.129	1.016	899.633
106.501	170.922	80.060	19.979	100.519	20.224	-0.046	1.008	899.620
107.001	171.432	80.058	19.980	100.515	20.223	0.035	1.009	899.598
107.501	171.951	80.057	19.979	100.517	20.228	-0.429	1.029	899.615
108.001	172.451	80.058	19.979	100.519	20.223	0.192	1.019	899.624
108.500	172.976	80.058	19.979	100.521	20.222	0.275	1.025	899.589
109.001	173.473	80.057	19.979	100.523	20.224	0.145	1.021	899.612
109.501	173.968	80.057	19.979	100.524	20.225	-0.041	0.991	899.631
110.001	174.502	80.056	19.978	100.522	20.228	-0.312	1.028	899.617
110.501	175.027	80.059	19.978	100.518	20.226	-0.166	1.060	899.604
111.001	175.516	80.059	19.980	100.513	20.226	-0.208	1.014	899.603
111.501	176.014	80.059	19.979	100.512	20.226	-0.126	0.987	899.579
112.001	176.559	80.059	19.979	100.510	20.226	-0.111	1.043	899.586
112.501	177.064	80.057	19.980	100.511	20.225	0.078	1.050	899.602
113.001	177.564	80.057	19.979	100.514	20.224	0.272	1.005	899.626
113.501	178.100	80.060	19.979	100.515	20.226	0.130	1.035	899.587
114.001	178.602	80.059	19.979	100.514	20.225	0.298	1.038	899.597
114.501	179.102	80.057	19.978	100.516	20.225	0.333	1.003	899.597
115.001	179.630	80.057	19.978	100.512	20.226	0.302	1.028	899.586
115.501	180.112	80.057	19.978	100.509	20.224	0.505	1.010	899.586
116.001	180.656	80.058	19.977	100.508	20.227	0.086	1.026	899.621
116.501	181.133	80.056	19.978	100.509	20.228	-0.009	1.021	899.602
117.001	181.642	80.056	19.977	100.508	20.228	-0.067	0.986	899.615
117.501	182.170	80.058	19.978	100.512	20.228	-0.119	1.037	899.618
118.001	182.678	80.056	19.979	100.513	20.228	-0.027	1.036	899.591
118.501	183.169	80.058	19.978	100.512	20.227	0.038	0.999	899.577
119.001	183.707	80.060	19.978	100.510	20.227	0.048	1.028	899.621
119.501	184.251	80.060	19.977	100.507	20.225	0.344	1.081	899.604
120.002	184.739	80.059	19.977	100.501	20.230	-0.136	1.032	899.595
120.502	185.236	80.058	19.977	100.498	20.228	0.068	0.986	899.599
121.002	185.724	80.057	19.976	100.495	20.227	0.208	0.985	899.619
121.501	186.233	80.059	19.976	100.489	20.225	0.454	0.997	899.562
122.001	186.757	80.056	19.977	100.488	20.227	0.277	1.033	899.570
122.502	187.256	80.057	19.977	100.489	20.230	-0.076	1.023	899.590
123.001	187.772	80.057	19.977	100.490	20.231	-0.241	1.016	899.567
123.501	188.295	80.056	19.978	100.493	20.229	0.038	1.039	899.574
124.001	188.790	80.060	19.978	100.497	20.230	-0.035	1.017	899.577
124.501	189.304	80.061	19.978	100.497	20.230	-0.007	1.009	899.539
125.001	189.799	80.059	19.978	100.497	20.228	0.137	1.009	899.568
125.502	190.315	80.060	19.978	100.497	20.229	0.057	1.011	899.591
126.002	190.856	80.058	19.978	100.495	20.233	-0.253	1.057	899.585
126.502	191.359	80.058	19.978	100.493	20.236	-0.485	1.044	899.553
127.001	191.824	80.058	19.977	100.490	20.234	-0.215	0.968	899.609
127.501	192.338	80.056	19.978	100.489	20.235	-0.409	0.978	899.570
128.001	192.865	80.057	19.978	100.488	20.234	-0.239	1.041	899.585
128.501	193.362	80.059	19.978	100.485	20.234	-0.148	1.025	899.578
129.001	193.861	80.057	19.979	100.483	20.233	-0.120	0.996	899.550
129.501	194.365	80.060	19.979	100.483	20.234	-0.189	1.002	899.588
130.001	194.878	80.060	19.979	100.484	20.230	0.157	1.017	899.539
130.501	195.426	80.059	19.979	100.487	20.234	-0.199	1.061	899.577
131.002	195.936	80.058	19.978	100.489	20.233	-0.038	1.058	899.588
131.501	196.435	80.056	19.978	100.487	20.232	0.150	1.009	899.589
132.001	196.939	80.056	19.979	100.485	20.235	-0.120	1.003	899.557
132.501	197.469	80.058	19.978	100.482	20.233	0.038	1.034	899.563
133.001	197.981	80.057	19.979	100.480	20.234	-0.015	1.042	899.578
133.501	198.477	80.058	19.979	100.477	20.236	-0.237	1.008	899.575
134.001	198.944	80.057	19.979	100.475	20.234	-0.205	0.962	899.573
134.501	199.468	80.056	19.979	100.473	20.234	-0.253	0.991	899.573
135.001	199.984	80.059	19.979	100.472	20.235	-0.384	1.041	899.527
135.501	200.513	80.058	19.979	100.469	20.236	-0.421	1.045	899.570
136.001	201.002	80.058	19.979	100.471	20.233	-0.062	1.017	899.554
136.502	201.540	80.057	19.979	100.473	20.236	-0.329	1.027	899.589
137.002	202.018	80.056	19.978	100.475	20.235	-0.110	1.017	899.521
137.501	202.524	80.056	19.978	100.474	20.234	-0.011	0.985	899.556
138.001	203.030	80.057	19.978	100.473	20.236	-0.191	1.011	899.581
138.501	203.545	80.055	19.979	100.469	20.237	-0.278	1.021	899.561
139.002	204.017	80.057	19.979	100.465	20.234	-0.055	0.987	899.583
139.501	204.529	80.056	19.977	100.463	20.236	-0.257	0.984	899.584
140.001	205.054	80.057	19.979	100.460	20.238	-0.548	1.038	899.590
140.501	205.574	80.059	19.980	100.460	20.238	-0.532	1.044	899.568
141.001	206.081	80.059	19.979	100.465	20.239	-0.666	1.026	899.557
141.501	206.598	80.060	19.979	100.472	20.240	-0.862	1.023	899.593
142.002	207.116	80.059	19.979	100.475	20.237	-0.617	1.034	899.581
142.502	207.604	80.057	19.979	100.476	20.234	-0.155	1.007	899.561
143.002	208.110	80.060	19.979	100.474	20.235	-0.240	0.995	899.587
143.502	208.663	80.059	19.978	100.468	20.237	-0.376	1.059	899.567
144.002	209.125	80.058	19.978	100.461	20.233	0.189	1.015	899.546
144.502	209.638	80.060	19.978	100.458	20.234	0.046	0.975	899.580
145.002	210.113	80.062	19.977	100.458	20.235	0.134	0.988	899.560
145.502	210.614	80.060	19.978	100.459	20.235	0.120	0.977	899.597
146.001	211.143	80.061	19.977	100.462	20.234	0.258	1.030	899.556
146.501	211.639	80.061	19.977	100.463	20.235	0.098	1.024	899.592
147.002	212.118	80.057	19.976	100.466	20.236	0.077	0.975	899.573
147.502	212.653	80.058	19.977	100.466	20.235	0.321	1.014	899.546
148.002	213.170	80.058	19.978	100.467	20.234	0.358	1.052	899.608
148.501	213.673	80.059	19.978	100.470	20.235	0.186	1.020	899.579
149.002	214.177	80.058	19.977	100.474	20.235	0.122	1.007	899.576
149.501	214.676	80.058	19.977	100.474	20.237	-0.062	1.003	899.557
150.001	215.200	80.059	19.978	100.471	20.233	0.252	1.022	899.592
150.502	215.714	80.056	19.976	100.466	20.235	-0.042	1.038	899.582
151.001	216.193	80.059	19.977	100.458	20.235	-0.126	0.993	899.604
151.501	216.727	80.061	19.978	100.453	20.236	-0.206	1.013	899.580
152.002	217.251	80.061	19.978	100.453	20.236	-0.353	1.057	899.572
152.501	217.747	80.060	19.978	100.451	20.239	-0.754	1.021	899.592
153.001	218.235	80.058	19.977	100.451	20.238	-0.519	0.984	899.595
153.501	218.728	80.059	19.977	100.451	20.235	-0.097	0.980	899.585
154.002	219.239	80.061	19.978	100.449	20.237	-0.216	1.004	899.547
154.502	219.759	80.059	19.977	100.443	20.238	-0.346	1.031	899.571
155.001	220.274	80.059	19.977	100.441	20.237	-0.160	1.036	899.546
155.501	220.732	80.060	19.978	100.444	20.241	-0.575	0.973	899.588
156.001	221.266	80.058	19.977	100.448	20.238	-0.246	0.992	899.570
156.501	221.777	80.060	19.978	100.449	20.236	-0.052	1.045	899.552
157.001	222.263	80.060	19.979	100.450	20.239	-0.337	0.996	899.582
157.501	222.757	80.059	19.978	100.454	20.243	-0.632	0.980	899.575
158.001	223.274	80.059	19.978	100.459	20.237	0.059	1.011	899.554
158.502	223.757	80.057	19.978	100.462	20.237	0.090	1.000	899.553
159.002	224.279	80.058	19.978	100.464	20.236	0.316	1.005	899.570
159.501	224.796	80.058	19.978	100.472	20.237	0.215	1.040	899.581
160.001	225.294	80.055	19.977	100.473	20.240	-0.079	1.016	899.570
160.501	225.790	80.057	19.978	100.463	20.239	-0.026	0.993	899.584
161.002	226.304	80.058	19.978	100.454	20.237	0.098	1.010	899.570
161.502	226.804	80.058	19.977	100.456	20.238	0.007	1.015	899.563
162.001	227.297	80.059	19.978	100.452	20.238	0.005	0.993	899.545
162.501	227.833	80.060	19.979	100.450	20.238	0.001	1.029	899.583
163.001	228.320	80.059	19.978	100.455	20.239	-0.084	1.023	899.571
163.502	228.819	80.058	19.978	100.457	20.239	-0.087	0.985	899.567
164.002	229.320	80.059	19.977	100.452	20.239	0.065	0.999	899.570
164.502	229.863	80.060	19.977	100.446	20.239	0.024	1.044	899.541
165.002	230.345	80.059	19.978	100.443	20.238	0.271	1.026	899.586
165.502	230.872	80.058	19.977	100.439	20.239	0.143	1.010	899.597
166.002	231.362	80.057	19.976	100.437	20.239	0.136	1.018	899.550
166.501	231.828	80.058	19.977	100.435	20.239	0.168	0.956	899.544
167.002	232.338	80.056	19.976	100.435	20.239	0.099	0.976	899.548
167.502	232.834	80.059	19.976	100.434	20.238	0.229	1.006	899.547
168.002	233.381	80.058	19.978	100.434	20.240	0.138	1.042	899.564
168.502	233.839	80.058	19.977	100.439	20.239	0.208	1.005	899.556
169.003	234.368	80.056	19.977	100.441	20.241	-0.082	0.988	899.572
169.502	234.870	80.055	19.977	100.442	20.243	-0.280	1.032	899.566
170.001	235.368	80.054	19.976	100.443	20.244	-0.427	1.000	899.564
170.501	235.863	80.054	19.977	100.442	20.243	-0.403	0.994	899.559
171.001	236.359	80.051	19.977	100.433	20.242	-0.370	0.991	899.525
171.502	236.873	80.053	19.978	100.429	20.243	-0.424	1.009	899.552
172.002	237.368	80.053	19.978	100.428	20.243	-0.378	1.009	899.563
172.502	237.873	80.054	19.978	100.427	20.240	-0.047	1.001	899.564
173.002	238.398	80.058	19.977	100.427	20.241	-0.006	1.030	899.554
173.502	238.877	80.058	19.978	100.428	20.242	-0.091	1.004	899.552
174.001	239.391	80.057	19.978	100.428	20.243	-0.200	0.993	899.570
174.502	239.871	80.058	19.978	100.428	20.242	-0.134	0.994	899.531
175.002	240.396	80.055	19.977	100.426	20.244	-0.358	1.004	899.533
175.502	240.911	80.055	19.977	100.425	20.245	-0.510	1.041	899.562
176.002	241.429	80.055	19.978	100.424	20.244	-0.441	1.034	899.559
176.502	241.934	80.055	19.978	100.426	20.246	-0.595	1.023	899.557
177.001	242.433	80.057	19.977	100.426	20.242	-0.202	1.004	899.562
177.502	242.937	80.058	19.978	100.430	20.246	-0.370	1.002	899.557
178.002	243.446	80.058	19.978	100.436	20.247	-0.486	1.012	899.557
178.502	243.922	80.058	19.978	100.440	20.245	-0.366	0.984	899.569
179.002	244.441	80.055	19.979	100.437	20.244	-0.298	0.995	899.555
179.502	244.950	80.054	19.978	100.433	20.242	-0.124	1.029	899.581
180.002	245.470	80.054	19.978	100.427	20.245	-0.505	1.030	899.559
180.501	245.940	80.054	19.978	100.420	20.246	-0.732	0.990	899.566
