File Name:	PMMA_CN_6mm_60Kmin_4mg_R1.txt	Version: 8.3.7.3						
Date:	02 Aug 2024
Operator:	KH
Test ID:	PMMA_CN_6mm_4mg_60K_R1
Sample ID:	PMMA_6mm_4mg_R1
Sample Mass (mg):	4.0500
Sample Cup Mass (mg):	184.4700
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.761
Baseline O2:	20.276
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
37.500	98.176	80.057	19.998	100.627	20.117	0.836	1.025	899.058
38.000	98.724	80.057	19.998	100.620	20.123	0.318	1.098	899.084
38.500	99.205	80.054	19.997	100.615	20.124	0.194	1.029	899.058
39.001	99.728	80.053	19.996	100.606	20.120	0.572	1.003	899.106
39.500	100.268	80.052	19.996	100.599	20.124	0.331	1.063	899.063
40.000	100.799	80.056	19.998	100.595	20.124	0.436	1.071	899.053
40.501	101.327	80.054	19.997	100.588	20.123	0.598	1.059	899.043
41.001	101.798	80.055	19.997	100.581	20.127	0.529	1.000	899.084
41.501	102.384	80.056	19.998	100.582	20.129	0.587	1.058	899.102
42.000	102.908	80.055	19.997	100.583	20.130	0.670	1.111	899.090
42.500	103.438	80.055	19.998	100.575	20.130	0.675	1.054	899.074
43.000	103.951	80.055	19.998	100.566	20.129	0.689	1.042	899.095
43.501	104.480	80.054	19.997	100.559	20.130	0.567	1.041	899.064
44.001	105.026	80.054	19.997	100.546	20.133	0.438	1.075	899.109
44.501	105.560	80.053	19.997	100.534	20.135	0.364	1.079	899.093
45.001	106.119	80.054	19.998	100.534	20.138	0.103	1.093	899.117
45.501	106.619	80.054	19.998	100.542	20.138	0.112	1.060	899.061
46.001	107.162	80.054	19.997	100.546	20.140	-0.028	1.044	899.092
46.501	107.685	80.051	19.997	100.544	20.140	-0.083	1.066	899.110
47.000	108.257	80.052	19.998	100.537	20.141	-0.146	1.095	899.094
47.500	108.768	80.053	19.997	100.525	20.142	-0.102	1.084	899.047
48.000	109.306	80.055	19.998	100.509	20.141	0.051	1.049	899.065
48.500	109.851	80.054	19.997	100.495	20.142	0.077	1.082	899.078
49.001	110.345	80.054	19.996	100.487	20.142	0.277	1.040	899.097
49.500	110.905	80.054	19.997	100.479	20.142	0.506	1.055	899.094
50.000	111.402	80.053	19.997	100.479	20.146	0.336	1.057	899.089
50.500	111.970	80.055	19.997	100.482	20.142	0.615	1.065	899.080
51.000	112.488	80.056	19.997	100.482	20.144	0.388	1.086	899.059
51.500	113.007	80.053	19.996	100.480	20.141	0.588	1.036	899.084
52.000	113.575	80.052	19.997	100.480	20.146	0.250	1.087	899.105
52.500	114.114	80.055	19.998	100.477	20.145	0.249	1.107	899.110
53.001	114.637	80.053	19.997	100.471	20.145	0.259	1.061	899.101
53.501	115.181	80.055	19.998	100.474	20.147	0.051	1.066	899.094
54.001	115.727	80.056	19.999	100.480	20.149	0.014	1.089	899.100
54.501	116.266	80.055	19.998	100.482	20.149	-0.022	1.086	899.134
55.000	116.806	80.055	19.997	100.473	20.152	-0.115	1.080	899.108
55.500	117.322	80.053	19.996	100.462	20.148	0.208	1.055	899.090
56.000	117.883	80.053	19.996	100.444	20.148	0.170	1.077	899.096
56.500	118.401	80.055	19.997	100.431	20.151	0.069	1.079	899.098
57.000	118.931	80.051	19.996	100.420	20.150	0.055	1.048	899.074
57.501	119.475	80.052	19.997	100.417	20.152	-0.037	1.074	899.119
58.001	120.020	80.053	19.998	100.419	20.154	-0.228	1.089	899.095
58.501	120.517	80.051	19.997	100.425	20.153	-0.195	1.042	899.147
59.001	121.049	80.053	19.997	100.424	20.150	0.056	1.030	899.105
59.500	121.580	80.055	19.998	100.427	20.151	0.051	1.064	899.124
60.000	122.140	80.053	19.998	100.430	20.151	0.126	1.091	899.108
60.501	122.681	80.054	19.998	100.429	20.153	-0.080	1.099	899.121
61.001	123.211	80.051	19.998	100.428	20.153	-0.106	1.071	899.140
61.500	123.715	80.051	19.998	100.425	20.149	0.164	1.034	899.133
62.000	124.229	80.053	19.998	100.423	20.150	0.049	1.018	899.111
62.501	124.766	80.054	19.997	100.418	20.153	-0.306	1.051	899.137
63.000	125.308	80.055	19.998	100.414	20.152	-0.232	1.079	899.086
63.500	125.835	80.055	19.998	100.412	20.153	-0.167	1.069	899.114
64.001	126.362	80.055	19.997	100.411	20.150	0.174	1.054	899.151
64.500	126.932	80.057	19.997	100.412	20.149	0.369	1.097	899.133
65.000	127.447	80.057	19.998	100.416	20.154	0.082	1.084	899.151
65.501	127.950	80.056	19.998	100.419	20.152	0.304	1.018	899.114
66.001	128.463	80.054	19.997	100.418	20.153	0.260	1.017	899.119
66.501	128.986	80.054	19.998	100.415	20.150	0.529	1.037	899.122
67.000	129.523	80.055	19.997	100.408	20.148	0.681	1.060	899.145
67.500	130.074	80.054	19.998	100.404	20.147	0.657	1.087	899.159
68.000	130.619	80.053	19.998	100.407	20.147	0.685	1.095	899.182
68.501	131.152	80.055	19.997	100.407	20.148	0.711	1.078	899.177
69.001	131.654	80.054	19.998	100.415	20.153	0.426	1.035	899.145
69.501	132.193	80.055	19.997	100.425	20.152	0.475	1.041	899.148
70.001	132.756	80.058	19.998	100.427	20.148	0.835	1.104	899.139
70.500	133.254	80.055	19.998	100.422	20.149	0.770	1.062	899.173
71.000	133.784	80.054	19.998	100.414	20.150	0.713	1.028	899.164
71.500	134.275	80.054	19.998	100.403	20.151	0.684	1.020	899.151
72.001	134.844	80.054	19.997	100.391	20.147	0.930	1.059	899.165
72.501	135.341	80.056	19.997	100.387	20.147	0.988	1.066	899.145
73.001	135.849	80.055	19.998	100.384	20.145	1.076	1.005	899.164
73.501	136.392	80.054	19.997	100.383	20.143	1.247	1.050	899.131
74.001	136.934	80.056	19.997	100.383	20.144	1.268	1.085	899.139
74.501	137.453	80.056	19.998	100.386	20.144	1.328	1.061	899.188
75.001	137.958	80.056	19.997	100.387	20.142	1.503	1.023	899.170
75.501	138.513	80.057	19.997	100.385	20.140	1.755	1.060	899.166
76.000	139.007	80.055	19.998	100.380	20.142	1.680	1.051	899.155
76.500	139.546	80.054	19.997	100.373	20.140	1.904	1.034	899.166
77.000	140.058	80.054	19.996	100.371	20.140	1.882	1.051	899.157
77.500	140.574	80.056	19.996	100.367	20.139	1.978	1.027	899.151
78.001	141.081	80.056	19.995	100.367	20.140	1.910	1.022	899.165
78.501	141.630	80.054	19.996	100.372	20.139	1.908	1.056	899.117
79.001	142.119	80.054	19.996	100.372	20.144	1.524	1.039	899.168
79.501	142.665	80.055	19.996	100.367	20.140	1.781	1.035	899.167
80.001	143.207	80.054	19.997	100.368	20.137	2.030	1.087	899.190
80.501	143.737	80.055	19.997	100.370	20.139	1.785	1.072	899.153
81.001	144.230	80.056	19.997	100.368	20.143	1.559	1.024	899.162
81.500	144.783	80.056	19.998	100.363	20.143	1.577	1.046	899.167
82.000	145.283	80.054	19.997	100.359	20.142	1.650	1.053	899.151
82.500	145.818	80.054	19.997	100.353	20.143	1.609	1.035	899.170
83.001	146.328	80.055	19.997	100.344	20.143	1.555	1.045	899.191
83.501	146.854	80.054	19.997	100.339	20.142	1.591	1.036	899.153
84.001	147.369	80.050	19.998	100.342	20.139	1.863	1.041	899.171
84.501	147.854	80.051	19.998	100.344	20.141	1.796	1.000	899.197
85.001	148.414	80.054	19.997	100.340	20.138	2.071	1.045	899.180
85.500	148.942	80.054	19.998	100.342	20.140	1.908	1.088	899.174
86.001	149.451	80.055	19.998	100.346	20.140	1.933	1.036	899.183
86.501	149.983	80.054	19.998	100.348	20.137	2.133	1.041	899.178
87.001	150.463	80.053	19.999	100.350	20.136	2.179	1.012	899.165
87.501	151.027	80.054	19.998	100.354	20.136	2.076	1.045	899.180
88.000	151.521	80.053	19.997	100.352	20.135	2.150	1.058	899.201
88.501	152.004	80.055	19.996	100.348	20.133	2.354	0.976	899.186
89.001	152.562	80.055	19.996	100.349	20.135	2.265	1.041	899.180
89.501	153.088	80.054	19.997	100.348	20.135	2.248	1.084	899.218
90.001	153.577	80.054	19.997	100.348	20.138	2.020	1.016	899.142
90.501	154.105	80.053	19.997	100.351	20.137	2.116	1.017	899.182
91.001	154.612	80.052	19.998	100.351	20.138	2.114	1.035	899.176
91.500	155.134	80.053	19.998	100.347	20.135	2.377	1.029	899.210
92.000	155.627	80.053	19.997	100.342	20.136	2.320	1.015	899.171
92.500	156.163	80.055	19.998	100.339	20.134	2.541	1.027	899.210
93.001	156.668	80.055	19.998	100.338	20.133	2.609	1.040	899.222
93.501	157.165	80.053	19.998	100.339	20.132	2.692	1.003	899.188
94.001	157.694	80.053	19.998	100.342	20.134	2.482	1.026	899.184
94.501	158.190	80.053	19.998	100.346	20.131	2.779	1.025	899.207
95.001	158.747	80.052	19.998	100.351	20.131	2.797	1.052	899.224
95.501	159.270	80.056	19.998	100.347	20.129	2.989	1.080	899.236
96.001	159.744	80.055	19.998	100.345	20.129	3.072	0.998	899.187
96.500	160.291	80.054	19.998	100.342	20.130	3.040	1.021	899.226
97.001	160.785	80.056	19.998	100.341	20.129	3.093	1.040	899.186
97.501	161.291	80.054	19.997	100.341	20.123	3.507	1.000	899.201
98.001	161.782	80.053	19.999	100.340	20.127	3.139	0.998	899.199
98.500	162.298	80.054	19.999	100.335	20.126	3.180	1.008	899.179
99.000	162.821	80.052	19.998	100.331	20.122	3.413	1.039	899.245
99.501	163.370	80.056	19.999	100.330	20.125	3.214	1.072	899.209
100.001	163.874	80.055	19.998	100.325	20.123	3.364	1.053	899.204
100.500	164.378	80.054	19.998	100.328	20.124	3.299	1.008	899.204
101.000	164.889	80.056	19.998	100.332	20.122	3.487	1.016	899.202
101.500	165.420	80.054	19.998	100.331	20.119	3.746	1.042	899.197
102.000	165.922	80.055	19.998	100.327	20.116	3.961	1.032	899.213
102.501	166.438	80.056	19.998	100.325	20.118	3.768	1.017	899.236
103.001	166.957	80.055	19.998	100.317	20.116	3.886	1.034	899.218
103.501	167.449	80.054	19.999	100.312	20.116	3.881	1.011	899.223
104.001	167.951	80.054	19.998	100.314	20.113	4.136	0.994	899.189
104.502	168.470	80.055	19.997	100.318	20.113	4.163	1.021	899.209
105.001	168.993	80.056	19.998	100.319	20.109	4.488	1.042	899.212
105.501	169.475	80.054	19.997	100.326	20.107	4.855	1.005	899.188
106.001	169.968	80.055	19.998	100.330	20.107	5.002	0.975	899.223
106.501	170.494	80.056	19.998	100.330	20.101	5.579	1.019	899.187
107.001	171.008	80.054	19.997	100.330	20.105	5.413	1.040	899.184
107.501	171.494	80.057	19.998	100.329	20.101	5.778	1.000	899.205
108.001	171.996	80.057	19.998	100.325	20.101	5.842	0.988	899.240
108.501	172.523	80.057	19.997	100.323	20.096	6.178	1.029	899.225
109.001	173.048	80.055	19.998	100.322	20.095	6.228	1.052	899.196
109.501	173.543	80.056	19.998	100.322	20.096	6.081	1.020	899.228
110.000	174.062	80.056	19.998	100.331	20.095	6.094	1.014	899.222
110.501	174.630	80.056	19.998	100.334	20.093	6.237	1.087	899.206
111.001	175.118	80.054	19.998	100.334	20.093	6.289	1.056	899.237
111.501	175.616	80.055	19.999	100.332	20.091	6.542	0.986	899.242
112.001	176.130	80.053	20.000	100.327	20.089	6.771	1.012	899.214
112.501	176.662	80.052	19.999	100.317	20.089	6.738	1.046	899.242
113.001	177.137	80.054	19.998	100.305	20.084	7.013	1.007	899.231
113.501	177.651	80.052	19.998	100.294	20.079	7.448	0.988	899.220
114.001	178.118	80.052	19.997	100.285	20.079	7.386	0.980	899.212
114.501	178.680	80.054	19.998	100.275	20.075	7.738	1.029	899.216
115.001	179.213	80.053	19.998	100.269	20.076	7.580	1.095	899.220
115.501	179.696	80.057	19.998	100.271	20.076	7.560	1.016	899.256
