File Name:	PS_16.txt	Version: 8.3.7.3						
Date:	09 Aug 2024
Operator:	KH
Test ID:	PS_16
Sample ID:	PS_16
Sample Mass (mg):	2.8800
Sample Cup Mass (mg):	182.3000
End Total Mass (mg):	0.0100
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.800
Baseline O2:	20.363
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
38.001	99.561	80.017	19.980	100.588	20.250	-0.570	1.039	898.833
38.501	100.077	80.019	19.980	100.589	20.252	-0.723	1.044	898.805
39.001	100.610	80.017	19.979	100.580	20.256	-1.157	1.048	898.797
39.501	101.147	80.017	19.981	100.571	20.257	-1.203	1.070	898.824
40.001	101.660	80.016	19.979	100.559	20.252	-0.642	1.050	898.831
40.501	102.221	80.013	19.980	100.541	20.258	-1.264	1.073	898.731
41.001	102.714	80.016	19.979	100.527	20.259	-1.462	1.054	898.829
41.502	103.267	80.011	19.979	100.523	20.266	-2.143	1.047	898.849
42.001	103.784	80.013	19.980	100.523	20.260	-1.495	1.071	898.802
42.500	104.334	80.013	19.981	100.519	20.263	-1.740	1.067	898.872
43.001	104.840	80.012	19.980	100.514	20.266	-1.934	1.056	898.852
43.501	105.387	80.014	19.979	100.510	20.262	-1.461	1.053	898.809
44.000	105.892	80.014	19.979	100.509	20.264	-1.556	1.053	898.803
44.500	106.430	80.013	19.979	100.504	20.263	-1.294	1.043	898.806
45.000	106.947	80.014	19.979	100.501	20.262	-1.152	1.054	898.812
45.501	107.528	80.015	19.978	100.498	20.270	-1.892	1.097	898.840
46.001	108.045	80.015	19.978	100.498	20.268	-1.618	1.098	898.849
46.501	108.546	80.014	19.979	100.493	20.266	-1.374	1.019	898.826
47.001	109.078	80.014	19.979	100.491	20.271	-1.863	1.033	898.803
47.500	109.615	80.016	19.978	100.492	20.269	-1.558	1.069	898.791
48.000	110.153	80.015	19.980	100.491	20.268	-1.495	1.075	898.799
48.501	110.679	80.016	19.979	100.494	20.262	-0.744	1.065	898.796
49.001	111.212	80.017	19.979	100.492	20.267	-1.211	1.059	898.792
49.500	111.755	80.018	19.978	100.489	20.275	-1.989	1.075	898.818
50.001	112.289	80.014	19.978	100.485	20.269	-1.262	1.077	898.800
50.500	112.810	80.014	19.980	100.485	20.273	-1.688	1.055	898.820
51.001	113.323	80.014	19.979	100.477	20.274	-1.650	1.033	898.818
51.501	113.898	80.016	19.979	100.470	20.275	-1.801	1.088	898.812
52.001	114.454	80.015	19.979	100.465	20.275	-1.911	1.132	898.835
52.501	114.941	80.015	19.980	100.461	20.278	-2.370	1.042	898.823
53.001	115.533	80.016	19.979	100.456	20.282	-2.862	1.079	898.798
53.501	116.021	80.017	19.980	100.453	20.280	-2.763	1.080	898.836
