File Name:	PMMA_CN_6mm_60Kmin_4mg_R2.txt	Version: 8.3.7.3
Date:	09 Aug 2024
Operator:	KH
Test ID:	PMMA_CN_6mm_4mg_60K_R2
Sample ID:	PMMA_CN_6mm_4mg
Sample Mass (mg):	3.9300
Sample Cup Mass (mg):	182.3100
End Total Mass (mg):	0.0000
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	100.101
Baseline O2:	20.553
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
16.000	78.903	80.010	19.977	101.703	20.255	7.590	0.626	898.818
16.500	79.197	80.012	19.976	101.722	20.265	7.516	0.590	898.816
17.000	79.516	80.014	19.977	101.702	20.270	7.807	0.613	898.773
17.500	79.916	80.014	19.976	101.656	20.276	8.025	0.720	898.817
18.000	80.237	80.010	19.978	101.605	20.286	7.788	0.721	898.777
18.500	80.604	80.010	19.977	101.552	20.292	7.889	0.688	898.768
19.000	80.980	80.010	19.977	101.508	20.299	7.745	0.743	898.813
19.500	81.371	80.012	19.977	101.472	20.304	7.708	0.767	898.772
20.000	81.781	80.013	19.977	101.444	20.317	6.967	0.801	898.805
20.500	82.151	80.011	19.977	101.409	20.317	7.029	0.780	898.782
21.000	82.582	80.012	19.978	101.373	20.322	6.772	0.801	898.796
21.501	83.025	80.010	19.980	101.338	20.328	6.355	0.873	898.783
22.001	83.421	80.010	19.979	101.298	20.334	6.069	0.838	898.711
22.501	83.895	80.014	19.977	101.253	20.340	5.772	0.871	898.774
23.001	84.348	80.014	19.978	101.210	20.344	5.605	0.927	898.783
23.500	84.764	80.010	19.979	101.168	20.353	5.098	0.869	898.793
24.001	85.202	80.008	19.978	101.121	20.354	5.213	0.853	898.798
24.501	85.686	80.006	19.978	101.073	20.358	5.062	0.922	898.820
25.001	86.169	80.009	19.977	101.025	20.359	5.076	0.968	898.715
25.501	86.629	80.010	19.978	100.986	20.364	4.669	0.942	898.771
26.001	87.064	80.011	19.978	100.950	20.370	4.208	0.895	898.763
26.501	87.554	80.013	19.979	100.927	20.377	3.803	0.926	898.769
27.001	88.059	80.010	19.978	100.909	20.377	3.958	0.995	898.778
27.501	88.544	80.010	19.979	100.896	20.381	3.733	0.989	898.806
28.001	89.034	80.013	19.979	100.888	20.386	3.429	0.975	898.733
28.501	89.541	80.013	19.978	100.886	20.388	3.453	0.997	898.729
29.001	90.026	80.011	19.978	100.876	20.391	3.362	0.993	898.777
29.500	90.532	80.013	19.980	100.867	20.396	3.105	0.992	898.763
30.000	91.055	80.011	19.978	100.856	20.399	3.050	1.029	898.747
30.500	91.513	80.011	19.979	100.838	20.401	3.021	0.981	898.768
31.000	92.002	80.008	19.978	100.823	20.401	3.181	0.947	898.763
31.500	92.552	80.007	19.980	100.816	20.401	3.320	1.038	898.812
32.001	93.045	80.009	19.979	100.808	20.405	3.129	1.042	898.709
32.501	93.561	80.008	19.979	100.806	20.407	3.104	1.010	898.757
33.000	94.070	80.007	19.978	100.805	20.411	2.929	1.025	898.771
33.501	94.594	80.010	19.979	100.803	20.411	2.976	1.031	898.764
34.002	95.128	80.009	19.977	100.791	20.416	2.673	1.058	898.702
34.501	95.610	80.009	19.979	100.785	20.415	2.750	1.017	898.693
35.001	96.139	80.009	19.980	100.777	20.417	2.638	1.012	898.711
35.501	96.656	80.009	19.980	100.767	20.419	2.489	1.045	898.731
36.001	97.177	80.013	19.979	100.752	20.418	2.595	1.038	898.724
36.501	97.713	80.008	19.979	100.745	20.418	2.597	1.057	898.693
37.001	98.230	80.010	19.979	100.735	20.422	2.375	1.053	898.726
37.501	98.767	80.008	19.978	100.722	20.420	2.627	1.054	898.727
38.001	99.266	80.009	19.980	100.714	20.422	2.560	1.035	898.746
38.501	99.800	80.010	19.977	100.709	20.423	2.562	1.032	898.711
39.001	100.338	80.013	19.978	100.698	20.421	2.669	1.073	898.726
39.501	100.908	80.012	19.977	100.689	20.425	2.385	1.109	898.741
40.001	101.419	80.010	19.977	100.680	20.428	2.193	1.081	898.703
40.501	101.950	80.009	19.978	100.670	20.430	2.036	1.041	898.710
41.001	102.477	80.009	19.977	100.663	20.432	1.862	1.058	898.736
41.501	103.008	80.011	19.976	100.661	20.432	2.068	1.058	898.695
42.001	103.558	80.010	19.977	100.661	20.434	2.114	1.081	898.701
42.501	104.057	80.011	19.977	100.662	20.433	2.347	1.048	898.708
43.002	104.590	80.013	19.977	100.662	20.437	2.132	1.031	898.704
43.502	105.099	80.012	19.978	100.659	20.436	2.221	1.043	898.716
44.001	105.648	80.012	19.977	100.658	20.433	2.605	1.059	898.711
44.501	106.170	80.012	19.977	100.650	20.434	2.521	1.070	898.670
45.001	106.708	80.011	19.976	100.643	20.436	2.362	1.059	898.718
45.501	107.240	80.013	19.976	100.634	20.436	2.374	1.070	898.699
46.001	107.786	80.010	19.977	100.634	20.437	2.292	1.079	898.704
46.501	108.311	80.010	19.976	100.634	20.438	2.156	1.072	898.700
47.000	108.879	80.012	19.976	100.635	20.442	1.761	1.091	898.709
47.502	109.399	80.011	19.978	100.635	20.443	1.645	1.086	898.702
48.002	109.918	80.011	19.977	100.635	20.443	1.609	1.040	898.692
48.501	110.455	80.012	19.977	100.628	20.444	1.511	1.057	898.718
49.001	110.984	80.009	19.977	100.614	20.444	1.586	1.066	898.700
49.501	111.530	80.013	19.979	100.600	20.443	1.766	1.075	898.694
50.001	112.067	80.015	19.978	100.592	20.446	1.629	1.082	898.685
50.501	112.623	80.011	19.977	100.588	20.445	1.869	1.093	898.697
51.001	113.164	80.015	19.977	100.582	20.447	1.777	1.097	898.676
51.501	113.668	80.010	19.977	100.580	20.448	1.712	1.045	898.687
52.001	114.191	80.013	19.978	100.581	20.448	1.718	1.027	898.686
52.501	114.713	80.014	19.977	100.580	20.449	1.589	1.044	898.669
53.001	115.278	80.011	19.977	100.577	20.448	1.711	1.087	898.670
53.501	115.747	80.011	19.978	100.578	20.446	1.812	1.034	898.662
54.001	116.328	80.012	19.979	100.582	20.448	1.656	1.050	898.667
54.501	116.880	80.012	19.979	100.588	20.448	1.782	1.132	898.678
55.002	117.421	80.013	19.979	100.594	20.451	1.674	1.093	898.695
55.501	117.924	80.012	19.978	100.594	20.454	1.559	1.044	898.653
56.001	118.482	80.013	19.978	100.595	20.453	1.673	1.060	898.687
56.502	119.032	80.012	19.978	100.588	20.453	1.672	1.107	898.687
57.002	119.555	80.013	19.978	100.579	20.452	1.848	1.075	898.674
57.501	120.062	80.014	19.977	100.570	20.453	1.780	1.031	898.680
58.001	120.620	80.015	19.976	100.562	20.456	1.534	1.063	898.660
58.502	121.149	80.012	19.978	100.555	20.452	1.892	1.086	898.668
59.002	121.643	80.014	19.978	100.559	20.455	1.708	1.023	898.698
59.502	122.193	80.015	19.977	100.560	20.452	2.065	1.044	898.665
60.002	122.752	80.013	19.979	100.562	20.454	1.871	1.109	898.617
60.502	123.278	80.013	19.978	100.564	20.450	2.148	1.085	898.676
61.002	123.804	80.014	19.978	100.563	20.454	1.777	1.052	898.674
61.502	124.344	80.015	19.978	100.558	20.454	1.589	1.067	898.653
62.001	124.864	80.015	19.977	100.553	20.453	1.576	1.061	898.642
62.501	125.401	80.013	19.977	100.545	20.457	1.146	1.057	898.614
63.001	125.925	80.013	19.978	100.536	20.452	1.474	1.060	898.631
63.502	126.431	80.015	19.977	100.534	20.452	1.470	1.029	898.638
64.002	126.994	80.015	19.977	100.532	20.450	1.563	1.070	898.659
64.501	127.491	80.016	19.977	100.530	20.449	1.632	1.061	898.667
65.001	128.028	80.016	19.977	100.529	20.452	1.427	1.034	898.627
65.501	128.545	80.015	19.977	100.531	20.450	1.548	1.054	898.640
66.001	129.105	80.015	19.978	100.525	20.453	1.348	1.077	898.625
66.501	129.593	80.017	19.978	100.518	20.451	1.516	1.048	898.650
67.001	130.153	80.015	19.977	100.515	20.449	1.733	1.048	898.639
67.501	130.645	80.013	19.977	100.518	20.450	1.778	1.051	898.642
68.001	131.209	80.013	19.976	100.522	20.450	1.827	1.056	898.636
68.501	131.715	80.014	19.978	100.530	20.448	2.031	1.070	898.646
69.001	132.252	80.013	19.976	100.541	20.449	2.141	1.042	898.635
69.502	132.780	80.012	19.976	100.550	20.446	2.486	1.065	898.634
70.002	133.309	80.015	19.978	100.553	20.452	2.109	1.057	898.628
70.502	133.835	80.014	19.977	100.556	20.450	2.163	1.055	898.639
71.002	134.355	80.012	19.976	100.557	20.453	1.877	1.046	898.615
71.502	134.881	80.016	19.978	100.558	20.450	2.118	1.046	898.652
72.001	135.414	80.013	19.977	100.558	20.445	2.317	1.059	898.653
72.501	135.927	80.014	19.975	100.560	20.446	2.214	1.047	898.659
73.001	136.456	80.012	19.977	100.560	20.447	2.080	1.042	898.658
73.501	136.967	80.011	19.976	100.557	20.446	2.156	1.039	898.638
74.002	137.521	80.012	19.976	100.555	20.445	2.361	1.064	898.623
74.502	138.065	80.011	19.977	100.550	20.445	2.464	1.098	898.616
75.002	138.579	80.010	19.977	100.542	20.448	2.262	1.060	898.614
75.501	139.129	80.011	19.978	100.540	20.446	2.528	1.064	898.622
76.002	139.595	80.010	19.977	100.535	20.445	2.648	1.015	898.631
76.502	140.153	80.011	19.978	100.520	20.443	2.897	1.024	898.654
77.002	140.675	80.013	19.978	100.514	20.443	2.862	1.080	898.631
77.502	141.179	80.012	19.977	100.512	20.441	2.983	1.027	898.663
78.001	141.704	80.011	19.978	100.514	20.437	3.131	1.029	898.617
78.502	142.213	80.011	19.977	100.521	20.441	2.782	1.034	898.650
79.001	142.747	80.011	19.977	100.534	20.440	2.822	1.044	898.649
79.501	143.294	80.010	19.978	100.539	20.438	2.984	1.081	898.625
80.001	143.818	80.010	19.977	100.541	20.442	2.752	1.070	898.632
80.501	144.311	80.014	19.977	100.541	20.442	2.731	1.016	898.660
81.002	144.858	80.014	19.978	100.535	20.437	3.172	1.039	898.627
81.502	145.382	80.015	19.978	100.529	20.441	2.933	1.072	898.650
82.001	145.840	80.014	19.977	100.526	20.438	3.164	0.983	898.638
82.501	146.382	80.015	19.978	100.522	20.440	2.968	1.000	898.661
83.002	146.931	80.014	19.978	100.511	20.437	3.234	1.090	898.635
83.502	147.451	80.011	19.978	100.507	20.436	3.335	1.070	898.645
84.001	147.944	80.012	19.978	100.508	20.440	3.062	1.014	898.656
84.501	148.468	80.012	19.977	100.510	20.439	3.067	1.017	898.624
85.001	148.966	80.014	19.976	100.516	20.435	3.385	1.021	898.632
85.502	149.499	80.011	19.978	100.527	20.437	3.280	1.031	898.667
86.002	149.999	80.012	19.976	100.530	20.435	3.501	1.034	898.666
86.501	150.525	80.013	19.977	100.530	20.434	3.717	1.026	898.658
87.002	151.034	80.012	19.977	100.527	20.433	3.778	1.035	898.671
87.502	151.549	80.015	19.978	100.521	20.436	3.639	1.023	898.610
88.002	152.092	80.015	19.977	100.519	20.435	3.703	1.058	898.621
88.502	152.598	80.012	19.978	100.518	20.436	3.695	1.050	898.613
89.001	153.105	80.012	19.977	100.517	20.435	3.861	1.014	898.658
89.501	153.630	80.011	19.977	100.517	20.435	3.852	1.032	898.673
90.001	154.130	80.013	19.978	100.518	20.437	3.697	1.025	898.673
90.501	154.655	80.012	19.979	100.514	20.438	3.615	1.026	898.629
91.001	155.178	80.011	19.980	100.515	20.436	3.787	1.048	898.685
91.501	155.666	80.013	19.978	100.515	20.432	4.000	1.011	898.657
92.001	156.187	80.012	19.979	100.516	20.430	4.094	1.008	898.660
92.501	156.737	80.010	19.978	100.515	20.429	4.185	1.071	898.660
93.001	157.212	80.012	19.977	100.511	20.431	3.946	1.025	898.669
93.502	157.758	80.013	19.977	100.504	20.427	4.163	1.020	898.679
94.002	158.260	80.012	19.977	100.501	20.428	4.070	1.048	898.631
94.502	158.781	80.012	19.977	100.496	20.425	4.289	1.024	898.659
95.001	159.279	80.012	19.975	100.494	20.428	4.003	1.020	898.635
95.502	159.797	80.013	19.976	100.493	20.428	3.995	1.015	898.605
96.002	160.316	80.012	19.975	100.492	20.427	4.134	1.036	898.634
96.502	160.814	80.010	19.977	100.486	20.424	4.461	1.017	898.619
97.002	161.316	80.012	19.976	100.484	20.423	4.657	1.001	898.612
97.501	161.847	80.013	19.976	100.483	20.422	4.743	1.034	898.633
98.002	162.348	80.013	19.977	100.484	20.418	4.996	1.032	898.669
98.502	162.869	80.015	19.977	100.488	20.417	5.061	1.022	898.664
99.001	163.328	80.015	19.977	100.494	20.421	4.865	0.980	898.625
99.502	163.832	80.014	19.979	100.496	20.419	4.985	0.962	898.647
100.002	164.403	80.013	19.978	100.499	20.417	5.277	1.075	898.630
100.501	164.874	80.010	19.978	100.503	20.419	5.137	1.043	898.654
101.002	165.414	80.011	19.977	100.508	20.419	5.200	1.010	898.657
101.502	165.929	80.013	19.978	100.512	20.414	5.693	1.056	898.658
102.001	166.449	80.011	19.979	100.515	20.413	5.718	1.036	898.652
102.501	166.984	80.013	19.978	100.513	20.415	5.539	1.054	898.642
103.002	167.460	80.012	19.978	100.513	20.410	5.799	1.011	898.665
103.502	167.979	80.011	19.978	100.506	20.414	5.499	0.995	898.629
104.001	168.497	80.012	19.979	100.499	20.408	5.940	1.037	898.679
104.501	169.029	80.012	19.978	100.497	20.408	5.945	1.051	898.695
105.002	169.533	80.013	19.979	100.497	20.406	6.165	1.036	898.653
105.502	170.043	80.012	19.978	100.496	20.404	6.353	1.013	898.651
106.002	170.537	80.010	19.978	100.499	20.403	6.488	1.005	898.675
106.502	171.070	80.014	19.978	100.497	20.401	6.666	1.027	898.639
107.002	171.567	80.010	19.976	100.493	20.396	7.046	1.029	898.645
107.502	172.070	80.010	19.978	100.485	20.396	6.967	1.000	898.663
108.002	172.555	80.013	19.979	100.481	20.394	7.129	0.989	898.663
108.502	173.064	80.012	19.978	100.478	20.393	7.251	0.995	898.661
109.001	173.587	80.012	19.978	100.477	20.391	7.469	1.033	898.686
109.501	174.128	80.015	19.978	100.478	20.390	7.588	1.063	898.686
110.002	174.605	80.013	19.978	100.485	20.390	7.654	1.017	898.659
110.502	175.128	80.011	19.980	100.488	20.388	7.825	1.000	898.647
111.002	175.662	80.011	19.980	100.488	20.387	7.869	1.057	898.659
111.502	176.160	80.011	19.978	100.490	20.383	8.125	1.032	898.674
112.002	176.646	80.011	19.978	100.488	20.382	8.257	0.984	898.682
112.502	177.185	80.011	19.978	100.485	20.380	8.442	1.025	898.661
113.002	177.683	80.012	19.979	100.480	20.380	8.520	1.038	898.657
113.502	178.205	80.012	19.979	100.478	20.377	8.854	1.019	898.657
114.002	178.700	80.012	19.978	100.478	20.377	8.857	1.017	898.666
114.502	179.231	80.012	19.979	100.482	20.374	9.076	1.027	898.713
115.001	179.735	80.013	19.978	100.484	20.372	9.213	1.035	898.672
115.502	180.232	80.011	19.978	100.484	20.372	9.134	1.001	898.662
116.002	180.732	80.012	19.980	100.480	20.369	9.266	0.997	898.684
116.502	181.277	80.012	19.978	100.476	20.364	9.602	1.044	898.664
117.002	181.797	80.011	19.979	100.470	20.368	9.263	1.066	898.672
117.502	182.271	80.011	19.977	100.466	20.369	9.151	0.995	898.703
118.002	182.814	80.011	19.978	100.468	20.366	9.329	1.017	898.713
118.502	183.330	80.011	19.978	100.474	20.365	9.380	1.059	898.684
119.002	183.822	80.010	19.978	100.475	20.366	9.323	1.008	898.701
119.502	184.314	80.010	19.978	100.473	20.362	9.718	0.984	898.705
120.002	184.853	80.009	19.976	100.470	20.360	9.929	1.031	898.674
120.502	185.347	80.013	19.978	100.461	20.362	9.833	1.032	898.691
121.002	185.859	80.009	19.977	100.453	20.362	9.858	1.006	898.698
121.502	186.370	80.009	19.978	100.455	20.363	9.859	1.024	898.702
122.002	186.877	80.009	19.978	100.460	20.363	9.847	1.018	898.687
122.501	187.378	80.010	19.977	100.463	20.361	9.998	1.007	898.687
123.002	187.868	80.011	19.978	100.470	20.364	9.915	0.991	898.703
123.502	188.407	80.009	19.978	100.477	20.362	10.068	1.029	898.664
124.002	188.904	80.010	19.978	100.478	20.362	10.141	1.037	898.655
124.502	189.434	80.010	19.979	100.481	20.360	10.333	1.028	898.728
125.002	189.903	80.007	19.978	100.486	20.358	10.482	0.999	898.716
125.502	190.434	80.010	19.978	100.488	20.360	10.328	0.999	898.692
126.002	190.937	80.011	19.979	100.486	20.360	10.316	1.033	898.693
126.502	191.415	80.012	19.977	100.483	20.359	10.417	0.980	898.685
127.003	191.931	80.012	19.978	100.478	20.360	10.328	0.994	898.698
127.503	192.456	80.011	19.978	100.475	20.361	10.278	1.042	898.689
128.002	192.994	80.011	19.977	100.469	20.363	10.240	1.064	898.693
128.502	193.485	80.012	19.978	100.466	20.362	10.307	1.029	898.703
129.002	194.001	80.011	19.976	100.465	20.363	10.101	1.006	898.718
129.502	194.522	80.011	19.975	100.466	20.361	10.270	1.037	898.690
130.002	195.002	80.012	19.977	100.463	20.365	9.923	1.001	898.701
130.503	195.522	80.011	19.977	100.457	20.365	9.928	1.000	898.670
131.003	196.061	80.012	19.977	100.453	20.365	9.904	1.059	898.717
131.502	196.559	80.013	19.978	100.449	20.367	9.800	1.039	898.731
132.001	197.059	80.011	19.977	100.447	20.367	9.838	0.999	898.682
132.502	197.593	80.012	19.978	100.447	20.369	9.633	1.032	898.724
133.003	198.115	80.010	19.978	100.450	20.370	9.646	1.055	898.730
133.502	198.621	80.012	19.977	100.450	20.374	9.302	1.029	898.710
134.002	199.114	80.013	19.978	100.451	20.371	9.428	0.999	898.730
134.502	199.611	80.011	19.977	100.448	20.374	9.219	0.990	898.747
135.002	200.128	80.013	19.977	100.444	20.378	8.839	1.014	898.740
135.502	200.621	80.011	19.978	100.441	20.373	9.252	1.010	898.723
136.002	201.142	80.011	19.977	100.443	20.377	8.916	1.014	898.704
136.502	201.620	80.013	19.977	100.445	20.379	8.758	0.999	898.725
137.002	202.132	80.012	19.978	100.447	20.378	8.910	0.989	898.732
137.502	202.650	80.010	19.976	100.451	20.379	8.899	1.029	898.684
138.002	203.141	80.010	19.977	100.455	20.380	8.835	1.009	898.712
138.502	203.657	80.009	19.979	100.452	20.385	8.498	1.006	898.745
139.003	204.189	80.011	19.977	100.447	20.381	8.803	1.047	898.721
139.503	204.699	80.009	19.978	100.444	20.381	8.839	1.042	898.708
140.002	205.194	80.007	19.977	100.444	20.385	8.486	1.006	898.740
140.502	205.719	80.011	19.977	100.443	20.386	8.459	1.021	898.755
141.002	206.188	80.012	19.977	100.446	20.385	8.526	0.994	898.733
141.502	206.715	80.012	19.977	100.452	20.382	8.823	0.996	898.758
142.002	207.211	80.017	19.977	100.455	20.387	8.505	1.023	898.758
142.502	207.730	80.015	19.978	100.453	20.386	8.626	1.015	898.724
143.002	208.224	80.014	19.977	100.456	20.390	8.274	1.012	898.715
143.503	208.755	80.014	19.977	100.458	20.391	8.157	1.025	898.722
144.002	209.245	80.013	19.979	100.451	20.392	8.138	1.022	898.729
144.502	209.756	80.013	19.979	100.448	20.392	8.094	1.001	898.746
145.003	210.280	80.012	19.978	100.445	20.390	8.188	1.034	898.739
145.503	210.770	80.013	19.978	100.442	20.393	7.865	1.015	898.734
146.002	211.321	80.014	19.978	100.438	20.395	7.751	1.042	898.737
146.502	211.803	80.013	19.979	100.440	20.395	7.773	1.033	898.748
147.002	212.338	80.010	19.979	100.441	20.393	7.840	1.016	898.732
147.502	212.838	80.010	19.979	100.439	20.396	7.580	1.034	898.758
148.003	213.325	80.010	19.978	100.438	20.394	7.809	0.987	898.769
148.502	213.834	80.011	19.978	100.436	20.392	8.087	0.996	898.761
149.002	214.320	80.008	19.976	100.431	20.392	8.128	0.995	898.742
149.503	214.836	80.007	19.978	100.428	20.392	8.102	1.002	898.734
150.003	215.334	80.008	19.978	100.427	20.393	8.081	1.014	898.737
150.502	215.843	80.009	19.978	100.428	20.393	8.057	1.008	898.739
151.002	216.349	80.009	19.978	100.429	20.395	7.874	1.015	898.745
151.502	216.843	80.009	19.977	100.430	20.394	7.862	0.999	898.789
152.002	217.367	80.009	19.978	100.430	20.394	7.826	1.018	898.760
152.502	217.862	80.011	19.978	100.434	20.393	7.859	1.019	898.771
153.002	218.373	80.012	19.978	100.437	20.393	7.857	1.006	898.757
153.502	218.885	80.012	19.978	100.436	20.392	7.907	1.024	898.739
154.002	219.400	80.013	19.979	100.440	20.394	7.819	1.027	898.752
154.502	219.898	80.010	19.978	100.443	20.393	7.878	1.012	898.780
155.003	220.409	80.010	19.978	100.442	20.391	8.126	1.009	898.790
155.502	220.914	80.011	19.979	100.433	20.393	8.023	1.017	898.725
156.002	221.383	80.011	19.978	100.427	20.391	8.301	0.974	898.742
156.502	221.928	80.011	19.978	100.423	20.392	8.330	1.013	898.765
157.003	222.405	80.013	19.977	100.425	20.392	8.299	1.021	898.779
157.503	222.915	80.011	19.978	100.425	20.390	8.496	0.987	898.766
158.003	223.425	80.012	19.978	100.431	20.388	8.659	1.021	898.809
158.503	223.944	80.014	19.977	100.435	20.390	8.449	1.029	898.812
159.003	224.454	80.013	19.977	100.437	20.389	8.485	1.029	898.804
159.502	224.958	80.012	19.978	100.438	20.386	8.701	1.014	898.768
160.003	225.465	80.010	19.977	100.439	20.388	8.445	1.011	898.808
160.503	225.990	80.010	19.978	100.443	20.391	8.194	1.032	898.760
161.003	226.503	80.014	19.979	100.445	20.386	8.610	1.038	898.778
161.503	226.997	80.010	19.977	100.441	20.390	8.295	1.006	898.790
162.003	227.474	80.009	19.977	100.437	20.388	8.484	0.971	898.783
162.503	228.003	80.009	19.978	100.432	20.388	8.449	1.007	898.784
163.002	228.494	80.009	19.978	100.422	20.387	8.470	1.020	898.791
163.503	228.997	80.008	19.978	100.419	20.389	8.333	0.994	898.789
164.003	229.498	80.010	19.977	100.417	20.390	8.166	1.004	898.793
164.502	230.029	80.011	19.978	100.412	20.388	8.223	1.032	898.781
165.002	230.493	80.010	19.978	100.413	20.388	8.194	0.995	898.801
165.503	231.035	80.007	19.979	100.413	20.385	8.445	1.005	898.785
166.003	231.530	80.010	19.979	100.414	20.387	8.427	1.037	898.801
166.503	232.023	80.011	19.979	100.420	20.385	8.574	0.988	898.773
167.003	232.539	80.010	19.979	100.424	20.383	8.814	1.009	898.781
167.503	233.036	80.008	19.978	100.426	20.385	8.606	1.014	898.806
168.003	233.534	80.011	19.979	100.429	20.382	8.908	0.995	898.817
168.503	234.048	80.011	19.978	100.426	20.384	8.783	1.011	898.812
169.003	234.542	80.013	19.979	100.423	20.382	9.009	1.009	898.802
169.502	235.045	80.014	19.979	100.423	20.381	9.069	0.998	898.782
170.002	235.535	80.012	19.978	100.425	20.378	9.304	0.993	898.812
170.502	236.040	80.011	19.979	100.428	20.382	9.122	0.995	898.813
171.003	236.567	80.010	19.978	100.436	20.380	9.310	1.032	898.806
171.503	237.030	80.012	19.978	100.441	20.379	9.430	0.990	898.804
172.003	237.559	80.012	19.979	100.443	20.376	9.722	0.992	898.810
172.502	238.046	80.013	19.979	100.442	20.378	9.665	1.017	898.847
173.002	238.533	80.013	19.978	100.439	20.376	9.818	0.973	898.809
173.503	239.045	80.014	19.978	100.435	20.378	9.718	0.998	898.839
174.003	239.584	80.013	19.978	100.430	20.378	9.704	1.052	898.787
174.503	240.054	80.013	19.979	100.427	20.379	9.542	1.010	898.828
175.002	240.565	80.013	19.978	100.429	20.374	9.921	0.980	898.797
175.503	241.089	80.012	19.978	100.427	20.377	9.651	1.033	898.830
176.004	241.582	80.012	19.978	100.424	20.375	9.815	1.017	898.841
176.503	242.098	80.010	19.979	100.423	20.376	9.691	1.010	898.828
177.002	242.588	80.012	19.977	100.422	20.373	9.960	1.006	898.857
177.502	243.088	80.013	19.979	100.416	20.376	9.721	0.990	898.831
178.002	243.618	80.011	19.979	100.413	20.376	9.728	1.030	898.868
178.502	244.092	80.012	19.977	100.411	20.374	9.843	1.004	898.857
179.003	244.605	80.011	19.978	100.407	20.374	9.859	0.987	898.855
179.503	245.089	80.008	19.978	100.401	20.374	9.812	0.996	898.845
180.003	245.612	80.012	19.978	100.395	20.373	9.986	1.007	898.834
180.503	246.113	80.010	19.979	100.395	20.371	10.100	1.024	898.847
181.003	246.597	80.013	19.978	100.395	20.376	9.700	0.985	898.864
