20241115164911.5,0,12.787,12.922,13.31,13.029,10.429,10.346
20241115164912.3,0.805004686117172,12.779,12.91,13.312,13.015,10.407,10.346
20241115164913.4,1.90299712121487,12.789,12.89,13.304,13.025,10.403,10.348
20241115164914.1,2.55499519407749,12.803,12.906,13.324,13.007,10.405,10.352
20241115164914.6,3.04300300776958,12.774,12.914,13.316,13.017,10.437,10.374
20241115164915.1,3.5780031234026,12.776,12.914,13.322,13.011,10.443,10.366
20241115164915.6,4.02800068259239,12.784,12.912,13.32,13.021,10.437,10.354
20241115164916,4.46899607777596,12.788,12.918,13.328,13.023,10.427,10.374
20241115164916.4,4.91799786686897,12.786,12.922,13.314,13.021,10.435,10.37
20241115164916.9,5.35599589347839,12.811,12.912,13.316,13.011,10.433,10.35
20241115164917.3,5.80900087952614,12.786,12.912,13.306,13.025,10.441,10.368
20241115164917.8,6.24199993908405,12.78,12.908,13.304,13.021,10.431,10.366
20241115164918.2,6.69899806380272,12.793,12.91,13.324,13.007,10.421,10.346
20241115164918.7,7.15299881994724,12.786,12.908,13.314,13.027,10.433,10.358
20241115164919.1,7.59000107645988,12.788,12.922,13.346,13.025,10.429,10.366
20241115164919.6,8.02799910306931,12.774,12.93,13.316,13.019,10.433,10.37
20241115164920,8.46099816262722,12.795,12.912,13.318,13.045,10.431,10.364
20241115164920.5,8.92999581992626,12.778,12.918,13.314,13.021,10.429,10.356
20241115164920.9,9.3669980764389,12.797,12.906,13.314,13.005,10.437,10.36
20241115164921.3,9.80499610304832,12.772,12.894,13.306,13.027,10.403,10.358
20241115164921.8,10.241998359561,12.764,12.894,13.304,12.999,10.435,10.348
20241115164922.2,10.6919959187508,12.791,12.878,13.314,13.023,10.415,10.352
20241115164922.7,11.1289981752634,12.77,12.888,13.31,13.015,10.433,10.364
20241115164923.1,11.5709993988276,12.764,12.912,13.322,13.023,10.429,10.366
20241115164923.5,12.0039984583855,12.783,12.902,13.298,13.005,10.429,10.37
20241115164924,12.4419964849949,12.777,12.908,13.308,13.013,10.423,10.354
