DPT_zero_span_1,DPT_zero_span_2,DPT_calib_V_1,DPT_calib_V_2,O2Inlet_zero_span_1,O2Inlet_zero_span_2,O2Inlet_calib_V_1,O2Inlet_calib_V_2,CO_zero_span_1,CO_zero_span_2,CO_calib_V_1,CO_calib_V_2,CO2_zero_span_1,CO2_zero_span_2,CO2_calib_V_1,CO2_calib_V_2,O2_zero_span_1,O2_zero_span_2,O2_calib_V_1,O2_calib_V_2,desired_heat_flux,heatflux_calib
0,500,0.0235492211,5.02635,0,20.95,2.25158433,4.13856064,0,412,2.00341937,8.5155951,0,2556,2.0530689,5.94240805,0,NaN,2.25310682,2.57879588,15,0.1017
timestamp,test_time,v_data_1,v_data_2,v_data_3,v_data_4,v_data_5,v_data_6,v_data_7,v_data_8,v_data_9,v_data_10,v_data_11,v_data_12,v_data_13,temperatures_1,temperatures_2,temperatures_3,mass,MLR,smooth_MLR,conc_O2,conc_CO,conc_CO2,DPT_Pa,RH_ambient,T_cold_trap,T_duct,T_ambient,Q_OC__O2_CO2_CO,IR_Controller,O2_inlet,conc_CO2_hood,conc_CO_hood,conc_O2_hood,Extra TCs_1,Extra TCs_2,Extra TCs_3,Extra TCs_4
20260514184744.3,42.1679969877005,9.7879302,0.46841598,2.0027713,2.729323,-0.000387232,-0.000715879,0.002435775,1.2110465,0.44868763,0.000633227,0.099168558,4.1302269,0.69128225,288.398,287.171,289.505,-0.51,NaN,NaN,NaN,-0.0410008653128102,444.421381868948,44.461770372337,13.825645,288.398,287.171,289.505,-0.0274555238576451+0i,0.000633227,20.8574753339113,425.186673392557,21.8385189333462,20.9472606207207,9.9e+37,654.949,-9.9e+37,-9.9e+37
20260514184746.3,44.1909994930029,9.7880722,0.52095652,2.0030117,2.7294323,-0.000384836,-0.00071675,0.002361073,1.211123,0.35889795,0.000633118,-0.088512658,4.1302924,0.56754551,288.387,287.174,289.511,-0.52,NaN,NaN,NaN,-0.02579169343133,444.493211758096,49.7128829312857,11.3509102,288.387,287.174,289.511,-0.0114572256242234+0i,0.000633118,20.858202542299,424.224449317458,21.701751275989,20.9466702488485,931.627,-9.9e+37,-9.9e+37,191.246
20260514184748.3,46.198995038867,9.7881378,0.47246991,2.0030336,2.7295744,-0.000385381,-0.00071773,0.002373705,1.2111339,0.12007674,0.00063486,0.046894899,4.1304673,0.68167289,288.431,287.155,289.505,-0.5,NaN,NaN,NaN,-0.0244061657100048,444.586597185797,44.8669364162357,13.6334578,288.431,287.155,289.505,-0.0475204604785944+0i,0.00063486,20.8601443552304,423.812782580515,21.7154529538666,20.9480282386356,9.9e+37,573.916,366.345,648.776
20260514184750.4,48.2219975441694,9.788105,0.56308892,2.0030554,2.7294869,-0.000385163,-0.000718274,0.002401909,1.2111886,0.42912079,0.00063388,0.098387669,4.1303799,0.68122437,288.401,287.141,289.505,-0.52,NaN,NaN,NaN,-0.0230269645992962,444.529093843616,53.9237641818143,13.6244874,288.401,287.141,289.505,0.0158753726223935+0i,0.00063388,20.8591740038856,424.911394723475,21.5786852965089,20.945725653853,217.608,467.083,-9.9e+37,-9.9e+37
20260514184752.4,50.2339962869883,9.7880941,0.48108952,2.0030554,2.7294651,-0.000385163,-0.000716423,0.002388188,1.2111339,0.15103494,0.0006329,-0.10979945,4.1304017,0.64249444,288.428,287.149,289.473,-0.51,NaN,NaN,NaN,-0.0230269645992962,444.51476729665,45.7284148541094,12.8498888,288.428,287.149,289.473,-0.00286130134877949+0i,0.0006329,20.8594160366009,424.499727986536,20.6355116157165,20.9464047832276,840.461,-9.9e+37,288.624,530.125
20260514184754.4,52.2459950298071,9.7879192,0.58830071,2.0027713,2.729323,-0.000386252,-0.000714136,0.002373487,1.2111886,0.45630877,0.000623209,-0.047636327,4.1302159,0.6775131,288.401,287.147,289.47,-0.5,NaN,NaN,NaN,-0.0410008653128102,444.421381868948,56.4435317194639,13.550262,288.401,287.147,289.47,-0.0389138580019509+0i,0.000623209,20.8573532073119,423.950421915058,22.4810030650851,20.9475263553037,1080.662,448.863,-9.9e+37,-9.9e+37
20260514184756.4,54.2459942400455,9.7880067,0.59944544,2.0027057,2.7298039,-0.00038647,-0.00071675,0.002376863,1.2111886,0.38830878,0.000614933,0.11183123,4.1308717,0.71779258,288.417,287.152,289.479,-0.5,NaN,NaN,NaN,-0.0451511218661693,444.737420237574,57.5573807904687,14.3558516,288.417,287.152,289.479,-0.0676205021475032+0i,0.000614933,20.8646341731232,424.088061249597,21.7291546317433,20.9484709502992,927.553,842.21,268.894,-9.9e+37
20260514184758.4,56.2499966472387,9.7877444,0.62800072,2.0026292,2.7301208,-0.000385708,-0.000715879,0.002415303,1.2111777,0.39508968,0.000634534,-0.040621394,4.1306531,0.61614125,288.405,287.151,289.473,-0.18,NaN,NaN,NaN,-0.0499909789748756,444.945680913427,60.4113101454448,12.322825,288.405,287.151,289.473,-0.0164534414085208+0i,0.000634534,20.8622071845194,424.773755388936,20.6081082599621,20.9468179090571,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
20260514184800.4,58.2579921931028,9.7881488,0.55125672,2.0030445,2.7302301,-0.000384619,-0.000714136,0.002397226,1.2110356,0.44433581,0.000638454,-0.036119113,4.1304455,0.68481781,288.386,287.14,289.522,-0.12,NaN,NaN,NaN,-0.0237165651546434,445.017510802575,52.7412065982799,13.6963562,288.386,287.14,289.522,-0.0161812036160528+0i,0.000638454,20.8599023225151,423.263476509037,20.6081082599621,20.9468770807254,1467.287,697.793,-9.9e+37,-9.9e+37
20260514184802.4,60.261994600296,9.7878209,0.60225099,2.0026729,2.7305799,-0.000386143,-0.000715007,0.002445249,1.2110684,0.28748237,0.000633989,0.11673643,4.1302924,0.73501108,288.4,287.14,289.549,0.25,NaN,NaN,NaN,-0.047226250142856,445.247392735087,57.8377787239456,14.7002216,288.4,287.14,289.549,-0.0103176063203708+0i,0.000633989,20.858202542299,424.362088651997,20.5534261091611,20.9466409319765,1035.908,1079.252,536.416,-9.9e+37
20260514184804.4,62.2619938105345,9.7877225,0.68022917,2.0026401,2.730711,-0.000386252,-0.000718056,0.002396573,1.2110137,0.1762871,0.000635514,-0.11540491,4.1305001,0.59565668,288.402,287.135,289.533,0.19,NaN,NaN,NaN,-0.0493013784195284,445.333549171201,65.6312311765081,11.9131336,288.402,287.135,289.533,-0.047554193076754+0i,0.000635514,20.8605085145451,423.950421915058,20.5671277870379,20.9477625040526,-9.9e+37,-9.9e+37,472.042,353.415
20260514184806.4,64.2809931188822,9.7881378,0.48755179,2.0029789,2.7315635,-0.000382659,-0.000716205,0.002376863,1.2111777,0.33222937,0.000640196,-0.11607876,4.1305657,0.60126124,288.402,287.139,289.541,0.16,NaN,NaN,NaN,-0.0278668217080025,445.893796019306,46.3742800689762,12.0252248,288.402,287.139,289.541,0.00238075119888185+0i,0.000640196,20.8612368331747,424.362088651997,19.4734847710115,20.9462571230191,894.371,-9.9e+37,-9.9e+37,376.726
20260514184808.4,66.3079988211393,9.7880722,0.5830508,2.0027822,2.7323505,-0.000384945,-0.00071773,0.002368369,1.2111558,0.12344318,0.000634316,0.042966273,4.1308826,0.65654949,288.409,287.136,289.552,0.1,NaN,NaN,NaN,-0.0403112647574631,446.410997508407,55.9188346315704,13.1309898,288.409,287.136,289.552,-0.00584626992229251+0i,0.000634316,20.8647551894809,425.049034058018,19.4460814152567,20.9465228576021,9.9e+37,519.026,381.765,679.047
