File Name:	PMMA_CN_15mm_60Kmin_4mg_R2.txt	Version: 8.3.7.3
Date:	07 Aug 2024
Operator:	KH
Test ID:	PMMA_CN_15mm_4mg_60K_R2
Sample ID:	PMMA_CN_15mm_4mg
Sample Mass (mg):	4.1000
Sample Cup Mass (mg):	182.1400
End Total Mass (mg):	0.0100
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.813
Baseline O2:	20.442
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
19.000	81.147	80.015	19.977	101.399	20.183	3.125	0.760	898.736
19.500	81.515	80.018	19.978	101.355	20.190	3.059	0.769	898.761
20.000	81.939	80.016	19.976	101.314	20.193	3.230	0.791	898.729
20.500	82.344	80.015	19.977	101.284	20.203	2.816	0.829	898.721
21.001	82.758	80.016	19.978	101.250	20.209	2.703	0.819	898.751
21.500	83.161	80.014	19.977	101.219	20.214	2.605	0.817	898.729
22.000	83.596	80.016	19.977	101.191	20.219	2.569	0.837	898.730
22.501	83.984	80.019	19.977	101.166	20.219	2.861	0.823	898.745
23.000	84.452	80.018	19.977	101.132	20.228	2.477	0.856	898.729
23.501	84.930	80.017	19.977	101.105	20.233	2.304	0.946	898.734
24.000	85.349	80.014	19.977	101.082	20.233	2.416	0.898	898.705
24.500	85.807	80.014	19.977	101.054	20.241	1.914	0.877	898.710
25.000	86.254	80.015	19.978	101.024	20.244	1.706	0.904	898.687
25.500	86.737	80.014	19.977	100.997	20.249	1.318	0.930	898.753
26.000	87.220	80.014	19.977	100.965	20.250	1.222	0.966	898.717
26.500	87.693	80.016	19.978	100.932	20.255	0.949	0.956	898.726
27.000	88.190	80.015	19.977	100.906	20.259	0.753	0.970	898.736
27.500	88.678	80.018	19.978	100.879	20.266	0.433	0.985	898.743
28.000	89.183	80.018	19.977	100.852	20.269	0.360	0.993	898.726
28.500	89.643	80.017	19.976	100.831	20.270	0.477	0.965	898.742
29.001	90.177	80.017	19.978	100.811	20.274	0.302	0.993	898.714
29.501	90.621	80.016	19.978	100.791	20.276	0.232	0.978	898.730
30.000	91.119	80.017	19.976	100.769	20.278	0.094	0.943	898.718
30.500	91.602	80.016	19.978	100.753	20.279	0.102	0.980	898.695
31.001	92.107	80.014	19.977	100.737	20.279	0.178	0.989	898.716
31.500	92.632	80.016	19.978	100.726	20.281	0.063	1.031	898.699
32.000	93.155	80.016	19.979	100.724	20.283	0.015	1.047	898.695
32.500	93.678	80.017	19.979	100.729	20.290	-0.332	1.045	898.719
33.001	94.159	80.018	19.979	100.733	20.289	-0.154	1.004	898.687
33.501	94.686	80.018	19.979	100.733	20.291	-0.155	1.008	898.703
34.000	95.188	80.019	19.977	100.725	20.290	-0.037	1.030	898.705
34.500	95.734	80.018	19.977	100.712	20.294	-0.210	1.048	898.684
35.000	96.220	80.016	19.977	100.693	20.298	-0.473	1.031	898.724
35.501	96.767	80.015	19.976	100.679	20.302	-0.713	1.032	898.687
36.001	97.275	80.016	19.977	100.668	20.301	-0.487	1.056	898.649
36.500	97.824	80.014	19.978	100.663	20.309	-1.001	1.059	898.695
37.000	98.320	80.016	19.977	100.658	20.307	-0.774	1.046	898.681
37.500	98.853	80.017	19.979	100.658	20.306	-0.618	1.028	898.670
38.000	99.387	80.016	19.980	100.654	20.304	-0.435	1.066	898.658
38.500	99.885	80.019	19.978	100.649	20.304	-0.434	1.032	898.692
39.000	100.432	80.018	19.977	100.642	20.307	-0.692	1.045	898.651
39.500	100.945	80.018	19.977	100.633	20.310	-0.871	1.060	898.663
40.001	101.502	80.014	19.977	100.622	20.310	-0.888	1.070	898.693
40.501	102.030	80.015	19.979	100.615	20.314	-1.008	1.085	898.673
41.000	102.554	80.016	19.978	100.607	20.316	-1.096	1.052	898.676
41.500	103.069	80.015	19.979	100.600	20.315	-0.938	1.039	898.654
42.000	103.615	80.015	19.978	100.596	20.315	-0.952	1.061	898.660
42.500	104.146	80.016	19.977	100.593	20.316	-0.995	1.078	898.663
43.000	104.687	80.015	19.977	100.585	20.317	-0.997	1.071	898.696
43.500	105.225	80.014	19.978	100.576	20.320	-1.166	1.078	898.693
44.001	105.738	80.016	19.977	100.568	20.318	-0.983	1.051	898.659
44.501	106.277	80.016	19.976	100.560	20.320	-1.015	1.052	898.681
45.000	106.803	80.017	19.978	100.559	20.319	-0.871	1.065	898.669
45.500	107.346	80.017	19.978	100.558	20.321	-0.948	1.068	898.685
46.001	107.896	80.017	19.978	100.562	20.321	-0.881	1.093	898.662
46.501	108.406	80.018	19.978	100.561	20.323	-0.987	1.061	898.648
47.000	108.956	80.016	19.977	100.560	20.323	-0.993	1.060	898.671
47.500	109.462	80.016	19.978	100.554	20.322	-0.849	1.056	898.658
48.000	110.000	80.018	19.977	100.544	20.327	-1.097	1.044	898.648
48.500	110.546	80.016	19.978	100.538	20.325	-0.883	1.083	898.656
49.001	111.100	80.016	19.979	100.537	20.326	-0.942	1.100	898.625
49.501	111.600	80.017	19.976	100.536	20.326	-0.898	1.054	898.656
50.001	112.144	80.015	19.978	100.531	20.328	-1.062	1.044	898.656
50.501	112.666	80.015	19.976	100.530	20.329	-1.027	1.066	898.627
51.000	113.229	80.015	19.977	100.525	20.330	-1.120	1.085	898.682
51.501	113.737	80.014	19.978	100.519	20.327	-0.933	1.070	898.651
52.001	114.308	80.016	19.977	100.512	20.330	-1.165	1.079	898.662
52.500	114.821	80.013	19.977	100.509	20.333	-1.378	1.086	898.634
53.000	115.398	80.015	19.978	100.505	20.332	-1.384	1.090	898.632
53.500	115.910	80.015	19.977	100.498	20.334	-1.504	1.088	898.654
54.001	116.439	80.015	19.978	100.497	20.337	-1.849	1.041	898.673
54.500	116.986	80.015	19.979	100.494	20.333	-1.531	1.077	898.633
55.000	117.508	80.018	19.979	100.489	20.337	-1.869	1.069	898.648
55.500	118.056	80.016	19.979	100.484	20.333	-1.557	1.070	898.640
56.000	118.611	80.018	19.978	100.480	20.331	-1.387	1.103	898.671
56.500	119.118	80.015	19.977	100.476	20.331	-1.288	1.062	898.621
57.000	119.644	80.017	19.979	100.473	20.334	-1.438	1.033	898.644
57.500	120.179	80.019	19.974	100.472	20.332	-1.195	1.060	898.648
58.000	120.735	80.014	19.978	100.472	20.331	-0.978	1.092	898.667
58.500	121.251	80.016	19.978	100.472	20.332	-0.954	1.072	898.661
59.000	121.776	80.016	19.976	100.470	20.334	-1.071	1.040	898.635
59.500	122.320	80.016	19.977	100.473	20.330	-0.831	1.068	898.663
60.001	122.848	80.018	19.978	100.473	20.330	-0.893	1.072	898.650
60.501	123.387	80.019	19.977	100.478	20.334	-1.298	1.068	898.656
61.000	123.888	80.019	19.978	100.481	20.330	-1.073	1.040	898.634
61.501	124.448	80.019	19.977	100.483	20.330	-1.146	1.061	898.648
62.001	124.996	80.018	19.977	100.483	20.333	-1.368	1.109	898.661
62.500	125.537	80.018	19.979	100.484	20.333	-1.325	1.089	898.647
63.000	126.056	80.018	19.977	100.485	20.337	-1.479	1.060	898.668
63.501	126.561	80.018	19.977	100.484	20.332	-0.972	1.023	898.626
64.001	127.100	80.019	19.978	100.476	20.332	-0.909	1.044	898.652
64.501	127.641	80.018	19.978	100.468	20.333	-0.916	1.080	898.656
65.000	128.124	80.019	19.979	100.459	20.330	-0.614	1.024	898.648
65.500	128.684	80.020	19.979	100.451	20.330	-0.701	1.042	898.611
66.001	129.165	80.018	19.975	100.445	20.331	-0.772	1.041	898.629
66.501	129.749	80.018	19.974	100.444	20.328	-0.625	1.066	898.650
67.000	130.275	80.018	19.980	100.447	20.329	-0.727	1.110	898.666
67.501	130.807	80.017	19.977	100.455	20.328	-0.647	1.058	898.663
68.001	131.317	80.017	19.977	100.463	20.330	-0.765	1.042	898.693
68.500	131.866	80.020	19.980	100.471	20.329	-0.728	1.058	898.646
69.001	132.392	80.018	19.978	100.474	20.329	-0.667	1.074	898.659
69.501	132.930	80.018	19.976	100.471	20.326	-0.328	1.064	898.676
70.001	133.450	80.017	19.979	100.463	20.326	-0.350	1.058	898.647
70.501	133.944	80.017	19.978	100.452	20.325	-0.302	1.014	898.668
71.001	134.485	80.018	19.977	100.445	20.328	-0.496	1.035	898.656
71.501	135.011	80.018	19.977	100.440	20.322	-0.007	1.066	898.668
72.001	135.543	80.017	19.978	100.434	20.324	-0.106	1.058	898.659
72.501	136.071	80.016	19.976	100.436	20.323	-0.084	1.061	898.641
73.001	136.602	80.017	19.978	100.439	20.322	-0.007	1.059	898.650
73.501	137.135	80.020	19.978	100.442	20.319	0.337	1.064	898.675
74.001	137.663	80.021	19.978	100.448	20.318	0.354	1.061	898.693
74.501	138.171	80.020	19.976	100.454	20.318	0.426	1.035	898.714
75.001	138.664	80.022	19.980	100.449	20.315	0.626	1.001	898.694
75.501	139.218	80.022	19.979	100.445	20.317	0.535	1.047	898.684
76.002	139.757	80.021	19.978	100.443	20.316	0.684	1.093	898.663
76.501	140.256	80.022	19.978	100.437	20.314	0.751	1.039	898.676
77.001	140.796	80.022	19.977	100.434	20.314	0.751	1.039	898.672
77.501	141.320	80.020	19.978	100.438	20.311	1.028	1.063	898.697
78.002	141.837	80.019	19.977	100.442	20.312	1.018	1.041	898.675
78.501	142.360	80.019	19.976	100.435	20.311	1.041	1.041	898.659
79.001	142.892	80.020	19.979	100.432	20.310	1.130	1.056	898.663
79.500	143.413	80.020	19.976	100.431	20.311	1.071	1.053	898.687
80.001	143.925	80.020	19.979	100.433	20.313	0.863	1.033	898.703
80.501	144.425	80.020	19.977	100.431	20.309	1.184	1.012	898.663
81.001	144.971	80.020	19.980	100.430	20.311	1.109	1.046	898.690
81.501	145.491	80.019	19.977	100.429	20.307	1.443	1.067	898.663
82.001	146.036	80.021	19.978	100.427	20.307	1.445	1.064	898.679
82.501	146.521	80.021	19.978	100.422	20.307	1.383	1.029	898.675
83.001	147.060	80.021	19.979	100.418	20.304	1.627	1.024	898.681
83.501	147.564	80.019	19.978	100.421	20.306	1.446	1.043	898.664
84.001	148.092	80.019	19.976	100.423	20.303	1.599	1.032	898.695
84.501	148.585	80.021	19.978	100.423	20.306	1.298	1.021	898.666
85.001	149.106	80.019	19.978	100.419	20.305	1.387	1.014	898.671
85.501	149.633	80.019	19.978	100.417	20.307	1.333	1.048	898.688
86.001	150.186	80.021	19.978	100.416	20.306	1.513	1.080	898.697
86.501	150.681	80.019	19.979	100.415	20.306	1.500	1.047	898.666
87.001	151.214	80.022	19.979	100.414	20.303	1.786	1.028	898.680
87.502	151.694	80.023	19.981	100.421	20.303	1.824	1.013	898.682
88.001	152.202	80.020	19.980	100.420	20.304	1.820	0.988	898.650
88.501	152.739	80.019	19.978	100.416	20.303	1.989	1.045	898.647
89.002	153.259	80.019	19.978	100.412	20.305	1.780	1.057	898.697
89.501	153.767	80.019	19.979	100.411	20.301	2.157	1.028	898.675
90.001	154.286	80.022	19.978	100.410	20.300	2.207	1.027	898.660
90.501	154.836	80.020	19.978	100.416	20.299	2.301	1.069	898.689
91.001	155.303	80.020	19.979	100.422	20.298	2.261	1.018	898.669
91.501	155.831	80.022	19.977	100.427	20.296	2.445	0.995	898.663
92.001	156.351	80.022	19.979	100.429	20.298	2.368	1.047	898.688
92.502	156.873	80.022	19.978	100.425	20.300	2.156	1.041	898.668
93.002	157.360	80.021	19.979	100.418	20.298	2.292	1.009	898.683
93.502	157.907	80.019	19.980	100.413	20.298	2.231	1.035	898.674
94.002	158.413	80.020	19.978	100.409	20.297	2.371	1.054	898.664
94.501	158.908	80.017	19.978	100.405	20.298	2.340	1.002	898.653
95.001	159.434	80.016	19.979	100.402	20.298	2.317	1.020	898.675
95.501	159.941	80.017	19.979	100.398	20.296	2.444	1.032	898.700
96.002	160.432	80.017	19.978	100.397	20.294	2.621	0.998	898.667
96.501	160.945	80.018	19.978	100.396	20.293	2.689	1.004	898.669
97.001	161.498	80.018	19.979	100.395	20.293	2.717	1.067	898.701
97.501	161.998	80.020	19.977	100.394	20.292	2.695	1.054	898.658
98.001	162.501	80.021	19.977	100.398	20.292	2.702	1.002	898.680
98.502	163.029	80.020	19.978	100.403	20.291	2.814	1.029	898.675
99.002	163.550	80.018	19.978	100.401	20.291	2.794	1.049	898.682
99.502	164.047	80.016	19.978	100.398	20.295	2.477	1.018	898.664
100.002	164.559	80.017	19.978	100.399	20.290	2.872	1.009	898.672
100.502	165.058	80.017	19.979	100.400	20.290	2.951	1.010	898.693
101.003	165.578	80.018	19.977	100.401	20.283	3.428	1.020	898.720
101.502	166.107	80.017	19.978	100.401	20.286	3.316	1.051	898.688
102.001	166.596	80.019	19.976	100.401	20.285	3.396	1.018	898.682
102.501	167.131	80.019	19.977	100.398	20.284	3.545	1.023	898.707
103.002	167.622	80.017	19.977	100.400	20.284	3.588	1.027	898.671
103.501	168.154	80.019	19.977	100.397	20.281	3.820	1.023	898.709
104.001	168.653	80.020	19.977	100.397	20.280	3.913	1.031	898.693
104.501	169.120	80.019	19.979	100.403	20.281	3.859	0.966	898.732
105.001	169.657	80.019	19.978	100.408	20.279	3.944	1.005	898.686
105.501	170.198	80.018	19.979	100.402	20.280	3.895	1.078	898.701
106.001	170.706	80.017	19.977	100.400	20.278	4.107	1.049	898.652
106.501	171.256	80.018	19.977	100.402	20.280	3.914	1.057	898.719
107.002	171.745	80.018	19.977	100.400	20.278	4.036	1.038	898.713
107.501	172.217	80.021	19.978	100.401	20.278	4.010	0.962	898.715
108.001	172.743	80.021	19.977	100.398	20.273	4.377	0.997	898.706
108.502	173.239	80.020	19.978	100.399	20.272	4.467	1.022	898.743
109.001	173.768	80.021	19.978	100.392	20.270	4.608	1.025	898.712
109.502	174.262	80.019	19.977	100.388	20.268	4.866	1.022	898.692
110.002	174.772	80.017	19.978	100.383	20.272	4.658	1.004	898.703
110.502	175.289	80.016	19.978	100.386	20.268	4.958	1.027	898.702
111.001	175.772	80.015	19.977	100.383	20.267	5.086	1.001	898.675
111.501	176.331	80.016	19.977	100.385	20.268	4.965	1.042	898.696
112.001	176.813	80.015	19.977	100.384	20.265	5.226	1.041	898.676
112.501	177.320	80.015	19.977	100.382	20.264	5.375	0.990	898.723
113.001	177.816	80.018	19.977	100.379	20.262	5.506	1.003	898.714
113.501	178.333	80.018	19.976	100.381	20.261	5.536	1.013	898.686
114.002	178.850	80.018	19.978	100.385	20.255	5.982	1.034	898.703
114.501	179.376	80.020	19.978	100.389	20.258	5.811	1.043	898.694
115.001	179.897	80.020	19.976	100.390	20.259	5.789	1.047	898.720
115.502	180.408	80.019	19.977	100.391	20.256	5.994	1.032	898.715
116.001	180.929	80.016	19.978	100.387	20.259	5.836	1.032	898.737
116.501	181.395	80.015	19.977	100.382	20.254	6.195	0.986	898.713
117.002	181.944	80.018	19.977	100.377	20.255	6.161	1.014	898.710
117.502	182.457	80.018	19.977	100.373	20.254	6.224	1.062	898.696
118.002	182.970	80.016	19.978	100.371	20.254	6.246	1.027	898.733
118.501	183.445	80.018	19.978	100.371	20.250	6.506	0.988	898.691
119.002	183.960	80.017	19.977	100.373	20.249	6.607	0.990	898.721
119.502	184.475	80.019	19.978	100.369	20.249	6.686	1.030	898.719
120.001	185.050	80.021	19.977	100.367	20.251	6.511	1.090	898.754
120.502	185.534	80.020	19.978	100.366	20.249	6.620	1.059	898.724
121.002	186.030	80.020	19.978	100.368	20.251	6.384	0.980	898.729
121.502	186.536	80.020	19.979	100.367	20.247	6.787	1.001	898.717
122.002	187.047	80.018	19.977	100.369	20.248	6.735	1.016	898.722
122.502	187.552	80.019	19.977	100.364	20.247	6.780	1.017	898.754
123.001	188.070	80.020	19.976	100.360	20.245	6.956	1.023	898.745
123.502	188.566	80.019	19.977	100.358	20.246	7.005	1.013	898.762
124.002	189.043	80.022	19.978	100.358	20.242	7.294	0.973	898.767
124.502	189.581	80.018	19.977	100.359	20.243	7.218	1.016	898.727
125.002	190.082	80.017	19.977	100.362	20.242	7.290	1.039	898.719
125.502	190.593	80.019	19.978	100.360	20.245	7.089	1.012	898.716
126.002	191.076	80.018	19.977	100.358	20.246	6.970	0.994	898.720
126.501	191.625	80.016	19.978	100.356	20.241	7.363	1.031	898.743
127.002	192.091	80.018	19.979	100.352	20.244	7.191	1.015	898.755
127.502	192.626	80.019	19.979	100.353	20.245	7.061	1.001	898.740
128.002	193.169	80.022	19.979	100.360	20.245	6.992	1.078	898.765
128.502	193.651	80.019	19.978	100.361	20.243	7.168	1.025	898.750
129.002	194.159	80.020	19.978	100.356	20.247	6.853	0.991	898.768
129.501	194.670	80.022	19.978	100.357	20.244	7.093	1.020	898.755
130.001	195.192	80.018	19.978	100.355	20.244	7.016	1.033	898.759
130.502	195.705	80.020	19.979	100.348	20.249	6.670	1.033	898.747
131.002	196.228	80.021	19.979	100.345	20.247	6.798	1.036	898.767
131.502	196.692	80.019	19.978	100.347	20.246	6.917	0.987	898.784
132.002	197.235	80.019	19.977	100.348	20.248	6.716	1.006	898.766
132.502	197.730	80.018	19.978	100.347	20.245	6.918	1.039	898.791
133.002	198.239	80.021	19.977	100.348	20.247	6.818	1.005	898.765
133.501	198.755	80.019	19.978	100.346	20.246	6.935	1.025	898.760
134.002	199.261	80.018	19.977	100.345	20.246	6.946	1.021	898.778
134.502	199.763	80.021	19.978	100.343	20.248	6.830	1.008	898.752
135.001	200.258	80.022	19.978	100.346	20.246	7.036	0.998	898.771
135.501	200.806	80.020	19.977	100.351	20.247	7.044	1.043	898.773
136.001	201.251	80.020	19.976	100.353	20.245	7.152	0.994	898.773
136.501	201.803	80.020	19.978	100.355	20.243	7.361	0.997	898.762
137.001	202.294	80.019	19.977	100.352	20.248	6.886	1.043	898.787
137.501	202.787	80.020	19.978	100.354	20.247	6.952	0.984	898.807
138.002	203.324	80.019	19.979	100.353	20.251	6.537	1.029	898.785
138.502	203.849	80.020	19.979	100.354	20.245	7.031	1.063	898.786
139.002	204.322	80.020	19.977	100.354	20.251	6.594	0.998	898.790
139.502	204.855	80.020	19.978	100.357	20.253	6.436	1.006	898.807
140.002	205.334	80.022	19.978	100.355	20.251	6.581	1.012	898.827
140.502	205.872	80.021	19.978	100.352	20.252	6.560	1.017	898.785
141.002	206.363	80.020	19.978	100.352	20.250	6.695	1.030	898.819
141.501	206.884	80.020	19.978	100.350	20.254	6.451	1.012	898.794
142.001	207.405	80.021	19.979	100.346	20.254	6.386	1.041	898.820
142.502	207.909	80.021	19.978	100.340	20.254	6.330	1.024	898.804
143.002	208.408	80.020	19.978	100.337	20.255	6.276	1.003	898.791
143.502	208.924	80.020	19.979	100.337	20.257	6.148	1.015	898.809
144.002	209.410	80.021	19.980	100.337	20.252	6.497	1.002	898.830
144.502	209.903	80.021	19.979	100.345	20.250	6.702	0.978	898.806
145.002	210.442	80.018	19.978	100.350	20.251	6.650	1.032	898.797
145.502	210.924	80.019	19.978	100.353	20.254	6.499	1.021	898.850
146.002	211.431	80.018	19.978	100.351	20.252	6.650	0.989	898.805
146.502	211.973	80.018	19.978	100.348	20.252	6.617	1.049	898.868
147.002	212.436	80.020	19.978	100.344	20.250	6.770	1.005	898.840
147.502	212.967	80.021	19.979	100.347	20.248	6.849	0.993	898.831
148.002	213.457	80.020	19.978	100.345	20.247	6.877	1.021	898.877
148.502	213.999	80.017	19.978	100.346	20.245	7.046	1.033	898.841
149.002	214.504	80.017	19.979	100.347	20.244	7.145	1.047	898.810
149.502	215.005	80.021	19.979	100.345	20.243	7.299	1.005	898.855
150.003	215.495	80.021	19.978	100.347	20.242	7.321	0.991	898.848
150.502	216.008	80.020	19.977	100.353	20.244	7.188	1.004	898.874
151.002	216.489	80.021	19.977	100.352	20.240	7.561	0.994	898.857
151.502	216.981	80.019	19.977	100.350	20.240	7.654	0.973	898.859
152.002	217.511	80.018	19.979	100.348	20.239	7.706	1.022	898.840
152.502	218.058	80.021	19.977	100.339	20.238	7.726	1.077	898.828
153.002	218.525	80.020	19.979	100.335	20.237	7.801	1.013	898.884
153.503	219.036	80.018	19.978	100.337	20.239	7.593	0.978	898.853
154.003	219.549	80.017	19.976	100.342	20.236	7.815	1.026	898.894
154.502	220.072	80.016	19.977	100.345	20.235	7.798	1.036	898.884
155.002	220.555	80.021	19.979	100.348	20.233	7.968	1.005	898.908
155.502	221.069	80.018	19.978	100.349	20.231	8.163	0.996	898.868
156.003	221.546	80.018	19.977	100.349	20.229	8.318	0.991	898.854
156.503	222.041	80.019	19.977	100.343	20.228	8.362	0.972	898.853
157.003	222.588	80.020	19.977	100.343	20.226	8.507	1.043	898.873
157.503	223.057	80.021	19.978	100.344	20.226	8.589	1.017	898.861
158.002	223.550	80.020	19.977	100.339	20.222	8.876	0.962	898.834
158.502	224.064	80.019	19.977	100.336	20.221	8.965	1.008	898.844
159.002	224.559	80.017	19.977	100.335	20.219	9.149	1.009	898.848
159.502	225.071	80.016	19.977	100.337	20.220	9.218	1.007	898.865
160.002	225.591	80.017	19.977	100.336	20.218	9.460	1.032	898.876
160.502	226.103	80.020	19.978	100.338	20.218	9.493	1.032	898.883
161.002	226.588	80.019	19.978	100.343	20.217	9.614	0.996	898.853
161.502	227.078	80.017	19.979	100.346	20.213	9.916	0.975	898.884
162.002	227.602	80.021	19.977	100.347	20.210	10.089	1.015	898.895
162.502	228.114	80.019	19.978	100.345	20.210	10.052	1.035	898.925
163.003	228.636	80.021	19.979	100.344	20.209	10.038	1.033	898.927
163.502	229.126	80.022	19.978	100.344	20.211	9.938	1.013	898.917
164.002	229.647	80.020	19.977	100.345	20.208	10.134	1.012	898.906
164.502	230.130	80.018	19.978	100.344	20.202	10.589	1.004	898.911
165.002	230.633	80.017	19.977	100.345	20.207	10.163	0.986	898.899
165.502	231.124	80.021	19.979	100.344	20.205	10.350	0.994	898.899
166.002	231.647	80.020	19.980	100.341	20.203	10.530	1.013	898.900
166.502	232.152	80.017	19.978	100.335	20.201	10.711	1.027	898.892
167.003	232.637	80.019	19.979	100.327	20.197	11.049	0.990	898.938
167.502	233.147	80.019	19.978	100.321	20.195	11.200	0.995	898.949
168.002	233.680	80.017	19.978	100.317	20.196	11.140	1.043	898.924
168.502	234.164	80.018	19.978	100.314	20.196	11.169	1.017	898.903
169.003	234.671	80.019	19.978	100.317	20.196	11.272	0.991	898.917
169.502	235.159	80.020	19.979	100.320	20.195	11.349	0.995	898.928
170.002	235.655	80.018	19.978	100.327	20.195	11.309	0.985	898.914
170.502	236.167	80.019	19.978	100.329	20.195	11.348	1.008	898.978
171.003	236.674	80.021	19.979	100.330	20.195	11.379	1.018	898.940
171.502	237.160	80.023	19.980	100.329	20.194	11.468	0.993	898.948
172.002	237.667	80.019	19.979	100.329	20.192	11.500	0.994	898.916
172.502	238.154	80.020	19.979	100.328	20.191	11.606	0.994	898.945
173.002	238.703	80.021	19.979	100.327	20.190	11.719	1.036	898.957
173.502	239.224	80.017	19.978	100.326	20.190	11.730	1.070	898.966
174.002	239.688	80.018	19.979	100.325	20.189	11.762	0.985	898.944
174.503	240.207	80.019	19.979	100.323	20.193	11.425	0.982	898.935
175.003	240.711	80.019	19.980	100.320	20.194	11.371	1.023	898.965
175.502	241.205	80.018	19.981	100.318	20.189	11.743	0.998	898.963
176.002	241.691	80.017	19.980	100.318	20.190	11.680	0.981	898.950
176.502	242.200	80.017	19.981	100.312	20.188	11.909	0.994	899.000
177.003	242.690	80.019	19.980	100.311	20.188	11.921	0.997	898.952
177.503	243.214	80.018	19.981	100.311	20.191	11.765	1.014	898.961
178.002	243.702	80.020	19.981	100.311	20.189	11.901	1.014	898.986
178.502	244.229	80.022	19.980	100.310	20.191	11.803	1.015	898.976
179.002	244.745	80.019	19.979	100.314	20.191	11.736	1.043	898.981
179.502	245.199	80.020	19.980	100.316	20.190	11.792	0.970	898.992
