File Name:	PMMA_CN_15mm_60Kmin_4mg_R3.txt	Version: 8.3.7.3
Date:	05 Sep 2024
Operator:	KH
Test ID:	PMMA_CN_15mm_4mg_60K_R3
Sample ID:	PMMA_CN_15mm_4mg
Sample Mass (mg):	4.0300
Sample Cup Mass (mg):	184.5500
End Total Mass (mg):	0.0100
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	100.112
Baseline O2:	20.293
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
45.001	106.440	80.022	19.974	100.906	20.146	0.612	1.038	900.123
45.501	106.994	80.022	19.975	100.908	20.146	0.653	1.067	900.126
46.001	107.558	80.021	19.976	100.904	20.149	0.484	1.119	900.124
46.501	108.083	80.020	19.976	100.898	20.153	0.222	1.088	900.118
47.001	108.603	80.021	19.975	100.897	20.154	0.223	1.044	900.100
47.501	109.160	80.022	19.975	100.893	20.154	0.309	1.077	900.122
48.001	109.716	80.021	19.976	100.889	20.155	0.366	1.113	900.077
48.501	110.254	80.021	19.976	100.885	20.156	0.286	1.094	900.126
49.001	110.745	80.022	19.975	100.879	20.158	0.091	1.029	900.116
49.501	111.265	80.018	19.975	100.872	20.162	-0.154	1.012	900.112
50.001	111.834	80.019	19.976	100.864	20.156	0.422	1.089	900.079
50.501	112.391	80.020	19.976	100.855	20.159	0.198	1.125	900.115
51.002	112.921	80.016	19.976	100.851	20.160	0.072	1.086	900.103
51.502	113.460	80.018	19.976	100.848	20.161	0.020	1.070	900.079
52.002	113.993	80.015	19.975	100.847	20.162	-0.075	1.073	900.080
52.502	114.528	80.017	19.974	100.846	20.164	-0.274	1.068	900.085
53.001	115.105	80.016	19.975	100.837	20.162	-0.157	1.112	900.093
53.502	115.636	80.015	19.974	100.833	20.164	-0.378	1.108	900.092
54.002	116.152	80.018	19.976	100.828	20.165	-0.372	1.048	900.079
54.501	116.684	80.017	19.974	100.823	20.167	-0.444	1.049	900.079
55.001	117.200	80.016	19.976	100.816	20.166	-0.290	1.047	900.070
55.502	117.771	80.017	19.976	100.817	20.166	-0.192	1.087	900.081
56.002	118.314	80.017	19.976	100.813	20.169	-0.300	1.115	900.061
56.501	118.853	80.014	19.977	100.811	20.169	-0.251	1.082	900.100
57.001	119.380	80.016	19.976	100.808	20.165	0.044	1.067	900.062
57.501	119.888	80.016	19.977	100.807	20.166	0.008	1.035	900.052
58.001	120.410	80.017	19.976	100.803	20.166	-0.020	1.029	900.036
58.501	120.956	80.018	19.976	100.806	20.165	-0.060	1.068	900.053
59.001	121.488	80.015	19.976	100.805	20.165	-0.165	1.079	900.038
59.501	122.032	80.017	19.977	100.805	20.166	-0.248	1.077	900.044
60.001	122.573	80.016	19.976	100.810	20.168	-0.545	1.084	900.047
60.502	123.107	80.016	19.976	100.815	20.167	-0.409	1.075	900.056
61.001	123.645	80.019	19.977	100.813	20.167	-0.449	1.072	900.052
61.501	124.178	80.018	19.976	100.809	20.167	-0.392	1.070	900.062
62.001	124.699	80.017	19.977	100.804	20.167	-0.340	1.053	900.055
62.502	125.249	80.015	19.978	100.796	20.166	-0.275	1.071	900.061
63.002	125.771	80.016	19.976	100.787	20.165	-0.076	1.073	900.018
63.501	126.294	80.015	19.976	100.779	20.171	-0.525	1.046	900.044
64.001	126.822	80.015	19.976	100.777	20.166	-0.105	1.051	900.024
64.501	127.341	80.016	19.976	100.776	20.164	0.128	1.046	900.029
65.002	127.887	80.016	19.978	100.779	20.160	0.486	1.065	900.035
65.501	128.382	80.018	19.977	100.784	20.165	0.151	1.042	900.036
66.001	128.924	80.017	19.977	100.793	20.162	0.367	1.037	900.006
66.501	129.453	80.020	19.978	100.800	20.162	0.415	1.071	899.998
67.001	129.982	80.019	19.978	100.801	20.160	0.580	1.058	900.025
67.502	130.482	80.016	19.978	100.805	20.159	0.558	1.028	899.987
68.002	131.022	80.014	19.978	100.807	20.158	0.660	1.040	899.973
68.502	131.553	80.016	19.978	100.800	20.160	0.627	1.072	899.983
69.002	132.081	80.017	19.977	100.798	20.159	0.757	1.060	899.984
69.501	132.655	80.017	19.977	100.799	20.160	0.681	1.103	899.998
70.001	133.155	80.016	19.977	100.792	20.158	0.943	1.073	900.014
70.502	133.666	80.017	19.978	100.789	20.157	1.095	1.010	899.980
71.002	134.216	80.016	19.977	100.790	20.154	1.407	1.062	899.995
71.502	134.733	80.016	19.976	100.784	20.155	1.357	1.068	899.998
72.001	135.237	80.019	19.976	100.776	20.158	1.158	1.021	899.990
72.501	135.790	80.017	19.975	100.775	20.155	1.329	1.057	899.957
73.001	136.296	80.017	19.976	100.773	20.155	1.432	1.059	899.982
73.501	136.849	80.016	19.978	100.771	20.156	1.422	1.059	899.967
74.001	137.341	80.017	19.976	100.770	20.148	1.989	1.045	899.967
74.502	137.910	80.019	19.977	100.774	20.151	1.781	1.061	899.957
75.001	138.371	80.017	19.976	100.775	20.149	1.949	1.030	899.952
75.502	138.917	80.017	19.976	100.774	20.145	2.203	1.007	899.942
76.002	139.453	80.017	19.977	100.769	20.148	2.045	1.083	899.953
76.501	139.993	80.014	19.976	100.766	20.147	2.072	1.077	899.987
77.001	140.512	80.016	19.976	100.758	20.148	2.097	1.059	899.994
77.502	141.038	80.016	19.977	100.754	20.147	2.252	1.044	899.966
78.002	141.577	80.015	19.977	100.746	20.144	2.558	1.065	899.932
78.502	142.083	80.017	19.977	100.744	20.143	2.593	1.047	899.977
79.001	142.617	80.017	19.977	100.744	20.145	2.350	1.040	899.962
79.502	143.126	80.017	19.977	100.745	20.145	2.281	1.042	899.932
80.002	143.640	80.017	19.977	100.739	20.141	2.507	1.023	899.959
80.502	144.182	80.014	19.976	100.737	20.141	2.414	1.056	899.937
81.002	144.667	80.017	19.975	100.736	20.141	2.423	1.028	899.929
81.501	145.210	80.017	19.977	100.734	20.135	2.922	1.029	899.944
82.001	145.743	80.014	19.977	100.734	20.141	2.631	1.076	899.893
82.501	146.256	80.017	19.976	100.735	20.139	2.888	1.046	899.960
83.002	146.803	80.017	19.977	100.739	20.139	2.912	1.059	899.944
83.501	147.308	80.014	19.977	100.738	20.137	3.195	1.051	899.942
84.002	147.796	80.015	19.976	100.736	20.133	3.516	0.993	899.935
84.502	148.294	80.014	19.978	100.728	20.132	3.682	0.986	899.942
85.001	148.816	80.018	19.977	100.718	20.132	3.654	1.019	899.919
85.502	149.338	80.018	19.977	100.715	20.131	3.701	1.045	899.906
86.001	149.838	80.016	19.976	100.720	20.133	3.530	1.023	899.892
86.502	150.384	80.018	19.975	100.728	20.132	3.523	1.045	899.882
87.002	150.913	80.017	19.976	100.739	20.134	3.358	1.074	899.910
87.502	151.421	80.014	19.977	100.748	20.135	3.178	1.037	899.851
88.002	151.965	80.018	19.976	100.748	20.133	3.243	1.052	899.908
88.502	152.441	80.018	19.977	100.747	20.134	3.152	1.020	899.930
89.002	153.003	80.017	19.976	100.739	20.134	3.169	1.039	899.892
89.501	153.502	80.017	19.976	100.729	20.135	3.030	1.061	899.885
90.002	154.014	80.014	19.977	100.722	20.136	3.038	1.010	899.908
90.502	154.528	80.014	19.977	100.718	20.137	3.046	1.026	899.896
91.001	155.048	80.016	19.977	100.710	20.134	3.409	1.034	899.882
91.502	155.584	80.016	19.976	100.706	20.130	3.659	1.057	899.868
92.001	156.071	80.018	19.977	100.708	20.132	3.548	1.024	899.891
92.501	156.586	80.017	19.977	100.709	20.133	3.595	1.002	899.870
93.002	157.110	80.015	19.976	100.709	20.131	3.809	1.038	899.882
93.502	157.618	80.018	19.977	100.713	20.129	3.890	1.032	899.857
94.002	158.122	80.018	19.976	100.716	20.127	4.123	1.012	899.871
94.501	158.632	80.017	19.977	100.721	20.128	4.046	1.014	899.850
95.001	159.141	80.018	19.976	100.727	20.126	4.228	1.019	899.849
95.501	159.653	80.016	19.977	100.732	20.125	4.313	1.020	899.842
96.001	160.210	80.017	19.977	100.732	20.126	4.211	1.068	899.849
96.502	160.687	80.017	19.976	100.730	20.128	4.038	1.033	899.823
97.002	161.201	80.016	19.977	100.732	20.125	4.289	0.991	899.840
97.502	161.710	80.020	19.976	100.727	20.126	4.192	1.023	899.859
98.002	162.230	80.019	19.976	100.719	20.122	4.547	1.030	899.848
98.501	162.758	80.019	19.976	100.716	20.119	4.753	1.049	899.850
99.002	163.249	80.019	19.976	100.717	20.122	4.596	1.018	899.837
99.502	163.797	80.018	19.976	100.710	20.119	4.977	1.038	899.813
100.002	164.303	80.017	19.977	100.704	20.119	4.941	1.055	899.849
100.502	164.841	80.016	19.976	100.706	20.122	4.691	1.044	899.803
101.002	165.312	80.016	19.977	100.706	20.118	4.991	1.009	899.861
101.502	165.817	80.019	19.977	100.701	20.117	5.049	0.977	899.838
102.002	166.380	80.019	19.975	100.697	20.118	4.942	1.069	899.844
102.501	166.871	80.019	19.976	100.700	20.114	5.268	1.054	899.817
103.002	167.401	80.018	19.975	100.699	20.117	4.914	1.021	899.830
103.502	167.909	80.017	19.975	100.703	20.112	5.349	1.037	899.824
104.002	168.397	80.019	19.976	100.707	20.108	5.689	0.996	899.879
104.502	168.919	80.021	19.974	100.705	20.113	5.373	1.010	899.820
105.002	169.424	80.021	19.976	100.701	20.102	6.213	1.028	899.813
105.502	169.953	80.019	19.975	100.699	20.111	5.521	1.034	899.830
106.002	170.433	80.018	19.975	100.694	20.111	5.440	1.008	899.829
106.503	170.988	80.017	19.976	100.689	20.108	5.688	1.034	899.861
107.003	171.452	80.017	19.977	100.689	20.105	5.971	1.020	899.830
107.502	171.970	80.017	19.976	100.689	20.109	5.731	0.983	899.831
108.002	172.472	80.015	19.976	100.689	20.103	6.163	1.019	899.808
108.502	173.003	80.017	19.976	100.691	20.096	6.889	1.032	899.840
109.002	173.490	80.016	19.975	100.694	20.095	7.183	1.019	899.821
109.502	174.021	80.018	19.976	100.695	20.099	7.008	1.018	899.742
110.002	174.508	80.021	19.975	100.696	20.105	6.611	1.018	899.775
110.501	175.059	80.018	19.975	100.699	20.099	7.102	1.039	899.787
111.001	175.548	80.019	19.976	100.695	20.097	7.223	1.040	899.817
111.501	176.038	80.019	19.974	100.693	20.095	7.290	0.979	899.788
112.002	176.612	80.017	19.975	100.693	20.098	6.981	1.064	899.761
112.501	177.077	80.019	19.976	100.691	20.096	6.960	1.038	899.735
113.002	177.589	80.019	19.974	100.690	20.095	6.961	0.976	899.764
113.502	178.086	80.017	19.974	100.696	20.097	6.853	1.010	899.714
114.001	178.723	80.017	19.978	100.696	20.097	6.947	1.135	899.832
114.502	179.180	80.015	19.976	100.691	20.096	7.042	1.093	899.778
115.002	179.744	80.016	19.980	100.691	20.100	6.711	1.022	899.912
115.501	180.294	80.016	19.980	100.684	20.101	6.738	1.114	899.915
116.001	180.634	80.013	19.976	100.669	20.096	7.199	0.889	899.646
116.501	181.173	80.013	19.977	100.657	20.094	7.295	0.878	899.730
117.002	181.686	80.013	19.976	100.650	20.087	7.731	1.051	899.741
117.503	182.176	80.012	19.976	100.643	20.090	7.467	1.004	899.743
118.002	182.710	80.017	19.977	100.637	20.094	7.194	1.024	899.745
118.502	183.216	80.012	19.977	100.647	20.085	7.928	1.039	899.752
119.002	183.749	80.015	19.977	100.657	20.084	7.894	1.039	899.796
119.502	184.223	80.017	19.975	100.666	20.087	7.767	1.008	899.742
120.002	184.755	80.014	19.976	100.675	20.080	8.352	1.005	899.688
120.503	185.226	80.013	19.977	100.682	20.078	8.580	1.002	899.711
121.003	185.753	80.018	19.976	100.673	20.082	8.191	0.999	899.741
121.502	186.291	80.014	19.976	100.667	20.085	8.027	1.066	899.751
122.002	186.768	80.015	19.976	100.663	20.089	7.726	1.015	899.724
122.502	187.290	80.015	19.977	100.662	20.079	8.491	0.999	899.707
123.002	187.779	80.015	19.974	100.658	20.089	7.649	1.012	899.697
123.501	188.303	80.015	19.977	100.658	20.073	8.897	1.014	899.736
124.001	188.814	80.015	19.977	100.661	20.082	8.197	1.035	899.742
124.502	189.332	80.017	19.976	100.665	20.091	7.613	1.028	899.703
125.003	189.845	80.019	19.974	100.664	20.080	8.458	1.030	899.712
125.503	190.328	80.015	19.974	100.664	20.086	8.045	0.996	899.659
126.002	190.898	80.016	19.977	100.669	20.082	8.396	1.053	899.726
126.502	191.319	80.016	19.978	100.669	20.080	8.617	0.990	899.650
127.002	191.860	80.018	19.975	100.664	20.085	8.257	0.963	899.680
127.502	192.397	80.017	19.976	100.656	20.081	8.563	1.079	899.654
128.001	192.857	80.016	19.973	100.657	20.080	8.696	0.997	899.609
128.502	193.307	80.021	19.972	100.657	20.087	8.169	0.909	899.666
129.003	193.911	80.017	19.978	100.655	20.088	8.223	1.053	899.735
129.503	194.386	80.018	19.977	100.657	20.080	8.978	1.079	899.686
130.002	194.842	80.022	19.974	100.660	20.081	9.031	0.931	899.740
130.503	195.474	80.021	19.977	100.659	20.078	9.305	1.089	899.864
131.002	195.904	80.017	19.974	100.657	20.079	9.251	1.063	899.675
131.502	196.514	80.018	19.976	100.658	20.085	8.758	1.040	899.681
132.002	196.900	80.016	19.972	100.653	20.085	8.607	0.995	899.554
132.502	197.541	80.015	19.977	100.651	20.086	8.384	1.027	899.694
133.002	197.872	80.019	19.974	100.647	20.086	8.309	0.973	899.633
133.502	198.451	80.023	19.976	100.644	20.087	8.141	0.910	899.817
134.002	199.151	80.011	19.980	100.641	20.085	8.244	1.277	899.669
134.502	199.665	80.009	19.979	100.639	20.089	8.027	1.214	899.627
135.002	200.064	80.015	19.977	100.637	20.092	7.853	0.914	899.684
135.502	200.547	80.017	19.975	100.638	20.093	7.841	0.881	899.671
136.002	201.073	80.014	19.977	100.635	20.093	7.781	1.008	899.649
136.503	201.568	80.015	19.976	100.624	20.095	7.740	1.021	899.725
137.002	202.064	80.015	19.975	100.613	20.088	8.339	0.992	899.668
137.502	202.574	80.014	19.976	100.604	20.088	8.270	1.006	899.646
138.002	203.050	80.015	19.975	100.600	20.090	8.007	0.986	899.658
138.502	203.520	80.014	19.974	100.599	20.090	8.022	0.946	899.569
139.002	204.036	80.014	19.974	100.609	20.088	8.134	0.986	899.586
139.502	204.670	80.016	19.976	100.624	20.089	8.103	1.150	899.716
140.002	205.053	80.018	19.977	100.633	20.082	8.574	1.017	899.712
140.502	205.549	80.016	19.976	100.636	20.088	8.214	0.879	899.724
141.002	206.150	80.015	19.978	100.639	20.088	8.259	1.097	899.638
141.502	206.615	80.015	19.975	100.639	20.088	8.232	1.066	899.629
142.002	207.079	80.017	19.974	100.635	20.090	8.196	0.929	899.621
142.502	207.660	80.019	19.975	100.630	20.079	9.072	1.045	899.651
143.002	208.137	80.018	19.977	100.628	20.084	8.722	1.057	899.694
143.502	208.632	80.016	19.975	100.625	20.089	8.413	0.972	899.603
144.002	209.158	80.015	19.976	100.619	20.085	8.655	1.020	899.644
144.502	209.625	80.015	19.977	100.620	20.087	8.410	0.993	899.599
145.002	210.164	80.016	19.976	100.625	20.086	8.409	1.007	899.638
145.502	210.641	80.015	19.976	100.629	20.088	8.151	1.017	899.643
146.002	211.126	80.013	19.976	100.629	20.081	8.611	0.962	899.613
146.502	211.587	80.017	19.975	100.633	20.081	8.559	0.946	899.575
147.002	212.230	80.011	19.977	100.632	20.083	8.462	1.104	899.599
147.502	212.644	80.017	19.976	100.631	20.081	8.788	1.058	899.688
148.002	213.197	80.014	19.975	100.625	20.086	8.438	0.967	899.616
148.502	213.727	80.013	19.976	100.625	20.080	8.886	1.082	899.583
149.002	214.200	80.011	19.975	100.622	20.082	8.776	1.003	899.553
149.502	214.676	80.013	19.974	100.617	20.078	9.124	0.950	899.629
150.002	215.173	80.016	19.974	100.612	20.077	9.238	0.973	899.633
150.502	215.667	80.017	19.974	100.610	20.075	9.309	0.990	899.603
151.002	216.173	80.016	19.975	100.606	20.076	9.243	1.000	899.535
151.502	216.743	80.016	19.976	100.612	20.075	9.404	1.075	899.607
152.002	217.224	80.016	19.977	100.622	20.077	9.227	1.050	899.619
152.502	217.716	80.019	19.977	100.627	20.073	9.481	0.974	899.842
153.002	218.191	80.015	19.975	100.635	20.075	9.311	0.967	899.609
153.502	218.709	80.015	19.975	100.640	20.074	9.419	0.993	899.596
154.002	219.185	80.014	19.975	100.637	20.069	9.848	0.994	899.559
154.502	219.745	80.014	19.976	100.631	20.067	9.931	1.036	899.590
155.002	220.228	80.012	19.975	100.625	20.063	10.321	1.042	899.586
155.502	220.682	80.012	19.975	100.617	20.065	10.299	0.937	899.507
156.002	221.240	80.017	19.976	100.618	20.078	9.330	1.012	899.604
156.502	221.754	80.015	19.976	100.617	20.067	10.163	1.072	899.595
157.002	222.249	80.014	19.977	100.615	20.067	10.152	1.009	899.572
157.502	222.714	80.016	19.976	100.617	20.062	10.502	0.960	899.512
158.002	223.249	80.015	19.976	100.622	20.057	10.861	1.000	899.561
158.502	223.762	80.017	19.976	100.616	20.067	10.112	1.048	899.613
159.002	224.303	80.016	19.977	100.611	20.057	10.806	1.054	899.583
159.502	224.783	80.017	19.977	100.614	20.059	10.769	1.022	899.581
160.002	225.257	80.015	19.978	100.622	20.058	10.958	0.954	899.535
160.502	225.771	80.014	19.975	100.622	20.054	11.330	0.987	899.552
161.002	226.295	80.018	19.975	100.620	20.057	11.135	1.038	899.569
161.502	226.778	80.018	19.976	100.621	20.054	11.402	1.006	899.564
162.003	227.250	80.015	19.975	100.617	20.047	11.939	0.955	899.538
162.503	227.772	80.016	19.976	100.607	20.045	12.014	0.996	899.534
163.002	228.272	80.015	19.976	100.603	20.049	11.522	1.023	899.512
163.502	228.800	80.013	19.976	100.604	20.058	10.762	1.027	899.526
164.003	229.280	80.016	19.975	100.604	20.049	11.365	1.007	899.532
164.502	229.757	80.018	19.974	100.606	20.052	11.127	0.958	899.496
165.002	230.327	80.018	19.977	100.611	20.044	11.750	1.048	899.582
165.502	230.852	80.014	19.979	100.611	20.041	12.023	1.095	899.520
166.003	231.404	80.011	19.976	100.610	20.046	11.725	1.076	899.443
166.503	231.811	80.015	19.976	100.612	20.042	12.084	0.958	899.480
167.003	232.412	80.014	19.979	100.605	20.044	12.023	1.008	899.522
167.503	232.822	80.013	19.976	100.594	20.040	12.355	1.012	899.554
168.002	233.314	80.014	19.976	100.586	20.037	12.583	0.903	899.495
168.502	233.701	80.020	19.971	100.585	20.034	12.789	0.880	899.483
169.002	234.303	80.017	19.974	100.585	20.025	13.516	0.989	899.509
169.502	234.816	80.021	19.975	100.590	20.037	12.752	1.114	899.531
170.002	235.323	80.021	19.974	100.598	20.037	12.727	1.021	899.506
170.502	235.842	80.018	19.975	100.609	20.046	12.032	1.027	899.516
171.002	236.317	80.019	19.974	100.614	20.041	12.353	0.994	899.491
171.502	236.831	80.016	19.975	100.617	20.032	13.091	0.988	899.475
172.003	237.337	80.018	19.976	100.620	20.036	12.692	1.019	899.539
172.503	237.870	80.012	19.978	100.617	20.032	12.902	1.039	899.452
173.003	238.297	80.014	19.973	100.608	20.038	12.444	0.960	899.420
173.502	238.923	80.013	19.976	100.604	20.033	12.826	1.054	899.387
174.002	239.330	80.018	19.976	100.599	20.038	12.501	1.034	899.463
174.502	239.858	80.018	19.975	100.594	20.035	12.840	0.935	899.498
175.003	240.360	80.020	19.974	100.595	20.041	12.513	1.029	899.483
175.502	240.842	80.023	19.976	100.600	20.031	13.386	0.984	899.541
176.002	241.316	80.020	19.976	100.599	20.040	12.781	0.956	899.496
176.502	241.900	80.016	19.977	100.591	20.039	12.815	1.058	899.485
177.003	242.373	80.016	19.976	100.586	20.038	12.772	1.056	899.471
177.503	242.865	80.020	19.976	100.584	20.035	12.891	0.964	899.448
178.003	243.354	80.022	19.976	100.583	20.030	13.114	0.981	899.496
178.502	243.869	80.020	19.975	100.588	20.039	12.370	1.005	899.450
179.002	244.356	80.022	19.976	100.592	20.042	12.117	1.002	899.531
179.503	244.938	80.014	19.979	100.598	20.037	12.586	1.069	899.396
180.003	245.441	80.017	19.977	100.601	20.037	12.708	1.085	899.452
180.502	246.074	80.015	19.980	100.600	20.039	12.647	1.136	899.520
