"Time","TC_00 Ave. (C)","TC_01 Ave. (C)","TC_02 Ave. (C)","TC_03 Ave. (C)","Cold_water Ave. (C)","Hot_water Ave. (C)"
"00:00:06.900","12.986","12.975","12.880","12.590","9.529","9.854"
"00:00:07.000","12.987","12.975","12.878","12.589","9.529","9.855"
"00:00:07.100","12.988","12.974","12.877","12.587","9.528","9.855"
"00:00:07.200","12.989","12.973","12.875","12.585","9.528","9.856"
"00:00:07.300","12.990","12.973","12.874","12.584","9.527","9.856"
"00:00:07.400","12.991","12.972","12.872","12.582","9.527","9.857"
"00:00:07.500","12.989","12.972","12.872","12.581","9.527","9.856"
"00:00:07.600","12.988","12.972","12.872","12.579","9.528","9.856"
"00:00:07.700","12.986","12.972","12.872","12.577","9.528","9.855"
"00:00:07.800","12.985","12.972","12.872","12.576","9.529","9.855"
"00:00:07.900","12.983","12.972","12.872","12.574","9.529","9.854"
"00:00:08.000","12.981","12.972","12.872","12.573","9.530","9.854"
"00:00:08.100","12.980","12.972","12.872","12.571","9.530","9.853"
"00:00:08.200","12.979","12.973","12.872","12.571","9.530","9.853"
"00:00:08.300","12.978","12.973","12.873","12.572","9.530","9.853"
"00:00:08.400","12.976","12.974","12.874","12.573","9.530","9.853"
"00:00:08.500","12.975","12.974","12.874","12.573","9.530","9.853"
"00:00:08.600","12.974","12.975","12.875","12.574","9.530","9.853"
"00:00:08.700","12.973","12.975","12.875","12.574","9.530","9.853"
"00:00:08.800","12.972","12.976","12.876","12.575","9.530","9.853"
"00:00:08.900","12.972","12.975","12.877","12.576","9.530","9.854"
"00:00:09.000","12.972","12.975","12.878","12.578","9.529","9.855"
"00:00:09.100","12.972","12.974","12.879","12.579","9.529","9.856"
"00:00:09.200","12.972","12.974","12.880","12.581","9.528","9.857"
"00:00:09.300","12.972","12.973","12.881","12.583","9.527","9.858"
"00:00:09.400","12.972","12.973","12.882","12.584","9.527","9.859"
"00:00:09.500","12.972","12.972","12.883","12.586","9.526","9.860"
"00:00:09.600","12.973","12.973","12.882","12.585","9.527","9.860"
"00:00:09.700","12.973","12.973","12.882","12.585","9.528","9.860"
"00:00:09.800","12.974","12.974","12.881","12.584","9.530","9.860"
"00:00:09.900","12.974","12.974","12.881","12.583","9.531","9.860"
"00:00:10.000","12.975","12.975","12.880","12.583","9.532","9.860"
"00:00:10.100","12.975","12.975","12.880","12.582","9.533","9.860"
"00:00:10.200","12.976","12.976","12.879","12.582","9.534","9.860"
"00:00:10.300","12.977","12.975","12.878","12.582","9.532","9.860"
"00:00:10.400","12.979","12.974","12.877","12.583","9.531","9.860"
"00:00:10.500","12.981","12.973","12.876","12.583","9.529","9.860"
"00:00:10.600","12.982","12.971","12.875","12.584","9.527","9.860"
"00:00:10.700","12.984","12.970","12.874","12.584","9.526","9.860"
"00:00:10.800","12.985","12.969","12.873","12.585","9.524","9.860"
"00:00:10.900","12.987","12.968","12.872","12.586","9.523","9.860"
"00:00:11.000","12.987","12.970","12.873","12.584","9.522","9.859"
"00:00:11.100","12.987","12.971","12.874","12.583","9.521","9.858"
"00:00:11.200","12.987","12.973","12.875","12.582","9.521","9.857"
"00:00:11.300","12.987","12.975","12.876","12.581","9.520","9.856"
"00:00:11.400","12.987","12.976","12.877","12.580","9.520","9.855"
"00:00:11.500","12.987","12.978","12.878","12.579","9.519","9.854"
"00:00:11.600","12.987","12.979","12.879","12.578","9.519","9.853"
"00:00:11.700","12.986","12.979","12.880","12.580","9.519","9.854"
"00:00:11.800","12.986","12.978","12.881","12.581","9.519","9.855"
"00:00:11.900","12.985","12.978","12.882","12.583","9.519","9.856"
"00:00:12.000","12.985","12.977","12.883","12.584","9.519","9.857"
"00:00:12.100","12.984","12.977","12.884","12.586","9.519","9.858"
"00:00:12.200","12.984","12.976","12.885","12.588","9.519","9.859"
"00:00:12.300","12.983","12.976","12.887","12.589","9.519","9.860"
"00:00:12.400","12.984","12.974","12.885","12.588","9.521","9.860"
"00:00:12.500","12.985","12.973","12.884","12.587","9.523","9.860"
"00:00:12.600","12.986","12.971","12.883","12.586","9.525","9.860"
"00:00:12.700","12.987","12.969","12.882","12.585","9.527","9.860"
"00:00:12.800","12.988","12.968","12.881","12.584","9.529","9.860"
"00:00:12.900","12.989","12.966","12.880","12.583","9.532","9.860"
"00:00:13.000","12.990","12.964","12.879","12.582","9.534","9.860"
"00:00:13.100","12.990","12.964","12.878","12.580","9.533","9.859"
"00:00:13.200","12.989","12.963","12.878","12.578","9.531","9.857"
"00:00:13.300","12.989","12.963","12.877","12.577","9.530","9.855"
"00:00:13.400","12.988","12.962","12.877","12.575","9.529","9.854"
"00:00:13.500","12.988","12.962","12.876","12.574","9.528","9.852"
"00:00:13.600","12.987","12.961","12.876","12.572","9.527","9.850"
"00:00:13.700","12.987","12.961","12.875","12.570","9.526","9.849"
"00:00:13.800","12.984","12.960","12.876","12.571","9.525","9.849"
"00:00:13.900","12.981","12.958","12.876","12.571","9.524","9.849"
"00:00:14.000","12.979","12.957","12.877","12.572","9.523","9.849"
"00:00:14.100","12.976","12.956","12.877","12.573","9.522","9.849"
"00:00:14.200","12.973","12.955","12.878","12.573","9.521","9.849"
"00:00:14.300","12.971","12.954","12.878","12.574","9.520","9.849"
"00:00:14.400","12.968","12.953","12.879","12.574","9.518","9.849"
"00:00:14.500","12.970","12.953","12.878","12.573","9.518","9.848"
"00:00:14.600","12.971","12.952","12.878","12.572","9.517","9.847"
"00:00:14.700","12.973","12.952","12.877","12.571","9.517","9.846"
"00:00:14.800","12.974","12.951","12.877","12.570","9.516","9.844"
"00:00:14.900","12.976","12.950","12.876","12.569","9.516","9.843"
"00:00:15.000","12.978","12.950","12.876","12.568","9.515","9.842"
"00:00:15.100","12.979","12.949","12.875","12.567","9.515","9.841"
"00:00:15.200","12.978","12.949","12.874","12.567","9.517","9.842"
"00:00:15.300","12.977","12.948","12.873","12.567","9.519","9.842"
"00:00:15.400","12.976","12.948","12.872","12.567","9.521","9.843"
"00:00:15.500","12.975","12.947","12.871","12.567","9.523","9.843"
"00:00:15.600","12.974","12.947","12.870","12.567","9.525","9.844"
"00:00:15.700","12.973","12.946","12.869","12.567","9.527","9.844"
"00:00:15.800","12.972","12.946","12.868","12.567","9.530","9.845"
"00:00:15.900","12.970","12.947","12.868","12.568","9.528","9.845"
"00:00:16.000","12.968","12.949","12.868","12.570","9.526","9.845"
"00:00:16.100","12.967","12.950","12.868","12.571","9.525","9.845"
"00:00:16.200","12.965","12.952","12.868","12.573","9.523","9.845"
"00:00:16.300","12.964","12.954","12.868","12.575","9.522","9.845"
"00:00:16.400","12.962","12.955","12.868","12.576","9.520","9.845"
"00:00:16.500","12.960","12.957","12.868","12.578","9.518","9.845"
"00:00:16.600","12.960","12.957","12.868","12.577","9.518","9.845"
"00:00:16.700","12.959","12.958","12.868","12.576","9.517","9.845"
"00:00:16.800","12.959","12.958","12.868","12.574","9.517","9.845"
"00:00:16.900","12.958","12.959","12.868","12.573","9.516","9.845"
"00:00:17.000","12.958","12.959","12.867","12.572","9.516","9.845"
"00:00:17.100","12.957","12.960","12.867","12.571","9.515","9.845"
"00:00:17.200","12.957","12.960","12.867","12.570","9.514","9.845"
"00:00:17.300","12.957","12.959","12.868","12.570","9.516","9.845"
"00:00:17.400","12.958","12.958","12.869","12.570","9.517","9.846"
"00:00:17.500","12.958","12.957","12.869","12.570","9.518","9.846"
"00:00:17.600","12.959","12.956","12.870","12.570","9.519","9.847"
"00:00:17.700","12.959","12.955","12.870","12.570","9.520","9.847"
"00:00:17.800","12.960","12.954","12.871","12.570","9.521","9.848"
"00:00:17.900","12.960","12.953","12.871","12.570","9.522","9.849"
"00:00:18.000","12.961","12.953","12.870","12.569","9.521","9.851"
"00:00:18.100","12.962","12.954","12.868","12.567","9.520","9.849"
"00:00:18.200","12.964","12.955","12.866","12.565","9.519","9.847"
"00:00:18.300","12.965","12.955","12.865","12.564","9.518","9.846"
"00:00:18.400","12.966","12.956","12.863","12.562","9.517","9.844"
"00:00:18.500","12.967","12.956","12.862","12.561","9.515","9.843"
"00:00:18.600","12.968","12.957","12.860","12.559","9.514","9.841"
"00:00:18.700","12.967","12.954","12.859","12.559","9.514","9.841"
"00:00:18.800","12.967","12.952","12.858","12.559","9.513","9.841"
"00:00:18.900","12.966","12.950","12.857","12.559","9.513","9.842"
"00:00:19.000","12.966","12.948","12.856","12.559","9.512","9.842"
"00:00:19.100","12.965","12.946","12.855","12.559","9.512","9.842"
"00:00:19.200","12.964","12.944","12.854","12.559","9.511","9.843"
"00:00:19.300","12.964","12.942","12.852","12.559","9.511","9.843"
"00:00:19.400","12.964","12.941","12.854","12.560","9.510","9.843"
"00:00:19.500","12.965","12.941","12.856","12.561","9.510","9.843"
"00:00:19.600","12.966","12.940","12.857","12.562","9.509","9.844"
"00:00:19.700","12.966","12.940","12.859","12.563","9.508","9.844"
"00:00:19.800","12.967","12.939","12.860","12.564","9.508","9.844"
"00:00:19.900","12.967","12.938","12.862","12.565","9.507","9.844"
"00:00:20.000","12.968","12.938","12.864","12.566","9.507","9.845"
"00:00:20.100","12.968","12.938","12.864","12.567","9.508","9.845"
"00:00:20.200","12.969","12.939","12.864","12.567","9.509","9.846"
"00:00:20.300","12.969","12.940","12.864","12.568","9.510","9.846"
"00:00:20.400","12.970","12.940","12.864","12.568","9.511","9.847"
"00:00:20.500","12.970","12.941","12.864","12.569","9.512","9.847"
"00:00:20.600","12.971","12.941","12.864","12.570","9.513","9.848"
"00:00:20.700","12.971","12.942","12.864","12.570","9.514","9.848"
"00:00:20.800","12.973","12.943","12.863","12.570","9.514","9.848"
"00:00:20.900","12.975","12.944","12.863","12.569","9.514","9.848"
"00:00:21.000","12.976","12.945","12.862","12.568","9.514","9.848"
"00:00:21.100","12.978","12.946","12.861","12.568","9.514","9.848"
"00:00:21.200","12.979","12.947","12.861","12.567","9.514","9.848"
"00:00:21.300","12.981","12.948","12.860","12.567","9.514","9.848"
"00:00:21.400","12.983","12.949","12.860","12.566","9.514","9.848"
"00:00:21.500","12.982","12.949","12.862","12.568","9.514","9.847"
"00:00:21.600","12.982","12.949","12.864","12.571","9.514","9.845"
"00:00:21.700","12.982","12.949","12.866","12.573","9.514","9.844"
"00:00:21.800","12.982","12.949","12.868","12.575","9.514","9.842"
"00:00:21.900","12.982","12.949","12.870","12.577","9.514","9.840"
"00:00:22.000","12.982","12.949","12.872","12.579","9.514","9.839"
"00:00:22.100","12.982","12.949","12.875","12.581","9.514","9.837"
"00:00:22.200","12.983","12.948","12.875","12.582","9.515","9.838"
"00:00:22.300","12.983","12.948","12.875","12.583","9.515","9.839"
"00:00:22.400","12.984","12.947","12.875","12.584","9.516","9.840"
"00:00:22.500","12.984","12.947","12.875","12.585","9.516","9.841"
"00:00:22.600","12.985","12.946","12.875","12.586","9.517","9.842"
"00:00:22.700","12.986","12.946","12.875","12.587","9.517","9.843"
"00:00:22.800","12.986","12.945","12.875","12.588","9.518","9.844"
"00:00:22.900","12.987","12.946","12.875","12.587","9.518","9.844"
"00:00:23.000","12.988","12.947","12.875","12.586","9.518","9.844"
"00:00:23.100","12.989","12.948","12.875","12.585","9.518","9.844"
"00:00:23.200","12.990","12.949","12.875","12.584","9.518","9.844"
"00:00:23.300","12.991","12.950","12.875","12.583","9.518","9.844"
"00:00:23.400","12.992","12.952","12.875","12.582","9.518","9.844"
"00:00:23.500","12.993","12.953","12.875","12.581","9.518","9.844"
"00:00:23.600","12.992","12.954","12.873","12.580","9.518","9.844"
"00:00:23.700","12.991","12.955","12.871","12.579","9.518","9.843"
"00:00:23.800","12.990","12.956","12.870","12.578","9.518","9.843"
"00:00:23.900","12.989","12.957","12.868","12.577","9.518","9.842"
"00:00:24.000","12.988","12.958","12.867","12.576","9.518","9.842"
"00:00:24.100","12.987","12.959","12.865","12.575","9.518","9.841"
"00:00:24.200","12.986","12.960","12.863","12.573","9.518","9.841"
"00:00:24.300","12.985","12.959","12.863","12.572","9.517","9.842"
"00:00:24.400","12.984","12.958","12.863","12.571","9.516","9.843"
"00:00:24.500","12.983","12.957","12.863","12.570","9.515","9.844"
"00:00:24.600","12.982","12.956","12.863","12.569","9.514","9.845"
"00:00:24.700","12.981","12.955","12.863","12.568","9.512","9.846"
"00:00:24.800","12.980","12.954","12.863","12.567","9.511","9.847"
"00:00:24.900","12.979","12.953","12.863","12.566","9.510","9.848"
"00:00:25.000","12.979","12.954","12.865","12.568","9.511","9.848"
"00:00:25.100","12.979","12.955","12.867","12.569","9.512","9.847"
"00:00:25.200","12.979","12.956","12.868","12.571","9.514","9.847"
"00:00:25.300","12.979","12.957","12.870","12.572","9.515","9.846"
"00:00:25.400","12.979","12.958","12.871","12.574","9.516","9.845"
"00:00:25.500","12.979","12.959","12.873","12.576","9.517","9.845"
"00:00:25.600","12.979","12.960","12.874","12.577","9.518","9.844"
"00:00:25.700","12.979","12.959","12.875","12.578","9.518","9.845"
"00:00:25.800","12.979","12.959","12.876","12.578","9.518","9.847"
"00:00:25.900","12.979","12.958","12.876","12.579","9.518","9.848"
"00:00:26.000","12.979","12.958","12.877","12.579","9.518","9.849"
"00:00:26.100","12.979","12.957","12.877","12.580","9.518","9.850"
"00:00:26.200","12.979","12.957","12.878","12.580","9.518","9.851"
"00:00:26.300","12.979","12.956","12.878","12.581","9.518","9.852"
"00:00:26.400","12.979","12.956","12.878","12.581","9.518","9.851"
"00:00:26.500","12.979","12.955","12.877","12.581","9.519","9.851"
"00:00:26.600","12.979","12.955","12.877","12.581","9.519","9.850"
"00:00:26.700","12.979","12.954","12.876","12.581","9.520","9.850"
"00:00:26.800","12.979","12.954","12.876","12.581","9.521","9.849"
"00:00:26.900","12.979","12.953","12.875","12.581","9.521","9.849"
"00:00:27.000","12.979","12.953","12.874","12.581","9.522","9.848"
"00:00:27.100","12.978","12.952","12.873","12.580","9.521","9.848"
"00:00:27.200","12.978","12.952","12.872","12.579","9.520","9.848"
"00:00:27.300","12.978","12.952","12.871","12.578","9.520","9.848"
"00:00:27.400","12.978","12.952","12.870","12.577","9.519","9.848"
"00:00:27.500","12.978","12.952","12.869","12.576","9.519","9.848"
"00:00:27.600","12.978","12.952","12.868","12.574","9.518","9.848"
"00:00:27.700","12.978","12.952","12.867","12.573","9.518","9.848"
"00:00:27.800","12.976","12.952","12.866","12.572","9.518","9.847"
"00:00:27.900","12.974","12.952","12.865","12.570","9.518","9.847"
"00:00:28.000","12.972","12.952","12.864","12.569","9.518","9.846"
"00:00:28.100","12.970","12.952","12.863","12.567","9.518","9.846"
"00:00:28.200","12.968","12.952","12.862","12.565","9.518","9.845"
"00:00:28.300","12.966","12.952","12.860","12.564","9.518","9.845"
"00:00:28.400","12.963","12.952","12.859","12.562","9.518","9.844"
"00:00:28.500","12.965","12.952","12.860","12.560","9.518","9.844"
"00:00:28.600","12.967","12.952","12.860","12.559","9.519","9.844"
"00:00:28.700","12.968","12.952","12.861","12.557","9.519","9.844"
"00:00:28.800","12.970","12.952","12.861","12.556","9.520","9.844"
"00:00:28.900","12.971","12.952","12.862","12.554","9.520","9.844"
"00:00:29.000","12.973","12.952","12.863","12.553","9.521","9.844"
"00:00:29.100","12.975","12.952","12.863","12.551","9.521","9.844"
"00:00:29.200","12.972","12.952","12.862","12.551","9.521","9.843"
"00:00:29.300","12.970","12.952","12.861","12.552","9.521","9.842"
"00:00:29.400","12.968","12.952","12.860","12.553","9.521","9.841"
"00:00:29.500","12.966","12.952","12.859","12.553","9.521","9.840"
"00:00:29.600","12.964","12.952","12.858","12.554","9.521","9.839"
"00:00:29.700","12.962","12.952","12.857","12.554","9.521","9.838"
"00:00:29.800","12.960","12.952","12.856","12.555","9.521","9.837"
"00:00:29.900","12.960","12.952","12.858","12.557","9.521","9.838"
"00:00:30.000","12.960","12.952","12.860","12.559","9.520","9.840"
"00:00:30.100","12.960","12.952","12.862","12.561","9.520","9.841"
"00:00:30.200","12.960","12.952","12.864","12.563","9.519","9.843"
"00:00:30.300","12.960","12.952","12.866","12.565","9.519","9.845"
"00:00:30.400","12.960","12.952","12.868","12.567","9.518","9.846"
"00:00:30.500","12.960","12.952","12.871","12.570","9.518","9.848"
"00:00:30.600","12.959","12.952","12.870","12.570","9.516","9.848"
"00:00:30.700","12.959","12.952","12.870","12.571","9.515","9.848"
"00:00:30.800","12.958","12.952","12.870","12.571","9.514","9.848"
"00:00:30.900","12.957","12.952","12.870","12.572","9.513","9.848"
"00:00:31.000","12.957","12.952","12.870","12.572","9.512","9.848"
"00:00:31.100","12.956","12.952","12.870","12.573","9.511","9.848"
"00:00:31.200","12.956","12.952","12.870","12.573","9.510","9.848"
"00:00:31.300","12.957","12.953","12.869","12.573","9.510","9.847"
"00:00:31.400","12.958","12.953","12.867","12.572","9.511","9.846"
"00:00:31.500","12.959","12.954","12.866","12.571","9.512","9.845"
"00:00:31.600","12.960","12.954","12.864","12.571","9.512","9.843"
"00:00:31.700","12.961","12.955","12.862","12.570","9.513","9.842"
"00:00:31.800","12.962","12.955","12.861","12.570","9.513","9.841"
"00:00:31.900","12.963","12.956","12.859","12.569","9.514","9.840"
"00:00:32.000","12.963","12.956","12.860","12.569","9.514","9.840"
"00:00:32.100","12.962","12.956","12.861","12.569","9.515","9.839"
"00:00:32.200","12.962","12.956","12.862","12.569","9.515","9.839"
"00:00:32.300","12.961","12.956","12.863","12.569","9.516","9.838"
"00:00:32.400","12.961","12.956","12.864","12.569","9.516","9.837"
"00:00:32.500","12.960","12.956","12.865","12.569","9.517","9.837"
"00:00:32.600","12.959","12.956","12.867","12.569","9.517","9.836"
"00:00:32.700","12.958","12.954","12.865","12.569","9.516","9.836"
"00:00:32.800","12.956","12.953","12.864","12.568","9.514","9.835"
"00:00:32.900","12.955","12.951","12.863","12.568","9.512","9.835"
"00:00:33.000","12.953","12.949","12.862","12.567","9.511","9.834"
"00:00:33.100","12.951","12.948","12.861","12.567","9.509","9.834"
"00:00:33.200","12.950","12.946","12.860","12.566","9.508","9.833"
"00:00:33.300","12.948","12.945","12.859","12.566","9.506","9.833"
"00:00:33.400","12.948","12.944","12.860","12.564","9.506","9.834"
"00:00:33.500","12.948","12.943","12.860","12.563","9.506","9.835"
"00:00:33.600","12.948","12.943","12.861","12.562","9.506","9.836"
"00:00:33.700","12.948","12.942","12.861","12.561","9.506","9.837"
"00:00:33.800","12.948","12.942","12.862","12.560","9.506","9.838"
"00:00:33.900","12.948","12.941","12.862","12.559","9.506","9.839"
"00:00:34.000","12.948","12.941","12.863","12.558","9.506","9.840"
"00:00:34.100","12.950","12.941","12.863","12.558","9.507","9.839"
"00:00:34.200","12.951","12.942","12.863","12.558","9.508","9.838"
"00:00:34.300","12.953","12.942","12.863","12.558","9.509","9.837"
"00:00:34.400","12.955","12.943","12.863","12.558","9.510","9.836"
"00:00:34.500","12.956","12.943","12.863","12.558","9.511","9.835"
"00:00:34.600","12.958","12.944","12.863","12.558","9.512","9.834"
"00:00:34.700","12.959","12.945","12.863","12.558","9.514","9.833"
"00:00:34.800","12.959","12.945","12.863","12.559","9.515","9.833"
"00:00:34.900","12.959","12.945","12.863","12.560","9.516","9.834"
"00:00:35.000","12.959","12.945","12.863","12.561","9.517","9.834"
"00:00:35.100","12.959","12.944","12.863","12.562","9.518","9.835"
"00:00:35.200","12.959","12.944","12.863","12.563","9.519","9.835"
"00:00:35.300","12.959","12.944","12.863","12.564","9.520","9.836"
"00:00:35.400","12.959","12.944","12.863","12.565","9.521","9.836"
"00:00:35.500","12.961","12.944","12.862","12.567","9.520","9.837"
"00:00:35.600","12.962","12.944","12.862","12.569","9.520","9.838"
"00:00:35.700","12.964","12.944","12.861","12.570","9.519","9.839"
"00:00:35.800","12.966","12.944","12.861","12.572","9.519","9.841"
"00:00:35.900","12.967","12.944","12.860","12.573","9.518","9.842"
"00:00:36.000","12.969","12.944","12.860","12.575","9.518","9.843"
"00:00:36.100","12.970","12.944","12.859","12.577","9.517","9.844"
"00:00:36.200","12.974","12.947","12.860","12.577","9.518","9.845"
"00:00:36.300","12.978","12.949","12.861","12.577","9.518","9.846"
"00:00:36.400","12.982","12.951","12.862","12.577","9.519","9.847"
"00:00:36.500","12.985","12.953","12.863","12.577","9.519","9.848"
"00:00:36.600","12.989","12.955","12.864","12.577","9.520","9.849"
"00:00:36.700","12.993","12.957","12.865","12.577","9.520","9.850"
"00:00:36.800","12.996","12.959","12.866","12.577","9.521","9.851"
"00:00:36.900","12.996","12.961","12.870","12.578","9.521","9.850"
"00:00:37.000","12.996","12.962","12.873","12.579","9.521","9.848"
"00:00:37.100","12.996","12.964","12.876","12.580","9.521","9.846"
"00:00:37.200","12.996","12.966","12.879","12.581","9.521","9.845"
"00:00:37.300","12.996","12.967","12.882","12.582","9.521","9.843"
"00:00:37.400","12.996","12.969","12.885","12.583","9.521","9.841"
"00:00:37.500","12.996","12.970","12.889","12.584","9.521","9.840"
"00:00:37.600","12.995","12.971","12.890","12.585","9.520","9.840"
"00:00:37.700","12.994","12.972","12.891","12.587","9.519","9.841"
"00:00:37.800","12.993","12.974","12.892","12.589","9.518","9.841"
"00:00:37.900","12.992","12.975","12.893","12.590","9.517","9.842"
"00:00:38.000","12.991","12.976","12.894","12.592","9.515","9.843"
"00:00:38.100","12.990","12.977","12.895","12.593","9.514","9.843"
"00:00:38.200","12.989","12.978","12.896","12.595","9.513","9.844"
"00:00:38.300","12.990","12.977","12.898","12.597","9.514","9.844"
"00:00:38.400","12.991","12.977","12.900","12.598","9.515","9.844"
"00:00:38.500","12.992","12.976","12.902","12.600","9.517","9.844"
"00:00:38.600","12.993","12.976","12.904","12.601","9.518","9.844"
"00:00:38.700","12.994","12.975","12.907","12.603","9.519","9.844"
"00:00:38.800","12.995","12.975","12.909","12.605","9.520","9.844"
"00:00:38.900","12.996","12.974","12.911","12.606","9.521","9.844"
"00:00:39.000","12.996","12.972","12.908","12.606","9.520","9.844"
"00:00:39.100","12.996","12.971","12.904","12.605","9.520","9.844"
"00:00:39.200","12.996","12.969","12.901","12.605","9.519","9.844"
"00:00:39.300","12.996","12.968","12.898","12.604","9.519","9.844"
"00:00:39.400","12.996","12.966","12.895","12.603","9.518","9.844"
"00:00:39.500","12.996","12.964","12.892","12.603","9.518","9.844"
"00:00:39.600","12.996","12.963","12.889","12.602","9.517","9.844"
"00:00:39.700","12.995","12.964","12.887","12.600","9.516","9.844"
"00:00:39.800","12.993","12.966","12.886","12.598","9.515","9.844"
"00:00:39.900","12.992","12.968","12.885","12.596","9.514","9.844"
"00:00:40.000","12.990","12.969","12.884","12.594","9.513","9.844"
"00:00:40.100","12.988","12.971","12.883","12.592","9.512","9.844"
"00:00:40.200","12.987","12.972","12.882","12.590","9.511","9.844"
"00:00:40.300","12.985","12.974","12.881","12.587","9.509","9.843"
"00:00:40.400","12.986","12.974","12.884","12.590","9.511","9.843"
"00:00:40.500","12.986","12.975","12.886","12.593","9.512","9.842"
