File Name:	PMMA_DE_10mm_60Kmin_4mg_R1.txt	Version: 8.3.7.3						
Date:	07 Aug 2024
Operator:	KH
Test ID:	PMMA_DE_10mm_4mg_60K_R1
Sample ID:	PMMA_DE_10mm_4mg
Sample Mass (mg):	4.0100
Sample Cup Mass (mg):	182.3200
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.785
Baseline O2:	20.457
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
37.500	98.333	80.010	19.979	100.650	20.305	0.286	1.078	899.304
38.000	98.822	80.010	19.980	100.641	20.303	0.370	1.033	899.283
38.500	99.340	80.009	19.979	100.634	20.301	0.574	1.006	899.241
39.000	99.885	80.009	19.980	100.625	20.302	0.524	1.063	899.269
39.500	100.419	80.008	19.979	100.615	20.302	0.493	1.079	899.288
40.000	100.948	80.010	19.978	100.614	20.301	0.541	1.061	899.254
40.501	101.458	80.011	19.978	100.612	20.306	0.227	1.039	899.292
41.000	102.008	80.009	19.979	100.607	20.307	0.205	1.060	899.283
41.500	102.550	80.010	19.978	100.603	20.310	0.028	1.091	899.278
42.001	103.080	80.009	19.979	100.597	20.312	-0.083	1.073	899.247
42.500	103.615	80.008	19.978	100.582	20.310	0.173	1.065	899.228
43.000	104.140	80.008	19.978	100.572	20.315	-0.222	1.059	899.272
43.500	104.656	80.010	19.980	100.564	20.314	-0.059	1.040	899.238
44.000	105.184	80.008	19.979	100.553	20.317	-0.216	1.045	899.271
44.501	105.715	80.008	19.979	100.544	20.315	-0.011	1.059	899.265
45.001	106.272	80.007	19.980	100.544	20.318	-0.130	1.087	899.230
45.501	106.805	80.007	19.979	100.545	20.315	0.174	1.091	899.255
