File Name:	PS_15.txt	Version: 8.3.7.3						
Date:	07 Aug 2024
Operator:	KH
Test ID:	PS_15
Sample ID:	PS_15
Sample Mass (mg):	3.0800
Sample Cup Mass (mg):	184.4500
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.778
Baseline O2:	20.414
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
100.500	164.519	80.013	19.978	100.380	20.305	-0.354	1.019	899.001
101.000	165.048	80.013	19.979	100.377	20.302	-0.139	1.013	899.012
101.500	165.545	80.010	19.979	100.372	20.305	-0.412	1.025	899.004
102.000	166.062	80.012	19.979	100.371	20.306	-0.478	1.014	899.027
102.500	166.603	80.011	19.979	100.370	20.307	-0.497	1.059	899.009
103.000	167.100	80.012	19.978	100.369	20.305	-0.318	1.038	898.996
103.500	167.608	80.014	19.978	100.373	20.307	-0.603	1.005	899.015
104.000	168.109	80.017	19.979	100.381	20.307	-0.658	1.009	899.020
104.499	168.624	80.014	19.978	100.389	20.308	-0.562	1.016	898.993
105.000	169.135	80.014	19.978	100.387	20.307	-0.387	1.026	899.009
105.500	169.666	80.012	19.978	100.381	20.307	-0.383	1.042	899.027
106.000	170.160	80.012	19.976	100.377	20.308	-0.481	1.026	899.018
106.499	170.657	80.014	19.977	100.373	20.307	-0.393	0.991	899.018
106.999	171.171	80.013	19.978	100.369	20.310	-0.726	1.010	899.011
107.500	171.696	80.012	19.978	100.370	20.311	-0.798	1.039	899.022
108.000	172.209	80.015	19.978	100.365	20.310	-0.656	1.037	899.029
108.500	172.715	80.012	19.978	100.363	20.308	-0.471	1.018	899.049
109.000	173.198	80.014	19.978	100.362	20.310	-0.649	0.990	899.031
109.500	173.751	80.014	19.977	100.361	20.309	-0.380	1.036	899.017
110.000	174.246	80.012	19.978	100.362	20.312	-0.692	1.048	899.022
110.500	174.746	80.014	19.978	100.366	20.310	-0.431	0.995	899.027
111.000	175.274	80.012	19.979	100.366	20.311	-0.484	1.027	899.026
111.501	175.800	80.013	19.978	100.361	20.312	-0.578	1.054	899.051
112.000	176.331	80.013	19.977	100.358	20.311	-0.398	1.057	899.021
112.500	176.817	80.013	19.979	100.354	20.311	-0.351	1.018	899.049
113.000	177.323	80.013	19.979	100.353	20.314	-0.666	0.991	899.042
113.501	177.835	80.013	19.979	100.353	20.310	-0.351	1.017	899.056
114.000	178.380	80.014	19.978	100.355	20.313	-0.565	1.058	899.060
114.499	178.861	80.017	19.978	100.353	20.312	-0.374	1.026	899.090
115.000	179.395	80.014	19.978	100.354	20.310	-0.216	1.014	899.082
115.501	179.862	80.013	19.978	100.354	20.314	-0.610	1.002	899.106
116.000	180.427	80.012	19.977	100.349	20.313	-0.562	1.034	899.044
116.499	180.895	80.011	19.978	100.345	20.315	-0.705	1.033	899.066
117.000	181.421	80.011	19.978	100.343	20.313	-0.642	0.993	899.070
117.501	181.937	80.011	19.978	100.339	20.316	-1.061	1.041	899.073
118.001	182.461	80.010	19.980	100.338	20.312	-0.690	1.040	899.066
118.501	182.953	80.012	19.979	100.338	20.314	-0.971	1.017	899.050
119.000	183.478	80.012	19.978	100.335	20.315	-0.970	1.017	899.052
119.500	183.987	80.013	19.978	100.330	20.314	-0.861	1.033	899.093
120.000	184.505	80.017	19.978	100.329	20.315	-0.954	1.027	899.077
120.500	185.006	80.014	19.979	100.332	20.311	-0.391	1.019	899.074
121.000	185.540	80.015	19.978	100.332	20.314	-0.561	1.034	899.094
121.501	186.040	80.014	19.978	100.328	20.312	-0.211	1.034	899.082
122.001	186.537	80.012	19.978	100.331	20.314	-0.293	0.997	899.081
122.500	187.052	80.016	19.978	100.329	20.315	-0.377	1.013	899.092
123.000	187.549	80.015	19.977	100.326	20.311	-0.032	1.013	899.079
123.500	188.010	80.015	19.978	100.329	20.315	-0.432	0.958	899.115
124.000	188.548	80.015	19.977	100.333	20.315	-0.412	0.998	899.089
124.500	189.071	80.014	19.978	100.338	20.315	-0.658	1.061	899.077
125.000	189.575	80.013	19.978	100.342	20.314	-0.548	1.027	899.106
125.501	190.103	80.015	19.977	100.346	20.314	-0.574	1.032	899.119
126.000	190.629	80.015	19.978	100.345	20.317	-0.820	1.054	899.098
126.500	191.112	80.015	19.979	100.345	20.316	-0.794	1.010	899.099
127.000	191.654	80.014	19.978	100.343	20.320	-1.201	1.025	899.072
127.500	192.131	80.013	19.978	100.337	20.315	-0.618	1.018	899.106
128.000	192.606	80.015	19.977	100.329	20.314	-0.525	0.953	899.123
128.500	193.154	80.013	19.977	100.321	20.314	-0.500	1.024	899.134
129.000	193.659	80.011	19.978	100.311	20.318	-0.858	1.052	899.143
129.501	194.176	80.013	19.978	100.308	20.313	-0.273	1.021	899.125
130.001	194.689	80.012	19.977	100.310	20.318	-0.836	1.029	899.140
130.501	195.172	80.013	19.977	100.315	20.317	-0.695	0.997	899.115
131.000	195.684	80.015	19.977	100.318	20.319	-0.921	0.996	899.139
131.500	196.178	80.014	19.977	100.320	20.317	-0.766	1.006	899.107
132.001	196.719	80.012	19.977	100.324	20.314	-0.451	1.035	899.121
132.501	197.220	80.012	19.977	100.325	20.317	-0.734	1.042	899.107
133.001	197.747	80.012	19.977	100.322	20.319	-0.933	1.028	899.116
133.501	198.254	80.015	19.979	100.327	20.320	-0.954	1.035	899.115
134.000	198.718	80.013	19.977	100.331	20.321	-1.107	0.972	899.118
134.500	199.229	80.014	19.978	100.326	20.316	-0.598	0.975	899.170
135.000	199.772	80.014	19.980	100.324	20.320	-1.045	1.054	899.157
135.500	200.291	80.014	19.979	100.321	20.320	-1.098	1.062	899.158
136.000	200.796	80.016	19.979	100.316	20.318	-0.966	1.023	899.143
136.500	201.301	80.015	19.978	100.317	20.321	-1.282	1.009	899.117
137.001	201.822	80.012	19.978	100.317	20.319	-1.023	1.026	899.144
137.501	202.328	80.011	19.979	100.318	20.316	-0.631	1.028	899.171
138.000	202.858	80.011	19.978	100.317	20.317	-0.650	1.036	899.163
138.500	203.331	80.012	19.978	100.320	20.322	-1.140	1.003	899.187
139.000	203.843	80.012	19.979	100.320	20.320	-0.998	0.985	899.179
139.501	204.366	80.012	19.978	100.319	20.322	-1.206	1.033	899.148
140.002	204.860	80.015	19.980	100.316	20.321	-1.168	1.017	899.167
140.501	205.385	80.015	19.980	100.317	20.321	-1.211	1.020	899.176
141.001	205.880	80.012	19.979	100.313	20.321	-1.204	1.021	899.178
141.501	206.394	80.013	19.979	100.313	20.320	-1.056	1.010	899.180
142.000	206.892	80.014	19.979	100.319	20.322	-1.244	1.012	899.172
142.500	207.406	80.013	19.977	100.324	20.320	-1.117	1.011	899.199
143.001	207.918	80.012	19.979	100.324	20.323	-1.500	1.025	899.168
143.501	208.393	80.014	19.979	100.328	20.320	-1.265	0.987	899.177
144.001	208.907	80.014	19.978	100.325	20.321	-1.346	0.990	899.174
144.501	209.402	80.014	19.979	100.319	20.320	-1.178	1.011	899.173
145.000	209.934	80.012	19.978	100.313	20.323	-1.306	1.027	899.184
145.500	210.446	80.014	19.979	100.310	20.323	-1.066	1.043	899.196
146.000	210.958	80.015	19.980	100.312	20.321	-0.676	1.024	899.198
146.500	211.441	80.014	19.979	100.317	20.323	-0.696	0.995	899.224
147.001	211.934	80.017	19.978	100.321	20.323	-0.700	0.975	899.172
147.501	212.457	80.017	19.977	100.322	20.324	-0.756	1.016	899.161
148.000	212.925	80.016	19.978	100.324	20.320	-0.409	0.992	899.208
148.501	213.451	80.015	19.979	100.322	20.317	-0.266	0.994	899.189
149.001	214.005	80.014	19.979	100.319	20.321	-0.671	1.079	899.196
149.502	214.462	80.016	19.978	100.318	20.322	-0.899	1.010	899.206
150.001	215.003	80.016	19.979	100.327	20.322	-0.854	0.999	899.223
150.501	215.536	80.016	19.978	100.331	20.326	-1.205	1.075	899.231
151.001	216.001	80.016	19.978	100.334	20.326	-1.200	0.999	899.213
151.500	216.509	80.017	19.980	100.330	20.324	-1.026	0.973	899.179
152.000	217.054	80.015	19.979	100.326	20.326	-1.237	1.052	899.216
152.501	217.499	80.016	19.978	100.312	20.327	-1.363	0.990	899.236
153.001	218.055	80.013	19.979	100.297	20.323	-0.962	1.002	899.221
153.501	218.574	80.014	19.979	100.284	20.325	-1.194	1.075	899.238
154.001	219.065	80.013	19.979	100.280	20.323	-1.045	1.009	899.239
154.501	219.559	80.012	19.978	100.282	20.325	-1.317	0.985	899.218
155.000	220.092	80.014	19.978	100.285	20.325	-1.266	1.027	899.238
155.500	220.570	80.015	19.979	100.292	20.323	-1.070	1.011	899.232
156.001	221.081	80.014	19.978	100.296	20.320	-0.764	0.988	899.239
156.501	221.607	80.014	19.979	100.299	20.320	-0.725	1.037	899.224
157.001	222.088	80.015	19.979	100.296	20.323	-0.883	1.009	899.245
157.500	222.593	80.014	19.979	100.298	20.321	-0.651	0.986	899.256
158.001	223.121	80.017	19.979	100.297	20.325	-1.077	1.032	899.248
158.501	223.585	80.016	19.979	100.297	20.325	-1.037	0.993	899.264
159.000	224.107	80.015	19.978	100.299	20.323	-0.845	0.986	899.258
159.500	224.609	80.014	19.979	100.300	20.322	-0.689	1.023	899.227
160.001	225.109	80.014	19.979	100.298	20.320	-0.552	1.001	899.263
160.501	225.576	80.015	19.978	100.300	20.322	-0.757	0.966	899.258
161.001	226.086	80.014	19.979	100.302	20.326	-1.082	0.977	899.280
161.501	226.612	80.014	19.979	100.304	20.324	-0.765	1.037	899.277
162.001	227.121	80.014	19.979	100.304	20.323	-0.638	1.036	899.251
162.501	227.618	80.010	19.979	100.308	20.324	-0.844	1.006	899.296
163.001	228.141	80.012	19.979	100.306	20.323	-0.709	1.019	899.254
163.501	228.626	80.014	19.979	100.302	20.319	-0.305	1.008	899.262
164.001	229.130	80.012	19.978	100.297	20.325	-0.803	0.989	899.288
164.501	229.641	80.014	19.979	100.294	20.323	-0.683	1.016	899.283
165.001	230.128	80.011	19.978	100.290	20.327	-1.015	0.998	899.282
165.502	230.658	80.012	19.979	100.293	20.327	-1.041	1.017	899.264
166.001	231.148	80.012	19.978	100.296	20.326	-0.941	1.021	899.279
166.501	231.645	80.011	19.978	100.294	20.325	-0.794	0.987	899.282
167.001	232.169	80.014	19.979	100.291	20.328	-1.162	1.020	899.291
167.501	232.663	80.013	19.978	100.291	20.326	-0.934	1.017	899.314
168.002	233.174	80.014	19.979	100.288	20.326	-1.000	1.005	899.298
168.501	233.661	80.016	19.979	100.285	20.326	-1.002	0.999	899.280
169.001	234.166	80.017	19.979	100.285	20.327	-1.191	0.992	899.264
169.501	234.663	80.016	19.978	100.285	20.327	-1.186	1.002	899.328
170.000	235.176	80.013	19.978	100.285	20.326	-0.957	1.010	899.298
170.500	235.668	80.010	19.978	100.284	20.327	-1.007	1.004	899.299
171.001	236.203	80.012	19.979	100.284	20.325	-0.674	1.026	899.327
171.501	236.713	80.013	19.978	100.283	20.328	-0.870	1.044	899.305
172.001	237.185	80.014	19.979	100.284	20.327	-0.719	0.983	899.331
172.501	237.725	80.014	19.979	100.281	20.328	-0.750	1.012	899.325
173.001	238.192	80.014	19.979	100.281	20.327	-0.766	1.006	899.325
173.501	238.697	80.011	19.979	100.278	20.328	-1.026	0.973	899.320
174.001	239.199	80.014	19.980	100.278	20.330	-1.205	1.008	899.325
174.501	239.695	80.015	19.979	100.281	20.328	-1.048	0.997	899.320
175.001	240.252	80.015	19.979	100.284	20.330	-1.185	1.053	899.350
175.501	240.725	80.014	19.978	100.286	20.326	-0.651	1.030	899.382
176.001	241.261	80.011	19.978	100.289	20.327	-0.674	1.008	899.351
176.501	241.750	80.013	19.979	100.293	20.330	-0.853	1.026	899.329
177.001	242.258	80.014	19.979	100.290	20.333	-1.074	0.998	899.359
177.501	242.763	80.012	19.978	100.282	20.330	-0.790	1.013	899.343
178.001	243.261	80.013	19.979	100.275	20.327	-0.544	1.003	899.356
178.501	243.757	80.011	19.978	100.271	20.329	-0.870	0.994	899.345
179.001	244.233	80.011	19.977	100.264	20.326	-0.506	0.972	899.372
