"Time","TC_00 Ave. (C)","TC_01 Ave. (C)","TC_02 Ave. (C)","TC_03 Ave. (C)","Cold_water Ave. (C)","Hot_water Ave. (C)"
"00:00:13.900","12.525","12.369","12.142","11.804","9.341","9.702"
"00:00:14.000","12.525","12.368","12.142","11.803","9.341","9.702"
"00:00:14.100","12.525","12.368","12.142","11.802","9.340","9.702"
"00:00:14.200","12.525","12.367","12.142","11.801","9.340","9.702"
"00:00:14.300","12.525","12.367","12.142","11.800","9.339","9.702"
"00:00:14.400","12.525","12.366","12.142","11.799","9.339","9.702"
"00:00:14.500","12.525","12.366","12.142","11.798","9.338","9.702"
"00:00:14.600","12.525","12.365","12.142","11.797","9.337","9.702"
"00:00:14.700","12.524","12.365","12.140","11.799","9.337","9.702"
"00:00:14.800","12.523","12.364","12.138","11.801","9.337","9.703"
"00:00:14.900","12.522","12.364","12.136","11.803","9.337","9.703"
"00:00:15.000","12.521","12.363","12.134","11.805","9.337","9.704"
"00:00:15.100","12.520","12.362","12.132","11.807","9.337","9.704"
"00:00:15.200","12.518","12.362","12.129","11.809","9.337","9.705"
"00:00:15.300","12.517","12.361","12.127","11.811","9.337","9.705"
"00:00:15.400","12.518","12.361","12.127","11.810","9.337","9.705"
"00:00:15.500","12.520","12.361","12.127","11.808","9.337","9.704"
"00:00:15.600","12.521","12.361","12.127","11.807","9.337","9.704"
"00:00:15.700","12.522","12.361","12.127","11.805","9.337","9.703"
"00:00:15.800","12.523","12.361","12.127","11.803","9.337","9.702"
"00:00:15.900","12.524","12.361","12.127","11.802","9.337","9.702"
"00:00:16.000","12.525","12.361","12.127","11.800","9.337","9.701"
"00:00:16.100","12.523","12.362","12.128","11.803","9.336","9.702"
"00:00:16.200","12.521","12.362","12.129","11.805","9.335","9.702"
"00:00:16.300","12.518","12.363","12.130","11.808","9.334","9.703"
"00:00:16.400","12.516","12.363","12.131","11.811","9.333","9.703"
"00:00:16.500","12.514","12.364","12.132","11.813","9.332","9.704"
"00:00:16.600","12.512","12.364","12.133","11.816","9.331","9.705"
"00:00:16.700","12.510","12.365","12.135","11.819","9.330","9.705"
"00:00:16.800","12.512","12.366","12.136","11.818","9.330","9.705"
"00:00:16.900","12.514","12.367","12.138","11.818","9.330","9.705"
"00:00:17.000","12.516","12.368","12.139","11.817","9.330","9.705"
"00:00:17.100","12.518","12.369","12.141","11.817","9.330","9.705"
"00:00:17.200","12.520","12.370","12.142","11.816","9.330","9.705"
"00:00:17.300","12.523","12.371","12.144","11.815","9.330","9.705"
"00:00:17.400","12.525","12.372","12.146","11.815","9.330","9.705"
"00:00:17.500","12.527","12.373","12.148","11.815","9.330","9.704"
"00:00:17.600","12.530","12.374","12.150","11.816","9.331","9.704"
"00:00:17.700","12.533","12.376","12.152","11.817","9.331","9.703"
"00:00:17.800","12.535","12.377","12.154","11.817","9.332","9.703"
"00:00:17.900","12.538","12.378","12.156","11.818","9.332","9.702"
"00:00:18.000","12.541","12.379","12.158","11.818","9.333","9.702"
"00:00:18.100","12.543","12.380","12.161","11.819","9.333","9.701"
"00:00:18.200","12.543","12.380","12.162","11.822","9.334","9.701"
"00:00:18.300","12.543","12.380","12.164","11.826","9.334","9.701"
"00:00:18.400","12.543","12.380","12.165","11.830","9.335","9.701"
"00:00:18.500","12.543","12.380","12.167","11.833","9.336","9.701"
"00:00:18.600","12.543","12.380","12.168","11.837","9.336","9.701"
"00:00:18.700","12.543","12.380","12.170","11.841","9.337","9.701"
"00:00:18.800","12.543","12.380","12.172","11.845","9.337","9.701"
"00:00:18.900","12.545","12.384","12.173","11.845","9.337","9.702"
"00:00:19.000","12.547","12.388","12.174","11.845","9.337","9.702"
"00:00:19.100","12.550","12.392","12.175","11.845","9.337","9.703"
"00:00:19.200","12.552","12.397","12.176","11.845","9.337","9.703"
"00:00:19.300","12.554","12.401","12.177","11.845","9.337","9.704"
"00:00:19.400","12.556","12.405","12.178","11.845","9.337","9.704"
"00:00:19.500","12.558","12.409","12.179","11.845","9.337","9.705"
"00:00:19.600","12.556","12.408","12.179","11.844","9.337","9.704"
"00:00:19.700","12.555","12.407","12.179","11.842","9.336","9.704"
"00:00:19.800","12.553","12.406","12.179","11.841","9.335","9.703"
"00:00:19.900","12.552","12.405","12.179","11.840","9.335","9.703"
"00:00:20.000","12.550","12.404","12.179","11.839","9.334","9.702"
"00:00:20.100","12.548","12.403","12.179","11.838","9.334","9.702"
"00:00:20.200","12.547","12.402","12.179","11.837","9.333","9.701"
"00:00:20.300","12.546","12.400","12.179","11.838","9.333","9.701"
"00:00:20.400","12.546","12.399","12.179","11.838","9.333","9.701"
"00:00:20.500","12.545","12.397","12.179","11.839","9.333","9.701"
"00:00:20.600","12.545","12.396","12.179","11.839","9.333","9.701"
"00:00:20.700","12.544","12.394","12.179","11.840","9.333","9.701"
"00:00:20.800","12.544","12.392","12.179","11.840","9.333","9.701"
"00:00:20.900","12.543","12.391","12.179","11.841","9.333","9.701"
"00:00:21.000","12.544","12.389","12.177","11.840","9.333","9.701"
"00:00:21.100","12.545","12.388","12.176","11.840","9.333","9.700"
"00:00:21.200","12.546","12.386","12.174","11.839","9.333","9.700"
"00:00:21.300","12.547","12.384","12.173","11.839","9.333","9.699"
"00:00:21.400","12.548","12.383","12.171","11.838","9.333","9.698"
"00:00:21.500","12.549","12.381","12.169","11.838","9.333","9.698"
"00:00:21.600","12.550","12.380","12.168","11.837","9.333","9.697"
"00:00:21.700","12.548","12.378","12.166","11.834","9.333","9.698"
"00:00:21.800","12.546","12.376","12.163","11.832","9.333","9.698"
"00:00:21.900","12.544","12.375","12.161","11.829","9.333","9.699"
"00:00:22.000","12.542","12.373","12.159","11.826","9.333","9.699"
"00:00:22.100","12.540","12.372","12.157","11.824","9.333","9.700"
"00:00:22.200","12.538","12.370","12.155","11.821","9.333","9.701"
"00:00:22.300","12.536","12.368","12.153","11.818","9.333","9.701"
"00:00:22.400","12.535","12.367","12.152","11.817","9.333","9.700"
"00:00:22.500","12.534","12.366","12.151","11.816","9.333","9.699"
"00:00:22.600","12.532","12.365","12.150","11.815","9.333","9.698"
"00:00:22.700","12.531","12.364","12.149","11.814","9.333","9.697"
"00:00:22.800","12.530","12.363","12.148","11.813","9.333","9.696"
"00:00:22.900","12.529","12.362","12.147","11.812","9.333","9.695"
"00:00:23.000","12.528","12.361","12.146","11.811","9.333","9.694"
"00:00:23.100","12.528","12.363","12.147","11.812","9.333","9.694"
"00:00:23.200","12.528","12.365","12.148","11.812","9.332","9.695"
"00:00:23.300","12.528","12.368","12.149","11.813","9.332","9.695"
"00:00:23.400","12.528","12.370","12.150","11.813","9.331","9.696"
"00:00:23.500","12.528","12.372","12.151","11.814","9.331","9.696"
"00:00:23.600","12.528","12.374","12.152","11.814","9.330","9.697"
"00:00:23.700","12.528","12.376","12.153","11.815","9.330","9.698"
"00:00:23.800","12.530","12.377","12.154","11.814","9.329","9.698"
"00:00:23.900","12.532","12.377","12.154","11.814","9.329","9.699"
"00:00:24.000","12.533","12.378","12.155","11.813","9.328","9.699"
"00:00:24.100","12.535","12.378","12.155","11.813","9.328","9.700"
"00:00:24.200","12.536","12.379","12.156","11.812","9.327","9.700"
"00:00:24.300","12.538","12.379","12.156","11.812","9.326","9.701"
"00:00:24.400","12.540","12.380","12.157","11.811","9.326","9.701"
"00:00:24.500","12.539","12.380","12.159","11.812","9.326","9.700"
"00:00:24.600","12.537","12.381","12.161","11.813","9.326","9.699"
"00:00:24.700","12.536","12.381","12.163","11.814","9.326","9.698"
"00:00:24.800","12.535","12.382","12.165","11.816","9.326","9.697"
"00:00:24.900","12.534","12.383","12.168","11.817","9.326","9.696"
"00:00:25.000","12.533","12.383","12.170","11.818","9.326","9.695"
"00:00:25.100","12.532","12.384","12.172","11.819","9.326","9.694"
"00:00:25.200","12.534","12.385","12.173","11.821","9.328","9.694"
"00:00:25.300","12.535","12.387","12.175","11.824","9.329","9.694"
"00:00:25.400","12.537","12.388","12.177","11.827","9.331","9.694"
"00:00:25.500","12.539","12.390","12.178","11.829","9.332","9.694"
"00:00:25.600","12.540","12.391","12.180","11.832","9.334","9.694"
"00:00:25.700","12.542","12.393","12.181","11.835","9.336","9.694"
"00:00:25.800","12.543","12.395","12.183","11.837","9.337","9.694"
"00:00:25.900","12.543","12.397","12.184","11.838","9.338","9.695"
"00:00:26.000","12.543","12.399","12.185","11.838","9.338","9.697"
"00:00:26.100","12.543","12.401","12.186","11.839","9.339","9.699"
"00:00:26.200","12.543","12.403","12.187","11.839","9.339","9.700"
"00:00:26.300","12.543","12.405","12.188","11.840","9.340","9.702"
"00:00:26.400","12.543","12.407","12.189","11.841","9.341","9.704"
"00:00:26.500","12.543","12.410","12.190","11.841","9.341","9.705"
"00:00:26.600","12.544","12.408","12.189","11.841","9.341","9.705"
"00:00:26.700","12.546","12.406","12.187","11.840","9.340","9.705"
"00:00:26.800","12.547","12.405","12.186","11.839","9.339","9.705"
"00:00:26.900","12.548","12.403","12.184","11.839","9.339","9.705"
"00:00:27.000","12.549","12.402","12.182","11.838","9.338","9.705"
"00:00:27.100","12.550","12.400","12.181","11.838","9.338","9.705"
"00:00:27.200","12.551","12.398","12.179","11.837","9.337","9.705"
"00:00:27.300","12.550","12.402","12.182","11.838","9.337","9.705"
"00:00:27.400","12.549","12.406","12.184","11.838","9.337","9.705"
"00:00:27.500","12.547","12.409","12.187","11.839","9.337","9.705"
"00:00:27.600","12.546","12.413","12.190","11.839","9.337","9.705"
"00:00:27.700","12.545","12.417","12.192","11.840","9.337","9.705"
"00:00:27.800","12.544","12.421","12.195","11.840","9.337","9.705"
"00:00:27.900","12.543","12.424","12.198","11.841","9.337","9.705"
"00:00:28.000","12.544","12.425","12.198","11.840","9.337","9.705"
"00:00:28.100","12.544","12.425","12.198","11.839","9.337","9.706"
"00:00:28.200","12.545","12.426","12.198","11.838","9.337","9.707"
"00:00:28.300","12.545","12.426","12.198","11.837","9.337","9.707"
"00:00:28.400","12.546","12.427","12.198","11.836","9.337","9.708"
"00:00:28.500","12.546","12.428","12.198","11.835","9.337","9.708"
"00:00:28.600","12.547","12.428","12.198","11.834","9.337","9.709"
"00:00:28.700","12.546","12.428","12.197","11.834","9.338","9.708"
"00:00:28.800","12.546","12.428","12.197","11.833","9.338","9.707"
"00:00:28.900","12.545","12.428","12.196","11.833","9.339","9.706"
"00:00:29.000","12.545","12.428","12.196","11.833","9.339","9.704"
"00:00:29.100","12.544","12.428","12.195","11.833","9.340","9.703"
"00:00:29.200","12.544","12.428","12.194","11.833","9.340","9.702"
"00:00:29.300","12.543","12.428","12.194","11.833","9.341","9.701"
"00:00:29.400","12.543","12.430","12.194","11.833","9.341","9.701"
"00:00:29.500","12.543","12.431","12.195","11.832","9.342","9.701"
"00:00:29.600","12.543","12.433","12.195","11.832","9.342","9.701"
"00:00:29.700","12.543","12.434","12.196","11.831","9.343","9.701"
"00:00:29.800","12.543","12.436","12.197","11.831","9.344","9.701"
"00:00:29.900","12.543","12.438","12.197","11.830","9.344","9.701"
"00:00:30.000","12.543","12.439","12.198","11.830","9.345","9.701"
"00:00:30.100","12.545","12.438","12.198","11.830","9.343","9.702"
"00:00:30.200","12.546","12.436","12.198","11.831","9.341","9.703"
"00:00:30.300","12.548","12.434","12.198","11.831","9.340","9.704"
"00:00:30.400","12.549","12.433","12.198","11.832","9.338","9.705"
"00:00:30.500","12.551","12.431","12.197","11.832","9.336","9.706"
"00:00:30.600","12.553","12.429","12.197","11.833","9.335","9.707"
"00:00:30.700","12.554","12.428","12.197","11.833","9.333","9.709"
"00:00:30.800","12.553","12.427","12.199","11.835","9.334","9.708"
"00:00:30.900","12.552","12.427","12.201","11.836","9.335","9.707"
"00:00:31.000","12.551","12.426","12.202","11.838","9.336","9.707"
"00:00:31.100","12.550","12.426","12.204","11.840","9.338","9.706"
"00:00:31.200","12.549","12.425","12.205","11.841","9.339","9.706"
"00:00:31.300","12.548","12.425","12.207","11.843","9.340","9.705"
"00:00:31.400","12.547","12.424","12.209","11.844","9.341","9.705"
"00:00:31.500","12.544","12.423","12.206","11.844","9.339","9.704"
"00:00:31.600","12.541","12.422","12.203","11.843","9.337","9.704"
"00:00:31.700","12.539","12.421","12.201","11.843","9.336","9.703"
"00:00:31.800","12.536","12.420","12.198","11.842","9.334","9.703"
"00:00:31.900","12.533","12.419","12.195","11.842","9.333","9.702"
"00:00:32.000","12.531","12.418","12.193","11.841","9.331","9.701"
"00:00:32.100","12.528","12.417","12.190","11.841","9.329","9.701"
"00:00:32.200","12.527","12.417","12.189","11.841","9.329","9.700"
"00:00:32.300","12.526","12.418","12.189","11.841","9.329","9.700"
"00:00:32.400","12.525","12.418","12.188","11.841","9.329","9.699"
"00:00:32.500","12.524","12.419","12.188","11.841","9.329","9.699"
"00:00:32.600","12.523","12.419","12.187","11.841","9.329","9.698"
"00:00:32.700","12.522","12.420","12.187","11.841","9.329","9.698"
"00:00:32.800","12.521","12.420","12.186","11.841","9.329","9.697"
"00:00:32.900","12.521","12.421","12.187","11.838","9.330","9.698"
"00:00:33.000","12.521","12.422","12.187","11.836","9.330","9.698"
"00:00:33.100","12.521","12.423","12.188","11.834","9.331","9.699"
"00:00:33.200","12.521","12.425","12.188","11.832","9.331","9.699"
"00:00:33.300","12.521","12.426","12.189","11.830","9.332","9.700"
"00:00:33.400","12.521","12.427","12.189","11.828","9.333","9.700"
"00:00:33.500","12.521","12.428","12.190","11.826","9.333","9.701"
"00:00:33.600","12.521","12.427","12.190","11.828","9.333","9.700"
"00:00:33.700","12.522","12.427","12.190","11.831","9.333","9.700"
"00:00:33.800","12.522","12.426","12.190","11.834","9.333","9.699"
"00:00:33.900","12.523","12.426","12.190","11.836","9.333","9.699"
"00:00:34.000","12.523","12.425","12.190","11.839","9.333","9.698"
"00:00:34.100","12.524","12.424","12.190","11.842","9.333","9.698"
"00:00:34.200","12.524","12.424","12.190","11.844","9.333","9.697"
"00:00:34.300","12.525","12.424","12.191","11.844","9.333","9.697"
"00:00:34.400","12.525","12.424","12.192","11.844","9.333","9.697"
"00:00:34.500","12.526","12.424","12.193","11.844","9.333","9.697"
"00:00:34.600","12.526","12.424","12.194","11.844","9.333","9.697"
"00:00:34.700","12.527","12.424","12.195","11.844","9.333","9.697"
"00:00:34.800","12.527","12.424","12.196","11.844","9.333","9.697"
"00:00:34.900","12.528","12.424","12.197","11.844","9.333","9.697"
"00:00:35.000","12.527","12.423","12.195","11.844","9.333","9.697"
"00:00:35.100","12.527","12.423","12.193","11.844","9.333","9.697"
"00:00:35.200","12.526","12.422","12.191","11.844","9.333","9.697"
"00:00:35.300","12.526","12.422","12.189","11.844","9.333","9.697"
"00:00:35.400","12.525","12.421","12.186","11.844","9.333","9.697"
"00:00:35.500","12.525","12.421","12.184","11.844","9.333","9.697"
"00:00:35.600","12.524","12.420","12.182","11.844","9.333","9.697"
"00:00:35.700","12.524","12.418","12.183","11.843","9.334","9.697"
"00:00:35.800","12.524","12.417","12.183","11.842","9.335","9.698"
"00:00:35.900","12.524","12.415","12.184","11.841","9.336","9.698"
"00:00:36.000","12.524","12.414","12.184","11.840","9.337","9.699"
"00:00:36.100","12.524","12.412","12.185","11.839","9.338","9.700"
"00:00:36.200","12.524","12.410","12.185","11.838","9.339","9.700"
"00:00:36.300","12.524","12.409","12.186","11.837","9.340","9.701"
"00:00:36.400","12.525","12.409","12.186","11.835","9.339","9.700"
"00:00:36.500","12.525","12.409","12.186","11.833","9.338","9.700"
"00:00:36.600","12.526","12.409","12.186","11.832","9.337","9.699"
"00:00:36.700","12.526","12.409","12.186","11.830","9.336","9.698"
"00:00:36.800","12.527","12.409","12.186","11.829","9.335","9.698"
"00:00:36.900","12.527","12.409","12.186","11.827","9.334","9.697"
"00:00:37.000","12.528","12.409","12.186","11.825","9.333","9.697"
"00:00:37.100","12.527","12.408","12.185","11.825","9.333","9.697"
"00:00:37.200","12.526","12.408","12.184","11.825","9.333","9.697"
"00:00:37.300","12.524","12.407","12.183","11.825","9.333","9.697"
"00:00:37.400","12.523","12.407","12.182","11.825","9.333","9.697"
"00:00:37.500","12.522","12.406","12.180","11.825","9.333","9.697"
"00:00:37.600","12.521","12.406","12.179","11.825","9.333","9.697"
"00:00:37.700","12.520","12.405","12.178","11.825","9.333","9.697"
"00:00:37.800","12.520","12.405","12.178","11.826","9.333","9.697"
"00:00:37.900","12.519","12.405","12.177","11.826","9.334","9.697"
"00:00:38.000","12.519","12.405","12.177","11.827","9.334","9.697"
"00:00:38.100","12.518","12.405","12.176","11.827","9.335","9.697"
"00:00:38.200","12.517","12.405","12.176","11.828","9.335","9.697"
"00:00:38.300","12.517","12.405","12.175","11.828","9.336","9.697"
"00:00:38.400","12.516","12.405","12.175","11.829","9.336","9.697"
"00:00:38.500","12.517","12.403","12.174","11.826","9.335","9.697"
"00:00:38.600","12.519","12.402","12.173","11.824","9.334","9.698"
"00:00:38.700","12.520","12.400","12.173","11.821","9.333","9.698"
"00:00:38.800","12.521","12.399","12.172","11.818","9.332","9.699"
"00:00:38.900","12.522","12.397","12.172","11.816","9.331","9.699"
"00:00:39.000","12.523","12.395","12.171","11.813","9.330","9.700"
"00:00:39.100","12.524","12.394","12.171","11.810","9.329","9.701"
"00:00:39.200","12.524","12.394","12.171","11.812","9.330","9.700"
"00:00:39.300","12.525","12.394","12.171","11.814","9.331","9.699"
"00:00:39.400","12.525","12.394","12.171","11.815","9.332","9.699"
"00:00:39.500","12.526","12.394","12.171","11.817","9.333","9.698"
"00:00:39.600","12.527","12.394","12.171","11.818","9.334","9.698"
"00:00:39.700","12.527","12.394","12.171","11.820","9.335","9.697"
"00:00:39.800","12.528","12.394","12.171","11.822","9.336","9.697"
"00:00:39.900","12.528","12.394","12.170","11.821","9.335","9.696"
"00:00:40.000","12.529","12.394","12.169","11.820","9.334","9.694"
"00:00:40.100","12.529","12.394","12.168","11.820","9.333","9.693"
"00:00:40.200","12.530","12.394","12.167","11.819","9.332","9.692"
"00:00:40.300","12.530","12.394","12.165","11.819","9.331","9.691"
"00:00:40.400","12.531","12.394","12.164","11.818","9.330","9.690"
"00:00:40.500","12.531","12.394","12.163","11.818","9.329","9.689"
