General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;;%;%;%;Pa;-;g;g/s;Pa;%;kW/m²;°C;°C;°C;°C;°C;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;;
Max at [s];77;179;13,64700;5,84200;0,014000;73,075;82,39;-69,5400;0,000;100,804;28,400;0,000;591,650;665,250;28,20;1132,350;263,228;0,000;844,700;872,800;860,100;328,950;;;;;0,00;0,00;0,00;3,00;4,05;15,473;27,552;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;561,9011;36,32053;316,7590;0,15500013;0,15500013;0,00099;2,92504;168,8195;15,357956;0,193485;25,727557;28,928011;0,0491;4,9005;6,80;678,71;0,00;0,45;42,07;;941,548;941,211;5,6296872;18,47900;1,96900;-0,00300;0,1243137;;0,88;179,00;;;
CO2Y 060s [kg/kg];2,1951;180;13,85400;5,54600;0,016000;75,750;84,63;-69,6900;0,000;100,800;28,400;0,000;587,050;653,150;28,20;1131,817;263,228;0,000;843,400;872,600;860,000;328,950;;;;;0,00;0,00;0,00;3,00;4,05;15,452;27,544;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;478,2989;17,85867;158,2074;0,26833336;0,26833336;0,00018;1,45788;169,2978;15,697670;0,166709;26,092192;29,030092;0,0425;4,2372;6,84;682,95;0,00;0,39;35,76;;939,206;941,211;4,7920764;18,89600;1,66900;-0,00900;0,1033017;;0,73;180,00;;;
CO2Y 120s [kg/kg];2,2022;181;14,10700;5,25500;0,010000;75,075;84,10;-70,0400;0,000;100,802;28,400;0,000;581,450;639,650;28,20;1131,650;263,228;0,000;843,000;872,600;859,900;328,950;;;;;0,00;0,00;0,00;3,00;4,05;15,465;27,530;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;392,3010;16,54934;181,7592;0,23749971;0,23749971;0,00059;1,29793;169,6901;15,702649;0,173041;25,851489;28,439084;0,0432;4,3086;6,89;687,26;0,00;0,31;29,08;;936,422;936,083;3,9304636;19,28100;1,32400;-0,00600;0,0845363;;0,38;181,00;;;
CO2Y 180s [kg/kg];2,2138;182;14,40200;4,83100;0,013000;76,425;84,14;-70,1300;0,000;100,802;28,400;0,000;575,850;626,850;28,20;1132,150;263,228;0,000;844,600;872,500;859,900;328,950;;;;;0,00;0,00;0,00;3,00;4,05;15,481;27,525;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;315,2686;48,59497;658,0695;0,06500006;0,06500006;0,00018;3,89177;170,0054;15,920052;0,172577;25,956978;28,255851;0,0428;4,2693;6,93;691,53;0,00;0,25;23,37;;933,221;936,083;3,1586759;19,62800;1,08000;-0,00900;0,0668855;;0,29;182,00;;;
CO2Y 240s [kg/kg];--;183;14,76400;4,45100;0,011000;80,475;84,72;-70,2100;0,000;100,806;28,400;0,000;569,650;613,150;28,10;1132,150;263,228;0,000;844,600;872,500;859,900;328,950;;;;;0,00;0,00;0,00;3,00;4,05;15,412;27,530;0,60;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;254,8248;36,04352;585,1246;0,07083352;0,07083352;0,00106;2,96995;170,2602;16,425095;0,165698;26,492092;28,515099;0,0414;4,1368;6,97;695,67;0,00;0,21;18,96;;929,679;929,389;2,5530898;19,91200;0,87900;-0,00300;0,0523206;;0,21;183,00;;;
CO2Y 300s [kg/kg];--;184;15,10900;4,05900;0,002000;81,275;85,85;-70,2700;0,000;100,802;28,400;0,000;562,850;598,950;28,10;1132,117;263,228;0,000;844,500;872,500;859,900;328,950;;;;;0,00;0,00;0,00;3,00;4,05;15,439;27,504;0,60;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;203,9994;42,28676;779,0499;0,04833357;0,04833357;0,00063;3,35751;170,4642;16,605945;0,152428;26,464064;28,161412;0,0377;3,7583;7,01;699,42;0,00;0,16;15,05;;925,873;929,389;2,0438697;20,13600;0,68100;-0,00600;0,0413813;;0,15;184,00;;;
CO2Y 360s [kg/kg];--;185;15,59600;3,55000;0,027000;80,800;89,49;-70,3100;0,000;100,806;28,400;0,000;555,750;584,950;28,20;1131,883;263,228;0,000;843,900;872,400;859,900;328,950;;;;;0,00;0,00;0,00;3,00;4,05;15,393;27,546;0,60;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;160,4807;41,94415;700,0764;0,03833326;0,03833326;0,00092;3,48151;170,6247;16,662777;0,110856;26,219664;27,597287;0,0268;2,6785;7,03;702,10;0,00;0,13;11,91;;921,854;921,586;1,6078557;20,30900;0,56600;-0,00400;0,0324121;;0,11;185,00;;;
CO2Y Test [kg/kg];2,2086;186;16,11100;3,15100;0,029000;82,800;94,89;-70,3500;0,000;100,806;28,400;0,000;548,650;571,350;28,20;1132,017;263,228;0,000;844,300;872,400;859,900;328,950;;;;;0,00;0,00;0,00;3,00;4,06;15,437;27,565;0,60;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;131,6562;31,65753;302,4367;0,04166667;0,04166667;0,00064;2,56375;170,7563;16,976530;0,052309;26,372091;27,463218;0,0126;1,2578;7,05;703,36;0,00;0,11;9,71;;917,683;921,586;1,3190637;20,43800;0,45400;-0,00600;0,0260815;;0,07;186,00;;;
;;187;16,64700;2,69400;0,024000;80,350;96,73;-70,3900;0,000;100,800;28,400;0,000;541,550;558,450;28,20;1132,983;263,235;0,000;847,400;872,300;859,800;329,050;;;;;0,00;0,00;0,00;3,00;4,06;15,376;27,538;0,60;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;109,7798;36,66322;257,2951;0,02999965;0,02999965;0,00257;2,92853;170,8661;16,832751;0,033061;25,810352;26,615808;0,0077;0,7704;7,05;704,13;0,00;0,09;8,12;;913,421;913,175;1,0998838;20,51900;0,38400;0,00700;0,0219250;;0,03;187,00;;;
;;188;17,19000;2,36400;0,018000;78,550;98,64;-70,4100;0,000;100,804;28,400;0,000;534,850;546,650;28,20;1132,183;263,235;0,000;845,000;872,300;859,800;328,950;;;;;0,00;0,00;0,00;3,00;4,06;15,412;27,541;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;89,7287;0,00000;168,1994;0,01833336;0,01833336;0,00093;3,78754;170,9559;16,747058;0,013562;25,361259;25,920785;0,0031;0,3078;7,06;704,44;0,00;0,07;6,56;;909,093;913,175;0,8989921;20,60100;0,31400;-0,00400;0,0180039;;0,01;188,00;;;
;;189;17,69400;1,96900;0,005000;81,800;98,79;-70,4300;0,000;100,800;28,400;0,000;528,450;535,750;28,20;1131,650;263,235;0,000;843,400;872,300;859,800;329,050;;;;;0,00;0,00;0,00;3,00;4,06;15,456;27,533;0,61;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;74,9158;34,64217;126,5756;0,02166669;0,02166669;-0,00026;2,74286;171,0308;17,193177;0,011988;25,725292;26,080661;0,0027;0,2737;7,06;704,71;0,00;0,06;5,46;;904,719;904,489;0,7505811;20,66800;0,26900;-0,01200;0,0146357;;-0,01;189,00;;;
;;190;18,14100;1,66900;-0,003000;80,450;99,50;-70,4500;0,000;100,802;28,400;0,000;522,350;525,850;28,20;1131,550;263,235;0,000;843,200;872,300;859,700;328,950;;;;;0,00;0,00;0,00;3,00;4,06;15,412;27,538;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;61,8329;0,00000;0,0000;0,00916632;0,00916632;-0,00072;5,17667;171,0926;17,149981;0,004899;25,364454;25,534408;0,0011;0,1095;7,06;704,82;0,00;0,05;4,46;;900,317;904,489;0,6195042;20,72000;0,22400;-0,01500;0,0121066;;-0,03;190,00;;;
;;191;18,47900;1,32400;-0,009000;81,200;100,08;-70,4500;0,000;100,802;28,400;0,000;516,550;516,750;28,20;1131,750;263,235;0,000;843,900;872,200;859,700;329,050;;;;;0,00;0,00;0,00;3,00;4,06;15,404;27,544;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;52,3857;0,00000;0,0000;0,00416684;0,00416684;-0,00226;9,84777;171,1450;17,326198;-0,000915;25,340543;25,350355;-0,0002;-0,0203;7,06;704,82;0,00;0,04;3,74;;895,902;895,684;0,5248519;20,76000;0,19800;-0,02500;0,0101494;;-0,03;191,00;;;
;;192;18,89600;1,08000;-0,006000;79,300;100,08;-70,4600;0,000;100,802;28,400;0,000;511,050;508,150;28,20;1131,317;263,241;0,000;842,700;872,200;859,600;329,050;;;;;0,00;0,00;0,00;3,00;4,06;15,442;27,541;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;43,7021;0,00000;0,0000;0,00500011;0,00500011;-0,00133;6,83450;171,1887;17,214180;-0,000977;24,908638;24,767292;-0,0002;-0,0212;7,06;704,82;0,00;0,03;3,13;;891,486;895,684;0,4378514;20,79100;0,17300;-0,01900;0,0085209;;-0,04;192,00;;;
;;193;19,28100;0,87900;-0,009000;77,550;100,43;-70,4600;0,000;100,794;28,400;0,000;505,750;500,550;28,20;1130,950;263,241;0,000;841,700;872,200;859,500;329,050;;;;;0,00;0,00;0,00;3,00;4,06;15,412;27,549;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;37,2301;0,00000;0,0000;0,00500011;0,00500011;-0,00147;5,90234;171,2259;17,112142;-0,004493;24,504201;24,252254;-0,0010;-0,0954;7,06;704,82;0,00;0,03;2,66;;887,077;886,867;0,3730084;20,81500;0,15600;-0,02000;0,0073010;;-0,04;193,00;;;
;;194;19,62800;0,68100;-0,003000;78,575;100,57;-70,4700;0,000;100,796;28,400;0,000;500,850;493,450;28,20;1130,650;263,241;0,000;840,800;872,200;859,500;329,050;;;;;0,00;0,00;0,00;3,00;4,06;15,421;27,541;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;32,0123;0,00000;0,0000;0,00583347;0,00583347;0,00004;4,48071;171,2579;17,308913;-0,005809;24,545831;24,183170;-0,0012;-0,1230;7,06;704,82;0,00;0,03;2,32;;882,683;886,867;0,3207312;20,83400;0,14200;-0,01000;0,0062063;;-0,05;194,00;;;
;;195;19,91200;0,56600;-0,006000;79,975;100,59;-70,4700;0,000;100,804;28,400;0,000;496,150;487,050;28,20;1130,083;263,241;0,000;839,300;872,100;859,400;329,050;;;;;0,00;0,00;0,00;3,00;4,07;15,404;27,544;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;29,4419;0,00000;0,0000;-0,00083335;-0,00083335;0,00097;-27,59855;171,2874;17,544947;-0,006089;24,647072;24,195014;-0,0013;-0,1290;7,06;704,82;0,00;0,02;2,14;;878,314;878,113;0,2949779;20,84500;0,12900;-0,00400;0,0056313;;-0,05;195,00;;;
;;196;20,13600;0,45400;-0,004000;76,850;100,67;-70,4700;0,000;100,800;28,300;0,000;491,650;481,250;28,20;1129,750;263,241;0,000;838,300;872,200;859,300;329,050;;;;;0,00;0,00;0,00;3,00;4,07;15,370;27,530;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;24,6944;0,00000;0,0000;0,00000000;0,00000000;0,00294;Infinity;171,3121;17,277279;-0,006793;24,050919;23,542164;-0,0014;-0,1400;7,06;704,82;0,00;0,02;1,86;;873,971;878,113;0,2474131;20,85800;0,12000;0,00900;0,0047970;;-0,05;196,00;;;
;;197;20,30900;0,38400;-0,006000;78,800;100,76;-70,4700;0,000;100,800;28,300;0,000;487,450;475,850;28,20;1129,550;263,241;0,000;837,700;872,200;859,300;329,050;;;;;0,00;0,00;0,00;3,00;4,07;15,420;27,546;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;23,2809;0,00000;0,0000;0,00000000;0,00000000;0,00113;Infinity;171,3354;17,570313;-0,007693;24,249894;23,672812;-0,0016;-0,1594;7,06;704,82;0,00;0,02;1,70;;869,656;869,465;0,2332516;20,86800;0,11200;-0,00300;0,0044459;;-0,05;197,00;;;
;;198;20,43800;0,31400;0,007000;77,750;100,75;-70,4700;0,000;100,802;28,300;0,000;483,450;470,950;28,20;1129,317;263,241;0,000;837,000;872,300;859,200;329,050;;;;;0,00;0,00;0,00;3,00;4,07;15,420;27,552;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;21,9741;0,00000;0,0000;0,00000000;0,00000000;-0,00166;Infinity;171,3573;17,524912;-0,007642;23,988754;23,368505;-0,0016;-0,1564;7,06;704,82;0,00;0,02;1,52;;865,378;869,465;0,2201588;20,87700;0,10600;-0,02100;0,0042056;;-0,05;198,00;;;
;;199;20,51900;0,26900;-0,004000;78,275;100,83;-70,4700;0,000;100,800;28,300;0,000;479,550;466,450;28,30;1129,183;263,241;0,000;836,600;872,300;859,200;328,950;;;;;0,00;0,00;0,00;3,00;4,07;15,414;27,530;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,8833;0,00000;0,0000;0,00000000;0,00000000;-0,00167;Infinity;171,3782;17,655338;-0,008427;23,972327;23,317469;-0,0017;-0,1720;7,06;704,82;0,00;0,02;1,43;;861,137;860,949;0,2092301;20,88200;0,10100;-0,02100;0,0039671;;-0,05;199,00;;;
;;200;20,60100;0,22400;-0,012000;79,000;100,89;-70,4700;0,000;100,802;28,300;0,000;475,950;462,350;28,20;1129,250;263,248;0,000;836,700;872,400;859,200;329,150;;;;;0,00;0,00;0,00;3,00;4,07;15,435;27,554;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,2722;0,00000;0,0000;0,00000000;0,00000000;-0,00122;Infinity;171,3975;17,803866;-0,009000;23,992523;23,306950;-0,0018;-0,1837;7,06;704,82;0,00;0,01;1,33;;856,932;860,949;0,1930886;20,88800;0,09600;-0,01800;0,0036305;;-0,05;200,00;;;
;;201;20,66800;0,19800;-0,015000;77,925;100,89;-70,4700;0,000;100,802;28,300;0,000;472,550;458,450;28,20;1129,117;263,248;0,000;836,200;872,500;859,200;329,050;;;;;0,00;0,00;0,00;3,00;4,07;15,381;27,520;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,8046;0,00000;0,0000;0,00000000;0,00000000;-0,00262;Infinity;171,4163;17,745816;-0,009065;23,743460;23,035000;-0,0018;-0,1828;7,06;704,82;0,00;0,01;1,24;;852,763;852,580;0,1884035;20,89200;0,09200;-0,02700;0,0035531;;-0,05;201,00;;;
;;202;20,72000;0,17300;-0,025000;80,675;100,82;-70,4700;0,000;100,800;28,300;0,000;469,350;454,850;28,20;1129,117;263,248;0,000;836,100;872,600;859,200;329,050;;;;;0,00;0,00;0,00;3,00;4,07;15,414;27,552;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,4326;0,00000;0,0000;0,00000000;0,00000000;-0,00188;Infinity;171,4337;18,117677;-0,008320;24,076846;23,333021;-0,0017;-0,1700;7,06;704,82;0,00;0,01;1,17;;848,631;852,580;0,1746570;20,89700;0,08900;-0,02200;0,0032264;;-0,05;202,00;;;
;;203;20,76000;0,15600;-0,019000;78,675;100,78;-70,4700;0,000;100,800;28,300;0,000;466,250;451,850;28,20;1129,083;263,248;0,000;835,900;872,700;859,200;329,150;;;;;0,00;0,00;0,00;3,00;4,07;15,406;27,541;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,3011;0,00000;0,0000;0,00000000;0,00000000;0,00020;Infinity;171,4490;17,951072;-0,007935;23,697881;22,965978;-0,0016;-0,1596;7,06;704,82;0,00;0,01;1,08;;844,531;844,348;0,1533013;20,90100;0,08600;-0,00900;0,0028589;;-0,05;203,00;;;
;;204;20,79100;0,14200;-0,020000;79,875;100,83;-70,4700;0,000;100,802;28,300;0,000;463,450;448,950;28,30;1129,183;263,248;0,000;836,000;872,900;859,200;329,150;;;;;0,00;0,00;0,00;3,00;4,07;15,395;27,568;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;14,1405;0,00000;0,0000;0,00083335;0,00083335;0,00149;13,19305;171,4632;18,142011;-0,008395;23,806118;23,061294;-0,0017;-0,1695;7,06;704,82;0,00;0,01;1,03;;840,464;844,348;0,1416739;20,90400;0,08300;-0,00100;0,0026148;;-0,05;204,00;;;
;;205;20,81500;0,12900;-0,010000;79,900;100,72;-70,4700;0,000;100,802;28,300;0,000;460,750;446,350;28,30;1129,183;263,248;0,000;836,000;872,900;859,200;329,150;;;;;0,00;0,00;0,00;3,00;4,08;15,399;27,557;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;14,4073;0,00000;0,0000;-0,00583347;-0,00583347;0,00053;-1,79494;171,4776;18,197937;-0,007340;23,740386;22,998418;-0,0015;-0,1478;7,06;704,82;0,00;0,01;1,01;;836,433;836,255;0,1443468;20,90500;0,08100;-0,00700;0,0026555;;-0,05;205,00;;;
;;206;20,83400;0,12000;-0,004000;79,775;100,68;-70,4600;0,000;100,810;28,300;0,000;458,150;443,850;28,30;1129,317;263,248;0,000;836,300;873,000;859,200;329,150;;;;;0,00;0,00;0,00;3,00;4,08;15,404;27,554;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;12,4683;0,00000;0,0000;-0,00666682;-0,00666682;0,00101;-1,44809;171,4900;18,235219;-0,006913;23,654782;22,916458;-0,0014;-0,1387;7,06;704,82;0,00;0,01;0,89;;832,438;836,255;0,1249196;20,91100;0,07800;-0,00400;0,0022935;;-0,04;206,00;;;
;;207;20,84500;0,11200;0,009000;82,125;100,62;-70,4600;0,000;100,802;28,300;0,000;455,550;441,450;28,30;1129,450;263,248;0,000;836,500;873,200;859,200;329,150;;;;;0,00;0,00;0,00;3,00;4,08;15,376;27,544;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;12,4402;0,00000;0,0000;0,00750017;0,00750017;0,00037;1,23393;171,5025;18,554579;-0,006314;23,932465;23,191717;-0,0013;-0,1282;7,06;704,82;0,00;0,01;0,87;;828,477;828,305;0,1246380;20,91300;0,07600;-0,00800;0,0022486;;-0,04;207,00;;;
;;208;20,85800;0,10600;-0,003000;81,875;100,46;-70,4700;0,000;100,808;28,300;0,000;453,050;439,250;28,20;1129,650;263,248;0,000;837,000;873,300;859,200;329,150;;;;;0,00;0,00;0,00;3,00;4,08;15,429;27,562;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,6573;0,00000;0,0000;0,00000000;0,00000000;0,00333;Infinity;171,5121;18,577361;-0,004796;23,830351;23,104474;-0,0010;-0,0970;7,06;704,82;0,00;0,01;0,77;;824,547;828,305;0,0967570;20,91800;0,07400;0,01000;0,0017447;;-0,05;208,00;;;
;;209;20,86800;0,10100;-0,021000;80,925;100,49;-70,4600;0,000;100,808;28,300;0,000;450,850;437,350;28,20;1129,783;263,241;0,000;837,300;873,400;859,200;329,150;;;;;0,00;0,00;0,00;3,00;4,08;15,420;27,554;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,6595;0,00000;0,0000;-0,00750017;-0,00750017;0,00201;-1,07999;171,5218;18,514277;-0,005100;23,634101;22,926415;-0,0010;-0,1024;7,06;704,82;0,00;0,01;0,72;;820,648;820,485;0,0967784;20,92000;0,07200;0,00200;0,0017504;;-0,04;209,00;;;
;;210;20,87700;0,09600;-0,021000;79,725;100,49;-70,4600;0,000;100,800;28,300;0,000;448,750;435,750;28,30;1129,983;263,241;0,000;837,800;873,500;859,200;329,150;;;;;0,00;0,00;0,00;3,00;4,08;15,412;27,565;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,0637;0,00000;0,0000;0,00666682;0,00666682;-0,00028;1,12413;171,5319;18,419442;-0,005014;23,403522;22,725537;-0,0010;-0,0998;7,06;704,82;0,00;0,01;0,68;;816,787;820,485;0,1008281;20,92200;0,07000;-0,01200;0,0018318;;-0,04;210,00;;;
;;211;20,88200;0,09200;-0,018000;82,675;100,43;-70,4700;0,000;100,798;28,300;0,000;446,750;434,050;28,30;1129,350;263,241;0,000;835,700;873,700;859,200;329,150;;;;;0,00;0,00;0,00;3,00;4,08;15,412;27,549;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,3782;0,00000;0,0000;0,00583347;0,00583347;-0,00195;1,26182;171,5422;18,799066;-0,004465;23,779411;23,103421;-0,0009;-0,0903;7,06;704,82;0,00;0,01;0,65;;812,965;812,803;0,1039796;20,92400;0,06900;-0,02200;0,0018501;;-0,05;211,00;;;
;;212;20,88800;0,08900;-0,027000;82,500;100,44;-70,4700;0,000;100,798;28,300;0,000;444,750;432,450;28,30;1129,583;263,241;0,000;836,300;873,800;859,200;329,150;;;;;0,00;0,00;0,00;3,00;4,08;15,452;27,541;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,7658;0,00000;0,0000;0,00000000;0,00000000;-0,00095;Infinity;171,5520;18,821335;-0,004515;23,700999;23,045525;-0,0009;-0,0911;7,06;704,82;0,00;0,01;0,63;;809,177;812,803;0,0978433;20,92500;0,06700;-0,01600;0,0017392;;-0,05;212,00;;;
;;213;20,89200;0,08600;-0,022000;82,100;100,48;-70,4700;0,000;100,798;28,200;0,000;442,850;431,050;28,20;1129,717;263,241;0,000;836,400;874,000;859,300;329,150;;;;;0,00;0,00;0,00;3,00;4,08;15,421;27,570;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,0868;0,00000;0,0000;-0,00666682;-0,00666682;0,00154;-0,97539;171,5601;18,815887;-0,004946;23,592916;22,964268;-0,0010;-0,0994;7,06;704,82;0,00;0,01;0,59;;805,420;805,257;0,0810218;20,92700;0,06600;-0,00100;0,0014416;;-0,05;213,00;;;
