General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
HRR 120s [kW/m²];361,3;121;19,88100;0,96900;0,031000;101,975;93,22;-5,1400;0,000;101,012;33,800;0,000;372,050;399,050;28,40;846,617;263,196;0,000;575,800;588,500;556,100;309,150;;;;;0,00;0,00;0,00;3,00;3,89;15,315;27,696;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;374,2765;33,54132;142,5335;0,11165365;0,11165365;0,00356;3,01010;12,1311;22,878505;0,070184;24,100676;25,849684;0,0159;1,5905;0,37;37,22;0,00;0,34;28,42;;98,711;98,991;3,7450110;19,81400;1,00800;0,02700;0,0553008;;66,24;121,00;;;
HRR 180s [kW/m²];398,4;122;19,87100;0,97300;0,014000;103,275;94,37;-5,2600;0,000;101,012;33,800;0,000;372,750;399,450;28,40;846,617;263,196;0,000;575,700;588,600;556,100;309,150;;;;;0,00;0,00;0,00;3,00;3,89;15,276;27,717;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;379,7693;16,82441;58,5518;0,22586060;0,22586060;0,00338;1,50076;12,5109;23,002245;0,057950;24,276616;26,015545;0,0132;1,3217;0,39;38,54;0,00;0,34;28,80;;100,992;98,991;3,7999719;19,80500;1,01100;0,02600;0,0558134;;66,12;122,00;;;
HRR 240s [kW/m²];438,0;123;19,86100;0,97600;0,014000;97,275;93,96;-5,5601;0,000;101,014;33,800;0,000;373,250;399,650;28,40;846,617;263,196;0,000;576,000;588,400;556,000;309,150;;;;;0,00;0,00;0,00;3,00;3,89;15,269;27,733;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;369,7421;17,40807;64,9824;0,21252441;0,21252441;0,00032;1,55009;12,8806;22,309105;0,062366;23,576657;25,244236;0,0138;1,3802;0,40;39,92;0,00;0,33;27,96;;103,218;103,430;3,6996398;19,80400;1,01300;0,01100;0,0560281;;65,82;123,00;;;
HRR 300s [kW/m²];464,3;124;19,85200;0,97900;0,002000;103,850;93,27;-5,6600;0,000;101,012;33,800;0,000;373,850;400,150;28,40;846,950;263,196;0,000;577,100;588,300;556,000;309,150;;;;;0,00;0,00;0,00;3,00;3,89;15,278;27,728;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;381,1569;38,81935;162,3879;0,09824626;0,09824626;0,00196;3,45823;13,2618;23,032230;0,069697;24,379997;26,095107;0,0160;1,5944;0,42;41,51;0,00;0,34;28,87;;105,413;103,430;3,8138558;19,80400;1,01200;0,01900;0,0559446;;65,72;124,00;;;
HRR 360s [kW/m²];448,9;125;19,84900;0,98500;-0,002000;99,825;93,40;-5,7899;0,000;101,012;33,800;0,000;374,650;400,750;28,40;847,183;263,196;0,000;578,000;588,200;555,900;309,150;;;;;0,00;0,00;0,00;3,00;3,89;15,276;27,720;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;374,7346;27,61877;112,9117;0,13576253;0,13576253;-0,00246;2,44846;13,6365;22,557358;0,068275;23,928432;25,595407;0,0153;1,5320;0,43;43,05;0,00;0,33;28,25;;107,593;107,731;3,7495945;19,80500;1,01100;-0,00300;0,0561592;;65,59;125,00;;;
HRR Test [kW/m²];422,5;126;19,84400;0,99200;-0,004000;105,300;93,88;-5,9199;0,000;101,012;33,800;0,000;375,250;401,150;28,40;847,117;263,196;0,000;577,800;588,200;555,900;309,150;;;;;0,00;0,00;0,00;3,00;3,90;15,284;27,715;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;385,1416;42,00896;158,8009;0,09173584;0,09173584;-0,00518;3,72248;14,0217;23,149162;0,063162;24,595533;26,293133;0,0146;1,4559;0,45;44,50;-0,01;0,34;28,96;;109,755;107,731;3,8537269;19,80600;1,01200;-0,01600;0,0562427;;65,46;126,00;;;
Results EHC;;127;19,84100;0,99900;0,003000;103,450;94,07;-6,0100;0,000;101,012;33,800;0,000;375,950;401,550;28,40;846,817;263,196;0,000;577,100;588,100;555,800;309,150;;;;;0,00;0,00;0,00;3,00;3,90;15,315;27,739;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;382,9077;18,10070;66,0120;0,21166992;0,21166992;-0,00311;1,60751;14,4046;22,923538;0,061117;24,401246;26,062828;0,0140;1,3964;0,46;45,90;0,00;0,34;28,86;;111,914;112,000;3,8313744;19,79900;1,01800;-0,00600;0,0564690;;65,37;127,00;;;
EHC max [MJ/kg];49,9;128;19,83100;1,00000;0,005000;100,750;93,96;-6,3199;0,000;101,012;33,800;0,000;376,550;401,950;28,40;846,617;263,196;0,000;576,600;588,000;555,800;309,150;;;;;0,00;0,00;0,00;3,00;3,90;15,246;27,720;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;380,9014;15,93374;58,8162;0,23919678;0,23919678;-0,00267;1,41862;14,7855;22,604382;0,062344;24,099918;25,725566;0,0141;1,4060;0,47;47,30;0,00;0,34;28,73;;114,024;112,000;3,8112992;19,78800;1,02900;-0,00400;0,0569694;;65,06;128,00;;;
Max at [s];439;129;19,82200;0,99900;0,016000;102,025;93,37;-6,4501;0,000;101,012;33,800;0,000;376,950;402,150;28,40;846,417;263,196;0,000;576,100;588,000;555,700;309,150;;;;;0,00;0,00;0,00;3,00;3,90;15,263;27,736;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;384,7656;34,70900;140,4158;0,11092122;0,11092122;0,00013;3,09255;15,1703;22,734890;0,068589;24,264810;25,886969;0,0156;1,5566;0,49;48,86;0,00;0,34;29,10;;116,108;116,214;3,8499643;19,78000;1,03400;0,01000;0,0572197;;64,93;129,00;;;
EHC 060s [MJ/kg];26,0;130;19,81900;1,00200;0,005000;99,750;93,92;-6,5701;0,000;101,012;33,800;0,000;377,550;402,450;28,40;846,583;263,196;0,000;576,800;587,800;555,700;309,150;;;;;0,00;0,00;0,00;3,00;3,90;15,280;27,747;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;380,3815;39,41374;145,8028;0,09656779;0,09656779;0,00151;3,50960;15,5506;22,462115;0,062711;24,011837;25,595455;0,0141;1,4071;0,50;50,27;0,00;0,34;28,80;;118,157;116,214;3,8060974;19,77800;1,03400;0,01700;0,0572555;;64,81;130,00;;;
EHC 120s [MJ/kg];26,6;131;19,81600;1,00800;0,018000;98,700;94,35;-6,6799;0,000;101,008;33,800;0,000;378,150;403,250;28,40;846,650;263,196;0,000;577,200;587,700;555,600;309,150;;;;;0,00;0,00;0,00;3,00;3,90;15,242;27,733;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;376,5798;16,38570;56,5943;0,22996012;0,22996012;0,00446;1,46337;15,9272;22,325848;0,058203;23,904096;25,490750;0,0130;1,3007;0,52;51,57;0,00;0,34;28,60;;120,144;120,252;3,7680575;19,77900;1,03300;0,03200;0,0570291;;64,70;131,00;;;
EHC 180s [MJ/kg];26,7;132;19,82000;1,01100;0,027000;98,775;93,78;-7,0000;0,000;101,008;33,800;0,000;378,750;403,850;28,40;846,450;263,203;0,000;576,600;587,700;555,600;309,150;;;;;0,00;0,00;0,00;3,00;3,90;15,286;27,725;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;377,2132;15,45477;58,8935;0,24422201;0,24422201;0,00190;1,38155;16,3044;22,316631;0,064255;23,932140;25,518138;0,0144;1,4374;0,53;53,01;0,00;0,34;28,59;;122,090;120,252;3,7743957;19,77900;1,03600;0,01900;0,0571483;;64,38;132,00;;;
EHC 240s [MJ/kg];26,7;133;19,81400;1,01300;0,026000;97,375;94,14;-7,1300;0,000;101,012;33,800;0,000;379,350;404,250;28,40;846,417;263,203;0,000;576,700;587,600;555,500;309,150;;;;;0,00;0,00;0,00;3,00;3,91;15,254;27,707;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;377,1823;35,94688;127,9416;0,10499064;0,10499064;0,00169;3,21410;16,6816;22,140383;0,060427;23,780746;25,341682;0,0134;1,3425;0,54;54,35;0,00;0,34;28,58;;124,008;124,111;3,7740865;19,77000;1,04400;0,01800;0,0576011;;64,25;133,00;;;
EHC 300s [MJ/kg];26,8;134;19,80500;1,01200;0,011000;102,450;94,15;-7,2400;0,000;101,014;33,800;0,000;379,750;404,350;28,40;846,517;263,203;0,000;577,100;587,500;555,500;309,150;;;;;0,00;0,00;0,00;3,00;3,91;15,292;27,725;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;390,9820;45,59355;160,0844;0,08580526;0,08580526;-0,00108;4,05205;17,0726;22,698048;0,060259;24,405436;25,986407;0,0137;1,3728;0,56;55,72;0,00;0,35;29,53;;125,949;124,111;3,9121664;19,76100;1,04900;0,00400;0,0582442;;64,14;134,00;;;
EHC 360s [MJ/kg];27,0;135;19,80400;1,01100;0,019000;101,225;93,56;-7,3400;0,000;101,008;33,800;0,000;380,150;404,450;28,40;846,650;263,203;0,000;577,700;587,400;555,400;309,150;;;;;0,00;0,00;0,00;3,00;3,91;15,305;27,723;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;388,3553;17,66138;68,5538;0,22002157;0,22002157;-0,00167;1,56837;17,4610;22,550067;0,066587;24,271862;25,823372;0,0151;1,5074;0,57;57,23;0,00;0,35;29,31;;127,902;127,943;3,8858834;19,76200;1,04800;0,00100;0,0582322;;64,04;135,00;;;
EHC Test [MJ/kg];23,6;136;19,80400;1,01200;-0,003000;100,975;94,24;-7,6500;0,000;101,012;33,800;0,000;380,550;405,150;28,40;846,617;263,203;0,000;577,700;587,300;555,400;309,150;;;;;0,00;0,00;0,00;3,00;3,91;15,299;27,712;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;388,6198;16,72170;57,7754;0,23254395;0,23254395;-0,00266;1,48575;17,8496;22,510364;0,059314;24,254622;25,822520;0,0134;1,3427;0,59;58,57;0,00;0,35;29,31;;129,818;127,943;3,8885295;19,76000;1,05100;-0,00400;0,0583751;;63,73;136,00;;;
Results MLR;;137;19,80500;1,01800;-0,016000;99,075;93,76;-7,7700;0,000;101,012;33,800;0,000;381,250;406,050;28,40;846,750;263,203;0,000;578,300;587,200;555,300;309,150;;;;;0,00;0,00;0,00;3,00;3,91;15,284;27,733;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;385,7602;37,08779;139,1879;0,10407511;0,10407511;-0,00145;3,29845;18,2353;22,277095;0,064478;24,047430;25,611696;0,0145;1,4477;0,60;60,02;0,00;0,34;29,13;;131,697;131,726;3,8599164;19,75500;1,05500;0,00200;0,0585539;;63,61;137,00;;;
MLR max [g/s];0,3451;138;19,80600;1,02900;-0,006000;103,650;94,85;-7,8899;0,000;101,008;33,800;0,000;381,650;406,150;28,40;846,550;263,203;0,000;577,900;587,100;555,200;309,150;;;;;0,00;0,00;0,00;3,00;3,91;15,263;27,723;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;396,0335;38,04202;116,7164;0,10416667;0,10416667;-0,00128;3,37906;18,6314;22,773693;0,052923;24,609285;26,189077;0,0122;1,2151;0,61;61,23;0,00;0,35;29,90;;133,575;131,726;3,9627108;19,75000;1,05800;0,00300;0,0588041;;63,49;138,00;;;
Max at [s];350;139;19,79900;1,03400;-0,004000;97,100;93,79;-8,0100;0,000;101,012;33,900;0,000;381,950;406,350;28,40;846,483;263,203;0,000;577,800;587,000;555,200;309,150;;;;;0,00;0,00;0,00;3,00;3,91;15,309;27,736;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;382,4614;16,57563;61,8221;0,23087565;0,23087565;0,00362;1,48087;19,0138;22,033718;0,064186;23,828384;25,350605;0,0143;1,4265;0,63;62,66;0,00;0,34;29,03;;135,414;135,357;3,8269087;19,74600;1,06200;0,02800;0,0586976;;63,37;139,00;;;
MLR 060s [g/s];0,1396;140;19,78800;1,03400;0,010000;92,775;93,70;-8,3199;0,000;101,010;33,800;0,000;382,450;406,850;28,40;846,183;263,203;0,000;577,100;586,900;555,100;309,150;;;;;0,00;0,00;0,00;3,00;3,91;15,269;27,744;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;375,3381;16,27408;61,3162;0,23077393;0,23077393;0,00240;1,45149;19,3892;21,523336;0,065061;23,306900;24,793861;0,0142;1,4142;0,64;64,07;0,00;0,33;28,45;;137,154;135,357;3,7556326;19,74200;1,06500;0,02200;0,0589715;;63,06;140,00;;;
MLR 120s [g/s];0,1564;141;19,78000;1,03300;0,017000;98,825;92,99;-8,4399;0,000;101,010;33,800;0,000;382,950;407,350;28,40;846,017;263,203;0,000;576,700;586,800;555,100;309,150;;;;;0,00;0,00;0,00;3,00;3,92;15,309;27,728;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;388,6126;37,30005;156,5847;0,10424805;0,10424805;-0,00086;3,30761;19,7778;22,199531;0,072679;24,070557;25,604234;0,0163;1,6314;0,66;65,71;0,00;0,34;29,35;;138,890;138,906;3,8884578;19,74200;1,06300;0,00500;0,0591972;;62,94;141,00;;;
MLR 180s [g/s];0,1723;142;19,77800;1,03600;0,032000;96,150;92,88;-8,5601;0,000;101,008;33,900;0,000;383,350;407,650;28,40;845,783;263,203;0,000;576,200;586,700;555,000;309,150;;;;;0,00;0,00;0,00;3,00;3,92;15,301;27,749;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;381,5807;36,65730;157,1018;0,10415649;0,10415649;0,00128;3,26049;20,1594;21,885594;0,073846;23,754948;25,260740;0,0164;1,6353;0,67;67,34;0,00;0,34;28,88;;140,624;138,906;3,8180961;19,74400;1,06200;0,01600;0,0589593;;62,82;142,00;;;
MLR 240s [g/s];0,1882;143;19,77900;1,04400;0,019000;100,325;93,25;-8,6799;0,000;101,008;33,900;0,000;383,750;408,050;28,40;845,683;263,203;0,000;576,000;586,600;555,000;309,150;;;;;0,00;0,00;0,00;3,00;3,92;15,219;27,723;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;390,0470;16,85018;68,4022;0,23161825;0,23161825;-0,00066;1,49545;20,5494;22,344047;0,069964;24,277865;25,815199;0,0158;1,5834;0,69;68,93;0,00;0,35;29,46;;142,338;142,408;3,9028102;19,74500;1,06100;0,00600;0,0590305;;62,70;143,00;;;
MLR 300s [g/s];0,1984;144;19,77900;1,04900;0,018000;95,925;93,01;-8,9900;0,000;101,010;33,900;0,000;384,050;408,250;28,40;845,550;263,203;0,000;575,800;586,500;554,900;309,150;;;;;0,00;0,00;0,00;3,00;3,92;15,347;27,733;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;380,4071;16,91437;71,3600;0,22503662;0,22503662;-0,00026;1,50298;20,9298;21,840042;0,072516;23,748791;25,245265;0,0161;1,6049;0,71;70,53;0,00;0,34;28,75;;144,025;142,408;3,8063535;19,74700;1,06000;0,00800;0,0588995;;62,39;144,00;;;
MLR 360s [g/s];0,1910;145;19,77000;1,04800;0,004000;96,675;94,08;-9,1000;0,000;101,014;33,900;0,000;384,350;408,450;28,40;845,517;263,203;0,000;575,800;586,400;554,900;309,150;;;;;0,00;0,00;0,00;3,00;3,92;15,292;27,709;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;382,7442;39,28609;139,1566;0,09748332;0,09748332;-0,00239;3,49209;21,3126;21,916696;0,061013;23,850761;25,346282;0,0136;1,3557;0,72;71,89;0,00;0,34;28,87;;145,663;145,774;3,8297387;19,74600;1,06300;-0,00300;0,0590541;;62,28;145,00;;;
MLR Test [g/s];0,1795;146;19,76100;1,05100;0,001000;101,050;93,39;-9,2200;0,000;101,008;33,900;0,000;384,750;408,550;28,40;845,583;263,203;0,000;576,000;586,400;554,900;309,150;;;;;0,00;0,00;0,00;3,00;3,92;15,263;27,731;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;392,2799;35,15151;139,1570;0,11166382;0,11166382;-0,00146;3,13056;21,7048;22,395475;0,068378;24,397155;25,906322;0,0155;1,5529;0,73;73,44;0,00;0,35;29,63;;147,320;145,774;3,9251523;19,74100;1,06800;0,00200;0,0592330;;62,16;146,00;;;
Results SEA;;147;19,76200;1,05500;-0,004000;97,100;94,03;-9,3500;0,000;101,014;33,900;0,000;385,250;409,150;28,40;845,417;263,203;0,000;575,700;586,300;554,800;309,150;;;;;0,00;0,00;0,00;3,00;3,92;15,280;27,749;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;385,5919;16,65187;59,2155;0,23169963;0,23169963;-0,00123;1,48088;22,0904;21,939147;0,061541;23,931099;25,415728;0,0137;1,3712;0,75;74,81;0,00;0,34;29,12;;148,963;149,017;3,8582321;19,73700;1,07000;0,00300;0,0594355;;62,03;147,00;;;
SEA max [m²/kg];360,2;148;19,76000;1,05800;0,002000;96,675;93,96;-9,6500;0,000;101,014;33,900;0,000;385,450;409,350;28,40;845,350;263,203;0,000;575,600;586,200;554,800;309,150;;;;;0,00;0,00;0,00;3,00;3,92;15,292;27,731;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;387,0211;17,80235;63,7120;0,21752930;0,21752930;-0,00065;1,58273;22,4774;21,885401;0,062287;23,884867;25,365859;0,0139;1,3851;0,76;76,19;0,00;0,34;29,25;;150,567;149,017;3,8725331;19,72900;1,07600;0,00600;0,0598049;;61,73;148,00;;;
Max at [s];506;149;19,75500;1,06200;0,003000;96,200;93,86;-9,7600;0,000;101,014;33,900;0,000;385,950;409,950;28,40;845,317;263,203;0,000;575,700;586,100;554,700;309,150;;;;;0,00;0,00;0,00;3,00;3,93;15,301;27,741;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;385,2038;36,73984;134,2559;0,10490926;0,10490926;0,00185;3,27160;22,8627;21,817423;0,063404;23,841565;25,324135;0,0141;1,4076;0,78;77,60;0,00;0,34;29,18;;152,148;152,190;3,8543494;19,72800;1,07600;0,01900;0,0597100;;61,62;149,00;;;
SEA 060s [m²/kg];81,7;150;19,75000;1,06500;0,028000;97,775;93,52;-9,8899;0,000;101,014;33,900;0,000;386,450;410,350;28,40;845,217;263,203;0,000;575,500;586,000;554,700;309,150;;;;;0,00;0,00;0,00;3,00;3,93;15,324;27,763;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;388,1692;35,04174;135,3565;0,11083984;0,11083984;0,00206;3,11371;23,2508;21,981063;0,066969;24,051506;25,538971;0,0150;1,4994;0,79;79,10;0,00;0,35;29,40;;153,712;152,190;3,8840207;19,72800;1,07400;0,02000;0,0597219;;61,49;150,00;;;
SEA 120s [m²/kg];93,4;151;19,74600;1,06300;0,022000;95,375;93,78;-10,0100;0,000;101,012;33,900;0,000;386,750;410,850;28,40;845,350;263,203;0,000;575,900;586,000;554,700;309,150;;;;;0,00;0,00;0,00;3,00;3,93;15,294;27,749;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;380,7924;16,50329;61,6388;0,23087565;0,23087565;0,00395;1,47150;23,6316;21,701190;0,064264;23,763705;25,244520;0,0142;1,4222;0,81;80,52;0,00;0,34;28,90;;155,240;155,247;3,8102086;19,73300;1,07100;0,03000;0,0593410;;61,37;151,00;;;
SEA 180s [m²/kg];95,3;152;19,74200;1,06200;0,005000;102,625;94,04;-10,3199;0,000;101,014;33,900;0,000;387,150;410,850;28,40;845,250;263,203;0,000;575,800;585,900;554,600;309,150;;;;;0,00;0,00;0,00;3,00;3,93;15,299;27,725;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;395,0356;17,76964;63,4328;0,22244263;0,22244263;0,00251;1,58345;24,0266;22,499269;0,061459;24,663115;26,172907;0,0141;1,4102;0,82;81,93;0,00;0,35;29,94;;156,771;155,247;3,9527264;19,73400;1,07100;0,02200;0,0593765;;61,06;152,00;;;
SEA 240s [m²/kg];98,6;153;19,74200;1,06100;0,016000;102,625;94,04;-10,4299;0,000;101,014;33,900;0,005;387,150;410,850;28,40;844,783;263,203;0,000;574,500;585,800;554,600;309,150;;;;;0,00;0,00;0,00;3,00;3,93;15,278;27,728;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;396,3803;34,23705;121,8023;0,11584473;0,11584473;-0,00047;3,04943;24,4230;22,499269;0,061459;24,663115;26,172907;0,0141;1,4102;0,83;83,34;0,00;0,35;29,97;;158,332;158,297;3,9661812;19,73300;1,07400;0,00700;0,0595786;;60,95;153,00;;;
SEA 300s [m²/kg];100,7;154;19,74400;1,06000;0,006000;98,075;94,18;-10,5800;0,000;101,010;33,800;0,005;387,450;411,150;28,40;844,717;263,203;0,000;574,400;585,700;554,600;309,150;;;;;0,00;0,00;0,00;3,00;3,93;15,269;27,747;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;387,9571;31,26126;108,3747;0,12417603;0,12417603;0,00070;2,78269;24,8110;21,986331;0,059940;24,119522;25,594894;0,0135;1,3449;0,85;84,69;0,00;0,35;29,36;;159,851;158,297;3,8818991;19,73000;1,07500;0,01300;0,0596741;;60,80;154,00;;;
SEA 360s [m²/kg];109,6;155;19,74500;1,06300;0,008000;98,850;94,18;-10,7000;0,000;101,014;33,900;0,005;387,750;411,450;28,40;844,883;263,203;0,000;575,000;585,700;554,500;309,150;;;;;0,00;0,00;0,00;3,00;3,93;15,255;27,733;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;390,2662;18,02157;62,4163;0,21668498;0,21668498;-0,00143;1,59879;25,2013;22,064489;0,059982;24,224006;25,704622;0,0135;1,3517;0,86;86,04;0,00;0,35;29,46;;161,330;161,330;3,9050040;19,73000;1,07400;0,00200;0,0598166;;60,68;155,00;;;
SEA Test [m²/kg];119,2;156;19,74700;1,06800;-0,003000;94,375;94,32;-10,9900;0,000;101,010;33,900;0,000;388,050;411,750;28,40;844,950;263,203;0,000;575,300;585,600;554,500;309,150;;;;;0,00;0,00;0,00;3,00;3,93;15,305;27,723;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;380,8786;17,38727;58,8015;0,21918742;0,21918742;0,00050;1,54977;25,5821;21,550933;0,058480;23,678492;25,124647;0,0129;1,2881;0,87;87,33;0,00;0,34;28,82;;162,767;161,330;3,8110709;19,72800;1,07800;0,01200;0,0597694;;60,39;156,00;;;
